Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
79485,2846,13,26,450,153,1071,186,178,120,2293,Lodgepole_Pine
66885,3305,90,11,201,14,1733,237,222,114,3186,Spruce_Fir
110156,2386,111,22,150,45,430,251,211,77,870,Ponderosa_Pine
94669,2696,43,13,90,-1,1460,222,212,122,904,Lodgepole_Pine
27418,2108,26,36,95,55,1015,179,140,74,360,Ponderosa_Pine
37804,3005,343,14,335,95,1691,190,218,165,2490,Lodgepole_Pine
10224,2134,268,24,268,70,480,152,241,224,1061,Douglas_fir
74713,3177,139,18,218,50,2105,244,231,108,3254,Spruce_Fir
7762,3218,358,8,633,74,6268,208,226,155,1332,Spruce_Fir
24929,3295,197,20,417,146,3027,210,252,169,834,Spruce_Fir
69899,2890,196,29,600,-46,3637,200,249,166,1487,Lodgepole_Pine
79257,2844,49,13,301,52,4317,225,211,117,5334,Spruce_Fir
63885,3054,103,4,690,50,5810,227,234,141,3891,Spruce_Fir
28540,2469,338,13,60,13,1123,191,221,169,799,Lodgepole_Pine
49690,2655,145,12,30,3,2080,237,238,130,2445,Douglas_fir
87488,3303,226,15,60,11,2912,197,253,190,888,Spruce_Fir
109967,2207,351,30,170,99,569,153,175,150,300,Ponderosa_Pine
105601,3179,351,6,120,6,3273,210,230,159,3397,Spruce_Fir
85358,3157,340,23,339,46,3967,164,199,169,819,Spruce_Fir
30631,2916,219,36,787,169,3978,155,245,203,1406,Lodgepole_Pine
11095,3283,7,14,242,60,3150,202,212,145,3182,Lodgepole_Pine
81172,3196,49,20,741,-27,902,223,191,93,1860,Lodgepole_Pine
62598,2967,355,10,323,31,4189,203,222,157,4897,Lodgepole_Pine
21905,2573,172,33,150,-2,1465,221,233,117,391,Ponderosa_Pine
23982,2967,118,18,190,22,607,248,221,94,2630,Lodgepole_Pine
30992,2142,133,12,0,0,1256,239,234,124,1236,Cottonwood_Willow
29461,2565,78,9,247,29,840,232,223,123,514,Lodgepole_Pine
16200,2353,270,15,42,9,953,178,244,204,1507,Douglas_fir
93558,2999,230,8,418,43,1376,207,248,177,1477,Lodgepole_Pine
58873,3318,299,7,636,28,3708,200,237,177,1415,Spruce_Fir
1743,3279,113,16,577,141,840,246,221,98,2182,Lodgepole_Pine
67393,2984,143,5,60,-1,2024,227,239,146,3961,Douglas_fir
35328,3057,18,8,192,0,3173,215,224,146,1381,Lodgepole_Pine
80421,2950,172,16,713,150,2612,229,246,143,1600,Lodgepole_Pine
86964,2735,341,9,300,20,1181,201,226,165,1945,Lodgepole_Pine
14378,3174,357,19,824,-1,1279,186,201,150,1611,Spruce_Fir
32569,3003,71,28,90,-28,571,237,174,49,646,Spruce_Fir
30633,2577,200,27,295,157,1570,199,251,172,750,Ponderosa_Pine
23634,3207,89,9,430,75,242,234,225,122,914,Lodgepole_Pine
109272,2968,242,11,603,68,5707,198,249,189,3864,Lodgepole_Pine
65231,3011,302,4,810,39,5773,207,238,169,6331,Spruce_Fir
45964,3159,63,10,240,26,5497,229,221,124,1879,Lodgepole_Pine
10085,3270,302,28,514,164,451,131,213,217,993,Spruce_Fir
7097,3305,251,19,400,76,3301,174,250,211,1302,Lodgepole_Pine
88859,3033,16,15,150,17,4476,206,208,137,323,Lodgepole_Pine
93177,2619,178,14,306,81,1074,225,247,151,1034,Ponderosa_Pine
15003,2982,152,4,433,17,4832,224,239,151,5391,Lodgepole_Pine
79874,2963,79,10,216,26,4095,233,223,121,1830,Cottonwood_Willow
28067,3318,50,25,283,111,2018,222,176,75,2221,Spruce_Fir
60393,3455,291,18,255,8,1405,167,234,206,1790,Krummholz
54541,2768,74,8,150,9,1149,230,226,129,2370,Lodgepole_Pine
64794,3389,150,32,234,160,3812,241,219,79,3235,Krummholz
37287,2968,32,6,379,141,5140,219,226,144,5102,Spruce_Fir
15435,3256,186,18,212,54,1999,220,250,157,1471,Spruce_Fir
94106,3060,13,14,446,28,1215,206,211,141,1924,Spruce_Fir
