"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
1,3219,21,8,67,-1,2869,215,223,145,1825,"Spruce_Fir",1
28,2594,230,24,335,-5,752,174,253,207,1226,"Ponderosa_Pine",28
54,2819,317,22,162,58,3818,158,216,195,1019,"Lodgepole_Pine",54
57,2774,162,4,150,-5,2067,223,240,152,1087,"Lodgepole_Pine",57
58,2454,358,12,108,22,760,202,218,154,1406,"Ponderosa_Pine",58
63,3198,128,10,247,36,1243,238,234,125,2448,"Spruce_Fir",63
85,3250,62,9,60,-2,1848,228,221,125,2733,"Spruce_Fir",85
104,2904,141,16,309,94,309,242,234,116,1283,"Ponderosa_Pine",104
106,2881,58,21,30,4,247,230,192,86,450,"Spruce_Fir",106
131,3278,352,11,268,33,4654,200,221,159,842,"Spruce_Fir",131
133,3043,57,13,30,6,1801,228,212,115,3158,"Spruce_Fir",133
153,3070,3,15,426,26,3838,199,211,148,2467,"Lodgepole_Pine",153
168,3066,264,16,366,69,3307,179,246,205,1593,"Spruce_Fir",168
171,3004,156,20,384,154,6131,238,238,119,4071,"Lodgepole_Pine",171
200,3004,82,7,127,42,940,230,228,130,309,"Ponderosa_Pine",200
215,3039,8,19,636,118,1374,194,198,138,351,"Lodgepole_Pine",215
227,3209,43,20,0,0,2954,220,192,99,2452,"Spruce_Fir",227
244,3083,295,4,780,123,902,209,238,169,949,"Lodgepole_Pine",244
264,2768,268,27,492,244,1101,139,238,231,1600,"Lodgepole_Pine",264
283,3197,347,17,499,130,4128,185,210,161,726,"Spruce_Fir",283
288,2866,90,13,150,23,1920,240,219,107,2479,"Lodgepole_Pine",288
290,3121,315,9,277,-25,721,196,233,176,1189,"Spruce_Fir",290
313,3084,263,8,234,30,3066,200,244,183,1490,"Lodgepole_Pine",313
328,3175,23,6,391,92,4790,216,227,147,1613,"Spruce_Fir",328
330,3037,90,4,216,10,6515,226,233,141,3465,"Lodgepole_Pine",330
340,3130,60,19,162,12,2863,231,197,90,2010,"Spruce_Fir",340
365,2948,62,16,42,15,1381,232,206,102,1449,"Lodgepole_Pine",365
373,3258,74,7,153,-20,4207,229,227,132,2118,"Krummholz",373
386,2965,187,6,306,46,5421,221,244,159,3421,"Lodgepole_Pine",386
393,3116,342,13,85,10,3639,193,221,166,3994,"Spruce_Fir",393
409,3279,189,13,902,65,618,220,250,161,2836,"Lodgepole_Pine",409
410,2790,140,16,150,65,1282,242,233,115,1556,"Lodgepole_Pine",410
424,2998,92,16,240,-17,511,243,214,95,1026,"Spruce_Fir",424
426,2532,334,11,285,6,644,194,225,170,1144,"Lodgepole_Pine",426
427,2821,2,16,120,17,3443,196,208,147,5933,"Lodgepole_Pine",427
432,2721,49,11,150,41,2109,224,217,125,5411,"Lodgepole_Pine",432
443,2516,52,18,30,6,1262,226,197,98,1509,"Douglas_fir",443
