,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
4516,3155,321,10,180,33,2256,194,230,176,708,Lodgepole_Pine
93628,3049,76,7,258,80,860,229,227,131,764,Spruce_Fir
32758,3164,244,8,470,83,5892,204,247,181,2431,Spruce_Fir
90426,3406,1,18,577,58,4052,191,203,147,3522,Krummholz
27416,3208,226,19,192,34,659,190,254,196,2574,Ponderosa_Pine
100461,3119,248,8,108,4,5541,202,247,182,3115,Lodgepole_Pine
86699,3259,54,2,0,0,6292,220,234,150,153,Spruce_Fir
95118,3139,86,31,85,32,1310,247,172,30,812,Krummholz
80982,3141,142,13,30,0,2584,239,236,124,1725,Spruce_Fir
92850,2705,98,16,30,8,1209,245,215,94,1295,Lodgepole_Pine
67776,3200,113,14,277,37,4970,243,226,109,1489,Spruce_Fir
45849,3254,30,9,297,52,2040,218,220,137,1906,Lodgepole_Pine
172,2983,45,8,30,2,3797,223,222,134,1605,Lodgepole_Pine
86628,2896,144,6,30,-3,4691,229,239,143,1570,Lodgepole_Pine
99000,3203,198,9,450,83,5968,217,248,165,3180,Lodgepole_Pine
26713,3196,311,9,547,21,713,195,234,179,994,Lodgepole_Pine
35043,3132,0,4,42,2,2603,214,232,156,1222,Spruce_Fir
103577,3054,356,11,285,30,908,203,221,156,1148,Lodgepole_Pine
36350,2976,79,22,342,170,350,243,193,69,1230,Lodgepole_Pine
78974,2899,292,4,295,90,1243,207,239,170,2750,Lodgepole_Pine
96881,3123,133,8,240,-5,6434,233,236,135,2442,Lodgepole_Pine
50696,2900,151,8,182,30,4200,231,240,141,5882,Lodgepole_Pine
33833,2547,37,2,127,8,1020,219,234,151,5015,Lodgepole_Pine
43414,2781,333,32,67,39,3466,130,180,179,5943,Spruce_Fir
107775,2941,145,11,67,13,1890,236,238,131,2641,Lodgepole_Pine
54589,2755,83,10,60,6,1697,235,222,119,2652,Lodgepole_Pine
80471,3363,185,11,430,95,3288,222,248,157,216,Spruce_Fir
19749,3005,187,11,618,82,2037,221,248,159,2547,Lodgepole_Pine
65955,2733,237,37,67,34,2139,131,242,227,900,Lodgepole_Pine
96087,2940,211,3,150,3,1650,217,242,161,124,Lodgepole_Pine
47015,3206,69,12,95,27,1443,233,215,113,2506,Spruce_Fir
105026,3011,36,9,335,39,5378,220,221,136,3961,Spruce_Fir
95405,2608,60,7,255,57,800,225,226,135,601,Lodgepole_Pine
3703,3150,78,17,570,214,1421,240,206,91,2543,Lodgepole_Pine
37546,2156,182,27,150,75,543,216,245,145,570,Ponderosa_Pine
71826,3142,203,21,430,130,2114,205,253,175,1873,Lodgepole_Pine
44105,3251,290,9,0,0,3074,195,239,183,537,Spruce_Fir
108649,3047,114,3,60,1,3077,224,236,147,600,Lodgepole_Pine
18543,2432,38,23,134,31,577,213,183,95,618,Lodgepole_Pine
105191,3101,170,8,551,6,5174,226,244,150,1552,Spruce_Fir
58767,3249,75,16,277,25,5613,238,207,95,1138,Lodgepole_Pine
26544,3180,43,12,511,36,5718,222,213,123,698,Spruce_Fir
21726,3218,67,12,391,10,3927,232,216,115,3112,Spruce_Fir
94626,3256,250,8,417,72,547,203,246,181,95,Spruce_Fir
88301,3367,97,6,216,50,3860,229,232,137,810,Spruce_Fir
61714,2700,330,10,485,73,1226,196,228,171,1466,Lodgepole_Pine
104229,3300,291,3,212,8,5590,210,239,167,516,Spruce_Fir
87725,3151,106,19,306,109,3055,248,214,86,2847,Spruce_Fir
98621,3041,37,9,828,122,5442,220,220,135,5645,Lodgepole_Pine
32869,3144,207,9,677,-50,612,214,248,169,1341,Lodgepole_Pine
13302,3113,113,16,418,101,3027,246,221,98,883,Spruce_Fir
108577,3273,14,7,722,82,5950,213,225,149,2738,Lodgepole_Pine
33549,3280,212,17,876,189,3889,203,254,182,871,Lodgepole_Pine
45889,3134,323,15,516,-12,2808,181,224,182,426,Spruce_Fir
84067,2838,35,13,552,218,564,218,211,127,778,Lodgepole_Pine
38468,3288,106,20,671,10,938,249,211,81,5550,Spruce_Fir
43701,3014,252,8,446,98,5472,204,245,180,1631,Lodgepole_Pine
23183,2980,318,7,201,57,3510,202,234,172,1950,Lodgepole_Pine
12039,2701,180,20,175,25,3489,223,248,148,1939,Cottonwood_Willow
76265,2902,247,9,331,136,1974,201,247,184,1571,Lodgepole_Pine
20888,3001,300,22,300,72,5907,154,226,209,1415,Lodgepole_Pine
90985,3240,175,14,216,24,4417,227,247,149,2397,Spruce_Fir
38030,3209,295,11,366,25,210,190,237,187,1994,Spruce_Fir
18089,3096,85,10,240,8,4530,235,222,118,2610,Lodgepole_Pine
9572,2736,221,25,120,7,1550,181,254,199,1130,Lodgepole_Pine
33456,2735,105,3,218,4,1057,224,236,147,933,Lodgepole_Pine
73354,3137,307,15,362,68,283,178,230,192,1328,Lodgepole_Pine
88755,2954,264,25,216,64,5137,150,242,226,1374,Lodgepole_Pine
108837,2952,45,13,60,-6,4779,223,211,120,4702,Lodgepole_Pine
33249,2747,53,12,42,10,1698,227,213,118,2589,Lodgepole_Pine
66503,3028,11,13,1075,230,2831,206,213,143,1158,Lodgepole_Pine
75808,2261,6,35,437,104,644,154,149,114,741,Ponderosa_Pine
38952,2947,94,10,437,83,3362,236,225,119,2240,Lodgepole_Pine
93181,2905,305,13,67,5,2789,183,232,189,1340,Lodgepole_Pine
100454,2937,83,23,180,40,2223,245,194,67,371,Lodgepole_Pine
93261,2745,173,15,150,17,1776,228,246,146,2557,Lodgepole_Pine
62705,2966,317,12,120,22,3208,187,229,182,1256,Spruce_Fir
81253,2610,208,10,350,195,1758,213,250,171,603,Ponderosa_Pine
22532,2929,131,9,721,305,702,235,235,132,376,Lodgepole_Pine
47563,3215,35,10,0,0,2435,219,218,134,2869,Spruce_Fir
58451,2870,116,11,30,0,3260,240,229,118,4098,Lodgepole_Pine
6487,2922,126,7,150,23,1727,232,236,137,726,Lodgepole_Pine
103540,3113,103,12,268,38,4487,240,224,112,3140,Spruce_Fir
102591,3102,142,11,0,0,4569,236,238,131,1632,Spruce_Fir
92172,2981,85,22,153,20,1682,245,197,70,3548,Spruce_Fir
83689,3323,29,20,484,67,5125,209,194,114,351,Spruce_Fir
81967,3090,291,14,30,3,3171,180,237,197,2340,Spruce_Fir
100050,2936,354,11,603,179,1048,201,220,157,2724,Lodgepole_Pine
37368,3063,271,12,134,9,600,189,244,193,930,Lodgepole_Pine
30494,3359,179,12,703,147,1165,225,247,153,2203,Spruce_Fir
107736,2632,63,13,60,15,1113,231,213,112,457,Lodgepole_Pine
109652,2820,90,5,335,33,636,227,232,139,285,Lodgepole_Pine
57815,3087,252,2,30,3,5166,214,240,164,984,Spruce_Fir
26222,3092,343,18,170,49,4976,180,210,166,418,Spruce_Fir
82315,3260,298,13,451,62,966,184,235,191,1550,Lodgepole_Pine
38313,2988,30,9,395,13,4297,218,220,138,4957,Spruce_Fir
21797,3453,84,7,750,104,3474,231,227,129,1377,Ponderosa_Pine
92571,2525,132,14,301,89,313,241,232,118,433,Ponderosa_Pine
77747,3378,69,8,782,197,1289,229,224,128,853,Spruce_Fir
59213,3268,323,14,805,50,3502,184,225,180,1167,Spruce_Fir
9702,3132,52,5,212,24,2213,223,228,141,2467,Spruce_Fir
3379,3035,66,6,342,17,1396,227,227,135,2613,Lodgepole_Pine
32937,3160,112,5,256,-6,1124,229,234,139,1325,Lodgepole_Pine
43697,3065,302,9,60,5,3694,196,236,180,690,Spruce_Fir
50634,2638,233,7,0,0,1291,208,247,176,1148,Lodgepole_Pine
70191,3379,301,15,30,3,2469,178,233,195,2512,Krummholz
73666,2664,177,15,85,15,1590,226,247,149,886,Lodgepole_Pine
37968,3183,249,10,0,0,2197,199,247,187,582,Spruce_Fir
85051,3018,63,29,120,20,5148,231,169,51,2225,Spruce_Fir
13697,3213,15,7,42,4,3824,214,226,149,1528,Spruce_Fir
97623,2719,11,14,90,19,2379,204,210,141,2233,Lodgepole_Pine
14623,3143,342,9,242,57,5093,202,227,164,469,Lodgepole_Pine
14192,3391,181,15,787,230,1421,224,248,153,1015,Spruce_Fir
2225,2711,16,11,309,33,2340,211,217,142,1801,Douglas_fir
78160,2874,59,8,0,0,3050,227,223,130,2034,Lodgepole_Pine
103852,2679,39,16,553,-24,655,219,202,113,1406,Ponderosa_Pine
28692,3204,3,17,175,48,1860,195,206,146,2080,Lodgepole_Pine
17907,3001,12,6,30,-6,3663,214,228,151,2603,Spruce_Fir
2801,2871,114,16,541,199,987,246,222,99,532,Lodgepole_Pine
66987,2704,60,14,376,-31,1350,230,209,108,1260,Lodgepole_Pine
7736,3208,45,3,577,66,2746,220,232,149,4796,Spruce_Fir
91563,2435,102,24,300,163,1252,252,201,63,708,Ponderosa_Pine
45483,2137,56,26,127,90,1074,226,176,68,395,Ponderosa_Pine
26525,3281,32,12,234,21,1745,217,214,130,4818,Spruce_Fir
88601,3016,180,12,182,39,4922,224,247,154,3485,Spruce_Fir
71796,2896,325,13,42,10,5348,186,225,178,4282,Lodgepole_Pine
72657,2719,66,8,108,27,2154,229,224,128,6563,Spruce_Fir
83179,2885,259,4,390,87,2037,211,241,169,816,Aspen
77288,2923,155,21,120,16,1310,239,237,117,725,Lodgepole_Pine
47456,2906,284,13,108,35,1126,184,240,196,1784,Lodgepole_Pine
75541,2832,1,14,591,90,3127,199,212,150,1449,Lodgepole_Pine
67332,2494,180,0,0,0,819,219,238,157,5531,Aspen
93252,3087,136,39,564,-87,959,246,192,35,1084,Lodgepole_Pine
93519,2120,289,33,95,42,1308,110,215,234,577,Ponderosa_Pine
54259,2755,140,11,201,20,2658,237,237,129,6706,Lodgepole_Pine
59862,2881,138,11,201,2,934,237,236,129,2541,Lodgepole_Pine
50157,3006,146,14,60,12,2801,239,237,125,1566,Lodgepole_Pine
5138,3073,171,25,210,15,3578,227,241,130,1114,Lodgepole_Pine
25118,2529,66,6,216,9,474,226,228,137,1127,Spruce_Fir
103907,2974,245,11,840,217,1134,198,249,188,1937,Lodgepole_Pine
92234,2873,28,4,379,61,2376,218,232,150,1959,Lodgepole_Pine
80365,3343,85,23,180,-5,2244,246,195,67,4544,Spruce_Fir
41159,3139,355,9,85,3,4117,206,224,157,3129,Spruce_Fir
49940,3116,85,16,577,-35,4160,241,211,96,4499,Spruce_Fir
95867,2903,351,10,474,36,4325,203,224,159,5589,Spruce_Fir
23327,2999,108,13,60,6,4960,241,225,111,3355,Spruce_Fir
17437,2998,55,22,90,31,684,228,189,84,558,Spruce_Fir
27842,3066,169,2,0,0,2285,221,240,155,2195,Spruce_Fir
58058,2769,159,18,319,39,2430,236,240,127,2205,Ponderosa_Pine
104019,2660,106,13,180,-20,1894,242,224,109,579,Lodgepole_Pine
49478,2618,202,35,85,53,2683,181,245,174,992,Ponderosa_Pine
11887,2203,117,12,60,6,95,240,229,117,256,Ponderosa_Pine
91738,2340,54,25,85,15,295,225,177,71,641,Lodgepole_Pine
