Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
33953,3003,296,18,108,32,1396,166,231,205,1937,Lodgepole_Pine
32492,3176,135,11,631,103,2750,237,235,127,3037,Lodgepole_Pine
49557,2979,25,10,190,4,1661,215,219,140,1477,Lodgepole_Pine
38709,2855,61,15,0,0,1261,231,207,105,742,Spruce_Fir
16230,1972,286,40,90,87,120,83,203,243,190,Ponderosa_Pine
39069,3101,173,13,459,102,1442,228,246,148,659,Lodgepole_Pine
37287,2968,32,6,379,141,5140,219,226,144,5102,Spruce_Fir
57729,3198,247,7,30,-2,3076,205,246,179,4978,Spruce_Fir
11313,2544,325,17,395,74,942,177,220,182,924,Lodgepole_Pine
18254,2804,41,16,60,2,3254,220,203,113,2586,Lodgepole_Pine
3617,3011,80,8,256,12,5049,231,225,127,3074,Lodgepole_Pine
586,2608,143,20,300,70,1040,244,231,107,1053,Ponderosa_Pine
1763,2604,165,11,335,-13,1739,230,244,144,1966,Ponderosa_Pine
92873,3006,8,7,108,12,3816,212,227,152,2324,Spruce_Fir
996,3159,81,25,648,54,859,244,187,57,1862,Lodgepole_Pine
15768,2886,126,9,351,33,2696,235,234,130,2423,Lodgepole_Pine
15700,3132,188,17,234,10,1986,219,250,159,258,Lodgepole_Pine
69029,3137,108,20,127,10,926,249,213,83,636,Spruce_Fir
27579,2666,107,18,190,2,1318,247,216,90,511,Lodgepole_Pine
55996,2803,34,7,408,-2,1814,219,225,142,2591,Lodgepole_Pine
31554,3178,356,7,524,46,3225,209,228,157,3541,Krummholz
23024,3117,142,17,120,-2,2430,242,234,115,1440,Spruce_Fir
78693,3304,214,16,90,14,2845,203,254,183,785,Spruce_Fir
41585,2237,57,35,384,193,781,220,145,30,819,Ponderosa_Pine
95427,2995,5,17,513,-64,1026,195,204,144,1950,Lodgepole_Pine
7923,3192,208,27,150,-4,2106,191,253,183,3422,Spruce_Fir
37265,2988,330,18,534,228,666,176,216,179,1374,Lodgepole_Pine
82995,2822,38,12,283,67,1209,220,214,127,918,Lodgepole_Pine
46627,2945,349,26,228,114,5542,164,188,155,4858,Lodgepole_Pine
69981,2955,120,25,234,112,5202,253,210,70,390,Lodgepole_Pine
109414,2947,342,21,270,104,1789,172,204,168,2746,Lodgepole_Pine
16613,3224,320,8,658,59,1276,198,232,173,2579,Lodgepole_Pine
