Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
75951,3186,301,7,350,46,5894,201,237,176,2499,Lodgepole_Pine
97839,2639,17,16,319,45,534,205,204,132,350,Lodgepole_Pine
7475,2982,64,6,42,1,1973,226,228,136,3565,Spruce_Fir
65749,3034,196,15,690,167,5909,215,251,166,3841,Lodgepole_Pine
49472,2588,333,22,42,16,1253,165,206,178,782,Lodgepole_Pine
20816,2984,154,16,418,53,4602,237,239,127,543,Lodgepole_Pine
91652,2943,50,15,690,145,2799,226,207,111,513,Spruce_Fir
20832,3439,156,9,582,-13,1429,231,241,142,3886,Spruce_Fir
22587,2618,123,7,150,14,1604,231,235,137,934,Ponderosa_Pine
56003,2998,49,15,400,82,4663,225,206,111,3799,Spruce_Fir
87230,3297,243,19,150,50,1050,180,251,206,1570,Spruce_Fir
7056,2737,355,19,300,94,1273,186,204,153,1954,Lodgepole_Pine
43874,2972,188,7,285,35,3946,221,245,159,2253,Lodgepole_Pine
357,2787,325,28,258,117,2222,140,197,191,2424,Lodgepole_Pine
43091,3135,322,15,313,62,4793,180,223,183,3015,Spruce_Fir
39216,2867,57,5,268,47,2188,223,229,142,2845,Ponderosa_Pine
39453,2960,128,17,306,26,2553,245,228,106,2624,Lodgepole_Pine
4647,3304,225,8,420,87,1006,210,248,174,871,Spruce_Fir
6205,2031,58,33,323,182,306,223,151,35,841,Douglas_fir
5313,2856,216,26,361,73,3328,184,253,194,1690,Ponderosa_Pine
60665,2719,61,26,85,33,95,230,177,64,1233,Aspen
107589,2846,58,16,67,11,3124,230,205,103,4631,Lodgepole_Pine
8309,3243,5,11,212,28,5420,205,218,149,516,Spruce_Fir
3455,3293,281,9,972,183,1561,196,241,185,2729,Spruce_Fir
91222,2870,81,6,30,0,5131,228,230,136,4348,Spruce_Fir
55170,3227,73,11,600,63,1852,233,218,115,2550,Spruce_Fir
59207,3018,143,12,457,107,2542,237,237,128,1731,Lodgepole_Pine
95781,3358,297,3,300,19,990,210,238,166,2135,Krummholz
103270,2655,196,28,120,-32,564,201,250,166,779,Lodgepole_Pine
36683,2231,190,26,258,106,1153,209,249,157,577,Cottonwood_Willow
39494,3260,113,29,30,0,5991,254,195,0,663,Spruce_Fir
42220,2608,62,17,301,64,1020,232,203,98,1158,Lodgepole_Pine
15890,2922,348,12,660,171,977,197,220,161,2765,Lodgepole_Pine
99875,3209,23,13,42,10,1025,212,213,135,1101,Spruce_Fir
6122,3040,35,11,391,14,469,219,215,130,618,Lodgepole_Pine
44558,2264,54,15,60,13,124,228,207,110,939,Douglas_fir
54382,2839,333,7,30,1,5085,203,230,166,323,Spruce_Fir
50712,3231,198,12,518,40,5978,217,250,166,3129,Lodgepole_Pine
31470,2932,39,10,330,16,4752,221,218,131,2074,Lodgepole_Pine
110227,2350,90,19,85,30,509,245,207,83,485,Douglas_fir
