"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
4,2366,165,3,390,156,1165,222,240,154,582,"Douglas_fir",4
10,3207,198,1,216,0,845,218,239,157,2287,"Lodgepole_Pine",10
27,3345,333,14,0,0,1492,188,222,172,1712,"Krummholz",27
37,3321,83,21,573,155,1608,244,199,75,1620,"Krummholz",37
43,3282,86,18,210,49,2053,244,207,86,1337,"Krummholz",43
59,2906,342,10,153,29,4236,200,226,164,6134,"Lodgepole_Pine",59
68,2827,54,13,270,35,4250,227,211,115,5385,"Spruce_Fir",68
98,2999,31,13,306,47,1221,216,212,129,2356,"Spruce_Fir",98
194,2866,249,32,658,342,1026,134,242,233,1761,"Lodgepole_Pine",194
202,3322,280,24,42,9,3613,147,235,224,1740,"Spruce_Fir",202
205,2745,28,9,480,121,1448,217,220,138,633,"Lodgepole_Pine",205
236,3230,0,13,150,22,2239,200,215,152,2481,"Spruce_Fir",236
245,2774,170,22,60,9,2676,230,243,134,2343,"Lodgepole_Pine",245
249,2513,38,11,60,-4,342,220,216,129,1514,"Douglas_fir",249
250,2172,284,38,212,51,618,91,209,243,485,"Ponderosa_Pine",250
277,2768,143,11,162,26,1710,236,238,130,2245,"Aspen",277
290,3121,315,9,277,-25,721,196,233,176,1189,"Spruce_Fir",290
295,2768,52,6,256,16,2212,223,227,140,3629,"Lodgepole_Pine",295
307,3121,327,11,30,2,2208,192,227,174,908,"Spruce_Fir",307
312,3061,344,10,127,-7,1878,201,225,163,1316,"Spruce_Fir",312
337,3323,28,20,150,3,3528,208,193,115,2774,"Krummholz",337
341,2839,288,28,541,85,1922,130,223,228,1981,"Aspen",341
357,2787,325,28,258,117,2222,140,197,191,2424,"Lodgepole_Pine",357
364,2800,268,8,30,4,2207,199,243,184,2892,"Spruce_Fir",364
400,2947,337,23,484,218,3353,162,201,174,1382,"Lodgepole_Pine",400
402,3354,13,13,424,57,1195,207,213,142,2724,"Spruce_Fir",402
469,2975,196,9,531,62,5608,218,248,163,3638,"Lodgepole_Pine",469
495,2598,52,15,295,-21,1065,227,206,108,228,"Lodgepole_Pine",495
506,2192,53,31,256,141,323,220,158,50,371,"Douglas_fir",506
557,2510,197,22,42,11,1613,208,252,168,474,"Ponderosa_Pine",557
563,3297,153,14,466,109,1142,236,240,131,2527,"Lodgepole_Pine",563
639,3112,46,24,60,18,2812,219,181,84,4015,"Spruce_Fir",639
683,2954,213,26,339,161,3070,187,253,190,1550,"Lodgepole_Pine",683
705,2613,191,15,277,9,1588,218,250,162,824,"Ponderosa_Pine",705
721,2960,113,14,258,72,2289,244,224,107,2003,"Lodgepole_Pine",721
746,2824,60,9,150,26,1911,227,221,127,1772,"Lodgepole_Pine",746
749,3224,108,14,331,111,1090,243,223,107,1958,"Lodgepole_Pine",749
760,3112,91,9,120,17,1450,235,226,122,474,"Lodgepole_Pine",760
762,2999,251,20,457,103,5353,172,249,213,1022,"Lodgepole_Pine",762
769,2938,323,12,60,16,4024,189,227,178,4957,"Lodgepole_Pine",769
771,2535,82,13,108,14,0,237,217,108,721,"Lodgepole_Pine",771
838,2852,58,12,365,60,2081,228,215,117,2806,"Lodgepole_Pine",838
857,2804,80,25,124,25,3180,244,185,56,711,"Lodgepole_Pine",857
886,3288,135,8,960,172,2345,233,237,136,2305,"Spruce_Fir",886
928,2334,339,32,300,190,1099,136,176,169,1310,"Ponderosa_Pine",928
963,2945,102,22,702,154,2368,250,206,73,1645,"Lodgepole_Pine",963
967,2685,96,18,120,42,1207,246,210,86,1008,"Lodgepole_Pine",967
992,2090,331,29,60,14,997,141,192,183,255,"Ponderosa_Pine",992
999,2706,24,16,42,4,2841,209,203,127,1024,"Lodgepole_Pine",999
1003,3305,325,23,190,31,2305,157,208,188,2197,"Lodgepole_Pine",1003
1031,2739,28,14,67,10,2734,214,210,129,4784,"Lodgepole_Pine",1031
1090,2523,117,11,0,0,1262,238,230,121,1473,"Ponderosa_Pine",1090
1091,2629,75,16,124,18,2147,238,207,95,2616,"Douglas_fir",1091
1136,3207,1,13,384,56,3013,200,214,151,765,"Spruce_Fir",1136
1146,2914,135,6,85,2,765,229,237,142,2040,"Lodgepole_Pine",1146
1174,2913,127,14,162,39,4345,242,230,114,3309,"Spruce_Fir",1174
1194,3033,353,8,60,9,934,207,227,158,1383,"Lodgepole_Pine",1194
1250,2190,78,27,108,48,1396,242,178,48,285,"Ponderosa_Pine",1250
1316,3336,268,22,134,47,3503,158,242,220,1602,"Spruce_Fir",1316
1326,2957,250,15,108,26,2547,186,250,200,1371,"Lodgepole_Pine",1326
1347,3057,327,17,180,40,1072,176,218,181,1470,"Lodgepole_Pine",1347
1396,3208,90,7,713,56,990,231,229,130,2054,"Spruce_Fir",1396
1397,3129,90,4,175,16,6699,226,233,141,2382,"Lodgepole_Pine",1397
1445,3041,77,10,247,-2,3494,233,221,119,2809,"Spruce_Fir",1445
1460,3171,356,14,309,44,2954,197,214,154,780,"Spruce_Fir",1460
1461,3459,45,4,631,90,2610,221,231,147,1539,"Spruce_Fir",1461
