,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
3398,3249,84,14,366,80,1383,239,215,103,1380,Krummholz
21974,3221,135,4,0,0,4586,226,238,146,1892,Spruce_Fir
27616,3136,54,33,255,32,1397,219,151,41,2681,Spruce_Fir
99051,2418,4,21,90,39,940,186,194,140,618,Ponderosa_Pine
1599,3093,161,10,454,-15,6377,230,243,143,2743,Lodgepole_Pine
55395,3221,17,22,551,7,1635,195,188,122,2098,Spruce_Fir
21039,2835,87,34,60,-9,300,246,164,18,2469,Lodgepole_Pine
97687,3235,314,25,470,137,3399,145,212,202,3376,Spruce_Fir
36303,2650,47,22,0,0,1326,222,186,88,902,Spruce_Fir
44705,2680,150,20,124,35,1699,241,235,114,1323,Lodgepole_Pine
34038,3009,39,3,85,2,5191,220,232,149,2538,Spruce_Fir
20967,3243,150,14,595,20,2979,238,239,127,3148,Lodgepole_Pine
94504,2982,34,5,458,10,5308,219,228,146,6511,Spruce_Fir
100958,3136,155,16,150,-2,3205,237,240,128,792,Lodgepole_Pine
51326,2188,230,22,283,136,324,181,254,203,895,Douglas_fir
62565,2916,320,11,95,9,5002,191,229,178,1708,Aspen
47191,2753,135,5,216,22,2563,227,238,144,1800,Lodgepole_Pine
42385,2808,44,14,228,53,1230,222,209,118,866,Lodgepole_Pine
84762,2184,26,27,42,21,1050,197,173,100,457,Ponderosa_Pine
97157,2668,286,12,134,39,779,186,240,194,1442,Lodgepole_Pine
59440,2964,115,15,95,11,752,244,225,106,1973,Lodgepole_Pine
54115,3148,341,9,0,0,1298,202,228,164,531,Aspen
96874,3134,56,7,247,38,5149,225,225,134,3289,Spruce_Fir
72617,2808,101,12,85,7,525,241,223,110,2572,Lodgepole_Pine
57996,2711,142,16,42,8,2389,241,235,117,5347,Lodgepole_Pine
8775,2656,62,5,85,7,108,224,230,142,841,Lodgepole_Pine
44635,2915,342,10,108,8,2954,199,225,164,1556,Spruce_Fir
20902,3434,67,15,451,10,2163,234,209,103,2717,Spruce_Fir
74065,2960,133,11,255,33,4690,237,235,127,2977,Spruce_Fir
55626,3066,206,16,108,5,1650,208,253,176,671,Lodgepole_Pine
88483,2813,240,33,210,104,2343,140,245,227,794,Lodgepole_Pine
39932,2982,197,13,150,23,5517,216,251,166,2213,Spruce_Fir
49603,2693,342,20,127,39,1883,176,207,168,2789,Lodgepole_Pine
47091,3133,147,25,1050,102,3187,244,228,97,2416,Lodgepole_Pine
12235,2612,73,16,134,17,1106,237,207,96,2059,Lodgepole_Pine
50203,2532,60,17,150,63,1034,231,203,100,853,Ponderosa_Pine
70291,3119,67,10,90,19,2352,231,219,120,1772,Spruce_Fir
73933,3232,137,20,339,69,5112,247,228,100,1652,Spruce_Fir
21794,2998,351,10,30,7,6092,203,224,159,3362,Lodgepole_Pine
93415,2486,143,23,323,111,309,246,227,96,1113,Ponderosa_Pine
102266,3027,193,8,960,108,5552,219,247,162,5700,Lodgepole_Pine
47971,2489,172,14,67,14,926,229,246,145,785,Ponderosa_Pine
53118,2987,217,5,85,10,1429,215,244,166,1819,Spruce_Fir
54519,2870,135,5,551,49,3783,228,238,144,5939,Lodgepole_Pine
68727,3109,11,12,256,91,4906,207,214,144,2156,Spruce_Fir
77974,2237,57,35,384,193,781,220,145,30,819,Ponderosa_Pine
103093,3138,128,11,85,22,480,239,233,123,2197,Spruce_Fir
38875,2833,88,9,450,49,1852,234,226,124,1273,Lodgepole_Pine
58078,3338,102,29,720,46,1019,253,187,40,5490,Spruce_Fir
83763,3084,67,14,134,16,878,233,211,106,2089,Spruce_Fir
38727,3404,55,10,511,125,2032,226,220,127,1652,Spruce_Fir
48095,2799,333,8,67,8,2557,201,229,168,3798,Lodgepole_Pine
57069,3256,328,18,722,121,430,174,217,181,2106,Lodgepole_Pine
56354,2308,10,13,300,48,1234,206,213,144,870,Ponderosa_Pine
52051,2904,114,15,324,99,330,244,224,106,1321,Lodgepole_Pine
41999,3212,240,12,484,102,1415,198,250,189,2525,Spruce_Fir
106856,3210,47,11,150,0,2552,224,215,124,1406,Spruce_Fir
61756,3378,7,8,108,9,3425,211,225,151,2316,Krummholz
99110,3003,87,24,162,80,2542,247,193,62,2219,Spruce_Fir
5106,3135,304,14,552,-3,2048,181,232,191,511,Spruce_Fir
50133,3338,204,22,685,111,3900,202,254,177,2210,Spruce_Fir
68629,3348,147,19,604,193,1660,242,234,112,1354,Spruce_Fir
30043,3067,32,12,90,9,907,217,214,130,1758,Spruce_Fir
33543,3095,294,8,175,-9,2320,197,238,181,940,Ponderosa_Pine
96839,3095,290,6,408,-2,2480,202,239,176,2110,Lodgepole_Pine
104856,3402,356,17,404,70,3826,191,207,153,3376,Krummholz
15678,3185,354,16,212,10,4248,192,211,155,3037,Spruce_Fir
27303,3071,265,11,324,65,2543,191,245,193,1830,Lodgepole_Pine
107451,2957,92,15,120,3,4910,242,215,98,511,Lodgepole_Pine
20026,2652,135,18,90,-20,997,245,229,105,2139,Lodgepole_Pine
58084,2849,22,9,134,15,1262,215,221,143,2389,Lodgepole_Pine
78380,3298,269,11,1012,188,1620,191,244,192,2722,Spruce_Fir
73992,2811,27,8,60,13,2920,217,222,141,4548,Lodgepole_Pine
40311,2974,104,20,150,43,3786,249,210,80,1114,Lodgepole_Pine
11412,2238,355,17,42,5,1485,189,207,154,361,Douglas_fir
66886,2966,104,12,127,0,908,241,224,111,1506,Lodgepole_Pine
7053,3280,30,12,659,202,592,216,214,132,2998,Lodgepole_Pine
86143,2247,339,18,67,7,1455,179,212,170,391,Douglas_fir
54948,2834,53,7,175,23,3630,224,224,134,6316,Lodgepole_Pine
29808,2657,79,13,127,26,2420,237,216,107,1082,Lodgepole_Pine
37801,3209,126,22,313,-112,424,251,218,84,3861,Lodgepole_Pine
53498,3253,70,17,127,33,1471,236,205,94,2774,Spruce_Fir
10141,2952,45,13,361,39,4540,223,210,119,4112,Lodgepole_Pine
51509,2798,113,14,85,7,3870,243,225,108,5430,Lodgepole_Pine
3921,2861,75,18,350,170,366,239,203,88,1493,Lodgepole_Pine
107648,2864,14,9,283,58,2382,212,222,147,2737,Lodgepole_Pine
60739,3290,178,6,1080,174,2326,223,244,155,2202,Spruce_Fir
23191,2931,33,23,30,13,2725,209,183,101,2016,Spruce_Fir
17503,2960,254,14,124,30,2642,186,248,200,362,Lodgepole_Pine
40255,3315,338,15,467,88,1784,185,217,170,3093,Spruce_Fir
14782,3155,180,10,350,23,297,224,247,155,4872,Lodgepole_Pine
16399,2501,82,5,0,0,1307,227,231,138,4487,Ponderosa_Pine
29838,2670,18,8,285,18,886,214,223,145,1745,Lodgepole_Pine
66819,3385,287,9,430,63,3865,196,240,183,2123,Krummholz
28967,3001,102,14,108,16,4210,243,221,104,3960,Lodgepole_Pine
37014,2713,168,6,120,4,1816,225,242,152,4161,Lodgepole_Pine
52101,3418,95,10,537,261,1565,236,225,120,816,Krummholz
70301,3567,80,19,926,282,2343,242,201,82,1429,Spruce_Fir
35419,2814,58,3,67,1,1259,222,233,147,564,Lodgepole_Pine
7509,2425,0,11,503,81,853,204,220,153,1348,Douglas_fir
102142,2870,108,18,60,0,4089,248,215,88,2880,Spruce_Fir
106963,3150,146,19,255,59,124,243,233,112,3092,Spruce_Fir
72175,2422,321,23,408,225,1237,155,211,193,735,Douglas_fir
93923,2386,7,16,192,90,930,199,207,143,924,Ponderosa_Pine
93060,3455,291,18,255,8,1405,167,234,206,1790,Krummholz
24478,2893,257,16,920,224,2343,181,248,205,1595,Lodgepole_Pine
97597,3283,21,6,0,0,4429,216,227,148,3635,Spruce_Fir
31732,2792,94,15,0,0,1036,242,217,101,2227,Lodgepole_Pine
39540,3305,338,23,624,150,4143,165,202,173,2374,Spruce_Fir
1843,3082,302,20,503,-21,1473,160,226,205,3115,Spruce_Fir
96905,2920,80,23,595,-102,663,243,193,68,1653,Lodgepole_Pine
104700,3353,25,7,0,0,2826,217,225,145,2205,Krummholz
71538,2933,90,5,277,20,3644,228,231,137,4546,Lodgepole_Pine
5483,3000,27,10,67,18,1872,216,219,139,1401,Spruce_Fir
93668,3095,150,13,60,10,4753,236,239,130,1323,Spruce_Fir
101199,3035,9,5,540,51,4287,215,230,153,1530,Lodgepole_Pine
72461,2400,17,11,0,0,969,211,218,142,1273,Douglas_fir
241,2880,5,13,90,20,1595,202,213,147,2754,Lodgepole_Pine
27778,3269,98,23,342,74,1530,250,201,66,1315,Spruce_Fir
16640,3281,240,5,362,72,5007,210,244,172,1019,Lodgepole_Pine
38364,3017,60,20,150,29,4590,231,194,87,2609,Spruce_Fir
96263,3295,217,26,190,54,2309,183,254,195,2902,Lodgepole_Pine
70197,3202,297,22,330,130,1687,154,227,211,2163,Lodgepole_Pine
56017,3095,4,10,162,22,1855,207,220,151,1800,Lodgepole_Pine
59350,2945,101,30,0,0,1062,253,184,36,1546,Spruce_Fir
34065,3061,66,6,571,-121,1613,227,227,135,1075,Spruce_Fir
97286,2648,191,27,95,33,1980,207,248,158,1149,Lodgepole_Pine
58336,3245,331,2,42,3,5538,213,236,160,624,Spruce_Fir
19151,3070,349,9,85,9,3760,204,225,160,362,Spruce_Fir
38924,2706,55,11,433,16,859,227,216,121,933,Lodgepole_Pine
59713,3286,63,21,277,4,1825,233,191,80,2620,Spruce_Fir
110230,2460,340,19,67,19,537,176,209,169,1329,Douglas_fir
34053,3137,168,8,674,96,684,227,243,150,1854,Lodgepole_Pine
53801,2155,126,27,212,146,437,252,211,68,454,Ponderosa_Pine
106618,2974,32,29,234,80,2326,200,164,84,1862,Spruce_Fir
8071,2941,285,15,420,103,5024,179,239,200,446,Lodgepole_Pine
107728,3163,150,17,210,22,2403,240,237,121,1570,Lodgepole_Pine
2838,3004,27,6,67,-3,2372,217,226,145,1200,Cottonwood_Willow
37348,3003,21,4,175,6,2738,217,231,151,1434,Lodgepole_Pine
63058,2988,338,5,757,128,1289,209,233,162,2167,Lodgepole_Pine
44125,2737,28,7,127,3,1343,218,225,143,1852,Spruce_Fir
28036,2967,288,12,792,321,1425,185,239,194,2047,Lodgepole_Pine
18141,2747,87,8,150,21,2682,232,227,127,5213,Krummholz
102827,2182,141,15,212,33,612,241,235,120,633,Douglas_fir
46761,2925,53,11,366,29,725,227,215,121,1869,Lodgepole_Pine
65430,2932,39,9,390,19,4115,221,220,134,5850,Krummholz
109042,3247,82,18,30,9,4578,242,206,87,1116,Lodgepole_Pine
84261,2063,60,32,371,214,351,227,158,40,900,Douglas_fir
47541,2723,6,27,258,126,1260,175,175,127,765,Lodgepole_Pine
67374,2947,347,12,0,0,1725,196,220,162,1323,Spruce_Fir
50692,3049,9,7,272,62,914,212,225,151,1816,Lodgepole_Pine
5770,3117,2,11,319,71,4973,205,219,151,641,Lodgepole_Pine
67786,2600,347,23,30,16,1405,171,197,161,685,Krummholz
95582,2520,98,7,210,0,1140,232,230,130,4888,Lodgepole_Pine
107561,2772,197,21,228,61,655,209,252,168,2100,Lodgepole_Pine
48667,2699,29,9,30,0,2067,217,221,139,6833,Spruce_Fir
100052,3020,252,12,283,104,2979,193,248,193,2093,Spruce_Fir
46305,2998,131,9,446,96,1832,235,235,131,2947,Lodgepole_Pine
493,3290,292,14,850,20,3352,181,237,196,1019,Spruce_Fir
77870,2898,132,7,60,-2,1382,232,236,136,2534,Lodgepole_Pine
85996,3356,348,15,404,80,1103,191,214,161,782,Spruce_Fir
77978,2854,324,13,30,14,3765,186,225,179,6066,Lodgepole_Pine
109214,3022,99,8,212,33,1080,233,229,128,2784,Lodgepole_Pine
36617,2578,45,7,390,28,1214,222,225,138,4094,Lodgepole_Pine
104351,3208,5,20,192,27,1896,190,196,139,1694,Spruce_Fir
256,3169,191,17,457,73,2203,217,251,162,1008,Lodgepole_Pine
29872,2453,45,13,90,5,1027,223,212,121,914,Douglas_fir
100212,2299,320,39,162,87,1332,94,171,200,1024,Ponderosa_Pine
90509,3166,53,11,268,31,1952,227,215,121,3031,Lodgepole_Pine
60828,2533,10,9,30,3,1271,210,221,148,1415,Ponderosa_Pine
36143,3255,330,9,488,78,4318,198,229,170,953,Lodgepole_Pine
75152,3163,304,19,240,80,1651,163,226,202,2223,Lodgepole_Pine
94043,3413,63,19,60,16,2442,233,197,89,3645,Krummholz
73448,3297,49,9,752,221,598,224,220,129,1024,Spruce_Fir
10946,2837,231,20,60,-8,1879,183,254,202,1159,Lodgepole_Pine
80876,2708,311,9,124,38,2125,196,234,178,4521,Lodgepole_Pine
18521,3170,67,8,481,-24,847,228,224,129,1368,Lodgepole_Pine
16450,2932,239,25,60,11,2616,166,251,215,2381,Lodgepole_Pine
86141,2803,113,29,108,58,2225,254,195,47,564,Lodgepole_Pine
33379,2466,278,12,90,15,743,187,242,195,1167,Douglas_fir
5159,3274,279,7,90,15,6147,200,241,181,283,Spruce_Fir
63381,2998,320,16,201,44,495,177,223,185,767,Lodgepole_Pine
75317,3146,65,7,60,3,1358,227,226,134,4682,Aspen
100440,3123,229,15,124,20,5351,196,253,191,1266,Spruce_Fir
101289,3243,70,17,469,77,874,236,205,96,1816,Spruce_Fir
7988,3084,18,12,90,18,1418,210,214,139,2576,Spruce_Fir
36608,3062,350,12,134,41,1110,198,220,160,1082,Lodgepole_Pine
15236,2534,63,6,390,31,930,226,227,135,1332,Aspen
82028,2339,300,20,382,123,853,160,227,206,1116,Douglas_fir
15251,3008,223,15,335,-15,1961,199,253,188,900,Lodgepole_Pine
64897,2842,228,17,497,10,875,192,254,195,1772,Aspen
55721,3132,135,3,270,3,6557,224,238,149,2385,Lodgepole_Pine
77331,3334,346,6,470,61,1025,209,231,160,1233,Spruce_Fir
88193,2900,6,21,234,55,3811,188,193,138,2711,Lodgepole_Pine
63465,2822,76,4,120,31,2340,225,232,143,3235,Lodgepole_Pine
5426,3269,142,8,228,26,5321,232,238,139,730,Lodgepole_Pine
61785,2984,229,20,192,73,2915,187,254,199,942,Lodgepole_Pine
40751,2676,359,28,420,149,845,166,177,139,711,Lodgepole_Pine
33141,3247,93,17,30,7,2144,244,212,92,150,Krummholz
47471,3101,237,12,633,94,6088,199,250,187,1548,Lodgepole_Pine
66355,3173,81,11,577,45,4472,235,219,114,2154,Lodgepole_Pine
106698,3203,5,24,323,51,1831,180,184,134,1833,Spruce_Fir
37022,3275,75,10,366,-15,1477,233,221,120,3174,Lodgepole_Pine
46815,3208,150,8,295,45,5028,230,240,142,1546,Lodgepole_Pine
70585,3270,317,17,218,42,4036,174,223,188,1266,Spruce_Fir
48303,2803,48,6,85,8,1836,223,227,140,2442,Lodgepole_Pine
69488,3133,104,9,242,22,277,236,229,124,5534,Spruce_Fir
2351,2897,69,3,433,61,2514,223,233,145,2440,Lodgepole_Pine
65900,2628,25,15,42,10,2100,211,205,127,942,Lodgepole_Pine
81675,2936,17,12,306,41,832,210,214,140,1698,Lodgepole_Pine
88842,3242,57,8,376,97,2486,226,223,131,3273,Spruce_Fir
27439,3041,119,6,845,174,6118,230,235,138,3550,Lodgepole_Pine
98682,2888,111,7,301,56,750,232,233,134,1471,Aspen
84619,3288,90,9,30,0,1477,234,226,123,3420,Lodgepole_Pine
100656,2450,252,3,270,10,942,213,241,166,1224,Ponderosa_Pine
75449,2978,97,6,0,0,4992,229,232,137,6054,Lodgepole_Pine
78051,3213,74,11,30,0,4361,233,219,116,1974,Spruce_Fir
42880,2162,11,35,201,111,384,162,149,105,331,Ponderosa_Pine
78205,2862,97,19,120,22,3376,247,210,85,5038,Lodgepole_Pine
26308,3650,59,19,1082,395,2560,231,197,92,1231,Spruce_Fir
40667,3073,120,4,660,-55,6223,226,236,145,2973,Lodgepole_Pine
58394,3062,48,22,175,40,5008,223,188,89,2703,Spruce_Fir
74222,3193,210,15,553,117,5965,207,253,178,2284,Lodgepole_Pine
7095,3097,285,11,182,31,5651,190,240,190,2307,Lodgepole_Pine
45011,3004,149,6,878,118,5800,227,240,146,5552,Lodgepole_Pine
49875,3037,197,9,706,72,5645,218,248,164,6052,Lodgepole_Pine
95629,3132,108,3,42,-2,4535,225,236,146,1864,Spruce_Fir
90263,3379,179,13,175,7,4234,225,247,152,3400,Krummholz
33626,3227,197,24,417,131,3136,206,252,168,787,Spruce_Fir
9157,3186,52,8,30,4,5032,225,222,131,751,Spruce_Fir
99169,2945,76,15,242,45,4604,237,212,102,5654,Lodgepole_Pine
37304,3049,358,17,295,85,2465,192,207,151,1282,Spruce_Fir
5779,3310,243,19,330,89,1974,178,252,207,3282,Spruce_Fir
78563,3128,27,11,258,21,5558,216,216,136,815,Spruce_Fir
109133,2991,60,11,285,-9,6227,229,216,119,3730,Lodgepole_Pine
54236,3101,210,13,0,0,2325,210,252,175,285,Spruce_Fir
89491,2985,219,10,663,89,5949,208,250,177,6321,Lodgepole_Pine
48098,2813,355,14,30,6,1461,196,214,155,2651,Lodgepole_Pine
52986,2841,346,14,541,77,3231,191,217,163,1399,Lodgepole_Pine
48005,2384,307,21,124,31,1215,156,222,203,664,Douglas_fir
49748,2991,90,4,570,65,5236,226,233,143,6252,Lodgepole_Pine
76497,3190,357,8,270,33,1302,207,226,156,2151,Spruce_Fir
14883,3129,228,11,283,11,2510,203,251,183,514,Lodgepole_Pine
55619,2818,38,6,170,13,1040,220,227,143,2704,Lodgepole_Pine
47332,3340,270,3,511,45,912,212,240,166,1511,Krummholz
87042,3349,290,10,297,45,1681,191,239,188,1852,Spruce_Fir
86057,2763,348,14,134,32,1666,193,216,161,2375,Lodgepole_Pine
104504,3208,314,13,799,187,4321,185,230,185,2205,Spruce_Fir
60977,2547,2,21,60,20,1226,185,195,142,1813,Douglas_fir
10947,2646,117,11,319,34,659,239,230,120,1392,Lodgepole_Pine
85680,2599,23,7,150,-26,3165,216,225,145,2632,Spruce_Fir
94993,2811,0,11,60,-1,1690,204,220,153,1731,Aspen
29821,2979,95,9,537,43,4157,234,227,124,4738,Lodgepole_Pine
45945,3003,355,25,663,-22,725,170,186,147,1230,Spruce_Fir
55531,3461,320,12,391,40,5095,190,229,179,4202,Krummholz
11102,2008,36,20,30,13,300,215,193,106,402,Douglas_fir
891,3277,323,12,108,19,2134,189,227,178,2669,Spruce_Fir
42979,3142,152,4,0,0,3304,224,239,151,4236,Aspen
1427,3222,252,11,150,43,4474,196,248,190,3193,Spruce_Fir
46651,2602,151,6,170,4,518,228,240,146,6173,Aspen
6749,3180,151,20,309,102,242,240,236,116,2914,Spruce_Fir
77246,2943,69,7,30,2,2024,228,226,131,2681,Lodgepole_Pine
6823,2712,10,14,60,12,2387,203,210,142,2218,Lodgepole_Pine
88744,3070,56,9,95,30,4736,226,222,130,484,Spruce_Fir
