"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
36,3041,297,16,120,24,255,173,233,200,1714,"Lodgepole_Pine",36
66,3259,217,18,323,110,2997,198,254,187,886,"Spruce_Fir",66
81,2650,27,11,60,2,335,215,217,137,1355,"Lodgepole_Pine",81
82,2934,51,15,240,-10,485,226,207,111,1697,"Douglas_fir",82
86,2910,121,18,362,105,379,248,222,94,1380,"Lodgepole_Pine",86
129,3125,107,5,95,-1,4424,229,234,139,1744,"Spruce_Fir",129
133,3043,57,13,30,6,1801,228,212,115,3158,"Spruce_Fir",133
236,3230,0,13,150,22,2239,200,215,152,2481,"Spruce_Fir",236
275,3408,317,32,210,83,3784,121,194,204,3703,"Krummholz",275
295,2768,52,6,256,16,2212,223,227,140,3629,"Lodgepole_Pine",295
326,3020,309,6,382,53,2438,203,236,173,424,"Lodgepole_Pine",326
338,3088,64,16,0,0,1825,233,205,99,2938,"Spruce_Fir",338
387,2990,23,15,324,23,513,210,206,129,366,"Lodgepole_Pine",387
411,2696,216,4,0,0,942,215,244,165,1767,"Spruce_Fir",411
430,2308,338,16,0,0,1355,183,216,170,819,"Douglas_fir",430
432,2721,49,11,150,41,2109,224,217,125,5411,"Lodgepole_Pine",432
442,3198,73,5,510,15,5421,226,230,139,2197,"Spruce_Fir",442
447,2969,318,17,297,49,4809,172,222,189,1928,"Lodgepole_Pine",447
495,2598,52,15,295,-21,1065,227,206,108,228,"Lodgepole_Pine",495
508,2375,323,7,30,-3,579,202,233,170,1340,"Lodgepole_Pine",508
511,2851,146,14,120,8,3173,239,237,124,2028,"Lodgepole_Pine",511
601,3123,198,14,150,23,5362,215,251,167,1387,"Spruce_Fir",601
606,3106,171,23,228,81,2379,228,243,133,1604,"Spruce_Fir",606
629,3455,73,19,618,170,2221,238,201,86,1397,"Spruce_Fir",629
653,3096,288,15,618,175,3247,176,237,201,2180,"Spruce_Fir",653
674,2974,322,12,513,18,1509,190,228,178,1347,"Lodgepole_Pine",674
692,3237,26,8,255,14,5973,216,222,142,1041,"Spruce_Fir",692
740,3124,152,18,120,8,2400,239,238,121,3242,"Spruce_Fir",740
742,2950,127,10,390,33,732,237,234,126,2258,"Lodgepole_Pine",742
743,2594,91,12,95,10,384,238,221,111,1392,"Lodgepole_Pine",743
753,2574,140,4,150,46,875,226,238,147,1261,"Aspen",753
757,3064,101,8,390,23,2864,233,230,129,6300,"Spruce_Fir",757
779,2369,286,19,446,160,319,163,236,211,730,"Ponderosa_Pine",779
804,3130,333,8,469,-55,1036,201,229,168,997,"Spruce_Fir",804
822,3078,225,19,323,43,2919,192,254,194,1615,"Lodgepole_Pine",822
842,3185,80,15,492,104,1410,239,212,100,3502,"Spruce_Fir",842
878,3084,169,8,417,58,2213,227,244,149,1575,"Lodgepole_Pine",878
881,3373,347,16,573,140,5006,188,212,162,3065,"Spruce_Fir",881
896,3012,329,6,30,0,4069,207,233,165,1082,"Lodgepole_Pine",896
897,2776,344,34,212,67,1221,135,168,159,1761,"Lodgepole_Pine",897
932,2443,171,12,120,49,484,228,245,147,967,"Ponderosa_Pine",932
989,3285,201,18,870,15,3882,209,253,172,902,"Douglas_fir",989
992,2090,331,29,60,14,997,141,192,183,255,"Ponderosa_Pine",992
1150,2318,313,17,404,45,1329,173,225,192,895,"Ponderosa_Pine",1150
1158,3026,48,21,134,58,212,222,190,92,1518,"Lodgepole_Pine",1158
1191,2956,81,8,67,10,1664,231,226,128,2084,"Lodgepole_Pine",1191
1198,2979,342,22,0,0,5568,170,202,167,2148,"Spruce_Fir",1198
1284,2942,87,23,124,12,636,246,195,65,2268,"Lodgepole_Pine",1284
1316,3336,268,22,134,47,3503,158,242,220,1602,"Spruce_Fir",1316
1318,3121,333,13,330,-53,1353,191,223,172,1236,"Spruce_Fir",1318
1326,2957,250,15,108,26,2547,186,250,200,1371,"Lodgepole_Pine",1326
1334,3154,150,5,674,117,1831,227,240,147,743,"Lodgepole_Pine",1334
1360,2679,42,14,313,71,424,222,209,120,190,"Lodgepole_Pine",1360
1370,2858,113,9,300,70,1507,236,231,126,1461,"Lodgepole_Pine",1370
1378,3023,148,13,300,2,1209,237,238,129,1282,"Lodgepole_Pine",1378
1381,2138,136,33,67,38,886,249,206,57,234,"Cottonwood_Willow",1381
1401,3397,201,18,216,42,2376,209,253,172,3391,"Spruce_Fir",1401
1408,2954,195,9,242,8,1839,219,248,163,2006,"Lodgepole_Pine",1408
1425,3139,322,11,942,370,1310,193,229,176,1187,"Spruce_Fir",1425
1447,2429,78,14,150,35,644,237,213,104,1084,"Douglas_fir",1447
1449,3210,203,7,636,26,1131,217,247,166,2110,"Lodgepole_Pine",1449
1452,3147,45,8,228,27,2958,223,223,135,882,"Lodgepole_Pine",1452
1523,3109,347,16,60,14,1953,189,213,162,1861,"Lodgepole_Pine",1523
1529,2801,77,15,474,71,2850,238,211,100,1798,"Lodgepole_Pine",1529
1545,3200,356,12,524,136,2030,200,218,155,2282,"Spruce_Fir",1545
1557,2531,135,1,268,10,277,221,238,153,1338,"Cottonwood_Willow",1557
1584,3123,33,5,124,14,6707,219,229,147,2497,"Lodgepole_Pine",1584
1601,2845,152,31,60,6,966,240,223,87,404,"Lodgepole_Pine",1601
1604,3014,49,24,339,112,2089,221,180,80,1794,"Spruce_Fir",1604
1610,3225,53,5,120,2,3085,223,229,142,2293,"Spruce_Fir",1610
1630,3454,84,5,780,105,3445,227,231,139,1371,"Krummholz",1630
1639,3270,78,11,633,-14,1388,234,220,116,2118,"Spruce_Fir",1639
1640,3114,108,15,175,43,270,245,221,101,816,"Lodgepole_Pine",1640
1650,3178,309,3,150,30,497,210,237,165,792,"Lodgepole_Pine",1650
1658,3262,3,19,319,48,3197,190,199,143,3260,"Lodgepole_Pine",1658
1661,2986,357,15,511,91,1015,195,211,153,1894,"Lodgepole_Pine",1661
1663,3134,165,11,1150,204,3124,230,244,144,1627,"Lodgepole_Pine",1663
1707,3123,54,13,285,48,4255,227,211,115,3404,"Spruce_Fir",1707
1735,3047,0,6,124,17,2794,211,228,155,960,"Spruce_Fir",1735
1743,3279,113,16,577,141,840,246,221,98,2182,"Lodgepole_Pine",1743
1755,3129,335,9,319,54,1984,200,228,167,2462,"Lodgepole_Pine",1755
1759,2491,51,18,216,48,769,226,198,100,875,"Spruce_Fir",1759
1768,2749,45,7,216,32,1926,222,225,138,3613,"Lodgepole_Pine",1768
1773,2670,102,26,216,-3,1350,252,196,55,541,"Lodgepole_Pine",1773
1801,3156,228,13,467,95,5958,201,252,186,1811,"Lodgepole_Pine",1801
1835,2806,319,14,30,4,4410,184,227,182,418,"Spruce_Fir",1835
1854,2836,66,10,192,25,2451,230,220,122,2758,"Lodgepole_Pine",1854
1907,3121,96,12,210,-61,1693,239,222,111,1423,"Lodgepole_Pine",1907
1922,3358,275,23,443,76,2046,153,239,221,3095,"Spruce_Fir",1922
1930,2713,270,2,170,12,779,213,240,165,1782,"Spruce_Fir",1930
1934,2620,27,24,85,20,2223,202,181,105,1168,"Lodgepole_Pine",1934
1964,3445,92,34,745,160,2062,249,168,19,1698,"Spruce_Fir",1964
1996,3101,295,13,446,70,3013,182,236,194,607,"Spruce_Fir",1996
