"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
0,2754,146,5,150,2,1790,227,239,146,700,"Lodgepole_Pine",0
4,2366,165,3,390,156,1165,222,240,154,582,"Douglas_fir",4
11,2812,90,11,192,14,774,237,223,116,514,"Lodgepole_Pine",11
12,2958,272,6,60,7,3136,204,242,176,1324,"Spruce_Fir",12
19,3220,14,15,153,41,4232,205,209,138,3097,"Spruce_Fir",19
22,3008,158,3,990,36,5773,222,239,153,6048,"Lodgepole_Pine",22
25,2949,162,6,601,122,4770,226,242,149,5239,"Lodgepole_Pine",25
29,2746,311,5,162,20,1482,205,236,170,1883,"Lodgepole_Pine",29
32,3156,315,24,484,151,649,149,212,200,1986,"Spruce_Fir",32
33,3321,43,8,649,107,1050,222,222,136,2495,"Lodgepole_Pine",33
39,3004,109,23,170,42,4455,252,206,69,2421,"Lodgepole_Pine",39
42,2787,92,6,277,30,3156,230,231,135,5186,"Spruce_Fir",42
45,3103,193,17,268,34,2029,216,251,164,134,"Spruce_Fir",45
54,2819,317,22,162,58,3818,158,216,195,1019,"Lodgepole_Pine",54
57,2774,162,4,150,-5,2067,223,240,152,1087,"Lodgepole_Pine",57
60,3449,89,19,127,-11,1254,245,206,82,1008,"Krummholz",60
61,2627,122,15,90,16,1790,244,227,108,4722,"Lodgepole_Pine",61
67,2699,47,9,379,17,1731,223,220,131,5965,"Lodgepole_Pine",67
81,2650,27,11,60,2,335,215,217,137,1355,"Lodgepole_Pine",81
87,2975,349,13,351,113,738,195,218,161,1731,"Lodgepole_Pine",87
92,2846,112,10,212,25,2558,238,229,121,2831,"Lodgepole_Pine",92
98,2999,31,13,306,47,1221,216,212,129,2356,"Spruce_Fir",98
102,2573,321,21,108,44,150,162,215,190,1622,"Lodgepole_Pine",102
110,2824,345,18,30,9,2241,181,208,164,847,"Lodgepole_Pine",110
115,3077,343,13,361,151,2059,192,219,165,1677,"Lodgepole_Pine",115
