,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
16415,3157,135,7,277,41,510,232,237,137,2324,Spruce_Fir
103556,2822,340,31,242,66,2413,141,180,168,987,Lodgepole_Pine
7219,2929,338,13,350,99,2257,192,222,168,1789,Spruce_Fir
110009,2329,310,23,85,25,384,150,217,204,1548,Ponderosa_Pine
7193,2886,28,10,42,6,4265,216,217,136,6052,Lodgepole_Pine
75783,3443,6,6,30,-5,1952,212,227,153,3282,Spruce_Fir
49520,2299,264,14,162,66,1470,184,246,201,685,Douglas_fir
110095,2378,351,17,360,234,1015,188,209,157,1276,Ponderosa_Pine
90324,3187,225,15,443,109,255,199,253,188,3276,Lodgepole_Pine
110166,2430,160,10,108,4,1842,230,242,143,108,Ponderosa_Pine
11168,2860,299,31,180,86,3953,121,211,223,865,Lodgepole_Pine
13692,3214,202,8,612,105,516,217,247,165,2912,Lodgepole_Pine
81866,2761,197,19,201,54,679,211,252,168,2121,Lodgepole_Pine
21427,2975,237,11,458,66,5851,200,250,187,3318,Lodgepole_Pine
5730,3381,12,17,488,84,2324,200,203,136,1608,Spruce_Fir
98704,3241,83,6,42,2,5622,228,230,137,860,Lodgepole_Pine
95229,3059,26,10,67,2,1376,215,218,138,1710,Spruce_Fir
109206,2849,138,12,371,96,3318,238,236,126,2951,Lodgepole_Pine
101213,3198,14,12,674,73,2065,208,214,141,2430,Spruce_Fir
26867,2719,29,19,0,0,1524,210,196,116,2742,Lodgepole_Pine
2094,3180,37,17,216,29,1663,217,201,114,4594,Spruce_Fir
44151,2732,8,23,162,36,1380,186,187,132,1974,Spruce_Fir
60625,3181,203,20,216,33,228,206,253,175,1358,Spruce_Fir
106269,3256,45,6,300,1,854,222,227,140,1797,Spruce_Fir
44884,2893,125,13,153,38,3529,241,230,116,2826,Lodgepole_Pine
15654,3020,174,11,42,4,3005,227,246,150,1500,Lodgepole_Pine
36760,2918,34,5,30,4,3635,219,228,146,1466,Lodgepole_Pine
59389,3119,254,27,162,37,2568,148,245,228,1436,Lodgepole_Pine
30017,3208,63,12,295,13,1034,230,216,117,1329,Ponderosa_Pine
95176,3194,128,28,319,76,3542,252,209,64,319,Spruce_Fir
106708,3030,330,14,95,-1,1140,185,222,176,2292,Spruce_Fir
9108,3043,300,19,300,61,1087,164,229,204,2372,Spruce_Fir
29938,2797,282,18,0,0,2552,169,238,208,1706,Spruce_Fir
32390,2783,117,6,400,10,1921,231,234,136,2250,Lodgepole_Pine
91170,3418,147,17,319,189,3743,240,236,119,3247,Krummholz
75632,2867,331,15,153,33,1637,183,220,175,2711,Lodgepole_Pine
107793,3112,114,10,395,-5,2446,238,230,121,2496,Lodgepole_Pine
82719,3299,27,11,361,45,1074,215,217,137,671,Spruce_Fir
56868,3155,341,14,0,0,5206,189,218,167,1015,Spruce_Fir
109635,3149,21,14,175,34,306,210,210,134,2236,Lodgepole_Pine
71625,2907,352,18,566,201,2910,186,206,157,1725,Lodgepole_Pine
43960,2356,273,27,127,54,1036,139,236,230,175,Ponderosa_Pine
103089,2927,81,9,706,288,721,232,225,125,417,Lodgepole_Pine
63080,3015,108,21,234,82,558,250,210,78,2778,Spruce_Fir
20356,2948,82,24,60,-19,2017,244,189,0,3257,Spruce_Fir
52252,3303,343,19,908,175,1092,177,207,166,2308,Lodgepole_Pine
50490,3045,287,9,228,39,1082,196,240,183,1860,Spruce_Fir
47963,3227,137,19,470,136,5291,245,230,105,1571,Spruce_Fir
32255,3276,293,14,309,101,990,180,236,196,2288,Lodgepole_Pine
106571,3178,225,22,638,66,3454,185,254,199,1996,Spruce_Fir
85100,3295,298,10,335,100,5130,191,236,186,1302,Lodgepole_Pine
106054,3167,198,4,247,37,1061,218,243,161,618,Spruce_Fir
77027,3034,218,5,0,0,1753,214,245,168,1714,Spruce_Fir
11536,3268,72,18,339,81,815,237,202,89,994,Krummholz
105412,3224,54,7,190,19,5977,224,225,136,685,Spruce_Fir
89036,2934,244,7,127,18,1020,206,246,178,553,Lodgepole_Pine
42630,2204,232,30,558,157,600,156,250,217,932,Ponderosa_Pine
59168,2829,216,27,319,195,864,181,253,194,1718,Lodgepole_Pine
13448,2455,6,11,127,23,765,206,218,149,1429,Ponderosa_Pine
106663,2957,47,21,108,5,845,222,189,92,2214,Spruce_Fir
59830,3172,17,10,646,155,1784,212,219,144,2550,Spruce_Fir
86532,3311,164,28,306,66,2598,232,235,114,3027,Lodgepole_Pine
4664,3077,63,3,421,78,5400,222,233,146,3443,Lodgepole_Pine
21189,3180,41,5,127,4,5082,221,228,143,2372,Douglas_fir
99510,3022,90,1,42,1,4481,220,237,153,853,Lodgepole_Pine
48405,3223,27,2,95,4,3180,218,234,153,1781,Spruce_Fir
51631,2942,49,13,42,3,5294,225,211,118,2650,Spruce_Fir
57113,2976,26,12,285,0,1546,214,214,134,671,Spruce_Fir
96227,3185,79,1,0,0,1797,220,236,152,1670,Spruce_Fir
57301,3021,130,18,589,216,612,247,226,101,1620,Spruce_Fir
75183,2613,58,21,277,49,1183,230,192,86,1263,Lodgepole_Pine
52002,3057,225,4,666,53,5867,214,243,166,3960,Spruce_Fir
71994,2934,315,1,30,0,1921,216,237,159,1703,Spruce_Fir
59747,3150,157,14,309,77,1650,235,241,134,1533,Spruce_Fir
108920,3094,333,8,150,25,511,201,229,168,1470,Lodgepole_Pine
11886,2587,317,29,350,168,764,131,200,202,1195,Lodgepole_Pine
60734,2917,335,4,124,2,4368,211,234,162,4350,Lodgepole_Pine
93062,2803,130,20,120,-8,666,248,224,95,277,Aspen
40755,2939,250,13,384,39,5460,191,249,196,4440,Lodgepole_Pine
66546,3172,300,17,0,0,4109,169,231,201,1273,Spruce_Fir
62447,3146,31,18,812,-28,4222,213,198,116,3966,Spruce_Fir
27835,2911,125,8,108,8,3312,233,235,134,1343,Lodgepole_Pine
83216,2650,70,12,474,104,1165,233,215,112,3746,Lodgepole_Pine
10754,3320,0,11,319,87,2995,203,219,153,2335,Spruce_Fir
67251,2915,350,11,180,-5,2078,201,222,160,366,Spruce_Fir
27146,3259,197,19,67,8,3458,212,252,168,607,Spruce_Fir
71792,2744,4,6,0,0,3797,212,228,154,1116,Spruce_Fir
