Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
57016,2856,37,22,228,39,1065,213,186,99,603,Lodgepole_Pine
57571,2807,185,17,90,13,2388,221,250,156,1682,Lodgepole_Pine
43618,3294,131,17,866,178,2520,245,229,106,2372,Spruce_Fir
73929,2864,221,26,716,107,4074,180,254,199,1507,Lodgepole_Pine
57452,2825,80,13,85,25,2326,237,215,107,2992,Lodgepole_Pine
10204,3137,14,8,150,9,1548,213,224,148,1100,Lodgepole_Pine
49987,2831,333,6,190,62,3911,205,232,165,5643,Spruce_Fir
68281,3307,333,22,497,156,2759,163,205,178,424,Spruce_Fir
64496,2994,357,9,268,41,255,206,224,156,618,Lodgepole_Pine
41592,2197,298,22,124,56,752,155,227,210,1020,Douglas_fir
22331,3019,207,8,331,-1,1273,215,248,168,1332,Lodgepole_Pine
1215,2862,121,13,150,29,2804,242,228,113,2250,Lodgepole_Pine
79707,3253,35,17,420,16,2828,216,201,116,1116,Spruce_Fir
44998,3173,98,32,277,33,1084,252,176,26,1687,Spruce_Fir
45023,2698,137,22,67,27,2234,248,225,93,4734,Lodgepole_Pine
42390,3051,320,4,309,-17,1967,210,236,164,2087,Lodgepole_Pine
6287,2950,320,4,30,2,2012,210,236,164,306,Lodgepole_Pine
11488,2230,353,41,150,74,1380,119,136,131,1148,Ponderosa_Pine
44916,3155,272,33,120,51,968,115,228,241,2460,Spruce_Fir
58992,2577,7,10,85,3,1812,208,220,149,1959,Douglas_fir
97482,3415,315,19,973,277,4179,168,222,193,2553,Spruce_Fir
90343,3138,71,16,42,7,2630,236,206,96,1358,Spruce_Fir
40286,3163,101,10,469,34,488,236,227,121,5747,Spruce_Fir
52874,3027,308,17,469,183,5744,171,227,195,4970,Aspen
107590,2760,339,12,108,16,1806,193,222,168,2541,Lodgepole_Pine
81529,2991,339,13,85,16,5965,191,221,168,3466,Lodgepole_Pine
73683,3066,155,21,309,43,2719,239,237,118,1423,Lodgepole_Pine
30144,2871,20,12,85,13,2737,211,213,137,2355,Spruce_Fir
647,3323,123,12,67,12,4325,240,231,120,3810,Spruce_Fir
50506,3111,64,31,180,30,1050,230,161,40,1206,Spruce_Fir
12342,2949,90,5,192,23,4455,228,231,137,5650,Lodgepole_Pine
474,2016,40,14,30,5,404,220,208,119,474,Cottonwood_Willow
76854,3236,303,11,124,8,4502,189,235,186,532,Spruce_Fir
72419,2803,10,24,553,276,1101,186,183,127,902,Lodgepole_Pine
29224,3094,277,19,162,60,914,164,240,214,1507,Lodgepole_Pine
19760,3228,56,12,182,15,5697,228,214,117,1142,Lodgepole_Pine
95553,2965,326,5,531,161,4808,206,234,166,5114,Lodgepole_Pine
104479,2902,29,15,553,118,1390,213,205,124,2707,Lodgepole_Pine
17182,3018,351,14,162,0,3267,195,216,159,5490,Lodgepole_Pine
64484,3004,37,20,474,95,4508,215,191,104,4199,Spruce_Fir
78556,2068,300,38,212,171,234,91,194,229,300,Ponderosa_Pine
5003,2266,9,33,242,85,870,164,155,111,738,Douglas_fir
9725,3386,95,15,313,101,1917,243,216,98,1703,Spruce_Fir
53844,2837,27,14,30,-2,5700,213,210,130,4576,Lodgepole_Pine
94016,3094,32,3,361,17,2644,219,232,150,1842,Spruce_Fir
12962,3390,164,15,420,61,1018,232,244,138,4184,Cottonwood_Willow
74663,3040,52,22,930,-19,1532,225,186,84,2103,Spruce_Fir
84254,2953,352,20,313,84,834,181,202,155,1818,Lodgepole_Pine
12320,2954,241,8,268,8,5642,204,247,181,2024,Spruce_Fir
25241,3021,170,17,362,167,6307,230,245,140,4061,Lodgepole_Pine
5151,3018,275,9,815,40,5740,197,242,185,6158,Lodgepole_Pine
70634,2677,214,28,335,73,2006,181,252,193,1624,Lodgepole_Pine
106013,3295,183,15,134,27,3412,223,249,155,503,Spruce_Fir
91472,3294,151,13,404,181,1020,236,240,131,1879,Spruce_Fir
21380,3142,341,17,666,-48,3747,183,213,168,2823,Lodgepole_Pine
61480,3260,349,5,319,21,5865,211,232,159,841,Spruce_Fir
39552,3114,108,9,420,48,2451,237,229,123,2563,Lodgepole_Pine
21995,3073,324,16,531,108,382,178,221,182,1041,Spruce_Fir
6396,3318,177,19,362,60,4583,225,247,146,2663,Spruce_Fir
43109,3188,358,23,390,44,6099,179,192,145,1106,Spruce_Fir
64046,2362,323,10,376,152,1140,194,230,175,612,Douglas_fir
72307,3316,164,18,638,180,912,233,243,133,4520,Lodgepole_Pine
95001,2221,317,32,108,54,1341,122,194,204,685,Douglas_fir
40732,2411,348,18,42,8,1347,183,208,161,391,Douglas_fir
107119,3222,183,34,361,99,2742,207,238,137,3115,Lodgepole_Pine
83636,2998,315,4,808,112,1317,209,236,166,2045,Lodgepole_Pine
21640,3207,333,4,708,23,994,210,234,163,2044,Spruce_Fir
48929,2864,31,18,469,130,212,213,199,117,1062,Lodgepole_Pine
63790,3128,49,30,371,207,1998,216,161,59,2758,Spruce_Fir
54572,2201,191,27,351,182,600,209,249,158,277,Ponderosa_Pine
18482,2812,268,5,85,5,2356,206,242,175,2460,Lodgepole_Pine
69252,2387,80,21,150,62,256,243,199,77,644,Ponderosa_Pine
13876,3233,29,18,150,44,990,211,198,118,1572,Spruce_Fir
78766,3293,115,15,360,19,967,245,224,103,3398,Lodgepole_Pine
94319,2922,19,19,85,29,2029,203,198,127,1501,Spruce_Fir
87640,3074,10,9,424,19,4755,210,221,148,518,Lodgepole_Pine
8231,3145,176,13,511,51,2140,226,247,150,977,Lodgepole_Pine
19495,2994,228,6,30,0,2458,211,246,172,878,Spruce_Fir
72662,3054,58,4,630,-128,1584,223,230,143,1033,Spruce_Fir
64773,3279,7,11,741,51,2024,207,218,148,725,Spruce_Fir
8342,3032,297,3,402,72,2271,210,238,166,569,Spruce_Fir
11955,3322,109,12,551,127,408,241,226,113,534,Spruce_Fir
59095,3034,152,8,691,148,5900,230,240,142,5353,Lodgepole_Pine
8613,3337,200,26,426,131,785,199,252,173,888,Spruce_Fir
88688,3002,9,10,30,-2,201,209,221,149,1284,Lodgepole_Pine
45427,2952,98,15,324,36,3861,243,218,100,5959,Spruce_Fir
89447,3235,172,14,258,28,4235,229,246,145,2215,Spruce_Fir
19984,3325,228,24,451,104,1822,178,254,204,3447,Spruce_Fir
74854,3083,344,15,30,5,805,189,216,164,2443,Spruce_Fir
80345,2995,90,9,124,23,5161,235,225,121,4013,Spruce_Fir
13138,2851,172,25,190,62,3768,227,242,131,1415,Lodgepole_Pine
93277,2854,238,22,384,229,800,174,252,210,1784,Lodgepole_Pine
43924,2746,271,40,531,263,927,88,217,249,1742,Lodgepole_Pine
95,3363,0,1,218,35,3483,217,236,156,2163,Spruce_Fir
3281,3489,340,17,319,107,3620,183,214,169,1722,Spruce_Fir
