,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
69827,2891,138,24,390,112,2042,248,223,89,1965,Lodgepole_Pine
81960,2721,340,17,210,62,1812,182,213,169,1725,Lodgepole_Pine
27409,3093,13,9,268,35,5009,211,221,146,2773,Spruce_Fir
80269,2812,92,13,85,13,1034,240,219,107,2230,Lodgepole_Pine
18592,2913,226,14,571,113,2542,199,252,188,1806,Lodgepole_Pine
61191,3154,191,12,300,14,2224,219,249,162,751,Spruce_Fir
107393,2845,57,11,170,30,757,228,217,121,2564,Lodgepole_Pine
55804,3416,211,4,1036,210,1355,216,244,164,1825,Spruce_Fir
66068,2674,58,15,319,74,1073,230,208,108,2482,Lodgepole_Pine
59600,2585,6,27,42,19,1260,175,176,128,6607,Lodgepole_Pine
16777,3264,268,12,541,121,4375,188,245,195,1207,Lodgepole_Pine
43186,2015,93,12,0,0,330,239,222,111,402,Cottonwood_Willow
66122,2966,337,9,285,30,4690,200,228,166,3901,Lodgepole_Pine
31817,3077,188,10,60,2,2916,221,248,159,1087,Lodgepole_Pine
84918,3146,15,8,497,100,5132,213,223,147,849,Lodgepole_Pine
20466,2960,254,15,85,-8,2609,183,249,203,134,Lodgepole_Pine
57119,3224,66,18,42,3,1692,235,201,92,666,Spruce_Fir
184,2707,34,5,210,21,1452,219,228,146,1507,Spruce_Fir
75065,3228,37,5,313,15,6187,220,229,146,932,Spruce_Fir
28720,3018,26,19,0,0,5136,208,196,118,1950,Spruce_Fir
9469,3113,54,32,212,24,1339,219,154,44,2636,Spruce_Fir
6634,3051,54,15,67,11,3526,228,207,110,2730,Spruce_Fir
3148,3071,54,13,661,12,488,227,211,115,1061,Lodgepole_Pine
79657,3109,61,17,323,39,4881,231,202,98,497,Lodgepole_Pine
10983,2831,223,24,300,74,1507,182,254,200,1415,Lodgepole_Pine
76916,3104,249,15,726,126,6310,186,250,201,1423,Lodgepole_Pine
77169,3154,144,16,190,49,1019,241,235,118,2101,Spruce_Fir
27273,3244,198,3,513,65,4707,218,242,160,2836,Spruce_Fir
13393,2744,338,16,192,49,2884,184,216,170,1154,Lodgepole_Pine
10266,2726,15,28,218,-39,2071,182,169,112,811,Lodgepole_Pine
67976,2133,318,35,85,44,571,111,186,203,840,Douglas_fir
107456,2723,75,27,90,26,1366,240,179,53,2270,Lodgepole_Pine
17787,2707,49,11,451,90,964,224,217,125,785,Lodgepole_Pine
34784,2694,315,3,30,0,864,212,237,163,2112,Lodgepole_Pine
28420,2850,339,15,190,48,2613,185,216,169,1714,Lodgepole_Pine
92813,3163,299,11,598,55,5581,190,236,186,1320,Lodgepole_Pine
88233,3041,314,18,170,38,402,168,223,193,1866,Spruce_Fir
67455,3277,32,14,400,70,1572,216,208,125,2702,Spruce_Fir
107874,2554,312,21,30,13,900,158,219,199,6493,Lodgepole_Pine
8263,2790,143,18,108,39,541,243,233,111,2758,Lodgepole_Pine
9097,3011,214,17,268,16,5750,202,254,183,2324,Lodgepole_Pine
24339,2345,109,30,283,124,558,254,192,43,1744,Cottonwood_Willow
85348,3110,209,6,67,5,2086,216,246,166,603,Lodgepole_Pine
8939,2777,132,19,42,13,2105,246,227,101,1045,Aspen
2663,3166,222,11,335,19,2729,206,251,180,720,Lodgepole_Pine
72129,3108,4,11,268,90,4873,205,219,150,2084,Spruce_Fir
58373,3218,272,6,417,76,331,203,242,178,1983,Douglas_fir
96165,2874,20,10,335,43,2372,214,220,142,2535,Lodgepole_Pine
43866,3246,354,13,977,159,1674,198,217,157,742,Spruce_Fir
82985,3033,43,8,443,7,509,222,223,136,582,Lodgepole_Pine
101509,3343,70,18,150,0,3073,236,202,90,1749,Krummholz
88561,3011,158,12,60,0,2304,233,242,138,4013,Spruce_Fir
48124,2959,131,10,212,32,4662,237,235,128,3001,Spruce_Fir
57170,2853,68,5,0,0,2768,225,230,139,2379,Spruce_Fir
21027,2944,76,16,335,72,3344,238,208,96,2291,Lodgepole_Pine
45477,3373,275,22,470,25,607,154,238,221,1020,Spruce_Fir
66653,3152,233,10,480,20,6284,204,249,182,1831,Lodgepole_Pine
106736,3399,286,11,1082,207,1129,189,240,190,693,Spruce_Fir
17875,3155,155,5,421,-19,1170,226,240,149,1142,Lodgepole_Pine
34052,3250,13,6,150,15,4305,214,227,150,997,Spruce_Fir
22051,2584,179,12,162,41,1020,225,247,153,297,Lodgepole_Pine
22984,3102,67,10,371,69,190,230,221,123,1231,Lodgepole_Pine
85113,2975,23,6,228,30,752,216,227,147,1936,Lodgepole_Pine
88067,2566,136,25,247,55,655,249,221,85,908,Lodgepole_Pine
5072,3041,336,23,30,14,671,163,202,174,2384,Spruce_Fir
87504,3023,266,16,408,47,6019,179,245,205,1746,Lodgepole_Pine
97851,2637,26,17,283,65,1213,210,201,123,760,Ponderosa_Pine
69834,2855,4,8,153,28,930,210,225,153,324,Spruce_Fir
31592,3096,259,11,108,19,5515,194,246,191,2729,Lodgepole_Pine
94697,3235,343,16,350,17,3934,187,215,166,1602,Spruce_Fir
53622,2936,264,29,95,50,6218,136,239,234,4747,Lodgepole_Pine
34917,2352,100,28,30,15,150,252,190,46,212,Douglas_fir
51680,2915,358,8,417,16,3274,208,226,155,3807,Lodgepole_Pine
19781,2867,228,25,134,47,2274,176,253,205,1959,Lodgepole_Pine
85363,2639,192,25,342,98,636,209,250,161,2463,Lodgepole_Pine
84913,3282,242,10,247,35,3224,200,249,186,792,Lodgepole_Pine
77278,3027,214,5,711,55,5687,215,245,167,6414,Lodgepole_Pine
63909,2325,130,30,300,214,937,252,208,61,400,Cottonwood_Willow
100238,3205,20,20,933,394,1507,202,193,121,875,Spruce_Fir
743,2594,91,12,95,10,384,238,221,111,1392,Lodgepole_Pine
6976,3333,293,31,446,133,541,120,216,228,742,Spruce_Fir
41381,3005,96,6,180,10,437,231,231,133,1040,Spruce_Fir
43674,2393,335,14,484,196,778,187,220,172,1537,Ponderosa_Pine
76234,3302,47,19,85,-3,1302,223,194,98,3516,Lodgepole_Pine
92698,2884,92,18,150,26,3242,245,209,86,4263,Aspen
95218,2843,5,20,30,6,376,191,198,141,228,Lodgepole_Pine
45198,2879,105,21,153,72,162,250,209,78,990,Lodgepole_Pine
60109,3128,200,20,108,36,3113,208,253,171,1092,Spruce_Fir
81166,2957,72,6,127,18,525,227,228,136,2242,Lodgepole_Pine
93927,3050,173,11,451,16,6494,227,245,149,3355,Lodgepole_Pine
86136,3034,156,16,124,0,5270,236,240,129,1748,Spruce_Fir
19719,2263,308,26,242,126,1134,139,213,209,824,Douglas_fir
106416,3092,30,8,153,12,1487,218,223,141,3007,Spruce_Fir
109603,3288,165,5,210,-2,1651,224,241,152,3238,Lodgepole_Pine
94916,3287,177,5,618,196,3823,222,243,155,577,Lodgepole_Pine
27947,2900,100,11,458,43,4164,238,225,116,5716,Lodgepole_Pine
20211,3165,352,9,134,11,1450,205,225,158,984,Spruce_Fir
102163,3113,263,25,474,68,5908,151,243,226,1772,Lodgepole_Pine
71059,3094,72,15,150,22,2334,236,209,100,1200,Aspen
87885,2852,78,19,67,0,677,241,202,84,190,Lodgepole_Pine
807,3272,162,4,558,110,618,223,240,152,914,Lodgepole_Pine
53990,2875,15,11,285,33,2492,210,216,142,1084,Spruce_Fir
100256,2972,12,10,90,0,4036,210,219,146,5464,Lodgepole_Pine
104451,2772,233,23,30,11,2320,176,253,207,680,Spruce_Fir
1035,3169,34,18,540,109,1484,215,199,114,2312,Ponderosa_Pine
