Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
4809,2704,198,6,30,3,902,218,245,163,1764,Spruce_Fir
109292,3249,84,25,331,121,1500,246,190,59,2200,Lodgepole_Pine
56137,2947,356,9,170,0,2103,205,224,156,361,Lodgepole_Pine
2763,2926,338,14,560,42,1321,190,220,169,1224,Spruce_Fir
25741,3178,351,6,210,30,2040,210,230,159,3000,Spruce_Fir
14020,2939,56,18,95,20,5563,229,200,98,4224,Lodgepole_Pine
9955,2056,141,27,85,7,420,247,221,84,474,Ponderosa_Pine
7771,3077,66,20,124,28,560,235,197,85,514,Spruce_Fir
38881,2936,130,4,120,7,1926,226,237,146,1790,Lodgepole_Pine
63988,3176,33,10,323,-37,2818,218,218,135,1487,Spruce_Fir
13389,2757,314,35,379,109,942,107,188,210,1560,Lodgepole_Pine
30807,3082,339,7,120,18,2489,204,230,164,1987,Lodgepole_Pine
74719,3188,175,11,60,8,5338,226,246,151,1128,Spruce_Fir
12948,2916,79,4,446,7,4897,224,233,144,3037,Spruce_Fir
27235,2990,225,6,525,60,3449,212,246,171,1168,Lodgepole_Pine
32481,2609,8,19,108,41,469,195,199,137,1924,Lodgepole_Pine
44421,2854,320,27,108,59,4723,142,204,197,4875,Lodgepole_Pine
10860,3118,125,16,845,70,2932,245,228,107,2695,Lodgepole_Pine
91614,3218,4,12,878,15,1604,204,216,149,979,Spruce_Fir
57940,3461,273,16,1181,334,4138,177,243,205,2679,Krummholz
52220,3335,174,10,309,-34,3139,226,245,152,469,Spruce_Fir
15913,2982,158,11,722,73,6079,232,242,140,5594,Lodgepole_Pine
26026,3281,185,13,420,67,830,222,249,157,2601,Lodgepole_Pine
110381,2338,114,23,319,144,937,252,209,71,1406,Cottonwood_Willow
49158,2148,51,35,268,90,735,212,142,35,824,Ponderosa_Pine
3636,3090,40,11,514,18,3596,221,216,128,4621,Lodgepole_Pine
45118,2643,357,25,60,24,1533,173,186,144,1082,Lodgepole_Pine
39747,2809,234,20,150,52,1648,182,253,204,1289,Lodgepole_Pine
1129,3321,2,23,210,49,5370,181,188,139,603,Spruce_Fir
34718,2915,79,25,120,46,5589,243,186,58,1008,Lodgepole_Pine
37402,2728,108,13,90,12,2268,242,224,109,6558,Lodgepole_Pine
40980,2913,62,8,376,33,4213,227,223,130,6340,Lodgepole_Pine
23444,2457,76,6,484,101,700,228,229,136,1075,Douglas_fir
16294,2714,48,6,153,45,2640,223,226,139,779,Lodgepole_Pine
95034,2904,67,7,551,106,3122,228,226,132,525,Lodgepole_Pine
18759,3302,96,7,0,0,1123,232,229,129,1350,Krummholz
83864,3191,140,30,190,34,1180,248,215,71,942,Krummholz
90799,2704,77,9,242,21,319,232,224,125,1092,Aspen
106219,3086,35,10,240,13,1440,219,218,134,2962,Spruce_Fir
48106,2896,170,7,295,57,3842,225,243,152,3413,Lodgepole_Pine
86267,3277,323,17,564,172,3589,175,221,184,3576,Krummholz
60837,2906,317,21,170,-4,2859,159,216,195,391,Spruce_Fir
12855,2478,16,29,234,105,808,182,167,109,845,Douglas_fir
15923,3030,27,16,417,171,1461,212,204,125,3306,Spruce_Fir
95472,2887,353,17,516,181,2874,190,209,156,1771,Lodgepole_Pine
44176,3523,9,13,553,144,1411,205,213,144,1917,Krummholz
19709,3094,243,33,570,3,3827,137,244,230,1134,Lodgepole_Pine
60984,2673,41,10,30,-6,552,222,217,130,1410,Lodgepole_Pine
4172,2886,97,12,182,23,4072,240,222,110,6268,Lodgepole_Pine
7323,3277,292,27,891,189,3736,133,222,224,2259,Spruce_Fir
48924,2677,49,27,228,72,1064,219,170,69,1304,Lodgepole_Pine
9528,2441,288,20,170,56,1451,159,234,213,573,Douglas_fir
52994,2524,82,13,85,16,1392,238,216,107,4551,Lodgepole_Pine
109760,2880,77,12,525,231,1063,235,217,112,534,Lodgepole_Pine
78798,2885,359,30,120,16,3064,162,172,136,2613,Lodgepole_Pine
11158,2957,94,20,570,161,1100,247,205,78,907,Lodgepole_Pine
38222,2999,305,8,484,-35,1651,198,236,177,1852,Lodgepole_Pine
6462,2942,120,16,258,69,1530,245,225,104,1988,Lodgepole_Pine
15421,3159,3,5,331,17,3183,214,231,155,4130,Spruce_Fir
22809,3511,105,31,424,114,2430,254,185,34,3636,Krummholz
60217,2952,13,16,120,16,5589,203,207,138,3793,Spruce_Fir
69869,3486,92,16,750,201,2330,243,214,95,1304,Spruce_Fir
56539,3282,324,22,85,9,3667,159,211,188,1560,Spruce_Fir
41757,3332,173,16,513,126,1503,228,246,145,1816,Spruce_Fir
44319,2598,32,9,42,1,418,218,221,139,6064,Lodgepole_Pine
91654,3139,267,12,365,31,2227,188,245,196,2580,Lodgepole_Pine
76959,3288,187,15,85,8,4645,220,250,158,3019,Spruce_Fir
11325,3073,52,8,240,26,2970,225,223,132,6082,Spruce_Fir
35767,3060,305,4,395,69,5810,209,237,167,4698,Lodgepole_Pine
42566,2965,176,11,228,37,5389,226,246,152,1782,Spruce_Fir
37327,2895,283,10,30,3,2167,192,241,188,1503,Lodgepole_Pine
1360,2679,42,14,313,71,424,222,209,120,190,Lodgepole_Pine
21394,2909,330,20,108,55,6119,167,211,181,4560,Lodgepole_Pine
87862,3244,4,12,150,23,3690,204,218,150,3598,Spruce_Fir
55096,2597,181,35,162,71,2318,209,237,132,977,Ponderosa_Pine
13078,2929,86,22,150,32,2230,246,197,69,362,Lodgepole_Pine
9084,2881,5,18,488,187,1159,195,203,143,2285,Lodgepole_Pine
29617,2995,201,16,400,99,5292,212,252,171,1189,Lodgepole_Pine
20303,3220,214,10,484,80,1994,211,250,174,2016,Spruce_Fir
791,3148,260,16,408,82,5891,178,247,206,2059,Lodgepole_Pine
82139,3298,214,20,488,153,1167,198,254,186,4404,Lodgepole_Pine
108760,2839,352,10,30,4,2908,203,223,158,2895,Lodgepole_Pine
61872,2673,103,31,150,59,2641,253,185,36,6664,Lodgepole_Pine
17669,2835,327,8,190,47,2038,200,231,170,1984,Lodgepole_Pine
38004,2934,85,13,60,9,5563,238,218,109,1500,Lodgepole_Pine
26369,2040,319,29,30,18,382,133,199,200,400,Douglas_fir
57926,2899,275,14,552,253,1265,181,243,201,1889,Lodgepole_Pine
8602,3103,24,32,150,27,1209,185,156,90,902,Spruce_Fir
68728,3291,172,19,566,21,3840,229,245,141,1366,Lodgepole_Pine
64000,3029,67,8,391,49,1221,228,224,129,2382,Lodgepole_Pine
41766,2575,59,8,391,21,1191,227,223,130,4080,Lodgepole_Pine
8405,3304,100,10,67,-17,4491,237,227,120,3978,Krummholz
67891,3083,162,10,90,3,6885,230,243,144,2940,Lodgepole_Pine
23283,2590,26,12,30,0,1100,214,214,134,1693,Lodgepole_Pine
42351,3189,54,31,242,61,1471,221,158,49,2706,Spruce_Fir
42201,3100,114,9,175,0,3365,235,232,128,5189,Spruce_Fir
30144,2871,20,12,85,13,2737,211,213,137,2355,Spruce_Fir
29069,2823,352,12,691,-8,450,199,220,158,1120,Lodgepole_Pine
54951,2586,199,25,258,150,242,203,252,171,774,Spruce_Fir
78901,2489,261,16,295,75,120,179,247,206,661,Ponderosa_Pine
24469,3021,98,5,212,20,6067,228,233,138,3474,Lodgepole_Pine
65604,3320,309,6,180,22,1482,203,236,172,1679,Spruce_Fir
53867,2790,153,2,170,19,2389,222,239,153,1900,Lodgepole_Pine
53499,2966,258,19,175,20,5701,171,247,212,1939,Spruce_Fir
52227,3401,1,18,511,204,4254,191,203,147,3717,Krummholz
35385,2785,334,22,30,20,3929,163,204,177,5559,Lodgepole_Pine
76482,3221,108,5,201,16,2837,229,234,138,5050,Spruce_Fir
5436,2554,215,24,270,-173,811,189,254,191,960,Lodgepole_Pine
3455,3293,281,9,972,183,1561,196,241,185,2729,Spruce_Fir
76341,2485,94,29,295,87,837,251,185,42,591,Ponderosa_Pine
84769,3430,317,13,323,22,5046,186,229,182,4053,Krummholz
39557,3085,115,22,150,34,1165,251,213,78,1541,Spruce_Fir
