Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
20603,3021,4,10,180,17,5254,207,221,151,4502,Lodgepole_Pine
107412,2798,29,14,323,64,108,214,208,127,780,Lodgepole_Pine
74287,2893,351,3,366,45,2285,214,234,158,2419,Lodgepole_Pine
107519,3021,270,4,1015,102,5580,208,241,171,5774,Lodgepole_Pine
60394,3158,27,4,0,0,2306,218,230,149,1448,Spruce_Fir
125,3015,110,31,30,-22,977,254,190,39,1588,Spruce_Fir
8187,2808,191,22,120,30,1830,213,251,161,2234,Lodgepole_Pine
75371,3423,83,30,649,138,2053,245,172,34,1657,Spruce_Fir
85153,3370,126,7,713,41,955,232,236,137,4373,Spruce_Fir
61371,3250,24,9,684,210,2886,215,220,141,3271,Spruce_Fir
84798,2810,79,30,390,177,953,242,170,35,752,Lodgepole_Pine
41939,2943,130,16,85,11,960,245,229,107,1655,Lodgepole_Pine
46795,3175,225,9,124,14,765,208,249,177,2457,Spruce_Fir
90164,2454,8,19,258,104,849,195,199,138,569,Ponderosa_Pine
38508,3153,106,3,390,53,5424,226,235,145,408,Spruce_Fir
100308,3071,103,13,201,-21,1128,241,224,110,1022,Spruce_Fir
14927,2987,291,24,150,22,541,147,228,218,1616,Lodgepole_Pine
40018,2806,36,11,150,7,1448,219,216,131,2524,Spruce_Fir
10316,3188,315,10,210,29,4449,193,232,178,3293,Spruce_Fir
16408,2854,80,4,390,0,1982,225,232,142,2117,Lodgepole_Pine
66485,3414,275,17,847,229,4710,172,242,209,2867,Krummholz
103259,2942,351,16,319,14,1867,190,212,158,2876,Lodgepole_Pine
55631,3269,44,19,150,31,4186,221,194,100,3522,Spruce_Fir
58805,3184,142,18,247,57,2089,243,233,111,3283,Ponderosa_Pine
18948,3166,228,12,295,38,2667,203,251,184,636,Lodgepole_Pine
32375,2842,304,23,256,73,2502,151,221,208,1304,Lodgepole_Pine
58900,3014,52,20,1040,216,3068,226,192,91,1050,Lodgepole_Pine
108114,2975,351,10,510,56,4910,203,224,159,5361,Lodgepole_Pine
58445,3214,11,19,162,36,1890,197,199,135,2067,Lodgepole_Pine
107366,2964,30,9,570,233,3205,218,220,137,1473,Lodgepole_Pine
22949,3087,120,5,60,6,1436,229,235,140,2942,Spruce_Fir
27034,2298,328,22,218,70,1120,161,208,183,824,Douglas_fir
62340,3352,303,24,210,42,2363,147,221,211,2343,Spruce_Fir
6188,2861,305,15,646,139,201,177,231,193,1689,Lodgepole_Pine
84837,3207,293,17,466,97,1128,169,234,204,2743,Spruce_Fir
54390,3087,136,39,564,-87,959,246,192,35,1084,Lodgepole_Pine
94188,2942,74,17,42,9,2039,238,205,92,2773,Lodgepole_Pine
89074,2807,144,14,134,25,3517,239,236,123,3172,Lodgepole_Pine
50937,2858,58,10,510,32,810,228,218,123,1471,Lodgepole_Pine
3435,2973,300,17,633,339,1523,169,231,201,1844,Lodgepole_Pine
35752,3241,298,29,454,135,391,126,215,222,939,Spruce_Fir
7897,2903,82,29,210,-35,454,245,175,39,2495,Lodgepole_Pine
17674,3237,165,3,558,58,4636,222,240,154,2711,Spruce_Fir
5978,3002,325,17,67,11,2960,177,220,182,1860,Spruce_Fir
105456,3217,227,8,30,3,5047,209,248,175,437,Spruce_Fir
