,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
50063,2628,168,17,0,0,3379,231,244,139,2579,Ponderosa_Pine
95711,3407,356,25,324,114,2345,170,185,146,2547,Spruce_Fir
9049,2697,342,21,85,13,1365,171,203,167,1637,Lodgepole_Pine
73533,2437,86,22,30,9,895,246,198,71,573,Lodgepole_Pine
27702,2274,279,41,108,69,1379,82,209,248,1075,Ponderosa_Pine
96331,3085,320,13,330,44,882,187,228,181,1666,Lodgepole_Pine
407,2862,66,26,268,100,4107,235,178,59,930,Lodgepole_Pine
90750,2389,245,10,216,22,1080,200,248,186,1565,Ponderosa_Pine
104068,3031,186,15,446,80,5466,222,249,157,722,Lodgepole_Pine
63115,3063,352,12,201,6,3331,199,219,158,1211,Lodgepole_Pine
93484,3114,51,3,309,33,1140,221,232,147,2769,Lodgepole_Pine
6683,2961,60,16,234,77,1409,231,205,102,1107,Lodgepole_Pine
68897,2391,301,21,108,20,342,158,226,206,819,Ponderosa_Pine
84350,2934,94,23,216,-42,300,249,199,65,1150,Spruce_Fir
4769,3022,134,19,255,62,2423,246,228,102,696,Lodgepole_Pine
1395,2328,90,14,175,73,684,241,216,101,661,Ponderosa_Pine
12431,2817,56,17,190,33,2431,229,202,100,1416,Lodgepole_Pine
106020,3223,40,11,67,9,2400,221,215,127,1182,Spruce_Fir
64164,3233,310,11,350,7,5492,189,232,183,1703,Spruce_Fir
88166,3185,64,14,134,37,5610,232,211,108,2132,Lodgepole_Pine
78714,3370,256,4,331,42,3578,210,242,170,2197,Krummholz
10040,3150,309,12,633,104,5278,187,232,185,930,Lodgepole_Pine
27489,3198,351,11,630,105,2833,199,221,159,3637,Spruce_Fir
11995,3149,3,5,361,36,3919,213,230,155,3277,Lodgepole_Pine
84591,3259,44,14,295,18,4410,222,210,119,1500,Spruce_Fir
62191,2945,349,26,228,114,5542,164,188,155,4858,Douglas_fir
65404,2791,342,10,60,15,1974,199,225,164,2636,Lodgepole_Pine
84782,2737,83,31,30,-22,150,245,169,30,2461,Aspen
86003,2632,98,5,60,0,150,228,233,138,674,Lodgepole_Pine
15297,2059,325,19,492,92,558,171,217,184,313,Ponderosa_Pine
36464,2366,137,20,150,36,457,247,228,100,1333,Douglas_fir
7739,2929,4,10,466,23,5548,207,220,151,2071,Lodgepole_Pine
96737,3014,19,26,153,44,1855,191,175,110,3763,Spruce_Fir
61329,3032,297,3,402,72,2271,210,238,166,569,Lodgepole_Pine
5975,3122,8,19,330,62,1328,195,199,138,2296,Spruce_Fir
25111,3001,249,6,564,85,5531,207,244,175,1406,Lodgepole_Pine
23587,2784,74,17,362,34,1736,238,206,93,1825,Lodgepole_Pine
1495,3106,38,16,335,20,4109,218,203,115,3114,Lodgepole_Pine
73285,2745,24,3,42,0,1921,218,233,152,918,Spruce_Fir
88576,2664,205,21,295,66,2271,202,254,178,1860,Lodgepole_Pine
3231,2736,160,28,270,119,1830,235,233,108,1341,Lodgepole_Pine
91228,2942,313,13,577,36,5659,186,230,184,1998,Lodgepole_Pine
60027,2582,45,7,426,20,1392,222,225,138,1643,Aspen
69242,2820,228,33,192,131,1994,153,248,214,1144,Lodgepole_Pine
6523,2821,144,14,201,48,720,239,236,123,2914,Lodgepole_Pine
99784,2772,69,31,150,93,1495,235,162,36,1074,Lodgepole_Pine
8560,2572,324,31,384,180,631,129,191,194,1134,Lodgepole_Pine
69574,2944,88,24,295,-9,510,247,193,62,2599,Lodgepole_Pine
1215,2862,121,13,150,29,2804,242,228,113,2250,Lodgepole_Pine
64326,3362,307,10,457,74,1357,193,234,181,1052,Krummholz
25898,2883,41,10,297,59,2313,221,219,132,2259,Lodgepole_Pine
79725,2851,85,13,60,16,3130,238,218,109,4616,Lodgepole_Pine
69062,3228,11,6,108,7,5898,214,228,151,1064,Spruce_Fir
16276,3184,261,11,457,123,3097,194,246,191,153,Lodgepole_Pine
10150,3254,303,7,150,11,5558,202,237,174,531,Spruce_Fir
65874,2706,71,13,408,79,2469,234,214,110,2307,Lodgepole_Pine
51752,2514,61,26,228,19,902,231,178,65,918,Lodgepole_Pine
74078,2864,18,18,85,2,564,204,201,129,342,Lodgepole_Pine
40797,3334,44,25,242,87,2236,216,178,83,1187,Krummholz
87086,2248,70,15,247,68,1493,235,209,101,153,Ponderosa_Pine
47568,3375,312,13,309,53,3787,185,230,185,1846,Krummholz
36229,3215,47,10,42,6,5246,224,217,127,466,Spruce_Fir
17936,2833,40,8,212,33,2337,221,223,137,1935,Lodgepole_Pine
105320,3230,110,6,201,12,4692,230,234,138,2068,Spruce_Fir
49280,2813,16,20,60,28,2280,199,194,127,890,Spruce_Fir
5935,3122,196,3,301,7,1304,219,242,160,2126,Spruce_Fir
17444,2925,14,2,150,17,4236,217,235,155,4081,Lodgepole_Pine
36390,3159,64,7,30,-12,3460,227,226,133,4744,Douglas_fir
1131,3037,111,15,492,38,5345,245,222,101,3128,Lodgepole_Pine
21703,2567,20,14,247,-34,1426,209,209,134,1170,Douglas_fir
25730,3155,75,22,360,114,1165,241,194,74,1296,Lodgepole_Pine
50157,3006,146,14,60,12,2801,239,237,125,1566,Lodgepole_Pine
81901,3162,113,13,170,22,760,242,226,110,2271,Spruce_Fir
56853,3069,345,15,0,0,2576,190,216,164,750,Spruce_Fir
85320,3306,332,22,499,155,2695,162,206,180,361,Spruce_Fir
52690,3035,52,10,525,63,2438,226,218,125,2406,Spruce_Fir
72042,2951,289,14,150,34,4744,181,238,197,2144,Lodgepole_Pine
107953,2922,159,13,228,26,5169,233,242,137,4587,Lodgepole_Pine
51520,2834,12,13,124,9,1515,206,212,142,2724,Spruce_Fir
8815,2924,235,24,85,26,2290,171,253,211,1544,Lodgepole_Pine
102872,2991,80,27,153,30,2982,244,181,49,1155,Spruce_Fir
51524,2618,90,11,60,10,268,237,222,114,424,Douglas_fir
