"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
85,3250,62,9,60,-2,1848,228,221,125,2733,"Spruce_Fir",85
294,3240,143,18,90,16,2917,243,233,111,2952,"Spruce_Fir",294
343,2775,65,13,30,0,3145,232,214,112,2435,"Lodgepole_Pine",343
470,2622,51,10,361,-17,850,225,218,126,752,"Ponderosa_Pine",470
597,2657,1,17,382,160,841,193,205,148,518,"Lodgepole_Pine",597
635,3203,122,6,30,0,2347,231,235,137,1050,"Spruce_Fir",635
785,3045,50,7,30,5,1158,224,224,135,2067,"Lodgepole_Pine",785
1005,3290,333,2,180,4,5676,214,236,160,703,"Spruce_Fir",1005
1045,3113,16,34,306,127,2315,170,150,98,4218,"Spruce_Fir",1045
1141,3144,344,7,283,-33,767,206,229,162,1120,"Spruce_Fir",1141
1252,2999,261,16,277,64,3239,180,247,205,1800,"Spruce_Fir",1252
1327,2967,103,20,792,169,3107,249,211,81,721,"Lodgepole_Pine",1327
1403,2700,9,18,306,102,1575,196,200,137,2629,"Lodgepole_Pine",1403
1434,3178,214,16,270,17,607,204,253,182,2561,"Cottonwood_Willow",1434
1479,2524,54,19,212,29,510,228,197,95,1312,"Douglas_fir",1479
1712,2952,51,10,150,16,5123,225,218,126,2960,"Spruce_Fir",1712
1782,3121,55,15,366,46,4502,228,207,108,3119,"Spruce_Fir",1782
1860,3268,180,10,350,50,4389,224,247,155,2359,"Spruce_Fir",1860
1892,3047,70,18,42,11,631,236,202,90,484,"Lodgepole_Pine",1892
1903,2671,148,22,30,10,2041,243,232,106,1708,"Lodgepole_Pine",1903
2236,2242,21,20,0,0,1506,203,195,123,972,"Cottonwood_Willow",2236
2369,3174,270,31,67,16,1136,123,232,238,2529,"Spruce_Fir",2369
2451,3161,239,10,350,87,3051,202,249,184,175,"Lodgepole_Pine",2451
2546,2716,355,27,67,40,2657,166,181,145,6663,"Cottonwood_Willow",2546
2549,3322,202,28,443,129,700,195,251,175,938,"Spruce_Fir",2549
2603,3135,347,28,242,60,3912,156,183,157,514,"Spruce_Fir",2603
2626,2895,151,13,134,16,3231,236,240,131,2496,"Lodgepole_Pine",2626
2865,3165,72,16,30,7,4764,236,208,98,1388,"Spruce_Fir",2865
2903,3244,323,22,497,144,3410,160,212,189,3406,"Lodgepole_Pine",2903
2939,3141,339,15,67,13,1401,186,217,169,2340,"Spruce_Fir",2939
3095,3075,285,19,323,149,2674,162,236,212,2620,"Lodgepole_Pine",3095
3204,3344,353,16,60,18,4025,191,211,156,1431,"Spruce_Fir",3204
3546,3231,19,9,977,56,4044,214,220,143,2483,"Cottonwood_Willow",3546
3547,3226,47,10,277,26,2270,224,217,127,1637,"Spruce_Fir",3547
3678,3335,356,13,488,94,708,199,217,155,1731,"Krummholz",3678
4116,3141,105,12,108,13,4963,240,225,113,2670,"Lodgepole_Pine",4116
4189,3060,57,11,1253,191,2824,228,216,120,1216,"Lodgepole_Pine",4189
4228,3086,59,20,60,-15,700,231,193,86,1588,"Spruce_Fir",4228
4239,2803,227,28,170,118,1928,169,252,208,1180,"Lodgepole_Pine",4239
4277,2998,254,15,170,29,1969,185,248,201,1310,"Spruce_Fir",4277
4379,2540,194,19,60,10,1124,214,252,164,1410,"Ponderosa_Pine",4379
4440,3356,62,16,234,-25,4183,232,206,102,1215,"Spruce_Fir",4440
4564,3134,25,15,127,26,4291,211,206,128,3546,"Spruce_Fir",4564
4732,2686,22,13,192,24,3416,212,212,135,3104,"Spruce_Fir",4732
4734,2647,253,9,391,119,832,201,246,184,1040,"Ponderosa_Pine",4734
4787,2525,72,10,124,4,618,232,220,119,994,"Spruce_Fir",4787
4829,3041,62,4,499,187,6349,223,232,145,3921,"Lodgepole_Pine",4829
5072,3041,336,23,30,14,671,163,202,174,2384,"Spruce_Fir",5072
5158,3061,200,11,30,2,2773,216,250,167,1221,"Lodgepole_Pine",5158
