"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
24,2937,41,13,192,29,2168,221,210,122,488,"Spruce_Fir",24
38,2869,180,17,67,4,4780,224,248,151,124,"Lodgepole_Pine",38
41,2484,43,8,150,-1,234,222,222,135,1209,"Ponderosa_Pine",41
50,3020,285,35,376,197,1200,103,214,239,1215,"Spruce_Fir",50
53,2519,226,28,30,0,1129,170,252,207,564,"Ponderosa_Pine",53
65,2674,359,19,201,62,2448,188,201,148,1366,"Lodgepole_Pine",65
71,2771,20,16,108,12,1191,208,205,131,2340,"Ponderosa_Pine",71
78,2862,336,8,0,0,2825,202,229,166,2315,"Spruce_Fir",78
98,2999,31,13,306,47,1221,216,212,129,2356,"Spruce_Fir",98
109,3300,20,18,228,93,2054,205,199,126,2082,"Spruce_Fir",109
134,3220,207,2,495,36,541,218,241,160,1600,"Lodgepole_Pine",134
147,2599,160,13,395,94,789,233,242,138,1458,"Aspen",147
151,2671,155,15,134,36,3207,237,240,129,1945,"Lodgepole_Pine",151
159,2329,292,8,457,256,1374,197,239,182,966,"Ponderosa_Pine",159
174,2553,8,14,60,2,1451,202,211,144,1396,"Lodgepole_Pine",174
191,2909,28,23,175,65,972,204,183,105,1740,"Spruce_Fir",191
194,2866,249,32,658,342,1026,134,242,233,1761,"Lodgepole_Pine",194
204,3062,6,17,474,186,2040,197,206,143,2568,"Spruce_Fir",204
237,3083,55,12,360,8,1890,227,215,119,1148,"Spruce_Fir",237
238,2802,73,17,30,2,3178,237,205,93,1880,"Lodgepole_Pine",238
255,3057,333,18,234,37,3475,177,215,175,5091,"Lodgepole_Pine",255
275,3408,317,32,210,83,3784,121,194,204,3703,"Krummholz",275
283,3197,347,17,499,130,4128,185,210,161,726,"Spruce_Fir",283
287,2341,134,31,67,36,816,250,210,63,752,"Ponderosa_Pine",287
324,3090,45,7,90,5,4842,222,225,138,1415,"Spruce_Fir",324
329,2627,78,17,95,23,1621,240,207,93,2067,"Lodgepole_Pine",329
337,3323,28,20,150,3,3528,208,193,115,2774,"Krummholz",337
351,2350,277,16,323,16,150,175,241,205,726,"Ponderosa_Pine",351
358,2870,78,29,323,198,1324,242,174,40,955,"Aspen",358
380,3280,307,5,301,37,5701,207,237,169,560,"Spruce_Fir",380
388,2716,91,29,120,68,124,249,180,39,2442,"Aspen",388
394,3065,11,18,90,4,1189,199,202,136,1418,"Lodgepole_Pine",394
398,3087,65,15,60,-6,3589,233,209,105,2910,"Spruce_Fir",398
399,2239,321,23,67,19,636,156,211,192,1740,"Ponderosa_Pine",399
403,2471,295,10,256,27,644,192,237,185,1289,"Douglas_fir",403
477,3160,50,18,201,12,1575,225,199,101,4621,"Spruce_Fir",477
481,3211,18,12,720,118,2916,211,215,139,3618,"Spruce_Fir",481
496,3200,42,7,30,-2,4338,222,224,137,3384,"Spruce_Fir",496
500,2933,65,13,90,11,1878,232,214,112,2335,"Lodgepole_Pine",500
506,2192,53,31,256,141,323,220,158,50,371,"Douglas_fir",506
513,2996,286,30,190,64,5795,125,223,231,1766,"Spruce_Fir",513
538,3155,87,9,212,39,2252,233,226,125,3042,"Spruce_Fir",538
540,3181,85,8,190,33,789,232,226,126,2684,"Lodgepole_Pine",540
547,2644,22,10,42,0,3478,214,218,140,2955,"Spruce_Fir",547
563,3297,153,14,466,109,1142,236,240,131,2527,"Lodgepole_Pine",563
566,2943,140,14,42,10,1554,240,235,122,384,"Lodgepole_Pine",566
570,2965,85,17,42,6,4402,242,209,91,3792,"Lodgepole_Pine",570
585,2521,130,8,42,3,85,234,236,133,698,"Lodgepole_Pine",585
586,2608,143,20,300,70,1040,244,231,107,1053,"Ponderosa_Pine",586
598,2332,333,19,384,150,876,172,211,177,1146,"Douglas_fir",598
634,2835,326,19,124,38,2221,168,215,184,1425,"Spruce_Fir",634
636,3020,63,22,543,188,570,233,189,78,882,"Lodgepole_Pine",636
637,2885,8,21,124,42,1687,192,195,135,2601,"Ponderosa_Pine",637
652,3447,121,1,30,-1,3198,221,237,152,2448,"Krummholz",652
670,2501,84,5,270,20,934,227,231,139,4734,"Lodgepole_Pine",670
672,2695,359,16,408,93,2337,194,209,150,1597,"Lodgepole_Pine",672
677,3173,44,18,391,135,3416,221,198,105,1744,"Spruce_Fir",677
704,3146,233,17,85,5,2007,189,253,198,417,"Lodgepole_Pine",704
715,2299,19,24,95,36,1110,195,183,116,845,"Douglas_fir",715
733,3301,94,20,277,16,1604,247,205,78,2045,"Spruce_Fir",733
737,3089,340,11,30,8,792,197,224,166,1800,"Lodgepole_Pine",737
747,2126,312,26,190,94,404,141,211,206,395,"Ponderosa_Pine",747
750,2762,190,5,30,-3,1972,220,244,159,2647,"Lodgepole_Pine",750
776,2610,359,23,268,125,743,180,192,145,365,"Douglas_fir",776
780,2939,338,5,0,0,1786,209,233,162,474,"Spruce_Fir",780
793,3174,72,3,0,0,5025,223,233,146,2352,"Spruce_Fir",793
794,3250,149,22,342,90,5118,242,233,108,1674,"Spruce_Fir",794
818,2967,106,4,127,21,1921,227,234,142,960,"Lodgepole_Pine",818
827,2962,0,3,120,13,4222,215,234,156,5557,"Lodgepole_Pine",827
832,3139,353,15,228,36,3124,193,213,157,2402,"Spruce_Fir",832
881,3373,347,16,573,140,5006,188,212,162,3065,"Spruce_Fir",881
898,3126,196,6,256,-22,6264,219,245,162,1194,"Spruce_Fir",898
937,2882,18,9,272,14,735,213,221,144,769,"Lodgepole_Pine",937
955,2727,38,11,108,9,2219,220,215,128,6777,"Spruce_Fir",955
979,3175,356,14,854,158,1812,197,214,154,2346,"Spruce_Fir",979
1025,2781,69,21,85,10,3185,237,192,77,1517,"Lodgepole_Pine",1025
1047,3057,96,9,234,26,3848,234,228,125,2520,"Lodgepole_Pine",1047
1050,2386,323,28,67,39,437,139,199,193,646,"Douglas_fir",1050
