,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
50188,3016,218,8,255,-30,2284,211,248,173,1129,Lodgepole_Pine
98470,3076,107,7,60,6,4953,233,232,131,918,Spruce_Fir
82027,3403,180,5,895,197,1347,222,243,156,1836,Krummholz
6376,3454,65,18,659,239,2304,234,201,92,1794,Spruce_Fir
108102,2993,37,7,95,9,3881,220,224,139,1624,Lodgepole_Pine
1721,2465,203,36,95,45,1480,178,244,175,674,Ponderosa_Pine
11332,3206,28,8,90,-1,4056,217,223,141,1657,Spruce_Fir
88165,3071,73,11,319,36,30,233,218,115,849,Lodgepole_Pine
54014,3248,115,16,382,86,3790,246,222,99,603,Spruce_Fir
44359,3183,41,10,0,0,2667,221,218,131,2768,Spruce_Fir
39571,2920,355,14,67,7,3477,197,215,155,1765,Lodgepole_Pine
8752,2709,9,14,0,0,2185,203,211,144,300,Spruce_Fir
76394,2760,56,14,511,73,400,228,211,113,1092,Lodgepole_Pine
94728,2588,101,1,210,-8,330,221,237,152,6199,Aspen
28631,2847,76,4,417,-7,1953,225,232,143,2030,Lodgepole_Pine
58475,3062,329,1,0,0,3830,215,237,159,485,Lodgepole_Pine
29112,2970,246,12,726,-50,920,195,249,192,1531,Lodgepole_Pine
24011,3303,350,5,973,187,1770,210,231,159,2672,Spruce_Fir
48872,2919,72,2,391,13,4636,222,234,149,4753,Lodgepole_Pine
45316,3086,90,7,60,-6,3891,231,229,132,1173,Spruce_Fir
23198,2453,59,6,511,80,713,224,228,139,1194,Douglas_fir
16827,3104,169,7,67,-3,560,226,243,151,1812,Spruce_Fir
104451,2772,233,23,30,11,2320,176,253,207,680,Spruce_Fir
11724,3154,321,9,726,73,1615,197,231,174,2736,Spruce_Fir
15109,2958,336,9,0,0,2179,201,229,167,942,Spruce_Fir
62796,2073,74,14,30,0,990,236,212,104,277,Cottonwood_Willow
1374,2675,181,18,67,16,2123,223,248,151,1786,Lodgepole_Pine
10973,2259,298,31,162,91,1187,118,211,225,658,Spruce_Fir
82661,2773,45,1,255,16,2862,219,236,154,2130,Lodgepole_Pine
107845,2593,9,30,90,18,1719,171,164,117,1332,Lodgepole_Pine
32768,2899,70,9,589,101,2697,230,223,125,361,Spruce_Fir
14980,3324,157,19,658,54,3946,238,239,123,1546,Lodgepole_Pine
