"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
1,3219,21,8,67,-1,2869,215,223,145,1825,"Spruce_Fir",1
3,2368,14,15,150,65,1006,205,208,137,812,"Douglas_fir",3
4,2366,165,3,390,156,1165,222,240,154,582,"Douglas_fir",4
11,2812,90,11,192,14,774,237,223,116,514,"Lodgepole_Pine",11
13,2654,166,15,30,7,2022,232,244,139,2423,"Lodgepole_Pine",13
16,3249,230,24,30,-10,2122,176,253,206,3843,"Spruce_Fir",16
17,3291,14,10,716,100,6021,210,218,144,2824,"Lodgepole_Pine",17
27,3345,333,14,0,0,1492,188,222,172,1712,"Krummholz",27
38,2869,180,17,67,4,4780,224,248,151,124,"Lodgepole_Pine",38
39,3004,109,23,170,42,4455,252,206,69,2421,"Lodgepole_Pine",39
43,3282,86,18,210,49,2053,244,207,86,1337,"Krummholz",43
44,2584,315,13,30,4,1315,185,229,184,832,"Lodgepole_Pine",44
55,3231,99,17,437,70,1116,245,215,93,1908,"Spruce_Fir",55
62,3340,209,18,680,195,1146,203,254,181,4313,"Lodgepole_Pine",62
63,3198,128,10,247,36,1243,238,234,125,2448,"Spruce_Fir",63
64,2535,210,23,108,28,1410,195,254,184,1328,"Lodgepole_Pine",64
75,2602,342,13,150,41,750,193,221,166,6393,"Lodgepole_Pine",75
76,2752,155,17,0,0,361,238,239,126,2592,"Spruce_Fir",76
82,2934,51,15,240,-10,485,226,207,111,1697,"Douglas_fir",82
104,2904,141,16,309,94,309,242,234,116,1283,"Ponderosa_Pine",104
108,2948,45,30,376,134,2769,213,161,64,853,"Lodgepole_Pine",108
114,2928,22,3,67,0,797,218,233,153,2151,"Lodgepole_Pine",114
118,3249,8,11,721,66,4052,207,218,147,3573,"Spruce_Fir",118
120,3027,28,10,258,3,4093,216,217,136,3616,"Spruce_Fir",120
132,3246,89,13,127,12,1722,239,219,108,1994,"Spruce_Fir",132
149,3141,8,8,120,22,2268,211,223,150,2073,"Spruce_Fir",149
169,3483,49,15,726,249,2193,225,207,112,1698,"Spruce_Fir",169
178,2882,68,10,331,160,1785,231,220,121,765,"Aspen",178
182,2797,289,12,306,65,247,186,238,193,2039,"Lodgepole_Pine",182
184,2707,34,5,210,21,1452,219,228,146,1507,"Spruce_Fir",184
185,2849,10,13,150,14,474,206,213,144,604,"Lodgepole_Pine",185
186,3035,338,15,150,30,90,187,218,170,1307,"Lodgepole_Pine",186
189,3156,219,6,162,21,671,213,246,169,2465,"Spruce_Fir",189
191,2909,28,23,175,65,972,204,183,105,1740,"Spruce_Fir",191
196,2628,176,24,30,3,1698,225,245,138,1377,"Lodgepole_Pine",196
199,3067,5,28,631,218,644,172,174,128,1507,"Krummholz",199
205,2745,28,9,480,121,1448,217,220,138,633,"Lodgepole_Pine",205
216,2942,0,4,153,6,4334,213,232,156,5131,"Lodgepole_Pine",216
220,2532,51,6,120,3,902,223,227,139,745,"Lodgepole_Pine",220
227,3209,43,20,0,0,2954,220,192,99,2452,"Spruce_Fir",227
239,3064,315,15,362,-56,1999,179,227,187,2263,"Lodgepole_Pine",239
247,2971,127,19,339,125,2301,248,224,96,1528,"Lodgepole_Pine",247
249,2513,38,11,60,-4,342,220,216,129,1514,"Douglas_fir",249
253,2785,59,6,0,0,2044,224,228,139,1958,"Spruce_Fir",253
256,3169,191,17,457,73,2203,217,251,162,1008,"Lodgepole_Pine",256
257,2900,63,18,301,95,330,233,201,93,1361,"Krummholz",257
262,3129,219,12,618,92,2032,206,251,180,845,"Krummholz",262
263,3188,286,7,649,177,1680,201,240,179,702,"Spruce_Fir",263
265,2983,330,22,404,44,3274,162,207,182,1953,"Spruce_Fir",265
266,3130,214,19,511,106,5903,199,254,185,1718,"Lodgepole_Pine",266
268,3329,179,18,661,115,1116,224,248,149,2433,"Lodgepole_Pine",268
270,2863,122,12,342,55,759,240,230,118,2765,"Lodgepole_Pine",270
275,3408,317,32,210,83,3784,121,194,204,3703,"Krummholz",275
283,3197,347,17,499,130,4128,185,210,161,726,"Spruce_Fir",283
285,3195,35,6,120,20,4195,219,227,144,3199,"Spruce_Fir",285
286,3209,23,17,0,0,1179,207,201,125,886,"Spruce_Fir",286
288,2866,90,13,150,23,1920,240,219,107,2479,"Lodgepole_Pine",288
295,2768,52,6,256,16,2212,223,227,140,3629,"Lodgepole_Pine",295
306,3214,25,11,450,66,5476,215,216,137,2547,"Lodgepole_Pine",306
311,3244,340,12,90,17,1481,193,221,167,2701,"Spruce_Fir",311
318,2609,52,11,162,30,973,226,217,124,1415,"Lodgepole_Pine",318
321,2497,200,27,319,51,2084,198,251,172,153,"Ponderosa_Pine",321
327,2766,327,7,175,-3,1866,204,233,168,2758,"Lodgepole_Pine",327
332,2551,59,7,277,27,816,226,226,134,503,"Lodgepole_Pine",332
339,2615,336,17,417,27,1063,179,214,173,1637,"Lodgepole_Pine",339
343,2775,65,13,30,0,3145,232,214,112,2435,"Lodgepole_Pine",343
346,2785,63,11,175,30,2935,230,218,121,5852,"Lodgepole_Pine",346
349,3190,139,16,258,49,2400,242,233,115,1471,"Spruce_Fir",349
350,2571,103,15,470,45,953,244,220,101,3762,"Lodgepole_Pine",350
351,2350,277,16,323,16,150,175,241,205,726,"Ponderosa_Pine",351
352,2829,163,5,361,226,1315,225,241,151,997,"Lodgepole_Pine",352
353,2916,342,9,234,26,4435,201,226,164,5913,"Lodgepole_Pine",353
357,2787,325,28,258,117,2222,140,197,191,2424,"Lodgepole_Pine",357
362,3159,159,18,446,95,5625,236,241,129,1443,"Spruce_Fir",362
367,2774,110,16,268,70,408,245,221,100,408,"Aspen",367
386,2965,187,6,306,46,5421,221,244,159,3421,"Lodgepole_Pine",386
387,2990,23,15,324,23,513,210,206,129,366,"Lodgepole_Pine",387
398,3087,65,15,60,-6,3589,233,209,105,2910,"Spruce_Fir",398
402,3354,13,13,424,57,1195,207,213,142,2724,"Spruce_Fir",402
408,2865,123,15,124,12,2335,244,228,110,618,"Lodgepole_Pine",408
409,3279,189,13,902,65,618,220,250,161,2836,"Lodgepole_Pine",409
415,3059,294,6,469,104,725,202,239,176,819,"Lodgepole_Pine",415
421,3015,84,15,42,4,1784,240,213,100,1869,"Spruce_Fir",421
440,2790,34,19,162,44,1390,214,196,112,2609,"Lodgepole_Pine",440
444,2882,6,12,569,116,2182,205,216,148,757,"Aspen",444
450,2950,6,13,85,2,3862,204,215,147,2192,"Lodgepole_Pine",450
457,2984,70,15,430,91,150,235,209,101,541,"Lodgepole_Pine",457
470,2622,51,10,361,-17,850,225,218,126,752,"Ponderosa_Pine",470
480,2490,335,19,108,40,778,175,211,174,551,"Douglas_fir",480
485,2940,62,9,30,0,4743,228,221,125,4221,"Spruce_Fir",485
486,3117,170,15,306,65,247,230,245,143,577,"Lodgepole_Pine",486
491,2779,45,18,524,-30,1698,222,198,104,2201,"Lodgepole_Pine",491
502,3373,168,29,371,214,1741,228,236,118,541,"Krummholz",502
503,3141,23,2,234,6,2616,218,235,154,1399,"Spruce_Fir",503
514,3248,189,24,247,89,2456,213,249,157,1123,"Spruce_Fir",514
519,2801,76,4,450,58,3065,225,232,143,6574,"Lodgepole_Pine",519
520,2783,139,25,175,-39,661,248,223,88,335,"Aspen",520
528,2967,47,9,774,72,1282,223,220,131,1761,"Lodgepole_Pine",528
533,2511,38,6,162,12,703,220,227,143,5523,"Aspen",533
535,2652,293,12,0,0,658,187,238,190,1566,"Lodgepole_Pine",535
540,3181,85,8,190,33,789,232,226,126,2684,"Lodgepole_Pine",540
546,3043,30,17,242,43,3632,213,201,119,4991,"Lodgepole_Pine",546
554,2909,66,3,540,128,1320,222,233,147,1691,"Lodgepole_Pine",554
556,3330,246,20,450,83,3409,173,251,211,1425,"Lodgepole_Pine",556
557,2510,197,22,42,11,1613,208,252,168,474,"Ponderosa_Pine",557
567,2820,347,14,256,33,2620,193,217,162,1798,"Lodgepole_Pine",567
575,2942,247,12,424,39,5686,195,249,191,3584,"Lodgepole_Pine",575
584,3173,287,10,402,97,3067,193,240,187,1144,"Spruce_Fir",584
593,3131,63,4,218,14,1315,224,231,143,2117,"Spruce_Fir",593
605,2986,294,9,30,1,2073,196,238,182,589,"Lodgepole_Pine",605
612,2800,342,15,323,73,1798,187,216,166,1024,"Aspen",612
623,2866,359,16,150,43,2455,194,209,150,2205,"Lodgepole_Pine",623
626,3119,204,10,649,78,534,214,250,169,1749,"Lodgepole_Pine",626
634,2835,326,19,124,38,2221,168,215,184,1425,"Spruce_Fir",634
638,3074,96,21,30,-6,648,248,204,73,1528,"Spruce_Fir",638
653,3096,288,15,618,175,3247,176,237,201,2180,"Spruce_Fir",653
659,3412,254,22,342,102,3642,163,248,219,924,"Spruce_Fir",659
663,2851,142,28,268,168,1505,247,219,80,1691,"Lodgepole_Pine",663
664,2056,341,16,162,58,404,184,214,168,604,"Douglas_fir",664
671,3001,297,3,120,26,3032,210,238,166,6232,"Lodgepole_Pine",671
672,2695,359,16,408,93,2337,194,209,150,1597,"Lodgepole_Pine",672
676,2728,357,24,134,40,2605,176,190,146,2156,"Cottonwood_Willow",676
678,2719,63,7,0,0,2187,226,226,134,376,"Lodgepole_Pine",678
681,2834,56,5,85,9,400,223,229,141,335,"Lodgepole_Pine",681
685,2607,115,12,0,0,1292,241,227,114,5200,"Lodgepole_Pine",685
689,2085,17,18,162,40,162,202,200,130,824,"Ponderosa_Pine",689
696,2995,70,13,450,100,1786,234,214,109,3196,"Lodgepole_Pine",696
701,3019,57,7,150,5,2935,225,226,136,680,"Spruce_Fir",701
706,2946,125,8,330,91,541,234,235,133,891,"Lodgepole_Pine",706
709,2905,232,34,190,116,2579,147,247,219,1805,"Spruce_Fir",709
711,2887,304,12,30,7,5142,186,234,188,1191,"Lodgepole_Pine",711
717,3239,323,7,108,9,4568,201,233,171,750,"Spruce_Fir",717
720,2777,70,7,127,11,1167,228,226,132,2400,"Spruce_Fir",720
732,2936,18,7,0,0,2993,215,226,148,1333,"Spruce_Fir",732
738,2995,338,5,371,47,4183,209,233,162,2077,"Cottonwood_Willow",738
