,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
13719,2724,73,11,390,41,450,233,220,118,1142,Lodgepole_Pine
79507,3088,328,7,361,93,2654,203,232,168,1570,Lodgepole_Pine
1263,3208,57,14,150,-13,960,229,209,110,2824,Lodgepole_Pine
87905,3102,49,10,127,-1,2844,224,218,127,3099,Lodgepole_Pine
25953,3127,117,2,212,14,2166,223,237,150,2256,Lodgepole_Pine
83440,2972,61,17,210,33,1758,232,202,96,2583,Lodgepole_Pine
18687,2971,46,19,175,52,2142,222,194,99,2183,Spruce_Fir
87850,3088,113,16,540,33,474,246,221,98,1134,Spruce_Fir
23385,2735,16,28,60,24,240,185,171,111,600,Spruce_Fir
32752,2747,69,9,30,3,713,230,222,125,2137,Spruce_Fir
98417,2811,108,10,182,24,646,238,228,120,170,Aspen
1206,2946,62,11,384,82,2695,230,216,118,1932,Lodgepole_Pine
76169,3033,176,13,190,13,1413,226,247,150,990,Lodgepole_Pine
29965,2731,306,6,247,23,1237,203,237,173,2285,Lodgepole_Pine
49590,2787,69,8,552,70,793,229,224,128,2577,Lodgepole_Pine
85723,3191,21,16,488,115,600,208,204,129,1828,Lodgepole_Pine
44306,2966,133,11,285,42,5329,238,235,125,1818,Spruce_Fir
8610,3076,111,13,85,9,1392,242,225,110,1316,Spruce_Fir
80490,3001,270,8,765,103,5883,200,243,182,6039,Lodgepole_Pine
105435,3189,13,4,150,13,3904,215,231,152,1441,Spruce_Fir
70207,3215,238,21,446,101,5872,177,252,208,3032,Lodgepole_Pine
15320,3165,72,7,552,124,785,228,227,133,1434,Lodgepole_Pine
47862,3061,218,16,330,49,2081,200,254,186,1921,Lodgepole_Pine
19146,3155,13,9,0,0,3783,211,221,146,1366,Spruce_Fir
22337,2834,143,21,30,-2,1936,245,230,102,1248,Lodgepole_Pine
108554,3227,48,17,470,67,5424,224,200,104,2650,Lodgepole_Pine
36939,3128,258,17,150,21,3803,177,247,208,1265,Spruce_Fir
11624,2640,177,5,0,0,1872,222,242,155,1034,Spruce_Fir
4596,3037,49,15,649,210,1383,225,207,113,713,Spruce_Fir
