,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
10,3207,198,1,216,0,845,218,239,157,2287,Lodgepole_Pine
13,2654,166,15,30,7,2022,232,244,139,2423,Lodgepole_Pine
14,3010,160,19,255,78,1442,236,240,127,3378,Spruce_Fir
24,2937,41,13,192,29,2168,221,210,122,488,Spruce_Fir
40,3152,357,12,285,82,2147,200,217,154,2026,Lodgepole_Pine
49,2913,46,14,30,4,1980,224,210,117,2106,Spruce_Fir
63,3198,128,10,247,36,1243,238,234,125,2448,Spruce_Fir
65,2674,359,19,201,62,2448,188,201,148,1366,Lodgepole_Pine
71,2771,20,16,108,12,1191,208,205,131,2340,Ponderosa_Pine
87,2975,349,13,351,113,738,195,218,161,1731,Lodgepole_Pine
92,2846,112,10,212,25,2558,238,229,121,2831,Lodgepole_Pine
96,2961,102,6,228,65,3390,230,233,137,1657,Lodgepole_Pine
98,2999,31,13,306,47,1221,216,212,129,2356,Spruce_Fir
100,2969,340,16,108,30,4180,185,216,168,443,Spruce_Fir
105,2923,61,16,525,77,1702,232,204,100,2971,Lodgepole_Pine
109,3300,20,18,228,93,2054,205,199,126,2082,Spruce_Fir
122,2902,148,16,295,96,2068,240,236,120,1172,Lodgepole_Pine
126,2784,43,8,242,28,1940,222,222,136,1897,Lodgepole_Pine
133,3043,57,13,30,6,1801,228,212,115,3158,Spruce_Fir
141,3101,58,6,335,26,1907,224,228,138,2195,Lodgepole_Pine
151,2671,155,15,134,36,3207,237,240,129,1945,Lodgepole_Pine
153,3070,3,15,426,26,3838,199,211,148,2467,Lodgepole_Pine
155,2786,32,15,309,75,1790,216,207,124,1036,Lodgepole_Pine
181,3023,255,11,277,69,524,194,247,192,664,Lodgepole_Pine
185,2849,10,13,150,14,474,206,213,144,604,Lodgepole_Pine
209,2824,63,7,108,10,1129,226,226,134,2629,Lodgepole_Pine
219,2939,139,10,283,65,4039,235,237,132,1567,Lodgepole_Pine
221,2440,324,18,247,62,731,172,218,184,511,Douglas_fir
228,2768,51,13,182,27,1632,226,212,118,1253,Krummholz
231,3052,113,9,451,80,2478,236,231,126,2274,Spruce_Fir
237,3083,55,12,360,8,1890,227,215,119,1148,Spruce_Fir
245,2774,170,22,60,9,2676,230,243,134,2343,Lodgepole_Pine
247,2971,127,19,339,125,2301,248,224,96,1528,Lodgepole_Pine
248,2936,18,7,0,0,2993,215,226,148,1333,Spruce_Fir
256,3169,191,17,457,73,2203,217,251,162,1008,Lodgepole_Pine
257,2900,63,18,301,95,330,233,201,93,1361,Krummholz
259,2687,81,11,268,74,2418,235,221,117,2370,Lodgepole_Pine
269,3133,38,17,277,27,1036,218,202,114,1906,Spruce_Fir
270,2863,122,12,342,55,759,240,230,118,2765,Lodgepole_Pine
274,3126,162,12,150,17,2230,232,243,141,2406,Aspen
276,2917,315,13,120,36,1892,186,229,183,1130,Douglas_fir
277,2768,143,11,162,26,1710,236,238,130,2245,Aspen
288,2866,90,13,150,23,1920,240,219,107,2479,Lodgepole_Pine
291,2938,110,12,234,68,2890,240,227,115,1765,Lodgepole_Pine
292,2819,102,12,124,21,2993,240,224,111,175,Lodgepole_Pine
295,2768,52,6,256,16,2212,223,227,140,3629,Lodgepole_Pine
300,2926,104,12,309,77,2656,240,225,114,1989,Lodgepole_Pine
313,3084,263,8,234,30,3066,200,244,183,1490,Lodgepole_Pine
316,2732,206,21,108,33,872,203,254,178,1978,Aspen
317,3374,160,13,376,120,2250,233,242,138,624,Krummholz
318,2609,52,11,162,30,973,226,217,124,1415,Lodgepole_Pine
325,3018,81,10,390,-1,1578,234,222,118,853,Lodgepole_Pine
343,2775,65,13,30,0,3145,232,214,112,2435,Lodgepole_Pine
344,2805,219,12,108,14,2424,206,251,180,2226,Lodgepole_Pine
345,2976,346,15,297,66,1599,191,216,163,2538,Lodgepole_Pine
347,2820,56,7,335,58,1852,225,225,134,2799,Lodgepole_Pine
349,3190,139,16,258,49,2400,242,233,115,1471,Spruce_Fir
361,3082,168,8,285,13,1040,227,243,150,3235,Spruce_Fir
372,3049,105,14,228,33,4213,243,222,105,2571,Lodgepole_Pine
376,2620,176,10,234,16,1605,225,246,152,849,Ponderosa_Pine
378,3117,236,12,450,60,3130,198,251,189,1767,Lodgepole_Pine
379,3130,9,12,192,21,466,206,216,146,1953,Spruce_Fir
381,2968,170,17,339,56,3375,230,245,140,1237,Lodgepole_Pine
385,3282,8,12,371,47,1795,206,216,147,1168,Spruce_Fir
397,3028,138,6,319,58,2316,229,238,143,573,Lodgepole_Pine
410,2790,140,16,150,65,1282,242,233,115,1556,Lodgepole_Pine
412,3018,354,12,306,10,2639,200,219,157,1230,Spruce_Fir
416,3091,349,10,162,25,2294,202,224,160,2353,Spruce_Fir
424,2998,92,16,240,-17,511,243,214,95,1026,Spruce_Fir
428,3028,163,16,335,7,1124,233,243,135,1282,Douglas_fir
440,2790,34,19,162,44,1390,214,196,112,2609,Lodgepole_Pine
446,3060,264,4,379,67,2609,209,242,171,1999,Lodgepole_Pine
455,2949,175,10,518,35,2768,226,246,151,2290,Lodgepole_Pine
458,2991,27,19,379,104,1996,208,195,117,2802,Lodgepole_Pine
459,3010,324,14,433,100,1632,183,224,180,2393,Lodgepole_Pine
467,3178,267,12,162,33,2719,188,245,196,685,Lodgepole_Pine
478,2826,127,10,330,91,1652,237,234,127,2581,Lodgepole_Pine
482,3202,238,8,180,21,2906,207,247,178,1398,Spruce_Fir
488,2771,19,17,247,28,1698,206,203,130,1189,Aspen
492,3105,309,9,361,71,1385,194,234,180,1276,Spruce_Fir
500,2933,65,13,90,11,1878,232,214,112,2335,Lodgepole_Pine
511,2851,146,14,120,8,3173,239,237,124,2028,Lodgepole_Pine
517,2812,97,14,30,7,2124,242,218,102,2563,Lodgepole_Pine
523,2997,284,12,212,24,2292,187,240,192,972,Lodgepole_Pine
524,3112,61,6,216,29,2420,225,227,136,1110,Lodgepole_Pine
538,3155,87,9,212,39,2252,233,226,125,3042,Spruce_Fir
539,3193,83,6,484,54,4595,228,230,137,2259,Lodgepole_Pine
542,2846,128,13,60,8,2591,242,231,116,2571,Spruce_Fir
549,2994,160,10,531,86,3589,230,242,143,1057,Lodgepole_Pine
552,3045,343,18,319,66,2375,181,211,166,2255,Spruce_Fir
564,2481,12,15,201,31,992,203,207,139,272,Douglas_fir
567,2820,347,14,256,33,2620,193,217,162,1798,Lodgepole_Pine
573,3077,299,7,228,8,2133,200,237,177,2329,Lodgepole_Pine
577,3034,23,14,402,62,2919,211,209,132,618,Krummholz
580,3069,236,5,150,15,2831,211,245,172,1698,Lodgepole_Pine
599,3019,90,0,319,102,2605,219,237,155,1224,Lodgepole_Pine
612,2800,342,15,323,73,1798,187,216,166,1024,Aspen
622,3092,290,7,150,1,3816,200,239,178,1950,Spruce_Fir
623,2866,359,16,150,43,2455,194,209,150,2205,Lodgepole_Pine
625,2775,61,7,190,19,1986,226,225,133,1681,Lodgepole_Pine
630,2772,10,10,339,60,2949,209,220,148,1245,Aspen
633,2898,279,12,255,63,2978,186,242,195,2147,Lodgepole_Pine
634,2835,326,19,124,38,2221,168,215,184,1425,Spruce_Fir
651,2875,99,9,180,15,3060,235,228,125,2632,Lodgepole_Pine
657,2921,30,13,532,39,3131,216,211,129,1986,Lodgepole_Pine
662,2956,79,8,162,17,2343,231,226,128,2131,Spruce_Fir
672,2695,359,16,408,93,2337,194,209,150,1597,Lodgepole_Pine
679,2893,124,16,85,13,3139,245,227,106,1599,Spruce_Fir
686,2938,48,16,201,48,1530,225,202,107,1200,Lodgepole_Pine
688,3238,197,11,283,44,3190,217,249,165,1159,Lodgepole_Pine
696,2995,70,13,450,100,1786,234,214,109,3196,Lodgepole_Pine
706,2946,125,8,330,91,541,234,235,133,891,Lodgepole_Pine
721,2960,113,14,258,72,2289,244,224,107,2003,Lodgepole_Pine
734,3027,3,9,362,3,3682,209,224,153,2663,Lodgepole_Pine
742,2950,127,10,390,33,732,237,234,126,2258,Lodgepole_Pine
744,2924,191,5,484,11,3555,220,244,160,4002,Lodgepole_Pine
746,2824,60,9,150,26,1911,227,221,127,1772,Lodgepole_Pine
752,2841,151,12,234,39,1110,235,240,133,2010,Spruce_Fir
754,2910,124,17,175,47,2812,246,226,102,1868,Lodgepole_Pine
764,2709,40,16,240,78,1605,220,203,113,1591,Lodgepole_Pine
778,3154,357,21,480,94,1412,184,198,148,2282,Lodgepole_Pine
782,2722,128,6,270,14,1142,230,236,140,2223,Lodgepole_Pine
790,2790,347,8,30,3,2486,206,228,160,2654,Spruce_Fir
798,3025,36,12,390,65,1315,219,212,127,2445,Lodgepole_Pine
801,3057,118,5,510,24,1557,228,236,142,2707,Lodgepole_Pine
803,2667,22,14,268,98,633,211,210,133,1973,Lodgepole_Pine
806,2983,43,10,376,9,2335,222,218,130,2466,Lodgepole_Pine
815,2898,136,16,90,14,3466,243,232,113,2002,Lodgepole_Pine
817,2916,355,20,190,57,684,184,201,152,1719,Lodgepole_Pine
822,3078,225,19,323,43,2919,192,254,194,1615,Lodgepole_Pine
828,2769,333,17,108,28,1544,180,216,175,2617,Lodgepole_Pine
829,2774,52,11,270,44,2616,226,217,124,2028,Lodgepole_Pine
830,2870,53,5,446,58,2324,223,229,142,1973,Lodgepole_Pine
832,3139,353,15,228,36,3124,193,213,157,2402,Spruce_Fir
834,3261,217,9,300,46,3678,210,249,175,2755,Spruce_Fir
837,2776,344,14,342,49,1864,192,218,164,1179,Lodgepole_Pine
838,2852,58,12,365,60,2081,228,215,117,2806,Lodgepole_Pine
841,2888,36,4,361,40,2739,220,230,147,2389,Lodgepole_Pine
864,2838,169,16,277,15,720,230,245,141,474,Aspen
870,2785,340,13,192,42,2728,192,220,167,2661,Lodgepole_Pine
876,2860,55,18,170,47,3059,228,198,96,2047,Lodgepole_Pine
878,3084,169,8,417,58,2213,227,244,149,1575,Lodgepole_Pine
880,3093,238,9,492,87,2654,204,248,182,1954,Lodgepole_Pine
890,2962,158,12,382,50,4830,233,242,138,2782,Lodgepole_Pine
902,3012,80,14,268,40,1057,238,215,105,2614,Lodgepole_Pine
903,3048,303,13,108,17,2629,185,234,189,2886,Spruce_Fir
907,3236,142,13,361,51,3893,239,237,125,1875,Lodgepole_Pine
908,2957,6,19,342,90,2732,193,199,140,2502,Lodgepole_Pine
910,3095,257,11,391,29,2420,193,247,192,2495,Lodgepole_Pine
