"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
51,3227,193,15,677,13,531,217,251,163,2513,"Lodgepole_Pine",51
259,2687,81,11,268,74,2418,235,221,117,2370,"Lodgepole_Pine",259
278,2952,43,22,170,49,4568,217,185,92,4672,"Spruce_Fir",278
408,2865,123,15,124,12,2335,244,228,110,618,"Lodgepole_Pine",408
508,2375,323,7,30,-3,579,202,233,170,1340,"Lodgepole_Pine",508
510,3018,39,19,234,33,4147,217,194,105,4094,"Spruce_Fir",510
524,3112,61,6,216,29,2420,225,227,136,1110,"Lodgepole_Pine",524
582,3245,30,16,42,-5,2022,214,204,122,4599,"Spruce_Fir",582
595,3309,245,15,874,95,808,189,251,198,2649,"Lodgepole_Pine",595
615,3072,37,5,120,18,1074,220,229,146,1549,"Lodgepole_Pine",615
909,3115,101,5,120,4,175,228,233,139,5417,"Spruce_Fir",909
1072,2635,252,11,95,18,607,195,248,191,1319,"Lodgepole_Pine",1072
1251,2777,53,2,190,9,2768,221,234,150,2102,"Lodgepole_Pine",1251
1295,3188,35,13,426,110,2971,218,211,126,1006,"Spruce_Fir",1295
1301,3286,297,8,631,96,726,196,238,181,713,"Spruce_Fir",1301
1430,2887,18,12,134,8,1981,211,215,139,1964,"Lodgepole_Pine",1430
1648,2718,303,12,95,2,1848,188,234,187,631,"Lodgepole_Pine",1648
1663,3134,165,11,1150,204,3124,230,244,144,1627,"Lodgepole_Pine",1663
1781,3067,19,12,616,151,4497,211,214,138,3729,"Spruce_Fir",1781
1913,2939,355,5,42,-2,5239,211,230,157,2780,"Spruce_Fir",1913
1914,2883,22,15,0,0,4288,209,206,130,6119,"Lodgepole_Pine",1914
1948,3060,226,16,153,6,1731,196,253,191,365,"Lodgepole_Pine",1948
2098,2518,315,5,150,10,845,206,236,168,1054,"Lodgepole_Pine",2098
2194,2749,126,10,153,32,395,237,233,126,2554,"Lodgepole_Pine",2194
2207,2632,106,3,30,-4,1034,226,235,145,6008,"Lodgepole_Pine",2207
2373,3148,254,8,277,4,1953,203,245,181,792,"Spruce_Fir",2373
2434,3380,31,11,85,6,3415,217,217,134,2345,"Krummholz",2434
2561,2330,322,25,218,133,1436,149,206,192,920,"Ponderosa_Pine",2561
2745,3283,118,15,433,86,270,244,226,106,430,"Lodgepole_Pine",2745
2783,3137,61,9,255,42,942,227,222,128,2529,"Lodgepole_Pine",2783
2826,3211,124,29,323,-12,4031,253,206,59,2308,"Douglas_fir",2826
2973,3469,316,26,67,55,2981,142,207,200,2052,"Spruce_Fir",2973
3025,3156,104,9,247,40,2223,236,229,124,3021,"Spruce_Fir",3025
3100,3140,133,11,150,24,2370,237,235,127,3101,"Spruce_Fir",3100
3117,3301,110,26,90,-29,659,253,200,57,3672,"Lodgepole_Pine",3117
3319,3184,274,3,190,22,5744,211,240,167,2110,"Lodgepole_Pine",3319
3470,2607,208,21,270,55,1126,200,254,181,977,"Ponderosa_Pine",3470
3555,2969,41,15,350,51,457,221,206,117,745,"Lodgepole_Pine",3555
3602,3334,225,10,450,5,767,207,249,179,4298,"Lodgepole_Pine",3602
3756,3060,62,4,560,-122,1624,223,232,145,1199,"Lodgepole_Pine",3756
3873,3156,326,10,180,50,2142,195,229,173,595,"Ponderosa_Pine",3873
3977,3052,127,10,424,-8,1179,237,234,127,1456,"Lodgepole_Pine",3977
4023,3091,67,9,212,14,2352,229,222,125,2148,"Douglas_fir",4023
4031,3420,341,12,757,137,2313,194,222,166,1379,"Spruce_Fir",4031
4035,3191,332,7,242,19,4575,204,231,167,1531,"Spruce_Fir",4035
4201,3152,222,29,127,61,3449,172,252,203,618,"Lodgepole_Pine",4201
4287,2989,217,7,42,4,792,213,247,171,1284,"Spruce_Fir",4287
4469,2886,97,6,95,-6,4821,229,232,137,1451,"Lodgepole_Pine",4469
4584,2980,284,9,633,-54,1509,196,240,184,1794,"Lodgepole_Pine",4584
4693,3020,349,5,0,0,5155,211,232,159,2474,"Spruce_Fir",4693
4735,2783,45,5,309,27,2106,221,229,144,1747,"Douglas_fir",4735
4769,3022,134,19,255,62,2423,246,228,102,696,"Lodgepole_Pine",4769
4860,2900,151,8,182,30,4200,231,240,141,5882,"Lodgepole_Pine",4860
5115,2479,67,19,60,21,484,235,199,87,1423,"Ponderosa_Pine",5115
5222,3300,97,4,240,44,5405,226,234,143,571,"Spruce_Fir",5222
