Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
45663,2908,61,2,30,0,3543,221,234,149,2349,Lodgepole_Pine
66811,2802,26,8,90,12,3267,216,222,142,5734,Lodgepole_Pine
68002,3245,250,6,685,108,2023,206,245,176,2115,Spruce_Fir
15016,2559,55,8,335,35,874,225,224,133,446,Lodgepole_Pine
24175,2740,42,6,175,23,1831,221,226,140,3561,Lodgepole_Pine
3362,3005,40,14,218,1,1718,220,208,119,1385,Lodgepole_Pine
71040,3099,23,7,150,12,1549,216,225,145,3002,Spruce_Fir
32666,3162,135,18,162,35,2134,245,229,105,3195,Spruce_Fir
20942,2622,209,20,330,-31,362,200,254,182,664,Lodgepole_Pine
77038,3169,247,11,742,25,6135,198,248,189,1140,Lodgepole_Pine
36301,3035,214,5,1020,235,2880,215,245,167,1291,Lodgepole_Pine
4060,3049,41,16,1121,180,2701,221,204,115,1248,Lodgepole_Pine
43865,3217,90,2,0,0,5925,222,236,150,537,Spruce_Fir
105712,3367,13,25,201,74,2584,187,181,122,2580,Spruce_Fir
108820,3001,309,20,408,151,5783,161,222,200,4904,Lodgepole_Pine
47094,2986,27,15,408,89,2919,212,206,127,793,Ponderosa_Pine
97798,3420,121,10,558,-72,934,237,232,126,577,Krummholz
31184,2876,236,25,180,101,2514,167,252,213,631,Lodgepole_Pine
39738,3181,353,6,212,22,2040,210,230,158,3020,Ponderosa_Pine
36824,3256,35,8,510,73,3196,219,223,139,3055,Lodgepole_Pine
67176,3079,24,34,256,93,2248,180,147,83,4169,Spruce_Fir
10759,3230,301,8,553,55,513,197,237,179,911,Lodgepole_Pine
59858,3404,73,7,342,55,2680,229,226,131,1507,Krummholz
9688,3319,276,18,210,43,5408,170,241,210,845,Ponderosa_Pine
72853,3125,36,23,162,63,1380,212,184,98,365,Spruce_Fir
34708,2401,107,15,277,160,376,245,220,100,1907,Cottonwood_Willow
1724,3023,101,35,553,-30,968,252,172,17,1383,Lodgepole_Pine
43919,2975,67,18,371,56,4775,235,202,93,6334,Lodgepole_Pine
650,3199,3,14,450,139,1554,200,213,149,2271,Ponderosa_Pine
57676,3044,91,9,418,69,2839,235,226,122,6587,Spruce_Fir
59873,3211,66,16,0,0,1613,234,207,101,2848,Spruce_Fir
44543,2482,54,20,192,80,685,227,192,89,725,Lodgepole_Pine
18251,3223,354,2,42,2,5842,215,235,157,1561,Spruce_Fir
105653,3020,108,32,569,215,589,254,185,33,1591,Spruce_Fir
28090,2787,321,30,124,12,1348,130,195,198,1543,Spruce_Fir
27393,2992,269,10,30,0,1950,195,244,188,1312,Spruce_Fir
7528,3060,108,19,390,-44,696,249,214,86,1727,Lodgepole_Pine
82722,2268,9,34,134,71,1621,161,152,110,900,Ponderosa_Pine
5835,3192,49,13,451,64,1418,225,211,118,1862,Lodgepole_Pine
93814,3274,290,13,560,149,3648,184,238,194,2007,Lodgepole_Pine
45115,3367,79,5,451,45,1231,226,231,139,2461,Krummholz
56876,3024,95,13,247,0,3194,240,221,110,5598,Lodgepole_Pine
108474,3057,27,8,1019,238,1233,217,222,141,2467,Lodgepole_Pine
2571,2807,339,35,192,48,2376,126,169,169,1008,Lodgepole_Pine
49959,2657,24,24,335,104,2012,199,181,109,2300,Lodgepole_Pine
108802,2873,63,17,201,49,752,233,202,96,534,Lodgepole_Pine
51725,3334,333,19,638,195,2546,174,213,176,272,Spruce_Fir
70746,2849,27,6,30,4,2429,217,226,145,543,Spruce_Fir
65608,2587,217,2,192,-7,190,217,241,161,6053,Lodgepole_Pine
9705,3007,175,26,30,-13,3331,224,243,135,914,Lodgepole_Pine
6093,2417,108,27,228,-32,655,253,199,55,552,Ponderosa_Pine
6671,2567,4,25,42,12,1140,179,184,135,6541,Lodgepole_Pine
26139,3168,37,21,30,5,1425,214,189,102,837,Krummholz
23590,3419,94,11,666,140,2108,237,224,117,1591,Spruce_Fir
8533,2262,338,12,0,0,882,194,223,168,474,Ponderosa_Pine
21721,2075,207,8,0,0,1266,215,247,168,560,Krummholz
109865,2308,289,27,421,232,1489,133,225,226,1020,Ponderosa_Pine
9214,2019,332,26,285,24,335,151,197,181,150,Spruce_Fir
49714,2308,122,23,124,70,1050,252,214,77,858,Ponderosa_Pine
1753,2905,110,12,467,39,1761,240,227,115,2701,Lodgepole_Pine
106833,3184,291,22,270,78,240,154,230,214,725,Spruce_Fir
20302,3222,209,15,488,107,5952,208,253,177,3120,Lodgepole_Pine
75785,2834,23,12,0,0,4648,213,215,137,4699,Lodgepole_Pine
55439,2823,180,2,256,13,2216,220,240,157,2256,Lodgepole_Pine
44850,2640,102,22,201,-2,1224,251,204,70,424,Lodgepole_Pine
54618,3066,60,10,720,-108,1176,228,219,123,840,Spruce_Fir
10067,3008,321,3,384,38,1400,212,236,163,2097,Lodgepole_Pine
102201,3023,352,14,108,39,1307,194,214,158,1383,Lodgepole_Pine
213,2959,99,17,42,-5,400,246,215,92,1282,Spruce_Fir
25615,2596,97,12,0,0,1271,240,222,110,5168,Lodgepole_Pine
28523,2975,315,2,480,50,4271,214,237,161,5455,Lodgepole_Pine
91963,2802,77,16,277,38,1725,238,210,98,1948,Lodgepole_Pine
94585,3230,61,15,120,39,2140,231,208,106,2379,Spruce_Fir
44210,3535,259,25,371,184,3358,153,244,225,1261,Spruce_Fir
53818,3221,161,10,722,49,4135,230,243,143,2010,Spruce_Fir
3500,2976,66,25,342,181,351,235,180,62,1296,Lodgepole_Pine
20309,2455,298,24,270,12,301,145,223,215,1764,Ponderosa_Pine
37778,2979,280,18,234,62,4659,168,239,209,2089,Lodgepole_Pine
22918,3098,10,32,190,22,1248,167,158,113,1053,Spruce_Fir
75842,2956,47,9,120,27,5508,223,220,131,1714,Spruce_Fir
106490,3274,195,13,124,12,4692,217,251,165,2866,Spruce_Fir
108804,2552,344,12,42,10,983,196,222,164,5073,Lodgepole_Pine
26443,3048,64,6,0,0,4893,226,228,136,731,Spruce_Fir
99726,3066,73,8,42,7,721,230,225,128,1718,Spruce_Fir
39210,2348,136,24,313,151,722,249,222,87,1608,Cottonwood_Willow
86613,2945,357,16,30,9,5831,194,210,152,3983,Lodgepole_Pine
64219,2866,112,12,484,53,3312,240,227,115,2795,Lodgepole_Pine
9797,3472,307,26,90,58,3020,140,214,210,2016,Spruce_Fir
24651,3254,219,23,361,-13,3177,187,254,194,470,Spruce_Fir
45222,2820,228,33,192,131,1994,153,248,214,1144,Lodgepole_Pine
99628,2160,349,12,532,158,636,197,219,160,361,Ponderosa_Pine
41049,2942,266,13,127,19,5771,187,245,197,1384,Lodgepole_Pine
35023,3160,108,2,390,53,5459,223,236,149,514,Lodgepole_Pine
33349,2989,36,15,577,15,2407,218,207,121,2296,Lodgepole_Pine
66958,3121,265,10,402,57,3118,194,245,190,1722,Lodgepole_Pine
45798,3285,63,20,511,17,1490,233,194,83,5016,Spruce_Fir
33790,3104,120,13,210,14,1024,242,229,114,1706,Spruce_Fir
77317,2847,162,10,418,46,3585,230,243,144,6186,Lodgepole_Pine
25177,3330,208,7,524,35,1031,215,247,167,1302,Krummholz
51352,2350,233,28,495,20,806,162,251,214,845,Ponderosa_Pine
33324,3385,345,11,888,114,1243,197,222,163,1839,Krummholz
68797,2972,12,10,390,-35,3755,210,219,146,5769,Spruce_Fir
70969,3014,333,8,228,43,3180,202,230,167,1825,Lodgepole_Pine
79257,2844,49,13,301,52,4317,225,211,117,5334,Spruce_Fir
73881,2743,75,15,60,-4,2363,237,210,100,511,Lodgepole_Pine
26699,3278,260,16,295,49,3308,178,247,206,1358,Spruce_Fir
90393,2661,113,25,228,134,900,253,206,65,900,Lodgepole_Pine
69909,3090,10,16,626,40,3655,201,206,140,2797,Lodgepole_Pine
108089,2962,342,18,693,164,3064,179,209,167,840,Lodgepole_Pine
7832,2837,323,14,0,0,5566,184,225,180,4656,Spruce_Fir
54694,3149,288,5,30,5,1260,205,239,173,492,Spruce_Fir
43662,2956,196,10,175,-13,1419,218,249,164,531,Lodgepole_Pine
58296,2931,336,17,390,127,2032,180,215,173,1127,Spruce_Fir
