,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
9167,2210,113,27,42,16,1509,254,201,56,492,Douglas_fir
61178,3041,170,12,660,155,5909,229,245,147,5311,Lodgepole_Pine
8763,3419,218,18,573,90,1230,198,254,188,3995,Spruce_Fir
60020,2924,356,11,42,5,2809,203,221,156,1140,Spruce_Fir
37303,3200,196,8,309,42,886,219,247,163,283,Spruce_Fir
85086,3344,7,9,525,105,3212,209,222,150,2584,Spruce_Fir
32968,2797,77,12,42,-2,1935,235,217,112,1565,Lodgepole_Pine
40331,3006,260,26,319,119,5253,150,243,227,1307,Lodgepole_Pine
39855,2746,275,13,90,11,1748,183,243,199,993,Lodgepole_Pine
85401,3397,248,8,457,105,2654,204,246,180,1230,Spruce_Fir
49847,3014,102,10,210,23,5502,238,226,119,4914,Spruce_Fir
89621,2998,340,7,108,16,2978,205,230,163,6224,Spruce_Fir
65850,3038,305,22,124,39,655,154,222,206,1860,Spruce_Fir
40465,3287,342,9,488,108,2630,202,227,164,2345,Spruce_Fir
30691,2745,54,4,443,71,1747,222,231,144,1888,Lodgepole_Pine
22579,2388,99,19,283,136,1233,247,211,85,1224,Ponderosa_Pine
64156,3071,250,11,240,20,2931,196,248,190,541,Spruce_Fir
89996,2826,60,18,258,38,2679,231,200,95,4168,Lodgepole_Pine
86684,3185,98,5,450,10,3852,228,233,138,4286,Spruce_Fir
97913,2908,78,20,240,33,300,241,198,78,1385,Lodgepole_Pine
21589,3376,239,13,283,121,3413,195,251,193,547,Spruce_Fir
62671,3245,352,7,120,11,4497,208,228,158,677,Spruce_Fir
55279,3165,274,10,564,84,993,194,243,188,934,Lodgepole_Pine
84773,2811,207,24,240,-20,1243,196,254,182,1652,Lodgepole_Pine
71036,2978,300,15,60,19,1454,177,233,196,2084,Lodgepole_Pine
94196,2874,40,13,319,-53,582,221,212,124,2069,Krummholz
31845,3343,298,10,90,2,3337,191,236,186,2163,Spruce_Fir
19473,2974,350,15,95,14,693,191,213,159,2580,Lodgepole_Pine
37313,2773,170,19,170,60,595,230,245,138,2165,Lodgepole_Pine
64704,2923,79,13,175,19,3792,237,216,107,1666,Lodgepole_Pine
67724,2821,151,29,60,19,636,241,225,90,1358,Ponderosa_Pine
89354,2563,59,15,362,-33,987,230,208,107,408,Lodgepole_Pine
97798,3420,121,10,558,-72,934,237,232,126,577,Krummholz
108564,2955,81,10,417,-3,4633,233,223,121,5272,Lodgepole_Pine
95928,2982,45,11,430,63,4776,223,216,126,6158,Lodgepole_Pine
409,3279,189,13,902,65,618,220,250,161,2836,Lodgepole_Pine
106205,2777,264,26,30,6,2089,146,241,228,1456,Spruce_Fir
23480,3134,32,4,162,17,1027,219,230,147,1423,Cottonwood_Willow
96579,2604,302,27,256,104,1864,134,216,216,819,Douglas_fir
82132,3208,113,23,335,103,1248,252,210,74,2343,Spruce_Fir
60845,3102,188,24,85,17,3235,214,249,156,1150,Spruce_Fir
43683,2931,310,8,90,17,1811,198,235,176,1259,Aspen
94770,3215,79,15,638,134,1440,239,211,98,3395,Spruce_Fir
43196,3469,47,13,633,35,2635,224,212,120,1907,Spruce_Fir
11766,2579,193,25,153,72,1801,209,250,162,1572,Ponderosa_Pine
102988,3317,160,16,313,56,1585,235,242,132,2941,Spruce_Fir
82890,2407,117,3,150,-6,666,225,236,146,972,Ponderosa_Pine
65697,3011,134,15,553,12,5311,243,231,113,3007,Aspen
58149,2418,287,9,270,88,757,195,240,185,612,Ponderosa_Pine
104782,3415,310,12,170,39,2552,186,231,185,2662,Krummholz
29441,3221,180,5,503,39,4309,222,243,156,2680,Spruce_Fir
15792,2579,59,6,450,51,666,224,228,139,1209,Douglas_fir
25677,3348,183,17,120,31,2206,222,249,154,3600,Spruce_Fir
7285,2988,177,10,547,102,1775,225,246,153,2023,Lodgepole_Pine
61695,3223,40,12,30,1,2670,221,213,125,2554,Spruce_Fir
23630,3467,17,15,484,119,4127,207,208,135,3356,Krummholz
12901,2293,265,30,430,155,573,131,237,236,1657,Ponderosa_Pine
22988,2985,129,10,450,59,5125,237,234,127,6339,Lodgepole_Pine
96616,2755,56,10,424,39,1684,227,218,124,2047,Lodgepole_Pine
64414,3270,49,25,124,32,4146,222,178,77,3504,Spruce_Fir
47865,3130,11,5,283,46,3701,215,230,152,1304,Spruce_Fir
48431,2919,5,15,391,124,4620,200,210,145,5110,Lodgepole_Pine
5801,3075,355,9,108,6,1630,206,224,157,1698,Lodgepole_Pine
82628,2968,83,18,865,170,3252,242,206,87,834,Lodgepole_Pine
46857,3283,47,16,210,57,4425,224,203,109,1321,Spruce_Fir
54938,2752,160,17,90,5,1440,235,241,131,1441,Lodgepole_Pine
15445,3031,180,1,778,112,5322,219,239,157,5871,Lodgepole_Pine
41954,2897,29,11,579,142,1387,216,217,135,967,Lodgepole_Pine
86327,3012,32,12,150,35,2389,217,213,129,1966,Aspen
63470,3034,270,10,547,-86,1809,193,244,190,1830,Lodgepole_Pine
88014,2573,12,15,30,0,830,203,207,139,2090,Lodgepole_Pine
58599,3361,138,16,150,12,2248,243,233,113,4570,Spruce_Fir
18090,3085,286,7,430,45,5050,201,240,179,573,Lodgepole_Pine
