,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
101448,3105,337,7,216,29,2135,204,230,165,2312,Lodgepole_Pine
84206,2780,0,3,42,1,1681,215,234,156,2438,Aspen
56325,3057,40,15,384,58,5308,220,207,118,3596,Lodgepole_Pine
47862,3061,218,16,330,49,2081,200,254,186,1921,Lodgepole_Pine
2834,2890,103,8,60,7,5408,234,230,127,4163,Lodgepole_Pine
30490,3393,187,12,738,15,1358,221,249,159,4089,Spruce_Fir
27439,3041,119,6,845,174,6118,230,235,138,3550,Lodgepole_Pine
69734,2042,297,8,417,73,484,198,238,179,350,Ponderosa_Pine
17976,2711,70,6,258,44,1050,226,229,137,1621,Lodgepole_Pine
48027,2394,106,12,30,3,832,241,225,112,1146,Ponderosa_Pine
22252,2508,87,10,335,1,1080,235,224,119,4106,Lodgepole_Pine
72306,1952,94,40,90,44,108,246,148,0,454,Ponderosa_Pine
107986,3256,11,19,234,33,3219,196,198,134,3346,Lodgepole_Pine
9057,2536,66,5,258,-8,313,225,230,141,1419,Lodgepole_Pine
29893,2994,3,9,391,61,1682,207,222,152,2396,Lodgepole_Pine
68883,2932,2,8,658,160,661,209,224,154,1182,Spruce_Fir
84498,2477,83,21,120,49,828,244,198,73,511,Lodgepole_Pine
57335,2455,106,16,108,33,760,246,218,96,247,Ponderosa_Pine
71901,2985,23,16,108,17,3818,208,203,128,4992,Lodgepole_Pine
11042,3168,212,8,240,36,1074,214,247,170,1805,Spruce_Fir
78663,2649,347,21,30,8,892,175,202,161,1847,Lodgepole_Pine
105323,3068,75,11,283,33,2132,233,220,117,1354,Spruce_Fir
84452,3298,357,15,564,94,1100,195,211,153,466,Spruce_Fir
305,3027,120,8,295,0,6474,234,234,132,3546,Lodgepole_Pine
28281,3314,207,20,390,155,2490,202,254,180,983,Spruce_Fir
2732,3063,90,15,875,46,1231,242,214,98,618,Spruce_Fir
66902,2955,112,11,216,0,4260,239,228,119,2032,Lodgepole_Pine
39,3004,109,23,170,42,4455,252,206,69,2421,Lodgepole_Pine
20495,2196,279,39,234,75,600,90,213,246,457,Ponderosa_Pine
74422,1974,51,38,67,54,108,209,131,24,371,Ponderosa_Pine
3995,3215,43,23,234,43,5382,218,184,90,1590,Lodgepole_Pine
24499,2972,216,7,351,53,5472,213,247,170,3432,Lodgepole_Pine
91445,3090,57,18,216,44,4868,229,199,96,607,Lodgepole_Pine
51788,3253,275,13,774,182,3353,185,243,197,2022,Spruce_Fir
90962,2181,3,31,85,36,713,162,165,127,1604,Ponderosa_Pine
44589,2958,82,13,537,13,769,237,218,109,1899,Spruce_Fir
106939,3261,342,10,67,4,4606,198,224,165,787,Spruce_Fir
2100,2729,107,16,0,0,2725,246,219,97,2230,Aspen
22900,3316,342,8,0,0,3046,203,228,164,2120,Spruce_Fir
81876,2834,8,11,424,79,1146,207,218,147,1057,Lodgepole_Pine
77422,3160,165,27,469,166,589,232,236,117,1624,Lodgepole_Pine
74265,2726,38,13,300,94,1019,219,210,123,2010,Cottonwood_Willow
25449,2976,14,4,0,0,5478,216,231,153,2282,Spruce_Fir
3615,2613,344,16,484,126,720,186,213,165,997,Ponderosa_Pine
68021,3078,270,7,60,4,2739,203,242,179,488,Spruce_Fir
55676,2824,328,14,30,10,3622,185,222,177,6093,Lodgepole_Pine
82427,2680,34,5,0,0,1480,219,228,145,3310,Lodgepole_Pine
23850,2998,34,5,540,72,5272,219,228,145,6325,Lodgepole_Pine
65386,2998,90,5,872,221,1065,227,232,139,2383,Lodgepole_Pine
52884,3017,289,16,127,-5,3046,173,236,202,1846,Lodgepole_Pine
6423,2883,22,15,0,0,4288,209,206,130,6119,Lodgepole_Pine
92034,2302,155,16,175,40,108,237,240,127,175,Ponderosa_Pine
65688,3117,25,19,488,11,2114,207,196,119,1465,Lodgepole_Pine
63478,3000,88,6,201,19,3861,229,230,135,994,Lodgepole_Pine
45957,3158,116,9,351,25,5504,236,231,126,1766,Spruce_Fir
62856,2959,51,13,150,17,3799,226,211,117,5238,Lodgepole_Pine
90323,2077,64,23,60,13,120,234,187,73,495,Ponderosa_Pine
3281,3489,340,17,319,107,3620,183,214,169,1722,Spruce_Fir
94081,3458,109,17,437,220,3762,247,219,96,3450,Krummholz
48778,2914,45,17,190,59,1405,222,201,108,752,Lodgepole_Pine
62661,2850,332,25,309,46,1860,155,200,180,1463,Lodgepole_Pine
67551,2589,74,9,175,22,1358,231,223,125,518,Lodgepole_Pine
60953,3293,293,5,234,38,5675,205,239,173,721,Spruce_Fir
106735,3050,333,11,42,-3,2510,196,226,170,785,Spruce_Fir
11017,2578,349,15,42,13,1243,192,214,160,5016,Lodgepole_Pine
22305,3224,278,16,658,21,1571,176,241,204,1249,Spruce_Fir
22358,2808,124,12,30,3,4635,240,231,119,190,Spruce_Fir
70850,3018,15,13,170,31,907,208,213,141,1905,Lodgepole_Pine
99652,2644,278,18,30,12,1463,168,240,210,870,Aspen
68904,2577,175,26,362,117,2254,224,243,134,323,Ponderosa_Pine
15181,2906,262,5,120,6,5218,207,242,173,4742,Lodgepole_Pine
1895,3199,69,3,153,-17,2898,223,233,145,1742,Spruce_Fir
44270,2811,343,12,395,76,1664,195,221,165,2579,Lodgepole_Pine
94891,2644,82,9,85,12,2205,233,225,124,2613,Douglas_fir
44676,2797,116,14,277,67,3058,244,226,107,2694,Lodgepole_Pine
18298,3206,73,24,351,37,1289,239,185,63,1290,Krummholz
42763,2799,343,16,60,8,1357,186,214,166,2568,Lodgepole_Pine
18791,3182,152,9,360,6,4802,232,240,139,2257,Lodgepole_Pine
66323,3090,37,5,120,5,1338,220,229,146,1549,Lodgepole_Pine
57501,3316,285,3,510,55,3588,212,239,165,4033,Spruce_Fir
95326,2814,50,16,360,51,1777,225,204,108,1218,Lodgepole_Pine
41060,2880,0,3,524,88,3933,215,234,156,5799,Lodgepole_Pine
59214,3156,353,8,384,12,5893,206,226,158,990,Spruce_Fir
61110,2982,122,16,420,62,2223,246,225,102,2592,Lodgepole_Pine
103095,2821,158,12,268,66,3424,233,242,138,3150,Lodgepole_Pine
89620,2970,65,7,324,50,3692,227,226,134,2018,Lodgepole_Pine
104947,3011,42,17,503,95,4563,220,201,111,3920,Spruce_Fir
98505,2833,353,6,60,0,1489,210,230,158,2498,Lodgepole_Pine
69163,3011,0,10,566,7,4271,206,222,154,3309,Spruce_Fir
44201,3340,78,13,242,56,2383,237,215,106,1994,Spruce_Fir
101259,2867,330,22,0,0,6175,163,208,182,4452,Lodgepole_Pine
94120,3082,311,5,30,8,1441,206,236,169,1657,Spruce_Fir
47337,2769,281,6,319,34,1465,203,241,176,2372,Lodgepole_Pine
91416,2832,352,13,513,102,90,196,217,158,1082,Lodgepole_Pine
6382,2981,258,15,457,4,4871,183,248,203,285,Lodgepole_Pine
67721,3194,25,18,150,45,713,208,199,123,1939,Cottonwood_Willow
17741,2755,107,18,42,9,926,247,217,91,1441,Aspen
67512,2966,114,17,182,28,2163,247,220,96,825,Spruce_Fir
63053,2791,93,9,0,0,3811,235,226,121,5490,Lodgepole_Pine
42779,2392,87,22,85,30,702,246,197,68,1527,Douglas_fir
41056,3146,13,13,466,105,1328,207,212,141,1062,Lodgepole_Pine
67979,2867,133,16,85,21,1405,244,230,110,1556,Lodgepole_Pine
46845,3004,261,12,741,106,5906,189,246,195,5892,Lodgepole_Pine
52381,2988,0,9,417,157,5501,206,222,154,5035,Lodgepole_Pine
24219,2762,279,16,120,30,175,175,241,204,2223,Lodgepole_Pine
109569,2929,66,9,636,137,4485,229,221,124,5362,Lodgepole_Pine
101064,3154,359,22,433,22,1337,182,193,145,2200,Spruce_Fir
57430,2991,137,8,497,74,5467,232,237,137,2732,Lodgepole_Pine
44045,2881,324,2,90,5,3558,214,236,160,3588,Lodgepole_Pine
38875,2833,88,9,450,49,1852,234,226,124,1273,Lodgepole_Pine
45268,2711,4,10,240,33,2201,207,220,151,4945,Aspen
7434,2727,13,3,30,-1,1320,216,233,154,1991,Spruce_Fir
86709,3004,212,14,242,-3,5568,208,252,178,2795,Spruce_Fir
70161,2923,287,19,360,132,1529,165,236,209,2496,Lodgepole_Pine
56584,3095,314,18,67,13,3045,169,223,193,604,Spruce_Fir
452,3149,45,4,240,39,1784,221,231,146,2568,Spruce_Fir
106916,3102,13,11,60,6,3833,209,217,144,277,Spruce_Fir
43960,2356,273,27,127,54,1036,139,236,230,175,Ponderosa_Pine
8699,1980,124,19,120,45,95,248,222,94,134,Ponderosa_Pine
84019,2808,79,24,170,-10,1999,243,190,63,1261,Lodgepole_Pine
40945,2895,81,14,342,-32,543,238,214,104,1875,Lodgepole_Pine
70839,3159,168,7,150,7,3690,226,243,151,4715,Lodgepole_Pine
73259,2793,7,16,301,88,450,199,207,143,2378,Lodgepole_Pine
84968,3318,338,14,256,2,5047,190,220,169,3182,Krummholz
13118,3083,103,6,0,0,900,231,232,134,1866,Spruce_Fir
41087,3172,127,15,474,131,918,244,229,110,1431,Lodgepole_Pine
42766,3228,283,9,272,41,2970,194,241,186,716,Spruce_Fir
69504,2777,358,8,256,45,1556,208,226,155,2502,Lodgepole_Pine
68187,2704,80,20,228,44,1129,242,200,78,939,Lodgepole_Pine
25252,3286,93,13,108,12,5252,241,219,106,150,Spruce_Fir
24820,3236,155,11,324,75,1723,233,241,139,1449,Spruce_Fir
90162,3390,319,14,534,46,5123,183,226,183,3187,Krummholz
3441,2844,49,15,450,-83,470,225,207,112,2051,Lodgepole_Pine
92313,3121,64,9,134,19,5259,229,221,125,3260,Spruce_Fir
84635,3171,112,20,485,244,1818,250,215,84,2929,Spruce_Fir
65645,2973,331,6,30,1,5457,206,233,165,2308,Spruce_Fir
80599,3078,142,23,600,37,1087,246,228,98,1962,Cottonwood_Willow
101332,2414,99,6,240,76,1248,230,232,136,782,Ponderosa_Pine
71990,3401,31,22,297,112,5013,209,188,106,212,Spruce_Fir
53076,3183,122,15,108,30,1380,244,227,109,2475,Lodgepole_Pine
19168,3296,139,11,30,0,2363,236,237,130,350,Krummholz
76850,3270,107,9,295,34,5504,235,230,126,997,Lodgepole_Pine
23524,2509,223,16,180,49,907,198,253,189,700,Lodgepole_Pine
10138,2883,289,20,108,33,3800,160,233,212,5954,Lodgepole_Pine
24796,2319,160,22,309,206,979,237,239,121,437,Cottonwood_Willow
14524,3000,29,5,192,14,2654,218,229,147,1624,Spruce_Fir
28366,2922,47,9,335,49,4255,223,221,132,6440,Lodgepole_Pine
44211,2610,301,24,60,10,750,146,221,212,1298,Douglas_fir
18555,2936,338,15,268,62,902,186,217,170,1928,Lodgepole_Pine
12626,2834,207,19,120,62,1758,204,254,179,1333,Lodgepole_Pine
83419,2784,297,13,295,52,182,184,236,192,2032,Lodgepole_Pine
43693,2913,42,7,268,3,4025,221,225,138,5778,Lodgepole_Pine
61228,2908,340,13,85,12,3294,192,221,167,1790,Lodgepole_Pine
12260,3236,34,5,390,33,1863,219,228,145,1195,Spruce_Fir
24430,3044,88,19,30,7,4320,245,205,82,2763,Spruce_Fir
53811,2806,184,25,228,-36,3021,216,247,149,1584,Lodgepole_Pine
46308,3152,104,15,30,1,1950,245,219,99,1902,Krummholz
50293,3214,263,6,242,25,6061,206,243,175,1691,Lodgepole_Pine
96985,2641,103,14,319,74,1084,243,221,103,3589,Lodgepole_Pine
96144,2675,147,16,180,25,979,240,237,122,1503,Lodgepole_Pine
53077,3310,8,13,408,90,2864,204,213,145,2301,Spruce_Fir
65479,2837,122,21,108,32,4652,250,218,85,170,Lodgepole_Pine
67924,2850,1,11,607,83,2052,204,219,152,932,Lodgepole_Pine
62709,3134,16,7,270,25,4130,214,226,148,1879,Lodgepole_Pine
74200,2956,135,2,124,-3,1150,222,238,152,2224,Lodgepole_Pine
83528,3396,232,11,283,64,1875,203,250,184,2148,Spruce_Fir
35617,2945,253,9,661,39,5597,199,246,185,1973,Lodgepole_Pine
78919,2684,81,6,175,29,1707,228,230,136,6631,Lodgepole_Pine
47685,3027,346,13,150,30,2700,195,219,162,1026,Cottonwood_Willow
23382,2810,294,24,330,143,2128,145,226,217,376,Lodgepole_Pine
72600,2936,208,7,124,23,5239,215,247,167,3611,Lodgepole_Pine
26570,2811,84,25,228,51,2535,246,189,58,872,Lodgepole_Pine
72371,3251,189,16,210,45,1894,219,250,160,1584,Spruce_Fir
80401,3027,5,9,674,62,5604,209,223,152,5811,Lodgepole_Pine
15103,3129,138,7,30,2,2140,231,238,140,3065,Spruce_Fir
53043,2848,34,5,234,31,2334,219,228,145,2125,Lodgepole_Pine
82005,3044,338,20,757,286,870,172,208,172,1549,Lodgepole_Pine
103432,3352,27,17,513,96,5047,211,202,123,408,Spruce_Fir
40229,2961,52,20,361,30,2039,226,193,92,911,Spruce_Fir
18900,3077,14,4,67,1,1282,216,231,153,845,Spruce_Fir
30705,2896,99,18,85,13,4293,246,213,89,6199,Lodgepole_Pine
100782,3100,69,11,30,0,3079,231,219,119,5457,Spruce_Fir
49170,2645,45,6,60,3,90,222,227,140,685,Lodgepole_Pine
41428,2952,105,5,134,-1,1825,228,234,140,1398,Lodgepole_Pine
53121,2907,316,17,234,48,2820,174,224,189,2597,Lodgepole_Pine
34599,2846,49,28,361,124,1738,219,168,67,858,Lodgepole_Pine
107439,2887,126,16,127,23,2755,245,227,106,1947,Lodgepole_Pine
76457,2984,89,23,175,-29,2845,247,197,67,1292,Spruce_Fir
19525,2998,92,19,124,25,2725,246,208,84,242,Spruce_Fir
109456,2751,62,13,67,-5,330,230,213,113,1106,Lodgepole_Pine
33658,2908,53,18,60,-4,2335,227,199,99,402,Spruce_Fir
13762,2902,213,20,42,14,1917,198,254,185,1263,Lodgepole_Pine
26229,3077,145,13,95,20,3584,238,237,127,534,Lodgepole_Pine
24435,3258,305,15,466,131,3610,178,231,193,1935,Spruce_Fir
98174,2717,317,11,309,74,1170,192,231,179,1964,Lodgepole_Pine
9995,3226,346,15,234,61,1312,190,215,163,2460,Spruce_Fir
4595,2818,48,17,216,43,1618,224,201,105,2608,Spruce_Fir
90037,2912,90,16,30,0,2313,243,213,96,499,Spruce_Fir
32655,2936,98,26,589,158,2249,251,193,54,1761,Ponderosa_Pine
18808,3070,77,20,108,-9,702,241,200,82,1273,Spruce_Fir
72480,3360,53,22,277,75,1848,226,187,84,1774,Spruce_Fir
19712,2622,239,23,335,196,2078,171,252,212,350,Ponderosa_Pine
86762,2408,328,31,309,178,1168,132,188,187,1027,Ponderosa_Pine
68395,2951,162,4,153,1,2081,223,240,152,1820,Lodgepole_Pine
41343,3281,60,13,90,7,1170,230,213,114,3279,Lodgepole_Pine
85473,2823,222,21,85,13,1481,189,254,195,768,Lodgepole_Pine
101442,2955,64,12,90,26,2130,231,215,114,2045,Lodgepole_Pine
7373,3126,151,27,216,87,3452,242,227,96,2281,Spruce_Fir
390,2845,309,3,841,113,30,210,237,165,1489,Lodgepole_Pine
36223,3252,104,9,577,119,870,235,229,126,5525,Spruce_Fir
61473,2883,101,19,95,13,4121,248,212,85,2911,Spruce_Fir
29767,3287,300,13,840,177,1269,183,234,191,2835,Spruce_Fir
23583,3122,147,5,30,1,2306,227,239,147,2123,Lodgepole_Pine
88994,2979,221,10,67,13,660,208,250,177,1209,Spruce_Fir
107489,2797,105,7,268,54,1673,232,232,133,2616,Lodgepole_Pine
85985,2627,45,5,30,-2,953,222,228,142,6026,Lodgepole_Pine
62737,3266,86,9,384,-24,1451,234,225,122,3144,Lodgepole_Pine
71616,2981,287,10,663,-53,1521,193,240,187,1897,Lodgepole_Pine
62459,2576,30,19,324,-23,990,211,196,116,1034,Ponderosa_Pine
50308,2961,251,35,0,0,2697,124,239,237,108,Lodgepole_Pine
25859,3306,308,8,180,26,1530,199,235,176,1566,Cottonwood_Willow
79247,2833,9,26,470,209,1179,182,179,125,616,Lodgepole_Pine
76733,2872,318,7,234,82,3181,202,234,172,534,Lodgepole_Pine
73941,3047,318,20,624,30,1681,164,218,192,779,Lodgepole_Pine
42534,3014,45,8,60,-9,1127,222,223,136,1411,Spruce_Fir
102587,2896,29,13,499,98,3307,215,210,129,603,Krummholz
28395,2918,26,22,85,36,1328,204,187,110,937,Cottonwood_Willow
19749,3005,187,11,618,82,2037,221,248,159,2547,Lodgepole_Pine
57739,3068,0,0,42,1,1935,218,237,156,1271,Spruce_Fir
78927,2879,320,14,0,0,2642,182,225,183,1061,Spruce_Fir
55242,2720,117,8,30,-6,2379,234,233,131,2309,Aspen
8104,3168,93,14,474,111,3941,242,217,102,2783,Lodgepole_Pine
30287,2503,133,11,90,-1,900,238,235,125,4954,Lodgepole_Pine
55855,3110,92,8,67,5,1825,233,227,126,365,Spruce_Fir
12414,3119,45,2,30,0,3195,220,234,150,3201,Spruce_Fir
81024,3215,68,22,240,87,1650,236,190,74,2092,Lodgepole_Pine
14488,3110,13,8,127,8,1486,213,225,149,1295,Lodgepole_Pine
