,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
75500,2952,45,17,90,-12,4657,222,201,108,2382,Lodgepole_Pine
50937,2858,58,10,510,32,810,228,218,123,1471,Lodgepole_Pine
35226,2994,173,25,180,-11,2568,226,243,134,1661,Spruce_Fir
23696,2758,53,7,192,-3,1711,224,225,135,1368,Lodgepole_Pine
60887,3340,118,10,540,-22,551,238,231,122,582,Spruce_Fir
15396,2851,41,18,300,58,1312,219,197,106,2676,Lodgepole_Pine
30762,3153,119,6,371,19,4410,231,235,137,1972,Lodgepole_Pine
12986,2551,31,15,371,133,1180,215,207,125,1130,Ponderosa_Pine
49873,3423,235,27,361,168,3274,162,251,215,564,Spruce_Fir
105789,2814,75,3,497,26,888,223,234,147,1358,Spruce_Fir
92779,2968,164,17,30,3,3458,233,243,134,6108,Lodgepole_Pine
58839,3210,192,19,228,40,577,215,251,162,1180,Spruce_Fir
12569,2836,183,26,134,38,3834,216,246,146,1366,Aspen
67719,2004,47,8,0,0,150,223,223,135,300,Cottonwood_Willow
62472,2798,271,10,301,66,277,195,243,188,2055,Lodgepole_Pine
43393,3201,40,19,390,62,4846,218,196,106,3168,Spruce_Fir
52683,3096,135,5,331,-32,6290,228,238,144,2631,Lodgepole_Pine
74434,2609,93,5,120,5,579,227,233,140,6081,Lodgepole_Pine
45692,2868,349,19,85,23,3293,183,206,159,2522,Lodgepole_Pine
76476,2253,335,13,30,6,842,189,221,171,466,Ponderosa_Pine
54359,3025,324,6,124,5,4444,204,233,168,1024,Lodgepole_Pine
47836,2690,145,6,240,7,871,228,239,144,1805,Lodgepole_Pine
61027,3107,108,5,150,1,726,229,234,138,1503,Spruce_Fir
477,3160,50,18,201,12,1575,225,199,101,4621,Spruce_Fir
75855,2130,111,35,127,62,513,254,180,22,153,Cottonwood_Willow
69726,3542,273,23,313,191,3340,153,239,222,1320,Spruce_Fir
82282,2657,100,9,42,6,404,236,227,122,1456,Lodgepole_Pine
64137,2824,63,7,108,10,1129,226,226,134,2629,Lodgepole_Pine
16732,3097,20,15,30,18,1849,208,208,134,1774,Lodgepole_Pine
84141,3157,135,34,630,80,1022,249,203,52,2420,Spruce_Fir
58571,2864,14,10,256,58,2658,210,218,144,1723,Lodgepole_Pine
104371,3018,42,12,860,199,1176,222,213,124,2462,Lodgepole_Pine
88720,3083,254,8,466,13,2623,203,245,181,2012,Spruce_Fir
100832,2963,6,16,127,23,1288,199,208,144,474,Spruce_Fir
104853,3247,70,16,295,-14,1698,235,208,100,1129,Krummholz
43268,3155,163,7,150,9,2242,227,242,148,759,Spruce_Fir
90060,3152,69,7,404,89,594,227,227,134,666,Krummholz
78087,2854,15,15,247,59,3275,206,209,138,955,Lodgepole_Pine
68870,3229,21,15,384,48,1648,208,206,132,2109,Lodgepole_Pine
28310,2859,351,11,459,80,1266,199,221,159,2754,Lodgepole_Pine
82966,2777,106,16,295,73,400,246,219,97,426,Aspen
105614,2840,342,8,124,-1,2340,203,228,164,966,Spruce_Fir
105521,3099,91,10,395,28,1761,236,224,119,1514,Spruce_Fir
23744,2899,303,5,566,55,3738,206,237,170,3191,Lodgepole_Pine
60569,3042,80,8,95,12,4703,231,225,127,660,Lodgepole_Pine
11215,3269,52,15,212,34,6004,227,206,108,466,Spruce_Fir
19957,2850,67,7,216,35,726,228,226,132,2617,Lodgepole_Pine
56329,3232,50,12,42,10,2730,225,213,120,2516,Spruce_Fir
104810,3371,342,18,391,62,3637,180,210,167,3369,Krummholz
6580,2919,120,7,234,53,3238,232,235,136,2036,Lodgepole_Pine
53799,3184,142,17,242,43,2400,242,234,115,1490,Lodgepole_Pine
109058,3171,156,31,537,16,872,237,225,92,1315,Lodgepole_Pine
92183,2892,106,31,150,49,1252,254,186,0,1530,Spruce_Fir
23829,2929,206,10,210,13,4830,214,250,170,1950,Lodgepole_Pine
12793,2336,347,3,85,8,295,213,234,159,1376,Douglas_fir
86865,3041,253,20,426,75,1273,171,249,213,612,Lodgepole_Pine
70692,3179,4,12,492,109,3088,204,216,149,2652,Spruce_Fir
26879,2734,102,15,240,2,1974,244,219,99,1027,Lodgepole_Pine
83457,2919,298,15,242,39,4265,178,234,196,5852,Lodgepole_Pine
22086,3059,232,5,443,90,5501,211,245,171,845,Lodgepole_Pine
97031,2211,39,37,134,81,1099,194,134,46,1549,Aspen
77267,3103,45,4,127,1,4228,221,231,146,1433,Lodgepole_Pine
76111,2798,145,11,240,28,953,236,238,131,789,Ponderosa_Pine
50886,2885,337,26,362,151,3314,154,194,174,1477,Lodgepole_Pine
21013,2946,30,12,828,148,3161,216,214,132,859,Lodgepole_Pine
91444,3207,0,6,150,-15,4065,212,229,155,1276,Spruce_Fir
22566,3001,196,31,255,105,1895,197,248,165,2145,Lodgepole_Pine
71716,2598,149,6,124,-1,942,227,240,146,2272,Lodgepole_Pine
17724,2960,94,17,297,-36,532,245,212,91,2042,Lodgepole_Pine
105859,2929,49,17,618,-12,2016,225,201,104,2852,Spruce_Fir
64823,2639,344,23,162,53,1978,167,196,164,1521,Lodgepole_Pine
33561,3174,45,3,424,77,3994,220,233,150,939,Lodgepole_Pine
96033,2745,10,13,30,6,1828,206,213,144,3342,Lodgepole_Pine
25504,3028,29,8,469,132,2132,217,222,140,2789,Lodgepole_Pine
3877,3169,236,3,127,7,4518,213,242,166,1142,Spruce_Fir
107166,2824,309,10,240,108,1348,192,233,182,1321,Lodgepole_Pine
52932,2832,95,22,258,-51,295,249,202,71,1784,Lodgepole_Pine
71230,3306,4,9,470,-23,1385,208,222,151,1889,Spruce_Fir
9953,2673,65,14,182,26,1206,232,211,109,218,Lodgepole_Pine
101239,3044,293,5,666,177,6055,205,239,173,3762,Lodgepole_Pine
11838,3094,97,10,277,8,3322,236,226,120,900,Spruce_Fir
79903,3095,85,5,120,-2,2172,228,231,137,2353,Spruce_Fir
38692,3111,287,17,108,32,4596,171,237,205,1321,Spruce_Fir
8211,3241,170,9,323,11,4484,227,244,149,892,Lodgepole_Pine
105357,3279,294,6,437,121,5186,202,239,176,1788,Spruce_Fir
53557,2978,233,19,335,65,5273,185,253,201,1560,Lodgepole_Pine
5697,3252,197,23,242,96,2362,207,252,168,1183,Spruce_Fir
47369,3083,345,7,660,40,750,207,230,161,845,Lodgepole_Pine
89390,2966,102,7,60,10,5199,232,231,132,2491,Spruce_Fir
34644,2468,328,29,60,31,716,138,192,187,1682,Lodgepole_Pine
71003,3340,47,9,417,116,3060,223,220,131,3304,Krummholz
32385,2627,308,26,242,152,860,140,214,209,1168,Lodgepole_Pine
105223,3157,86,18,437,82,4353,243,208,88,3268,Spruce_Fir
90825,3047,72,11,295,44,4458,233,219,117,967,Lodgepole_Pine
60494,2952,41,4,0,0,1063,220,230,146,210,Lodgepole_Pine
9496,2975,161,10,240,46,4222,230,243,143,5267,Lodgepole_Pine
82664,3322,191,15,573,176,1209,218,250,162,4320,Lodgepole_Pine
20662,3443,91,22,618,209,2042,248,198,68,1829,Spruce_Fir
101393,2968,103,13,108,16,4968,241,224,110,4187,Spruce_Fir
34840,3053,40,16,134,30,2612,220,204,115,949,Spruce_Fir
28025,2929,256,15,395,65,1822,184,248,202,1054,Lodgepole_Pine
87809,2926,72,5,382,0,3663,225,231,141,5932,Lodgepole_Pine
