,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
59017,2376,104,14,0,0,1020,243,221,105,849,Cottonwood_Willow
58486,2957,77,20,127,38,600,241,200,82,1676,Lodgepole_Pine
26548,2676,108,1,430,24,947,220,237,154,1812,Douglas_fir
9156,2921,91,12,42,6,918,238,221,111,2191,Lodgepole_Pine
48489,2832,69,6,190,3,2926,226,228,136,4348,Lodgepole_Pine
89165,3207,263,11,85,9,2885,192,246,193,1383,Spruce_Fir
50905,3147,45,4,300,13,4385,221,230,145,1889,Lodgepole_Pine
90010,2789,8,9,0,0,1036,210,223,150,2122,Spruce_Fir
95372,3368,113,16,671,213,1598,246,221,98,1312,Spruce_Fir
56718,2750,54,4,360,11,1298,222,230,143,2244,Lodgepole_Pine
63716,2376,314,26,201,104,524,142,210,203,595,Cottonwood_Willow
8266,2836,113,14,134,35,2890,244,224,107,2331,Lodgepole_Pine
46228,3191,272,11,330,48,4536,190,243,193,1237,Spruce_Fir
63504,3201,294,15,228,26,532,177,235,198,1237,Spruce_Fir
70911,2728,16,16,30,2,1537,204,204,133,2790,Lodgepole_Pine
15480,2697,6,26,201,99,2220,178,180,130,2219,Lodgepole_Pine
71167,2857,57,8,150,20,3769,226,223,132,6461,Lodgepole_Pine
106711,3034,350,13,30,2,1172,195,217,160,2352,Spruce_Fir
106678,3132,263,18,201,35,242,173,246,210,2356,Spruce_Fir
49763,3119,143,9,677,57,424,233,238,136,1711,Lodgepole_Pine
7146,3318,107,15,228,45,2338,244,221,103,1952,Spruce_Fir
108895,2995,54,13,134,27,3268,227,211,115,6196,Lodgepole_Pine
41512,3549,69,21,927,264,2304,237,192,77,1490,Spruce_Fir
49961,3021,339,12,95,21,426,193,222,168,1779,Spruce_Fir
28989,2840,17,10,0,0,4759,212,219,144,4572,Lodgepole_Pine
1178,2777,37,14,295,43,60,219,209,123,702,Lodgepole_Pine
66883,2027,102,12,0,0,420,239,225,114,510,Cottonwood_Willow
5472,2935,342,8,0,0,3475,203,228,164,1839,Lodgepole_Pine
10533,3129,142,15,85,16,3240,241,235,119,3212,Lodgepole_Pine
103865,3287,90,10,361,27,6030,235,224,120,450,Spruce_Fir
107513,2796,112,16,30,9,1940,246,222,100,2893,Lodgepole_Pine
70359,3314,328,17,750,32,2236,176,218,180,911,Spruce_Fir
10972,3090,53,23,67,26,5092,226,184,81,1616,Spruce_Fir
86071,2851,51,22,85,-2,335,224,187,86,1698,Lodgepole_Pine
108008,2967,82,12,400,68,3435,236,219,113,2145,Lodgepole_Pine
110123,2220,298,21,277,99,558,155,227,210,418,Ponderosa_Pine
61383,3118,346,7,323,43,2049,207,229,161,2403,Lodgepole_Pine
77701,3005,313,18,108,42,4266,169,224,193,2259,Spruce_Fir
90583,2947,40,11,541,153,1167,221,216,129,2638,Douglas_fir
11609,3243,45,5,309,44,1124,222,228,142,847,Spruce_Fir
1909,3236,270,4,124,16,3263,208,241,171,1507,Spruce_Fir
27251,2797,186,23,417,16,1664,216,249,154,1463,Lodgepole_Pine
39772,3217,194,9,484,55,706,219,247,163,365,Spruce_Fir
107828,2929,209,5,175,20,5798,216,244,165,5180,Lodgepole_Pine
106727,3153,43,28,192,45,1385,212,165,72,2698,Spruce_Fir
48996,3361,278,14,511,-14,3020,181,242,200,1959,Spruce_Fir
76498,3293,182,5,424,98,5113,222,244,157,1090,Lodgepole_Pine
20065,2070,310,45,242,177,228,66,166,217,67,Ponderosa_Pine
91477,2792,337,22,190,53,3639,168,205,173,1209,Lodgepole_Pine
10827,2864,28,4,560,109,2700,218,232,150,2892,Lodgepole_Pine
87898,3067,56,14,1310,198,2884,228,210,112,1233,Lodgepole_Pine
60957,3320,346,17,297,46,1209,184,210,163,745,Spruce_Fir
43032,2031,45,34,67,39,120,206,145,48,309,Ponderosa_Pine
13604,3019,216,6,30,5,1103,214,246,168,1803,Spruce_Fir
44927,2903,21,18,390,121,1632,205,198,125,1728,Lodgepole_Pine
89422,3111,358,28,684,35,2831,165,176,139,2581,Lodgepole_Pine
63769,3218,18,10,987,50,3969,213,220,143,2320,Spruce_Fir
103686,2656,91,12,60,12,1939,238,221,111,960,Lodgepole_Pine
104280,2811,93,16,124,37,886,243,214,96,1963,Lodgepole_Pine
84543,2854,117,6,497,92,3550,231,234,136,6078,Lodgepole_Pine
