"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
60,3449,89,19,127,-11,1254,245,206,82,1008,"Krummholz",60
112,3209,231,3,361,35,646,215,242,165,785,"Spruce_Fir",112
117,3085,6,15,655,226,1710,201,210,145,3314,"Spruce_Fir",117
124,3037,63,4,404,119,2912,224,231,143,1825,"Spruce_Fir",124
163,3236,288,12,633,126,1110,187,239,192,2821,"Spruce_Fir",163
177,2614,119,22,361,79,1548,251,215,81,2134,"Ponderosa_Pine",177
178,2882,68,10,331,160,1785,231,220,121,765,"Aspen",178
179,3070,344,14,255,32,3772,192,218,164,713,"Spruce_Fir",179
230,3183,157,14,1158,90,3093,235,241,134,2353,"Lodgepole_Pine",230
251,2911,72,18,30,11,5707,237,202,89,1167,"Lodgepole_Pine",251
284,3143,262,21,216,46,256,164,245,217,2376,"Spruce_Fir",284
298,2616,148,9,134,16,577,233,239,138,1136,"Lodgepole_Pine",298
309,3518,49,23,931,319,2594,222,183,83,1120,"Spruce_Fir",309
313,3084,263,8,234,30,3066,200,244,183,1490,"Lodgepole_Pine",313
335,3224,80,11,30,-4,4082,234,221,118,3360,"Krummholz",335
348,3163,169,4,0,0,1952,222,241,154,4300,"Spruce_Fir",348
366,3285,17,7,0,0,5348,214,225,147,324,"Spruce_Fir",366
374,3250,217,22,765,159,3969,191,254,192,845,"Lodgepole_Pine",374
377,2731,356,10,90,31,1167,204,223,156,2018,"Lodgepole_Pine",377
411,2696,216,4,0,0,942,215,244,165,1767,"Spruce_Fir",411
412,3018,354,12,306,10,2639,200,219,157,1230,"Spruce_Fir",412
428,3028,163,16,335,7,1124,233,243,135,1282,"Douglas_fir",428
459,3010,324,14,433,100,1632,183,224,180,2393,"Lodgepole_Pine",459
462,2758,97,6,124,34,2381,229,232,137,6641,"Lodgepole_Pine",462
467,3178,267,12,162,33,2719,188,245,196,685,"Lodgepole_Pine",467
473,2982,129,12,350,17,5716,240,233,121,3755,"Cottonwood_Willow",473
491,2779,45,18,524,-30,1698,222,198,104,2201,"Lodgepole_Pine",491
518,3302,106,25,426,107,1450,252,201,62,1231,"Spruce_Fir",518
523,2997,284,12,212,24,2292,187,240,192,972,"Lodgepole_Pine",523
525,3139,216,14,67,-4,1974,205,253,181,582,"Spruce_Fir",525
539,3193,83,6,484,54,4595,228,230,137,2259,"Lodgepole_Pine",539
563,3297,153,14,466,109,1142,236,240,131,2527,"Lodgepole_Pine",563
568,1942,72,24,180,75,210,239,186,64,1026,"Ponderosa_Pine",568
573,3077,299,7,228,8,2133,200,237,177,2329,"Lodgepole_Pine",573
589,2887,53,19,90,-16,638,227,197,96,618,"Spruce_Fir",589
611,2854,225,7,400,53,3531,211,247,172,6244,"Lodgepole_Pine",611
614,3507,30,17,631,95,2729,213,201,119,1756,"Spruce_Fir",614
634,2835,326,19,124,38,2221,168,215,184,1425,"Spruce_Fir",634
639,3112,46,24,60,18,2812,219,181,84,4015,"Spruce_Fir",639
648,2415,88,28,90,22,713,248,182,44,1144,"Ponderosa_Pine",648
652,3447,121,1,30,-1,3198,221,237,152,2448,"Krummholz",652
667,3142,333,8,417,-43,1073,201,229,168,914,"Spruce_Fir",667
700,3008,90,8,182,33,2937,233,227,127,6607,"Spruce_Fir",700
712,3002,47,8,95,1,4428,223,222,133,658,"Lodgepole_Pine",712
776,2610,359,23,268,125,743,180,192,145,365,"Douglas_fir",776
786,2939,233,10,283,33,5771,204,249,182,2636,"Lodgepole_Pine",786
852,2911,131,4,30,-4,1103,227,237,145,3020,"Spruce_Fir",852
865,2934,243,26,277,163,2356,160,250,220,1454,"Spruce_Fir",865
904,2553,31,22,134,1,582,208,187,106,1293,"Douglas_fir",904
915,3258,249,6,537,28,4508,207,244,175,949,"Lodgepole_Pine",915
951,3035,347,5,514,51,4302,210,231,160,1470,"Lodgepole_Pine",951
1011,2704,14,16,90,16,2271,203,205,136,2115,"Lodgepole_Pine",1011
1034,2904,325,21,67,19,1920,162,212,187,2234,"Lodgepole_Pine",1034
1063,2881,98,19,516,76,600,247,209,82,713,"Spruce_Fir",1063
1064,3006,11,14,67,7,1025,204,211,142,2634,"Spruce_Fir",1064
1073,3071,319,14,335,-49,2014,182,226,183,2256,"Lodgepole_Pine",1073
1100,3152,17,5,0,0,4968,216,229,151,2732,"Spruce_Fir",1100
1108,3204,70,6,0,0,2862,227,228,135,2818,"Spruce_Fir",1108
1112,2750,56,7,210,63,1707,225,225,134,573,"Lodgepole_Pine",1112
1126,2930,18,10,400,76,2953,213,220,143,2434,"Lodgepole_Pine",1126
1127,2592,86,12,30,1,1034,237,221,113,2278,"Lodgepole_Pine",1127
1170,2864,334,11,85,13,2791,194,225,170,2681,"Lodgepole_Pine",1170
1188,3116,15,18,808,-12,4329,201,199,131,3726,"Spruce_Fir",1188
1198,2979,342,22,0,0,5568,170,202,167,2148,"Spruce_Fir",1198
1207,3122,330,14,216,25,384,187,222,175,1909,"Spruce_Fir",1207
1222,2221,20,36,255,146,750,172,142,84,361,"Ponderosa_Pine",1222
1228,2720,124,14,150,-11,2109,243,229,113,845,"Lodgepole_Pine",1228
1229,3313,180,13,175,34,3571,224,248,153,1532,"Spruce_Fir",1229
1259,3362,304,26,60,11,3475,138,215,213,1460,"Spruce_Fir",1259
