Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
1087,3338,256,22,256,62,3463,162,247,219,1530,Krummholz
67015,3264,207,4,832,154,1854,217,244,163,2382,Ponderosa_Pine
2382,3119,131,9,283,38,1338,235,235,132,2750,Spruce_Fir
1433,2988,34,15,268,-38,3673,216,206,121,5636,Spruce_Fir
62442,3164,345,5,67,-2,3680,211,232,160,1521,Spruce_Fir
39365,3241,83,6,42,2,5622,228,230,137,860,Lodgepole_Pine
57533,2874,243,14,912,194,2311,192,250,195,1613,Lodgepole_Pine
3986,2589,127,30,42,16,942,253,206,58,3306,Lodgepole_Pine
24794,3231,68,15,371,56,3398,234,208,101,4481,Spruce_Fir
34631,3020,228,13,182,36,2991,201,251,186,524,Lodgepole_Pine
74572,3106,258,14,330,52,560,186,247,199,973,Douglas_fir
32151,3175,168,27,90,37,663,230,238,122,2399,Lodgepole_Pine
39849,2510,186,27,60,35,2054,213,246,149,924,Ponderosa_Pine
41540,2674,10,17,150,50,799,200,204,138,1939,Lodgepole_Pine
73634,3037,204,17,216,16,5828,208,253,174,2308,Lodgepole_Pine
56348,2965,304,5,484,69,4320,205,237,171,5682,Lodgepole_Pine
19186,3045,314,46,443,202,1567,62,157,210,949,Spruce_Fir
78540,2067,332,18,0,0,658,175,214,177,830,Cottonwood_Willow
57225,2971,76,2,30,0,1517,222,235,150,1831,Lodgepole_Pine
57030,2868,9,17,446,162,2821,198,203,139,1842,Cottonwood_Willow
33868,2593,27,2,342,-11,960,218,234,153,153,Lodgepole_Pine
108655,3130,164,18,600,93,1986,234,242,132,981,Lodgepole_Pine
20773,2970,332,17,42,3,2618,178,216,177,696,Spruce_Fir
99349,3148,279,9,726,4,6336,196,241,184,1284,Lodgepole_Pine
21433,2452,168,15,454,182,743,230,245,142,836,Douglas_fir
20766,2945,84,7,0,0,3550,230,228,131,6239,Douglas_fir
18734,3251,37,9,242,25,4468,220,219,134,1465,Spruce_Fir
49420,2899,35,26,309,59,3720,208,175,90,2690,Lodgepole_Pine
94411,3234,273,9,210,70,4830,197,243,185,750,Spruce_Fir
80964,2740,196,13,162,36,3745,217,250,166,1953,Lodgepole_Pine
44219,2395,250,6,0,0,631,206,245,176,1130,Douglas_fir
33106,2570,108,2,134,16,360,223,236,149,1359,Lodgepole_Pine
