,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
93599,3148,350,12,726,75,1736,198,219,160,2761,Spruce_Fir
54132,3317,328,14,560,62,3489,186,224,177,3498,Krummholz
26839,3214,359,13,912,11,1566,200,216,153,993,Spruce_Fir
70699,3434,117,13,785,201,2171,242,228,113,1589,Krummholz
67812,2723,17,13,42,2,779,209,213,139,2064,Spruce_Fir
4348,3034,30,14,450,118,4630,215,209,128,3699,Spruce_Fir
16928,3340,152,21,860,224,2730,241,235,114,2423,Krummholz
97751,3017,112,4,451,33,1282,227,235,142,1583,Spruce_Fir
95023,3239,167,13,60,0,3437,230,244,144,1406,Spruce_Fir
49967,2716,62,6,170,20,1959,225,228,138,6271,Lodgepole_Pine
56596,3086,211,23,702,289,2277,195,254,185,1172,Lodgepole_Pine
3744,3228,223,17,684,152,6099,195,254,191,2207,Lodgepole_Pine
88515,3415,285,19,589,201,927,164,236,211,1243,Spruce_Fir
107915,3006,14,21,693,137,2460,195,192,128,2014,Lodgepole_Pine
12457,3004,102,10,295,36,5854,237,227,120,3739,Lodgepole_Pine
33302,3239,337,12,604,38,1851,194,224,169,485,Spruce_Fir
16921,3027,51,9,182,39,2162,225,221,129,2738,Spruce_Fir
99690,2779,26,18,319,69,1421,209,199,122,2079,Lodgepole_Pine
80860,3200,131,35,780,46,1104,251,197,42,2572,Spruce_Fir
57539,3130,52,22,258,-38,1064,225,186,84,1027,Douglas_fir
32,3156,315,24,484,151,649,149,212,200,1986,Spruce_Fir
34078,2584,30,25,240,66,2310,204,177,98,577,Lodgepole_Pine
89119,2577,157,20,67,9,591,238,238,121,1956,Lodgepole_Pine
36355,3401,99,9,570,-22,2073,235,228,123,2805,Lodgepole_Pine
104326,2855,242,16,42,14,716,188,251,199,108,Lodgepole_Pine
7818,3355,82,7,0,0,1591,230,228,132,3384,Spruce_Fir
52140,2681,27,10,67,1,1567,216,219,139,1158,Lodgepole_Pine
12696,3098,320,7,30,5,4741,201,233,171,2538,Lodgepole_Pine
86451,2765,43,11,0,0,2337,222,216,127,2871,Lodgepole_Pine
101371,2654,17,8,228,29,268,214,223,146,360,Lodgepole_Pine
88455,3242,326,17,424,186,3075,177,219,181,3113,Spruce_Fir
19692,2873,335,10,283,65,4056,198,227,168,5299,Lodgepole_Pine
71358,2310,91,13,323,176,973,240,218,106,361,Ponderosa_Pine
25398,3030,34,9,335,61,2182,219,221,137,2287,Spruce_Fir
76332,3151,307,15,371,4,2629,178,230,192,351,Spruce_Fir
101555,3049,45,0,301,1,2753,218,237,156,864,Lodgepole_Pine
47058,3345,309,13,1095,235,1441,184,231,187,2920,Spruce_Fir
76939,3297,93,19,180,0,2423,246,207,81,3836,Krummholz
86752,3064,233,9,404,56,5835,205,249,180,4403,Lodgepole_Pine
32325,2908,339,35,180,95,210,126,168,168,853,Spruce_Fir
69043,3391,212,9,604,123,3396,213,248,171,85,Spruce_Fir
58431,3200,57,13,738,-23,1036,228,211,114,1891,Lodgepole_Pine
