,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
37765,2954,95,18,450,147,470,246,211,88,890,Lodgepole_Pine
99604,2939,32,6,576,21,5485,219,226,144,2132,Lodgepole_Pine
13937,2919,20,13,543,124,3001,211,212,136,1256,Lodgepole_Pine
68014,2968,323,12,108,16,4213,188,227,178,2268,Spruce_Fir
105805,3483,40,26,779,268,2448,212,174,83,1790,Spruce_Fir
21939,3054,357,5,90,5,3233,212,231,156,514,Spruce_Fir
64732,2985,240,5,67,11,1518,210,244,172,1739,Lodgepole_Pine
16882,3389,167,29,457,266,3078,229,236,117,2984,Spruce_Fir
35542,3215,342,6,67,-7,4199,208,231,162,1148,Spruce_Fir
12521,3253,45,4,552,76,5619,221,231,147,2753,Lodgepole_Pine
104099,3021,42,7,85,2,3225,221,225,138,1511,Spruce_Fir
36180,3367,37,14,484,128,3181,219,208,122,2253,Krummholz
5107,2945,48,17,212,29,4920,224,201,105,3298,Spruce_Fir
97746,2864,36,14,0,0,4055,218,207,122,2820,Lodgepole_Pine
27643,3331,224,25,256,48,2503,179,254,202,3463,Spruce_Fir
7319,3073,51,10,201,23,4285,225,219,127,2874,Lodgepole_Pine
68241,2842,241,23,120,35,1711,170,251,213,1018,Lodgepole_Pine
103483,2902,135,8,0,0,1945,234,237,134,511,Spruce_Fir
7811,3287,321,23,67,31,1867,155,210,192,2460,Spruce_Fir
27693,2909,110,6,330,3,4685,230,234,138,4179,Lodgepole_Pine
47407,2475,323,22,67,18,430,158,211,189,1437,Douglas_fir
40876,3198,308,6,531,-22,5341,204,236,171,2018,Spruce_Fir
44471,3363,121,12,283,41,1897,241,230,116,3220,Krummholz
25253,3155,23,7,577,62,3267,216,225,145,3210,Lodgepole_Pine
54755,3243,198,14,579,20,2850,215,251,168,3005,Lodgepole_Pine
13636,2929,73,7,618,16,4387,229,226,131,4416,Lodgepole_Pine
91299,3163,58,15,108,3,1482,230,208,108,2471,Spruce_Fir
43640,3370,124,20,365,213,1380,249,221,91,853,Krummholz
12817,2916,315,22,228,69,5864,155,215,198,4713,Lodgepole_Pine
1962,2687,34,9,124,16,2138,219,221,138,1909,Douglas_fir
9512,2729,187,29,240,-59,2888,210,246,151,1710,Lodgepole_Pine
62974,3261,353,6,361,25,5925,210,230,158,890,Spruce_Fir
62,3340,209,18,680,195,1146,203,254,181,4313,Lodgepole_Pine
105896,3106,35,9,108,-7,1831,219,220,136,2685,Spruce_Fir
61900,2999,30,12,1054,201,2801,216,214,132,882,Lodgepole_Pine
67425,3152,318,13,541,111,1209,187,228,182,1064,Lodgepole_Pine
77135,3081,6,15,420,222,774,201,211,146,3053,Lodgepole_Pine
61321,2901,54,15,514,-26,713,228,207,110,2412,Lodgepole_Pine
19172,2748,3,16,30,6,2851,197,208,146,450,Lodgepole_Pine
25585,3154,168,19,603,-52,424,231,244,135,1875,Lodgepole_Pine
8630,3070,167,14,330,36,6615,231,244,141,3312,Lodgepole_Pine
94173,2772,126,8,30,-4,1680,235,234,131,2387,Lodgepole_Pine
59872,3001,243,7,255,17,2949,207,246,176,638,Spruce_Fir
19930,3198,60,8,335,83,5173,227,223,131,2590,Lodgepole_Pine
