"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
2,2965,337,16,42,7,4288,184,217,171,324,"Spruce_Fir",2
5,3106,267,5,42,1,3716,207,242,173,1027,"Spruce_Fir",5
10,3207,198,1,216,0,845,218,239,157,2287,"Lodgepole_Pine",10
11,2812,90,11,192,14,774,237,223,116,514,"Lodgepole_Pine",11
13,2654,166,15,30,7,2022,232,244,139,2423,"Lodgepole_Pine",13
17,3291,14,10,716,100,6021,210,218,144,2824,"Lodgepole_Pine",17
18,3130,296,28,90,45,864,131,219,222,2429,"Spruce_Fir",18
34,2799,307,27,323,151,1182,138,213,211,1436,"Lodgepole_Pine",34
35,3040,303,17,390,110,1471,170,229,199,3180,"Spruce_Fir",35
40,3152,357,12,285,82,2147,200,217,154,2026,"Lodgepole_Pine",40
51,3227,193,15,677,13,531,217,251,163,2513,"Lodgepole_Pine",51
58,2454,358,12,108,22,760,202,218,154,1406,"Ponderosa_Pine",58
64,2535,210,23,108,28,1410,195,254,184,1328,"Lodgepole_Pine",64
66,3259,217,18,323,110,2997,198,254,187,886,"Spruce_Fir",66
71,2771,20,16,108,12,1191,208,205,131,2340,"Ponderosa_Pine",71
75,2602,342,13,150,41,750,193,221,166,6393,"Lodgepole_Pine",75
78,2862,336,8,0,0,2825,202,229,166,2315,"Spruce_Fir",78
80,3271,97,13,277,-59,700,241,220,106,3500,"Douglas_fir",80
83,2961,137,16,134,24,942,243,232,113,1170,"Spruce_Fir",83
86,2910,121,18,362,105,379,248,222,94,1380,"Lodgepole_Pine",86
93,3302,107,5,120,42,6066,229,234,139,661,"Spruce_Fir",93
96,2961,102,6,228,65,3390,230,233,137,1657,"Lodgepole_Pine",96
97,3122,7,18,467,25,2866,195,202,141,2820,"Lodgepole_Pine",97
102,2573,321,21,108,44,150,162,215,190,1622,"Lodgepole_Pine",102
104,2904,141,16,309,94,309,242,234,116,1283,"Ponderosa_Pine",104
105,2923,61,16,525,77,1702,232,204,100,2971,"Lodgepole_Pine",105
114,2928,22,3,67,0,797,218,233,153,2151,"Lodgepole_Pine",114
126,2784,43,8,242,28,1940,222,222,136,1897,"Lodgepole_Pine",126
127,3481,59,22,741,266,2370,231,188,79,1710,"Spruce_Fir",127
128,2893,16,9,430,36,2967,212,222,146,3626,"Spruce_Fir",128
131,3278,352,11,268,33,4654,200,221,159,842,"Spruce_Fir",131
