"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
35,3040,303,17,390,110,1471,170,229,199,3180,"Spruce_Fir",35
45,3103,193,17,268,34,2029,216,251,164,134,"Spruce_Fir",45
61,2627,122,15,90,16,1790,244,227,108,4722,"Lodgepole_Pine",61
85,3250,62,9,60,-2,1848,228,221,125,2733,"Spruce_Fir",85
99,2431,89,9,30,-2,421,234,225,122,1337,"Douglas_fir",99
118,3249,8,11,721,66,4052,207,218,147,3573,"Spruce_Fir",118
137,2982,8,14,212,40,4414,203,212,145,1878,"Lodgepole_Pine",137
140,2914,49,18,210,-13,641,225,198,101,1544,"Spruce_Fir",140
153,3070,3,15,426,26,3838,199,211,148,2467,"Lodgepole_Pine",153
166,2860,152,11,108,10,4830,234,240,136,4522,"Lodgepole_Pine",166
174,2553,8,14,60,2,1451,202,211,144,1396,"Lodgepole_Pine",174
184,2707,34,5,210,21,1452,219,228,146,1507,"Spruce_Fir",184
187,3182,321,3,182,37,2826,211,236,164,1034,"Lodgepole_Pine",187
191,2909,28,23,175,65,972,204,183,105,1740,"Spruce_Fir",191
193,3258,240,18,638,167,3994,184,252,203,771,"Lodgepole_Pine",193
236,3230,0,13,150,22,2239,200,215,152,2481,"Spruce_Fir",236
254,3185,284,15,421,68,966,176,239,202,745,"Lodgepole_Pine",254
289,3094,121,18,108,17,895,247,223,97,454,"Spruce_Fir",289
316,2732,206,21,108,33,872,203,254,178,1978,"Aspen",316
333,2778,352,8,228,45,1573,206,226,158,2521,"Lodgepole_Pine",333
352,2829,163,5,361,226,1315,225,241,151,997,"Lodgepole_Pine",352
354,3115,185,5,607,53,339,221,244,158,1650,"Lodgepole_Pine",354
355,2765,67,5,90,14,1321,226,229,138,2172,"Lodgepole_Pine",355
357,2787,325,28,258,117,2222,140,197,191,2424,"Lodgepole_Pine",357
398,3087,65,15,60,-6,3589,233,209,105,2910,"Spruce_Fir",398
461,3132,59,27,150,59,5028,229,175,62,1557,"Ponderosa_Pine",461
475,3194,8,18,841,177,1885,196,202,139,2400,"Spruce_Fir",475
488,2771,19,17,247,28,1698,206,203,130,1189,"Aspen",488
513,2996,286,30,190,64,5795,125,223,231,1766,"Spruce_Fir",513
536,2998,247,6,592,89,5645,207,245,176,2854,"Lodgepole_Pine",536
627,3013,62,17,190,44,5233,232,202,97,738,"Lodgepole_Pine",627
632,2023,84,35,150,76,190,244,157,12,485,"Ponderosa_Pine",632
645,3217,348,10,0,0,3428,201,224,161,2420,"Spruce_Fir",645
652,3447,121,1,30,-1,3198,221,237,152,2448,"Krummholz",652
661,2613,95,13,95,3,95,241,220,106,1577,"Lodgepole_Pine",661
675,3247,37,9,162,34,1158,220,220,135,1994,"Lodgepole_Pine",675
683,2954,213,26,339,161,3070,187,253,190,1550,"Lodgepole_Pine",683
715,2299,19,24,95,36,1110,195,183,116,845,"Douglas_fir",715
725,2937,87,18,180,-55,666,244,206,85,735,"Spruce_Fir",725
830,2870,53,5,446,58,2324,223,229,142,1973,"Lodgepole_Pine",830
834,3261,217,9,300,46,3678,210,249,175,2755,"Spruce_Fir",834
839,3019,18,3,240,4,2821,217,233,153,1254,"Cottonwood_Willow",839
879,2914,88,20,162,-38,242,245,204,80,1120,"Lodgepole_Pine",879
912,2839,81,20,175,36,2613,242,201,81,1869,"Lodgepole_Pine",912
972,2718,83,29,134,72,150,246,177,41,1831,"Aspen",972
1053,3162,44,17,577,81,1531,221,200,107,3543,"Spruce_Fir",1053
1073,3071,319,14,335,-49,2014,182,226,183,2256,"Lodgepole_Pine",1073
1080,2972,171,10,408,79,5325,227,245,150,4406,"Lodgepole_Pine",1080
1094,2064,66,28,0,0,408,234,171,0,726,"Ponderosa_Pine",1094
1134,2837,304,26,433,85,1836,140,217,213,2070,"Aspen",1134
1169,3093,22,15,642,7,3961,209,206,130,3408,"Lodgepole_Pine",1169
1172,3088,99,14,201,-11,825,242,221,106,1600,"Spruce_Fir",1172
1216,3228,182,14,30,4,1410,224,248,155,2611,"Spruce_Fir",1216
1247,3213,76,19,484,78,616,240,201,84,2789,"Lodgepole_Pine",1247
1250,2190,78,27,108,48,1396,242,178,48,285,"Ponderosa_Pine",1250
1254,3428,45,5,390,99,1146,222,228,142,3978,"Spruce_Fir",1254
1312,2454,76,24,30,11,865,241,187,63,875,"Cottonwood_Willow",1312
1324,3283,0,4,845,135,6306,214,232,156,1779,"Lodgepole_Pine",1324
1328,2811,75,16,108,20,2042,238,209,98,1854,"Lodgepole_Pine",1328
1330,3264,0,15,426,67,3810,197,211,150,3864,"Spruce_Fir",1330
1354,3384,130,8,60,-3,2291,233,236,135,3478,"Krummholz",1354
1358,2825,324,24,201,76,3751,152,206,190,1084,"Lodgepole_Pine",1358
1362,2626,40,14,258,44,1559,220,208,120,4310,"Spruce_Fir",1362
1405,3208,74,22,175,65,3958,240,193,73,1441,"Spruce_Fir",1405
1451,2817,186,19,446,81,1307,219,250,156,677,"Lodgepole_Pine",1451
1478,2696,88,8,162,14,1722,233,227,126,5731,"Lodgepole_Pine",1478
1512,3330,92,13,60,11,2190,240,219,107,1008,"Krummholz",1512
1540,2919,352,10,240,-19,5558,202,222,158,3756,"Lodgepole_Pine",1540
1569,3276,34,5,524,63,6156,219,228,146,735,"Spruce_Fir",1569
1600,2669,5,28,210,71,1689,173,174,128,2692,"Douglas_fir",1600
1622,2888,354,7,0,0,2059,208,227,157,1485,"Aspen",1622
1632,3025,1,18,902,156,2521,191,203,147,1410,"Lodgepole_Pine",1632
1640,3114,108,15,175,43,270,245,221,101,816,"Lodgepole_Pine",1640
1695,3103,148,14,234,30,6141,238,238,126,2180,"Lodgepole_Pine",1695
1701,2698,2,8,379,-25,1532,209,224,154,4195,"Lodgepole_Pine",1701
1770,3143,151,12,655,106,1851,236,240,132,785,"Lodgepole_Pine",1770
1771,3335,30,26,242,114,1831,202,173,94,2521,"Spruce_Fir",1771
1775,3212,30,15,569,83,2170,214,205,123,2469,"Spruce_Fir",1775
1814,2960,338,13,108,29,1273,190,220,169,2322,"Lodgepole_Pine",1814
1834,3073,36,20,120,12,1213,215,193,106,1445,"Lodgepole_Pine",1834
1847,3359,202,11,859,157,2825,215,250,168,1338,"Spruce_Fir",1847
1855,2922,90,12,30,6,2041,239,220,110,890,"Spruce_Fir",1855
1856,2797,165,3,30,0,2012,222,240,154,2282,"Aspen",1856
1865,3549,103,35,469,152,2480,252,171,15,3664,"Krummholz",1865
