,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
84611,2723,332,12,108,25,2120,191,224,172,6327,Lodgepole_Pine
90557,2737,118,25,162,18,2898,253,209,69,1266,Lodgepole_Pine
106467,3348,181,19,430,86,4489,223,248,150,2716,Spruce_Fir
23026,2891,268,9,272,93,1953,197,244,185,914,Lodgepole_Pine
14333,3274,269,22,67,19,3945,157,242,221,1243,Krummholz
86859,3039,72,18,1106,241,3083,237,204,91,1099,Lodgepole_Pine
67977,3114,180,20,390,54,2519,223,248,148,3217,Lodgepole_Pine
58193,3180,236,18,402,70,1123,187,253,200,2731,Spruce_Fir
109824,2553,57,23,361,151,845,229,184,77,886,Lodgepole_Pine
93862,3046,100,9,30,2,3449,236,227,122,485,Spruce_Fir
91256,2922,225,12,300,16,5439,204,251,183,4844,Lodgepole_Pine
20089,2743,66,18,134,41,1824,235,201,92,242,Spruce_Fir
73933,3232,137,20,339,69,5112,247,228,100,1652,Spruce_Fir
1258,2714,84,6,134,10,2130,229,229,133,4208,Lodgepole_Pine
56459,2762,3,4,371,29,2558,214,232,155,5862,Lodgepole_Pine
74364,3147,49,18,268,76,3429,225,197,100,1565,Spruce_Fir
71976,2944,6,15,711,172,726,201,210,145,1215,Spruce_Fir
96918,3319,82,13,242,-15,3166,238,216,107,1798,Krummholz
71401,3145,175,12,240,9,2201,226,246,151,2460,Spruce_Fir
12691,2730,346,8,0,0,2718,205,228,161,5493,Lodgepole_Pine
77384,2948,349,2,0,0,2036,215,235,158,990,Spruce_Fir
41327,2991,104,16,108,19,2108,245,218,98,2537,Spruce_Fir
61714,2700,330,10,485,73,1226,196,228,171,1466,Lodgepole_Pine
35859,2922,249,33,228,125,2657,132,242,234,1718,Spruce_Fir
86419,2795,87,36,60,31,1863,245,157,0,1337,Lodgepole_Pine
29862,2875,346,27,124,39,849,157,185,160,1485,Lodgepole_Pine
78944,3199,171,10,216,20,4055,227,245,149,738,Spruce_Fir
67659,3277,74,6,85,4,1180,228,228,135,2212,Spruce_Fir
99426,2542,118,14,134,20,1455,243,227,111,4602,Lodgepole_Pine
42493,3062,133,12,124,13,516,239,234,124,1250,Spruce_Fir
83682,2515,191,26,42,15,1150,208,249,159,1357,Ponderosa_Pine
102897,3026,15,10,255,24,3750,211,219,144,2170,Lodgepole_Pine
88898,3267,24,16,601,88,1138,209,203,127,360,Spruce_Fir
40046,3368,58,4,537,29,930,223,230,143,2372,Krummholz
6330,2459,252,15,175,51,212,184,249,202,400,Ponderosa_Pine
86910,3154,105,20,309,92,3972,249,211,80,819,Lodgepole_Pine
49095,2955,339,3,150,5,4843,212,234,160,2207,Spruce_Fir
105613,2994,189,12,175,17,1777,220,249,160,3714,Spruce_Fir
54384,3041,35,10,30,5,2135,219,218,134,1410,Spruce_Fir
103757,2820,307,5,30,4,1091,207,237,169,218,Spruce_Fir
3897,2704,47,9,127,13,153,224,220,130,872,Aspen
5212,2850,352,19,402,154,1084,182,203,156,2352,Lodgepole_Pine
76275,3849,353,9,984,73,4592,204,224,158,2642,Krummholz
4837,2987,232,3,366,100,626,215,242,164,1654,Lodgepole_Pine
95237,3356,189,6,330,45,902,221,245,159,1800,Spruce_Fir
96950,3426,0,28,351,133,2650,169,177,136,2427,Spruce_Fir
5271,3176,144,10,234,-1,1087,235,238,134,2446,Spruce_Fir
63776,2940,47,22,30,16,420,221,185,87,1620,Lodgepole_Pine
60827,3321,40,11,182,8,2018,221,215,127,2051,Lodgepole_Pine
10368,3049,242,5,470,94,2987,211,243,170,1158,Spruce_Fir
30793,2826,344,20,182,31,1702,175,204,165,1653,Douglas_fir
106471,3186,7,9,696,73,1894,209,222,150,2475,Spruce_Fir
23083,3176,274,14,402,75,5827,182,243,200,2803,Lodgepole_Pine
33707,2904,133,11,42,3,3423,238,235,126,1673,Lodgepole_Pine
31906,2688,89,12,382,69,886,239,220,109,2844,Lodgepole_Pine
74710,3258,315,7,150,25,4750,201,234,173,994,Lodgepole_Pine
90562,2801,131,9,150,38,3373,235,235,132,3164,Lodgepole_Pine
61172,2985,289,11,300,54,1895,188,239,191,1543,Lodgepole_Pine
81729,3194,152,17,240,26,2221,238,238,124,1608,Spruce_Fir
102958,3330,87,8,577,48,2182,232,227,127,2241,Cottonwood_Willow
62575,3239,264,6,607,5,450,204,243,178,794,Lodgepole_Pine
73463,3074,206,12,579,15,300,213,251,172,1226,Lodgepole_Pine
93872,3305,199,17,192,48,3503,212,252,170,481,Spruce_Fir
102704,3209,293,27,360,103,313,134,222,223,832,Spruce_Fir
36515,2968,81,14,30,7,1674,238,215,106,3504,Spruce_Fir
5898,2503,111,11,150,45,939,238,229,119,834,Ponderosa_Pine
10848,3355,69,7,0,0,1592,227,227,134,3400,Spruce_Fir
22046,2731,99,17,547,131,1482,246,214,91,2514,Lodgepole_Pine
10314,2924,142,19,90,10,2341,244,232,109,2787,Lodgepole_Pine
83566,3015,29,22,691,246,1816,206,185,106,2197,Spruce_Fir
59053,2640,102,22,201,-2,1224,251,204,70,424,Lodgepole_Pine
19740,3139,127,17,272,30,3034,245,227,105,3227,Spruce_Fir
104330,3260,349,5,319,21,5865,211,232,159,841,Spruce_Fir
106478,2857,233,12,30,11,743,199,251,188,600,Spruce_Fir
106976,3210,65,16,335,62,1548,233,205,98,4742,Spruce_Fir
58275,3285,200,19,510,62,2881,209,253,171,3214,Lodgepole_Pine
