Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
69851,3021,334,12,379,111,1744,193,224,170,2455,Lodgepole_Pine
3332,3025,104,9,30,2,2577,236,229,124,1443,Lodgepole_Pine
80367,2903,347,8,443,33,4271,206,228,160,5646,Spruce_Fir
97012,3189,73,18,90,13,1384,238,203,90,1292,Lodgepole_Pine
61060,3418,300,37,127,38,2905,97,198,228,2285,Spruce_Fir
84134,2430,280,16,234,75,1153,174,240,205,765,Douglas_fir
87534,2580,299,30,124,41,836,122,212,223,1082,Lodgepole_Pine
20105,3106,153,17,120,21,4706,238,239,125,1266,Spruce_Fir
52827,2860,30,19,60,26,1616,211,194,113,2763,Lodgepole_Pine
12664,2415,320,20,150,41,949,164,217,191,930,Douglas_fir
46914,3219,305,8,256,18,1530,198,236,177,457,Spruce_Fir
6538,3114,192,19,918,286,4360,215,251,163,1445,Lodgepole_Pine
1157,3269,315,25,564,177,510,146,211,201,1128,Spruce_Fir
52566,3036,293,7,362,1,1861,200,239,178,2061,Lodgepole_Pine
15306,2530,32,13,301,112,1114,216,211,128,1084,Ponderosa_Pine
31796,2637,66,9,190,9,1256,229,223,127,5442,Lodgepole_Pine
62006,3150,10,16,212,49,3578,202,207,140,3211,Spruce_Fir
30114,2183,100,32,180,132,484,252,178,27,212,Douglas_fir
22816,3079,49,15,1194,210,2790,225,206,111,1324,Lodgepole_Pine
104920,3008,32,4,711,89,5346,219,230,147,5455,Spruce_Fir
986,3129,108,4,85,-5,4479,226,235,144,1804,Spruce_Fir
75766,3295,174,16,513,93,2821,228,247,146,1040,Lodgepole_Pine
9326,2168,334,16,30,10,1282,182,217,174,618,Ponderosa_Pine
44830,3433,102,8,661,148,2230,234,230,128,1443,Spruce_Fir
47276,3225,153,11,360,71,1328,233,241,138,2084,Spruce_Fir
