"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
3,2368,14,15,150,65,1006,205,208,137,812,"Douglas_fir",3
4,2366,165,3,390,156,1165,222,240,154,582,"Douglas_fir",4
54,2819,317,22,162,58,3818,158,216,195,1019,"Lodgepole_Pine",54
68,2827,54,13,270,35,4250,227,211,115,5385,"Spruce_Fir",68
69,2666,251,22,67,20,1560,166,249,217,1170,"Lodgepole_Pine",69
72,2942,37,10,258,13,4906,220,219,133,2107,"Lodgepole_Pine",72
83,2961,137,16,134,24,942,243,232,113,1170,"Spruce_Fir",83
122,2902,148,16,295,96,2068,240,236,120,1172,"Lodgepole_Pine",122
148,2988,145,24,342,138,6113,245,228,97,4112,"Krummholz",148
153,3070,3,15,426,26,3838,199,211,148,2467,"Lodgepole_Pine",153
157,2580,224,27,342,-23,1405,174,253,203,977,"Ponderosa_Pine",157
160,3397,343,12,684,205,819,195,221,165,760,"Spruce_Fir",160
175,3117,308,9,658,104,1410,196,235,178,2197,"Spruce_Fir",175
195,2745,31,11,537,46,150,217,217,134,830,"Aspen",195
221,2440,324,18,247,62,731,172,218,184,511,"Douglas_fir",221
228,2768,51,13,182,27,1632,226,212,118,1253,"Krummholz",228
237,3083,55,12,360,8,1890,227,215,119,1148,"Spruce_Fir",237
266,3130,214,19,511,106,5903,199,254,185,1718,"Lodgepole_Pine",266
289,3094,121,18,108,17,895,247,223,97,454,"Spruce_Fir",289
350,2571,103,15,470,45,953,244,220,101,3762,"Lodgepole_Pine",350
366,3285,17,7,0,0,5348,214,225,147,324,"Spruce_Fir",366
372,3049,105,14,228,33,4213,243,222,105,2571,"Lodgepole_Pine",372
382,2611,280,16,240,93,1068,176,240,204,1747,"Douglas_fir",382
403,2471,295,10,256,27,644,192,237,185,1289,"Douglas_fir",403
425,2972,262,7,426,63,5883,204,244,179,3018,"Lodgepole_Pine",425
432,2721,49,11,150,41,2109,224,217,125,5411,"Lodgepole_Pine",432
438,3147,139,4,391,27,382,227,238,146,5660,"Spruce_Fir",438
442,3198,73,5,510,15,5421,226,230,139,2197,"Spruce_Fir",442
468,3210,333,31,162,65,408,133,183,180,2461,"Spruce_Fir",468
470,2622,51,10,361,-17,850,225,218,126,752,"Ponderosa_Pine",470
512,2891,340,24,60,21,1187,161,197,170,792,"Lodgepole_Pine",512
535,2652,293,12,0,0,658,187,238,190,1566,"Lodgepole_Pine",535
583,2515,82,9,175,23,430,233,225,124,3315,"Lodgepole_Pine",583
692,3237,26,8,255,14,5973,216,222,142,1041,"Spruce_Fir",692
699,3044,43,10,0,0,1300,222,218,130,1620,"Spruce_Fir",699
