,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
65642,3178,121,11,459,45,5601,238,231,122,1651,Spruce_Fir
51725,3334,333,19,638,195,2546,174,213,176,272,Spruce_Fir
44529,2756,323,10,42,3,2058,194,230,175,743,Aspen
24670,3433,343,13,792,64,2460,194,220,165,1381,Spruce_Fir
25770,2775,62,14,450,36,1661,231,211,110,2881,Lodgepole_Pine
60253,2337,122,23,216,108,967,251,215,79,765,Ponderosa_Pine
78258,2664,13,14,127,22,2352,206,211,141,1020,Lodgepole_Pine
40810,3074,26,10,67,5,1419,215,218,138,1772,Spruce_Fir
31616,2648,137,10,323,14,731,236,236,131,1639,Lodgepole_Pine
64493,3011,121,4,300,29,5995,227,236,144,3586,Lodgepole_Pine
16344,3060,218,15,324,39,5897,202,253,184,2173,Lodgepole_Pine
62167,3097,115,28,180,-15,690,254,201,55,1543,Spruce_Fir
55752,3089,334,6,485,55,1110,206,232,164,1201,Lodgepole_Pine
2521,2920,48,13,457,95,2796,224,211,119,3202,Lodgepole_Pine
15665,3064,121,1,0,0,1571,221,237,152,1871,Lodgepole_Pine
13345,3097,9,24,400,36,1415,185,184,128,1988,Spruce_Fir
40377,2789,20,16,108,33,1560,207,204,130,2496,Lodgepole_Pine
11709,2908,353,22,607,213,2731,176,195,153,1889,Lodgepole_Pine
87257,3162,15,11,323,37,2037,211,218,143,2713,Spruce_Fir
12686,3147,3,16,210,10,2018,197,209,147,878,Spruce_Fir
58055,3293,130,19,691,177,2708,247,226,99,2605,Spruce_Fir
12186,3102,99,11,277,40,600,239,224,114,510,Spruce_Fir
2321,2875,283,12,108,-8,1549,187,241,193,1503,Lodgepole_Pine
49688,2891,239,13,987,225,2402,195,251,193,1530,Lodgepole_Pine
71424,3021,99,24,180,50,1873,251,199,62,3705,Spruce_Fir
15810,2709,206,26,67,18,1127,194,253,180,1736,Spruce_Fir
60035,3159,354,2,175,-19,892,215,235,157,1073,Spruce_Fir
48650,3291,250,10,571,77,765,198,248,188,2704,Lodgepole_Pine
83635,2929,273,12,323,33,5461,188,243,195,5475,Lodgepole_Pine
21095,3324,328,14,541,69,3435,186,224,177,3463,Lodgepole_Pine
107097,2636,83,6,120,-10,660,229,230,135,1674,Lodgepole_Pine
59568,2986,18,15,811,211,1130,207,206,133,2448,Lodgepole_Pine
4954,3024,256,12,577,-44,1802,193,247,193,2324,Lodgepole_Pine
45646,2475,279,11,30,7,618,191,242,191,488,Lodgepole_Pine
31675,2500,269,18,212,73,1295,170,244,211,564,Douglas_fir
20232,2956,341,9,124,16,1670,202,228,164,598,Spruce_Fir
73089,3221,48,21,564,145,735,222,190,92,1954,Lodgepole_Pine
99440,3180,354,10,234,-4,1651,204,223,157,816,Spruce_Fir
89352,2530,285,3,247,22,741,212,239,165,1020,Lodgepole_Pine
20500,3004,70,14,480,59,1745,234,211,105,3172,Lodgepole_Pine
92501,2904,344,6,551,47,2925,208,230,161,3515,Lodgepole_Pine
109788,2915,29,19,484,102,2694,210,195,114,1565,Lodgepole_Pine
45964,3159,63,10,240,26,5497,229,221,124,1879,Lodgepole_Pine
82994,3179,14,11,150,10,1226,210,217,144,1184,Lodgepole_Pine
68506,3201,239,4,342,30,6017,212,243,169,1897,Lodgepole_Pine
92900,2075,302,25,175,72,228,143,219,213,703,Ponderosa_Pine
6296,3094,291,7,67,-4,811,201,239,177,1958,Ponderosa_Pine
59145,3088,75,33,242,113,1998,238,158,24,3784,Spruce_Fir
78998,3372,124,9,180,33,1679,235,234,130,3233,Spruce_Fir
58648,2591,63,7,210,75,1630,226,226,134,1922,Lodgepole_Pine
8979,3300,187,15,30,8,4604,220,250,158,3142,Spruce_Fir
86328,2141,332,34,285,248,313,123,176,180,153,Ponderosa_Pine
103321,2374,12,26,351,221,1106,184,177,120,1224,Ponderosa_Pine
14270,2869,240,29,30,26,2718,152,248,223,1380,Lodgepole_Pine
90459,3222,183,23,876,-47,4158,219,248,149,1549,Lodgepole_Pine
94871,3131,136,20,150,53,85,247,227,100,2742,Spruce_Fir
60458,1910,355,31,134,60,108,154,169,141,631,Douglas_fir
88226,2598,6,9,268,80,2431,209,222,151,524,Lodgepole_Pine
63409,3115,349,6,309,26,1411,209,230,159,1263,Lodgepole_Pine
11184,3236,182,7,309,61,1836,222,245,157,1406,Spruce_Fir
87948,3321,357,17,626,118,2145,192,208,152,819,Spruce_Fir
82795,2613,295,7,0,0,2151,201,238,177,2330,Ponderosa_Pine
12089,2921,230,22,60,34,2652,180,254,204,1353,Lodgepole_Pine
923,2979,106,16,242,53,2163,246,219,97,920,Lodgepole_Pine
8729,2182,354,40,90,70,649,125,140,130,350,Aspen
31830,2646,127,5,124,-2,1234,228,237,143,6100,Lodgepole_Pine
96823,2994,89,22,470,167,1248,247,198,69,553,Spruce_Fir
101559,3149,130,15,361,82,3099,243,230,112,3169,Spruce_Fir
40822,2732,65,24,42,6,180,234,184,68,2132,Aspen
41153,3147,157,19,120,5,1158,237,239,124,2391,Spruce_Fir
43902,3128,315,8,360,30,3427,200,234,174,780,Lodgepole_Pine
70638,3184,204,6,277,23,1150,217,246,165,1991,Spruce_Fir
13492,3334,61,12,631,119,2249,230,215,117,2110,Spruce_Fir
87930,3097,137,20,180,-8,2442,246,228,101,1813,Lodgepole_Pine
85092,3133,9,11,85,9,4231,207,217,146,1811,Spruce_Fir
7399,2831,200,14,268,30,3529,214,252,170,6330,Lodgepole_Pine
7583,3338,356,17,124,29,4488,192,208,153,4046,Krummholz
18196,3164,298,17,532,40,3589,171,232,201,1304,Spruce_Fir
34795,2212,329,26,297,169,339,150,200,185,787,Krummholz
14949,2805,87,30,124,20,212,247,176,35,1470,Lodgepole_Pine
84019,2808,79,24,170,-10,1999,243,190,63,1261,Lodgepole_Pine
67727,3304,335,13,331,-27,1490,189,221,171,2007,Spruce_Fir
67204,2807,73,21,242,76,2634,239,196,79,4173,Lodgepole_Pine
106603,3060,308,6,534,144,3169,204,236,171,2022,Spruce_Fir
98613,2423,139,14,90,29,513,240,235,121,960,Ponderosa_Pine
65560,2815,70,14,450,51,1842,235,212,106,1819,Lodgepole_Pine
34159,2934,57,21,365,160,3720,229,191,86,2571,Lodgepole_Pine
9638,2972,163,10,67,20,4191,230,243,145,5321,Lodgepole_Pine
105946,2916,128,8,661,168,2533,234,235,133,518,Spruce_Fir
13490,3195,25,13,351,52,600,213,212,133,1732,Lodgepole_Pine
79396,2842,69,14,693,112,3055,234,211,106,1585,Lodgepole_Pine
25095,2600,325,26,277,186,350,147,202,189,939,Ponderosa_Pine
29303,3240,40,20,443,170,924,217,191,101,1860,Lodgepole_Pine
44102,3182,32,21,240,66,3957,211,191,108,2017,Lodgepole_Pine
55217,2989,36,15,577,15,2407,218,207,121,2296,Lodgepole_Pine
51946,3150,45,8,242,30,2970,223,223,135,900,Lodgepole_Pine
45045,2270,329,25,127,67,912,151,201,185,218,Ponderosa_Pine
66682,3096,272,14,277,42,488,183,244,199,890,Lodgepole_Pine
109898,2430,305,27,430,188,716,134,213,214,379,Ponderosa_Pine
57644,2838,89,10,85,15,2591,235,224,120,2744,Lodgepole_Pine
87419,2065,64,35,150,115,192,227,147,22,42,Ponderosa_Pine
54322,3201,258,29,830,280,3267,138,241,233,2550,Lodgepole_Pine
15523,3802,3,17,1074,393,4756,195,206,146,2856,Krummholz
48795,2840,147,5,30,0,4811,227,239,147,4562,Lodgepole_Pine
104451,2772,233,23,30,11,2320,176,253,207,680,Spruce_Fir
46954,2627,312,29,150,14,1507,130,205,208,1667,Douglas_fir
67153,3113,26,14,30,7,1563,213,208,129,2415,Spruce_Fir
20071,3050,108,4,85,4,3132,226,235,144,649,Lodgepole_Pine
57531,3182,131,11,850,-28,999,238,234,126,2132,Lodgepole_Pine
744,2924,191,5,484,11,3555,220,244,160,4002,Lodgepole_Pine
21640,3207,333,4,708,23,994,210,234,163,2044,Spruce_Fir
18066,3172,35,16,60,0,1604,216,202,117,511,Spruce_Fir
55291,2872,41,5,0,0,5407,220,229,145,933,Lodgepole_Pine
92755,2956,32,24,408,182,4308,207,180,98,794,Lodgepole_Pine
21383,3191,169,6,659,59,3209,225,243,152,3660,Spruce_Fir
47681,2467,188,14,30,8,1983,221,250,159,300,Ponderosa_Pine
52114,3269,66,13,216,80,2047,232,213,110,2407,Spruce_Fir
108923,2751,320,14,30,10,2589,182,225,183,6410,Lodgepole_Pine
84470,3034,100,12,124,16,6398,240,223,111,3087,Lodgepole_Pine
83210,2676,33,13,0,0,1860,217,212,128,6476,Lodgepole_Pine
83150,3109,184,4,210,0,6643,220,242,157,2689,Lodgepole_Pine
30690,3173,18,14,30,1,5209,208,210,136,1015,Ponderosa_Pine
20567,2856,216,26,361,73,3328,184,253,194,1690,Douglas_fir
82131,2965,116,20,210,-2,3649,249,217,87,6024,Lodgepole_Pine
963,2945,102,22,702,154,2368,250,206,73,1645,Lodgepole_Pine
65933,3381,126,4,872,200,1271,227,237,145,808,Spruce_Fir
