"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
0,2754,146,5,150,2,1790,227,239,146,700,"Lodgepole_Pine",0
3,2368,14,15,150,65,1006,205,208,137,812,"Douglas_fir",3
7,3001,28,15,446,3,4365,213,207,127,3017,"Lodgepole_Pine",7
11,2812,90,11,192,14,774,237,223,116,514,"Lodgepole_Pine",11
16,3249,230,24,30,-10,2122,176,253,206,3843,"Spruce_Fir",16
25,2949,162,6,601,122,4770,226,242,149,5239,"Lodgepole_Pine",25
30,3132,133,18,108,27,1001,245,229,105,2118,"Spruce_Fir",30
38,2869,180,17,67,4,4780,224,248,151,124,"Lodgepole_Pine",38
39,3004,109,23,170,42,4455,252,206,69,2421,"Lodgepole_Pine",39
43,3282,86,18,210,49,2053,244,207,86,1337,"Krummholz",43
46,2890,14,4,127,5,4839,216,231,153,1441,"Lodgepole_Pine",46
62,3340,209,18,680,195,1146,203,254,181,4313,"Lodgepole_Pine",62
63,3198,128,10,247,36,1243,238,234,125,2448,"Spruce_Fir",63
64,2535,210,23,108,28,1410,195,254,184,1328,"Lodgepole_Pine",64
70,2869,82,34,182,-30,330,243,161,19,2197,"Aspen",70
71,2771,20,16,108,12,1191,208,205,131,2340,"Ponderosa_Pine",71
72,2942,37,10,258,13,4906,220,219,133,2107,"Lodgepole_Pine",72
79,3010,69,10,570,89,1559,231,221,122,514,"Spruce_Fir",79
83,2961,137,16,134,24,942,243,232,113,1170,"Spruce_Fir",83
89,3295,27,4,0,0,4242,218,230,149,3833,"Krummholz",89
91,3357,59,24,569,88,1988,230,183,73,1215,"Spruce_Fir",91
101,3044,133,13,30,10,3247,240,234,121,5833,"Lodgepole_Pine",101
102,2573,321,21,108,44,150,162,215,190,1622,"Lodgepole_Pine",102
111,3080,80,5,297,46,6638,227,230,137,3070,"Lodgepole_Pine",111
116,3010,293,10,451,-24,1708,193,238,185,1947,"Lodgepole_Pine",116
118,3249,8,11,721,66,4052,207,218,147,3573,"Spruce_Fir",118
123,2264,17,25,212,61,685,191,178,114,942,"Douglas_fir",123
125,3015,110,31,30,-22,977,254,190,39,1588,"Spruce_Fir",125
136,3112,102,15,0,0,1243,243,220,102,2253,"Lodgepole_Pine",136
148,2988,145,24,342,138,6113,245,228,97,4112,"Krummholz",148
153,3070,3,15,426,26,3838,199,211,148,2467,"Lodgepole_Pine",153
156,2862,357,23,402,49,3254,177,191,146,2432,"Spruce_Fir",156
165,2596,352,5,268,74,2550,211,231,158,612,"Lodgepole_Pine",165
174,2553,8,14,60,2,1451,202,211,144,1396,"Lodgepole_Pine",174
175,3117,308,9,658,104,1410,196,235,178,2197,"Spruce_Fir",175
180,3366,291,4,150,10,1511,208,239,169,933,"Krummholz",180
186,3035,338,15,150,30,90,187,218,170,1307,"Lodgepole_Pine",186
193,3258,240,18,638,167,3994,184,252,203,771,"Lodgepole_Pine",193
198,3210,169,20,0,0,2584,231,244,136,2761,"Krummholz",198
202,3322,280,24,42,9,3613,147,235,224,1740,"Spruce_Fir",202
215,3039,8,19,636,118,1374,194,198,138,351,"Lodgepole_Pine",215
218,2988,104,4,531,-6,4407,226,234,143,3059,"Lodgepole_Pine",218
230,3183,157,14,1158,90,3093,235,241,134,2353,"Lodgepole_Pine",230
231,3052,113,9,451,80,2478,236,231,126,2274,"Spruce_Fir",231
238,2802,73,17,30,2,3178,237,205,93,1880,"Lodgepole_Pine",238
239,3064,315,15,362,-56,1999,179,227,187,2263,"Lodgepole_Pine",239
243,2595,146,11,0,0,2116,235,239,134,1510,"Ponderosa_Pine",243
245,2774,170,22,60,9,2676,230,243,134,2343,"Lodgepole_Pine",245
248,2936,18,7,0,0,2993,215,226,148,1333,"Spruce_Fir",248
257,2900,63,18,301,95,330,233,201,93,1361,"Krummholz",257
268,3329,179,18,661,115,1116,224,248,149,2433,"Lodgepole_Pine",268
269,3133,38,17,277,27,1036,218,202,114,1906,"Spruce_Fir",269
274,3126,162,12,150,17,2230,232,243,141,2406,"Aspen",274
281,3232,303,5,60,6,5791,206,237,170,1481,"Spruce_Fir",281
287,2341,134,31,67,36,816,250,210,63,752,"Ponderosa_Pine",287
291,2938,110,12,234,68,2890,240,227,115,1765,"Lodgepole_Pine",291
295,2768,52,6,256,16,2212,223,227,140,3629,"Lodgepole_Pine",295
316,2732,206,21,108,33,872,203,254,178,1978,"Aspen",316
317,3374,160,13,376,120,2250,233,242,138,624,"Krummholz",317
323,3030,285,3,342,109,2952,212,239,165,2254,"Spruce_Fir",323
328,3175,23,6,391,92,4790,216,227,147,1613,"Spruce_Fir",328
329,2627,78,17,95,23,1621,240,207,93,2067,"Lodgepole_Pine",329
330,3037,90,4,216,10,6515,226,233,141,3465,"Lodgepole_Pine",330
339,2615,336,17,417,27,1063,179,214,173,1637,"Lodgepole_Pine",339
344,2805,219,12,108,14,2424,206,251,180,2226,"Lodgepole_Pine",344
350,2571,103,15,470,45,953,244,220,101,3762,"Lodgepole_Pine",350
352,2829,163,5,361,226,1315,225,241,151,997,"Lodgepole_Pine",352
355,2765,67,5,90,14,1321,226,229,138,2172,"Lodgepole_Pine",355
357,2787,325,28,258,117,2222,140,197,191,2424,"Lodgepole_Pine",357
360,2682,136,26,247,97,1915,249,220,82,2722,"Ponderosa_Pine",360
369,2965,286,21,180,36,5812,157,234,215,1517,"Spruce_Fir",369
373,3258,74,7,153,-20,4207,229,227,132,2118,"Krummholz",373
375,3341,91,20,201,6,2079,246,204,79,3302,"Krummholz",375
376,2620,176,10,234,16,1605,225,246,152,849,"Ponderosa_Pine",376
377,2731,356,10,90,31,1167,204,223,156,2018,"Lodgepole_Pine",377
378,3117,236,12,450,60,3130,198,251,189,1767,"Lodgepole_Pine",378
395,3304,326,20,30,7,2407,167,214,184,457,"Krummholz",395
411,2696,216,4,0,0,942,215,244,165,1767,"Spruce_Fir",411
412,3018,354,12,306,10,2639,200,219,157,1230,"Spruce_Fir",412
413,3161,135,7,60,6,1266,231,237,139,1922,"Spruce_Fir",413
419,2995,33,14,256,-35,3653,216,208,124,5624,"Spruce_Fir",419
422,2514,193,21,42,10,1115,213,251,163,1627,"Ponderosa_Pine",422
426,2532,334,11,285,6,644,194,225,170,1144,"Lodgepole_Pine",426
429,3176,40,18,150,27,5153,219,198,109,1224,"Spruce_Fir",429
431,2586,90,20,255,55,794,246,204,78,537,"Lodgepole_Pine",431
432,2721,49,11,150,41,2109,224,217,125,5411,"Lodgepole_Pine",432
435,2340,125,13,201,81,658,242,230,115,722,"Ponderosa_Pine",435
443,2516,52,18,30,6,1262,226,197,98,1509,"Douglas_fir",443
444,2882,6,12,569,116,2182,205,216,148,757,"Aspen",444
449,2982,186,9,576,69,5676,222,247,159,3550,"Spruce_Fir",449
454,2322,302,15,150,58,1064,177,232,194,524,"Douglas_fir",454
464,2739,39,13,30,6,2704,220,212,124,5385,"Lodgepole_Pine",464
482,3202,238,8,180,21,2906,207,247,178,1398,"Spruce_Fir",482
493,3290,292,14,850,20,3352,181,237,196,1019,"Spruce_Fir",493
495,2598,52,15,295,-21,1065,227,206,108,228,"Lodgepole_Pine",495
502,3373,168,29,371,214,1741,228,236,118,541,"Krummholz",502
509,3024,32,19,30,4,1048,212,196,113,2391,"Spruce_Fir",509
510,3018,39,19,234,33,4147,217,194,105,4094,"Spruce_Fir",510
518,3302,106,25,426,107,1450,252,201,62,1231,"Spruce_Fir",518
523,2997,284,12,212,24,2292,187,240,192,972,"Lodgepole_Pine",523
537,3069,82,20,268,60,4772,243,200,78,1818,"Spruce_Fir",537
550,3103,83,6,30,-4,1532,229,230,135,531,"Spruce_Fir",550
554,2909,66,3,540,128,1320,222,233,147,1691,"Lodgepole_Pine",554
555,2939,78,23,366,112,1165,242,191,66,437,"Aspen",555
566,2943,140,14,42,10,1554,240,235,122,384,"Lodgepole_Pine",566
569,3227,151,18,566,8,900,240,237,120,2200,"Lodgepole_Pine",569
573,3077,299,7,228,8,2133,200,237,177,2329,"Lodgepole_Pine",573
574,2874,90,4,30,-1,1707,226,233,143,2509,"Lodgepole_Pine",574
575,2942,247,12,424,39,5686,195,249,191,3584,"Lodgepole_Pine",575
592,3168,70,20,371,92,2995,237,196,80,908,"Spruce_Fir",592
595,3309,245,15,874,95,808,189,251,198,2649,"Lodgepole_Pine",595
596,2748,46,19,127,52,127,222,195,101,2671,"Lodgepole_Pine",596
603,2596,41,15,255,17,1507,221,207,118,4322,"Lodgepole_Pine",603
611,2854,225,7,400,53,3531,211,247,172,6244,"Lodgepole_Pine",611
612,2800,342,15,323,73,1798,187,216,166,1024,"Aspen",612
624,3262,64,7,95,7,6354,227,226,133,108,"Spruce_Fir",624
630,2772,10,10,339,60,2949,209,220,148,1245,"Aspen",630
659,3412,254,22,342,102,3642,163,248,219,924,"Spruce_Fir",659
660,3326,219,7,0,0,3300,212,247,171,1844,"Ponderosa_Pine",660
