,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
96256,3409,164,14,454,252,1590,232,244,140,726,Krummholz
1750,2795,342,10,42,5,960,198,224,165,2825,Lodgepole_Pine
90011,2721,70,12,30,1,1509,233,217,114,2402,Lodgepole_Pine
103829,2821,59,16,180,33,1333,230,204,101,1354,Lodgepole_Pine
61476,3233,95,8,30,3,1650,233,229,128,769,Spruce_Fir
99,2431,89,9,30,-2,421,234,225,122,1337,Douglas_fir
95641,2966,214,5,395,91,4442,215,245,166,1736,Lodgepole_Pine
35439,2916,79,4,295,3,4920,224,233,144,2825,Spruce_Fir
93251,2913,276,10,150,29,3203,194,242,187,1703,Lodgepole_Pine
18085,2915,76,8,30,2,1613,230,226,128,1302,Lodgepole_Pine
77545,2346,27,15,488,122,1231,212,206,126,541,Ponderosa_Pine
9042,2829,45,10,420,58,1830,223,217,128,1207,Lodgepole_Pine
5066,2630,225,1,242,26,1738,217,239,159,780,Ponderosa_Pine
3726,3344,73,15,459,117,1740,236,211,103,2877,Spruce_Fir
17066,3079,117,14,67,11,1663,243,227,110,2460,Lodgepole_Pine
15059,3598,102,27,391,96,2621,253,194,52,3812,Krummholz
49274,3249,59,18,170,55,2014,230,199,95,2348,Aspen
10019,2915,284,12,182,8,2069,187,240,192,1207,Lodgepole_Pine
76688,2385,340,24,170,66,1383,163,197,169,342,Douglas_fir
33893,2598,79,22,108,2,1961,242,195,72,2011,Douglas_fir
18721,2888,49,17,295,71,972,225,201,104,631,Lodgepole_Pine
48761,2712,338,18,108,17,2848,177,211,171,1087,Lodgepole_Pine
93175,3323,149,22,825,-24,1381,242,233,108,2881,Spruce_Fir
41470,2965,356,10,418,70,853,204,223,156,1890,Spruce_Fir
35815,2876,29,21,150,39,467,208,190,111,365,Lodgepole_Pine
67446,3253,291,26,966,169,3612,139,225,222,2312,Spruce_Fir
45699,3090,51,9,361,46,3495,225,221,129,703,Spruce_Fir
50099,3261,0,4,67,2,6399,213,232,156,124,Spruce_Fir
85048,3121,338,5,497,-64,1136,209,233,162,1100,Spruce_Fir
85719,2915,277,8,277,31,1492,198,242,183,1387,Lodgepole_Pine
69577,3012,193,16,240,35,1707,216,251,164,3645,Spruce_Fir
104797,3273,71,14,382,109,2635,235,213,107,3231,Krummholz
31615,2822,70,21,60,6,3235,237,195,79,1848,Lodgepole_Pine
22742,3445,39,17,624,230,2249,219,201,112,1809,Spruce_Fir
2911,3258,98,3,360,14,4173,225,234,145,2358,Spruce_Fir
19921,3073,28,18,713,160,4357,210,199,119,4101,Spruce_Fir
10476,2952,45,14,277,39,4633,223,208,116,4328,Spruce_Fir
72340,2799,121,18,108,21,2172,248,222,94,1364,Aspen
108148,2996,261,22,931,154,2853,160,245,220,1416,Lodgepole_Pine
62382,3214,15,17,433,143,3336,202,202,133,1698,Spruce_Fir
20817,2731,21,11,60,6,1233,212,216,139,2474,Lodgepole_Pine
62133,2685,20,11,404,8,722,212,217,140,949,Lodgepole_Pine
52834,2799,112,9,0,0,1321,237,230,124,2206,Spruce_Fir
92518,2529,68,12,150,16,420,232,216,114,531,Lodgepole_Pine
34538,2682,115,14,134,32,1382,244,225,107,1632,Lodgepole_Pine
84542,2886,117,11,446,39,4070,238,230,121,5794,Lodgepole_Pine
71556,3191,36,15,525,115,510,218,206,120,1811,Douglas_fir
61370,3124,131,10,30,0,2448,237,235,127,1388,Spruce_Fir
36733,3354,347,16,492,59,2474,187,212,162,1087,Spruce_Fir
31957,2801,112,15,170,44,2904,244,224,105,2090,Lodgepole_Pine
104359,2636,45,16,212,84,1355,223,204,111,1445,Lodgepole_Pine
75693,2848,63,20,67,19,883,233,194,83,258,Aspen
90049,2548,141,15,454,-51,771,241,235,119,1187,Ponderosa_Pine
66275,2697,352,18,134,39,2012,186,206,157,4510,Lodgepole_Pine
60272,2772,126,8,30,-4,1680,235,234,131,2387,Lodgepole_Pine
52021,2605,137,12,60,-10,2579,239,235,124,1969,Lodgepole_Pine
21092,3239,308,24,497,154,443,148,217,206,1148,Spruce_Fir
36400,3076,233,2,972,155,1153,215,241,163,525,Spruce_Fir
88248,3332,63,15,283,10,3289,232,208,105,1811,Krummholz
3629,3031,70,13,488,-2,4109,234,214,109,3427,Spruce_Fir
34155,2912,67,18,60,-6,524,235,201,91,2374,Lodgepole_Pine
16357,2762,105,14,60,11,1939,243,222,105,3439,Spruce_Fir
84689,3010,180,3,895,212,2854,221,241,156,1050,Lodgepole_Pine
13825,3377,186,9,309,13,2465,222,247,158,454,Krummholz
80864,2864,104,13,60,3,1853,241,223,110,1771,Lodgepole_Pine
57309,2963,42,11,323,8,2227,222,216,128,2424,Lodgepole_Pine
93701,2083,232,24,162,60,497,173,253,209,446,Ponderosa_Pine
99397,2625,119,20,216,74,481,250,218,86,1742,Lodgepole_Pine
104087,2927,340,16,297,44,3078,185,216,168,1786,Spruce_Fir
101947,2812,319,5,67,8,2818,208,235,167,4399,Lodgepole_Pine
91562,2819,318,17,255,71,2377,172,222,189,808,Lodgepole_Pine
99528,3060,143,26,256,52,641,247,223,87,1463,Lodgepole_Pine
17657,2666,105,13,150,32,1667,242,223,108,134,Ponderosa_Pine
16194,3367,135,7,641,38,1045,231,237,138,4236,Spruce_Fir
100746,2776,39,14,0,0,1113,220,209,121,2125,Lodgepole_Pine
29702,3195,337,18,150,23,4736,179,213,172,1421,Spruce_Fir
96497,3166,165,11,30,3,2694,230,244,144,1149,Spruce_Fir
67432,3406,24,11,638,181,3280,214,215,136,1839,Krummholz
64847,2824,36,2,0,0,518,219,234,152,454,Lodgepole_Pine
32333,2747,149,11,150,17,2440,234,240,135,2290,Douglas_fir
72006,2901,151,10,319,49,3257,233,240,138,2544,Lodgepole_Pine
66993,2824,63,8,778,36,631,228,223,128,1312,Lodgepole_Pine
62092,3198,77,11,454,56,2862,234,220,117,4686,Spruce_Fir
100317,3018,80,17,210,7,3543,240,208,93,5840,Spruce_Fir
97237,3246,349,14,711,38,1953,193,216,160,553,Aspen
63114,2968,124,16,324,46,3650,245,227,106,1556,Lodgepole_Pine
27164,2891,319,16,420,219,1142,176,224,187,708,Aspen
110339,2456,353,20,201,100,618,181,201,154,757,Douglas_fir
25420,2754,172,18,60,7,1347,229,245,141,1572,Spruce_Fir
71165,3079,144,11,120,10,1224,236,238,131,3305,Spruce_Fir
4703,3122,211,13,285,31,2174,209,252,177,815,Lodgepole_Pine
2755,3024,251,18,626,124,5770,178,250,207,4110,Lodgepole_Pine
92894,2677,261,16,120,-17,1360,180,247,205,1114,Aspen
36386,3218,245,17,722,67,3348,182,251,204,1064,Spruce_Fir
52690,3035,52,10,525,63,2438,226,218,125,2406,Spruce_Fir
62706,2516,178,11,67,15,1328,225,247,152,4554,Lodgepole_Pine
99196,2708,118,11,190,28,1328,239,230,119,1836,Lodgepole_Pine
11275,3111,20,8,228,48,5135,215,224,145,2848,Spruce_Fir
51187,3234,113,12,594,86,5927,240,228,116,1604,Spruce_Fir
70978,2978,135,5,124,33,3397,229,238,143,6536,Lodgepole_Pine
46351,3244,136,14,390,14,4310,240,234,120,1064,Lodgepole_Pine
107827,3122,235,11,212,6,1978,200,250,187,2620,Lodgepole_Pine
98468,2512,24,25,150,68,360,197,178,106,1048,Lodgepole_Pine
80346,3143,257,18,30,9,552,176,248,209,2197,Lodgepole_Pine
35433,3050,71,10,360,13,6679,231,221,121,2765,Lodgepole_Pine
47265,3068,207,8,659,-58,2470,215,248,168,1376,Lodgepole_Pine
81389,3364,133,20,644,209,1617,247,226,97,1318,Spruce_Fir
32331,3080,288,10,295,85,2584,191,239,188,1652,Lodgepole_Pine
81775,2635,194,25,67,31,2022,208,250,163,1503,Lodgepole_Pine
43431,2535,227,30,391,-64,603,165,251,209,1265,Ponderosa_Pine
43758,3220,194,21,124,31,3182,211,252,165,789,Spruce_Fir
45769,3079,238,22,721,266,1986,175,252,209,812,Lodgepole_Pine
35007,3284,115,4,589,193,3777,227,236,144,488,Lodgepole_Pine
75222,2883,63,7,551,46,3928,226,226,134,5843,Lodgepole_Pine
101165,3232,212,15,404,98,658,205,253,180,4872,Lodgepole_Pine
21864,2919,288,18,330,98,812,166,236,209,1831,Spruce_Fir
37705,2972,86,13,108,23,4410,239,217,107,3848,Lodgepole_Pine
83625,2787,254,30,270,138,1840,139,243,232,1421,Lodgepole_Pine
11755,3286,81,6,67,14,792,229,229,134,800,Spruce_Fir
93518,3102,1,11,108,7,5010,204,219,152,2296,Spruce_Fir
40544,3226,287,20,216,22,4064,160,234,213,1734,Spruce_Fir
58980,2758,322,13,60,8,2037,187,227,179,2790,Lodgepole_Pine
65413,3253,100,22,190,95,4956,250,204,72,1554,Spruce_Fir
28260,3481,309,29,218,130,3437,130,207,211,1339,Douglas_fir
75701,2729,340,13,212,75,1325,191,220,168,2156,Lodgepole_Pine
72990,2532,54,26,108,28,1805,225,177,70,600,Douglas_fir
1711,2648,345,13,90,36,2391,193,218,164,1295,Lodgepole_Pine
74167,3303,73,6,60,7,4329,227,229,136,3808,Krummholz
5727,3109,66,16,216,41,947,234,206,98,2167,Lodgepole_Pine
47221,2976,60,13,60,21,2370,230,213,114,2148,Spruce_Fir
77457,3245,270,4,0,0,5419,208,241,171,564,Lodgepole_Pine
43046,2617,20,8,242,-1,3195,215,224,145,2766,Spruce_Fir
