"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
18,3130,296,28,90,45,864,131,219,222,2429,"Spruce_Fir",18
55,3231,99,17,437,70,1116,245,215,93,1908,"Spruce_Fir",55
63,3198,128,10,247,36,1243,238,234,125,2448,"Spruce_Fir",63
97,3122,7,18,467,25,2866,195,202,141,2820,"Lodgepole_Pine",97
149,3141,8,8,120,22,2268,211,223,150,2073,"Spruce_Fir",149
176,3020,75,24,582,209,720,240,188,65,882,"Lodgepole_Pine",176
200,3004,82,7,127,42,940,230,228,130,309,"Ponderosa_Pine",200
222,2988,120,8,532,16,5442,234,234,132,6466,"Spruce_Fir",222
225,2708,15,7,443,99,2399,214,225,148,1563,"Lodgepole_Pine",225
248,2936,18,7,0,0,2993,215,226,148,1333,"Spruce_Fir",248
257,2900,63,18,301,95,330,233,201,93,1361,"Krummholz",257
280,2765,34,5,503,22,1387,219,228,146,1012,"Lodgepole_Pine",280
296,2968,138,17,335,23,6039,244,232,110,3279,"Lodgepole_Pine",296
297,3011,137,9,234,34,4672,235,237,133,67,"Lodgepole_Pine",297
300,2926,104,12,309,77,2656,240,225,114,1989,"Lodgepole_Pine",300
334,3408,126,7,446,68,1772,232,236,137,2242,"Krummholz",334
366,3285,17,7,0,0,5348,214,225,147,324,"Spruce_Fir",366
389,3329,255,5,90,11,1148,209,243,172,1756,"Krummholz",389
433,3145,135,11,60,-9,2379,237,236,128,1442,"Spruce_Fir",433
434,2875,91,24,277,70,295,248,193,59,182,"Spruce_Fir",434
437,3066,335,9,190,43,2828,200,228,167,691,"Spruce_Fir",437
448,2603,12,12,90,4,402,207,215,143,1345,"Lodgepole_Pine",448
456,2991,74,8,150,12,3624,230,226,129,5292,"Lodgepole_Pine",456
459,3010,324,14,433,100,1632,183,224,180,2393,"Lodgepole_Pine",459
465,3011,342,8,150,36,5136,205,229,163,3862,"Spruce_Fir",465
471,3003,42,16,124,18,553,220,202,112,1797,"Spruce_Fir",471
508,2375,323,7,30,-3,579,202,233,170,1340,"Lodgepole_Pine",508
589,2887,53,19,90,-16,638,227,197,96,618,"Spruce_Fir",589
593,3131,63,4,218,14,1315,224,231,143,2117,"Spruce_Fir",593
601,3123,198,14,150,23,5362,215,251,167,1387,"Spruce_Fir",601
604,3169,37,14,691,152,1784,219,208,122,2503,"Spruce_Fir",604
610,3170,250,11,684,259,5474,196,248,190,1114,"Lodgepole_Pine",610
689,2085,17,18,162,40,162,202,200,130,824,"Ponderosa_Pine",689
698,3126,146,3,30,0,2089,224,239,150,3054,"Spruce_Fir",698
754,2910,124,17,175,47,2812,246,226,102,1868,"Lodgepole_Pine",754
776,2610,359,23,268,125,743,180,192,145,365,"Douglas_fir",776
789,3019,6,18,150,23,3615,195,203,142,5063,"Douglas_fir",789
790,2790,347,8,30,3,2486,206,228,160,2654,"Spruce_Fir",790
853,2630,54,4,42,2,85,222,230,143,570,"Lodgepole_Pine",853
873,2674,42,15,258,66,457,221,206,116,192,"Lodgepole_Pine",873
922,3191,68,8,272,16,3662,229,223,127,4446,"Spruce_Fir",922
929,3292,333,3,42,0,4176,212,235,161,3823,"Krummholz",929
