,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
99817,2548,338,30,175,42,876,140,181,171,1804,Lodgepole_Pine
86778,3257,82,22,537,33,1071,244,196,71,2086,Spruce_Fir
73418,2516,112,4,85,4,277,227,235,142,1611,Lodgepole_Pine
85625,2538,185,8,60,8,2117,222,246,158,2016,Ponderosa_Pine
23412,2610,110,10,212,-20,1660,238,229,120,509,Lodgepole_Pine
53548,2751,45,6,30,8,1892,222,227,140,924,Lodgepole_Pine
27597,3242,146,5,582,35,1165,228,239,145,2407,Lodgepole_Pine
48517,3242,90,1,30,0,6217,221,236,151,309,Spruce_Fir
5778,3255,88,17,424,142,1176,243,210,90,2037,Lodgepole_Pine
26788,3260,45,12,474,85,871,223,213,122,2122,Krummholz
78328,2988,350,9,426,69,5042,203,224,160,5771,Spruce_Fir
84452,3298,357,15,564,94,1100,195,211,153,466,Spruce_Fir
68662,2991,106,8,499,74,5434,233,231,130,2768,Lodgepole_Pine
80487,2683,77,3,60,5,2090,224,233,145,1783,Ponderosa_Pine
51871,3202,238,8,180,21,2906,207,247,178,1398,Spruce_Fir
100851,3154,24,11,201,29,2067,214,215,136,2817,Spruce_Fir
36116,3025,81,19,277,64,1290,242,203,84,1150,Lodgepole_Pine
2088,3025,300,23,495,193,503,151,224,210,1087,Lodgepole_Pine
66682,3096,272,14,277,42,488,183,244,199,890,Lodgepole_Pine
77743,2970,313,12,90,4,4152,189,231,182,1138,Lodgepole_Pine
31750,2975,323,2,210,12,5047,213,236,161,2589,Spruce_Fir
80126,2825,307,19,258,72,2402,163,225,200,874,Lodgepole_Pine
108659,2879,232,15,192,66,1572,194,252,193,684,Lodgepole_Pine
81290,2566,131,14,277,13,1230,242,231,115,4830,Lodgepole_Pine
70239,3027,34,10,404,9,4307,219,218,134,3017,Lodgepole_Pine
68128,3248,325,21,408,119,3606,164,213,186,1906,Spruce_Fir
18414,2556,129,16,242,45,660,244,229,108,162,Lodgepole_Pine
75767,3141,128,12,150,15,437,239,233,122,2185,Lodgepole_Pine
37605,3196,36,4,234,21,5142,219,230,148,2401,Spruce_Fir
41758,3356,354,2,402,30,812,215,235,157,2070,Krummholz
84156,3142,334,8,351,-43,1253,202,229,167,967,Spruce_Fir
18157,2913,227,22,600,-23,3672,182,254,202,1443,Lodgepole_Pine
108855,3070,157,8,324,11,376,229,241,145,1476,Lodgepole_Pine
69749,3307,336,3,430,105,5210,213,235,160,1263,Lodgepole_Pine
84962,3334,42,14,175,30,2156,222,209,119,1786,Spruce_Fir
23101,3226,214,17,492,135,3926,202,254,183,805,Spruce_Fir
27158,2989,85,17,108,17,934,242,209,91,2658,Lodgepole_Pine
10284,2934,236,19,150,67,2863,183,253,203,2177,Lodgepole_Pine
22354,2920,24,14,711,304,1140,212,209,132,711,Lodgepole_Pine
104067,2844,327,27,295,102,3632,143,197,188,1195,Lodgepole_Pine
90139,2015,3,17,120,30,192,195,205,145,361,Ponderosa_Pine
65454,3229,163,18,192,63,716,234,242,131,2072,Spruce_Fir
34272,2982,24,5,247,37,4621,217,230,149,5733,Lodgepole_Pine
104076,2840,86,19,108,36,124,244,206,84,1167,Lodgepole_Pine
5840,3051,26,8,30,-2,960,216,222,142,201,Spruce_Fir
35468,3267,40,18,390,16,785,219,198,109,2467,Spruce_Fir
9544,3330,81,22,365,51,1761,244,195,69,1820,Spruce_Fir
85698,3452,17,8,313,0,1664,214,223,146,3616,Spruce_Fir
24561,2843,76,4,390,-11,1910,225,232,143,2012,Lodgepole_Pine
13847,2722,305,32,216,143,1655,118,205,219,1319,Douglas_fir
12213,2038,84,18,379,77,466,243,206,87,95,Ponderosa_Pine
27587,2986,98,21,540,176,553,249,206,76,918,Lodgepole_Pine
18472,3294,202,9,420,92,972,216,249,167,721,Spruce_Fir
31014,2982,103,4,379,63,4887,227,234,141,5492,Lodgepole_Pine
62877,2869,344,15,30,11,1209,189,216,165,2024,Spruce_Fir
21791,3009,93,18,902,211,3078,246,209,85,811,Lodgepole_Pine
107583,2772,62,10,234,37,1632,229,218,121,2281,Lodgepole_Pine
80753,3390,65,20,674,108,2416,234,195,84,2128,Spruce_Fir
92442,2786,207,19,0,0,2132,204,254,178,891,Spruce_Fir
21426,3032,332,11,127,21,85,194,226,171,1240,Lodgepole_Pine
72064,2492,18,15,212,42,967,207,207,134,335,Ponderosa_Pine
67830,3272,259,15,541,174,4320,183,247,202,1275,Lodgepole_Pine
4939,2185,358,38,330,168,426,137,145,125,319,Douglas_fir
98813,2757,140,16,277,89,655,243,233,114,481,Aspen
36273,2874,278,20,234,75,2263,161,239,215,1371,Spruce_Fir
57661,2745,259,36,182,105,949,115,234,242,1537,Lodgepole_Pine
