Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
97742,3053,18,4,42,1,1194,217,231,152,1894,Lodgepole_Pine
44342,2753,122,4,319,32,2341,228,236,143,6173,Lodgepole_Pine
3252,2818,11,15,95,27,3941,202,208,140,5374,Lodgepole_Pine
23528,2105,324,33,108,50,466,121,185,193,726,Douglas_fir
51309,2591,197,19,192,66,1224,211,252,168,1259,Ponderosa_Pine
8183,3492,47,16,576,58,2728,224,202,108,1851,Spruce_Fir
81325,2920,73,24,60,-22,351,239,186,64,1136,Spruce_Fir
102883,2927,58,16,560,36,591,230,203,101,1704,Lodgepole_Pine
93886,2325,266,24,379,31,1218,151,242,225,785,Cottonwood_Willow
9227,3106,338,9,60,11,2044,200,227,166,1082,Lodgepole_Pine
70543,2350,23,24,242,106,1358,199,182,111,648,Ponderosa_Pine
33807,3314,177,16,418,114,3036,226,247,148,604,Spruce_Fir
43952,3178,83,6,306,46,3209,228,230,137,3398,Spruce_Fir
23357,2356,310,12,30,9,1134,188,232,184,834,Douglas_fir
88205,3459,247,23,420,149,3546,165,250,217,1034,Spruce_Fir
47304,2810,69,23,67,25,2455,237,189,71,1784,Lodgepole_Pine
18864,2906,41,10,752,74,2260,222,217,130,1136,Lodgepole_Pine
12884,3031,247,7,480,145,6014,205,246,179,5113,Lodgepole_Pine
54041,2630,130,19,67,19,1834,247,225,98,4734,Lodgepole_Pine
53760,2994,75,14,60,14,1123,236,213,104,2095,Spruce_Fir
92624,3155,134,30,510,78,1050,251,210,64,2271,Spruce_Fir
27326,2702,15,17,30,10,1513,202,201,133,1694,Douglas_fir
7683,2815,196,6,212,24,2385,219,245,162,2345,Lodgepole_Pine
87204,3043,270,11,85,11,3029,190,244,193,815,Lodgepole_Pine
11885,3189,73,5,216,11,5437,226,230,139,2850,Lodgepole_Pine
81877,3324,333,8,534,77,914,202,230,167,1230,Spruce_Fir
99752,2757,32,19,67,22,1392,212,194,111,2561,Lodgepole_Pine
88678,3072,268,23,306,146,2631,155,242,223,2675,Lodgepole_Pine
10359,2789,36,11,570,1,741,219,216,131,1142,Lodgepole_Pine
64821,3009,86,15,577,207,582,241,214,99,1116,Lodgepole_Pine
85569,2986,219,6,618,-48,1509,213,246,170,1651,Lodgepole_Pine
13784,3197,28,14,108,9,3276,214,209,128,3332,Lodgepole_Pine
20460,3274,45,9,324,61,1134,223,220,132,1841,Spruce_Fir
1463,2848,294,15,120,22,2630,178,236,197,2368,Spruce_Fir
2164,3219,138,6,108,0,2792,230,238,142,810,Spruce_Fir
69562,3088,146,26,270,47,895,245,226,92,1637,Spruce_Fir
13090,2555,3,60,190,135,684,67,53,65,1470,Lodgepole_Pine
24038,3206,63,18,120,24,1518,233,202,94,2412,Ponderosa_Pine
33685,2949,305,23,845,574,930,149,220,208,2278,Cottonwood_Willow
25695,2349,344,23,210,91,618,168,198,164,509,Ponderosa_Pine
7442,3149,255,20,792,228,3384,171,248,213,2263,Spruce_Fir
84669,3193,115,19,67,11,2722,249,218,88,2892,Spruce_Fir
5641,3351,321,9,330,50,1536,196,231,175,1917,Spruce_Fir
28265,2833,123,23,430,132,1875,252,215,77,2089,Lodgepole_Pine
18570,2093,100,29,313,133,361,252,187,41,541,Ponderosa_Pine
17641,3388,95,20,503,154,1890,247,207,80,1982,Krummholz
92926,2702,295,23,108,26,1694,149,227,215,1237,Lodgepole_Pine
