"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
15,3228,118,11,162,2,2589,240,230,118,1082,"Spruce_Fir",15
44,2584,315,13,30,4,1315,185,229,184,832,"Lodgepole_Pine",44
103,3202,302,9,552,-18,5315,195,236,181,2024,"Spruce_Fir",103
201,2934,311,9,153,14,4977,195,234,179,2053,"Lodgepole_Pine",201
505,2647,150,24,658,-6,648,242,231,104,1323,"Ponderosa_Pine",505
559,3174,131,24,234,72,3913,250,219,83,2929,"Spruce_Fir",559
1036,2939,108,12,108,14,4089,240,226,114,5115,"Ponderosa_Pine",1036
1133,3215,130,4,153,2,2490,226,237,146,1140,"Spruce_Fir",1133
1153,2296,40,22,30,13,1233,216,187,97,1187,"Douglas_fir",1153
1178,2777,37,14,295,43,60,219,209,123,702,"Lodgepole_Pine",1178
1199,2951,298,9,85,7,4791,195,237,182,2174,"Aspen",1199
1226,2978,241,15,270,92,6215,191,251,196,4981,"Lodgepole_Pine",1226
1447,2429,78,14,150,35,644,237,213,104,1084,"Douglas_fir",1447
1512,3330,92,13,60,11,2190,240,219,107,1008,"Krummholz",1512
1525,2957,32,11,216,27,702,218,217,134,2255,"Krummholz",1525
1672,2703,21,21,301,99,1604,202,192,120,2621,"Lodgepole_Pine",1672
1908,2982,8,14,212,17,2363,202,211,144,2107,"Spruce_Fir",1908
2040,2395,358,28,256,-15,765,165,177,140,1482,"Ponderosa_Pine",2040
2151,2708,88,6,390,0,886,229,230,135,2060,"Lodgepole_Pine",2151
2192,2944,101,1,60,4,1833,221,237,152,516,"Spruce_Fir",2192
2299,3037,13,11,470,13,3784,210,218,145,2598,"Lodgepole_Pine",2299
2750,2920,47,11,85,-4,3645,224,216,125,1440,"Lodgepole_Pine",2750
2772,2803,96,14,30,7,591,242,218,103,721,"Lodgepole_Pine",2772
2775,3187,284,4,430,40,2571,209,240,169,277,"Spruce_Fir",2775
2842,3177,17,14,430,52,2059,208,210,137,2618,"Spruce_Fir",2842
2908,3164,350,19,450,104,1436,182,204,158,2322,"Lodgepole_Pine",2908
2991,2959,336,3,408,115,1398,213,235,160,2537,"Lodgepole_Pine",2991
3067,2557,75,15,390,170,816,237,212,103,858,"Lodgepole_Pine",3067
3121,2998,72,2,660,72,5324,222,234,149,6192,"Lodgepole_Pine",3121
3125,2717,162,25,240,67,1048,235,237,118,1565,"Lodgepole_Pine",3125
3331,2962,325,11,30,6,3665,192,228,175,1749,"Lodgepole_Pine",3331
3334,2278,300,40,108,55,1368,82,189,230,1068,"Ponderosa_Pine",3334
3377,2968,222,16,816,168,2565,198,254,189,1510,"Lodgepole_Pine",3377
3383,2803,347,15,162,20,1981,191,215,162,2922,"Lodgepole_Pine",3383
3403,2656,168,18,300,-86,2847,231,244,137,1900,"Lodgepole_Pine",3403
3559,3184,54,13,361,41,4646,227,211,114,2646,"Spruce_Fir",3559
3824,2835,349,15,180,76,700,192,214,160,2125,"Lodgepole_Pine",3824
3952,2266,67,37,228,105,742,227,140,12,418,"Ponderosa_Pine",3952
4037,2237,113,17,30,6,854,247,221,96,1121,"Cottonwood_Willow",4037
4146,3093,177,19,277,20,2431,225,247,146,3378,"Lodgepole_Pine",4146
4285,2942,181,22,309,11,2271,221,247,147,1579,"Lodgepole_Pine",4285
4432,3342,51,26,708,205,1113,222,175,71,5401,"Spruce_Fir",4432
4749,2974,148,19,466,136,671,242,234,113,1959,"Lodgepole_Pine",4749
4761,2144,282,22,210,142,301,156,236,218,67,"Ponderosa_Pine",4761
4883,2435,320,19,335,91,853,169,219,189,1518,"Douglas_fir",4883
4990,3469,47,13,633,35,2635,224,212,120,1907,"Spruce_Fir",4990
5145,3139,8,11,270,68,3545,207,218,147,1574,"Spruce_Fir",5145
5379,3175,319,15,90,28,2896,179,225,185,1036,"Lodgepole_Pine",5379
5567,2913,135,1,190,4,4831,220,238,154,3463,"Lodgepole_Pine",5567
5596,3423,271,19,30,11,3274,167,243,214,1587,"Spruce_Fir",5596
5867,3085,316,15,60,13,1443,178,225,187,3027,"Lodgepole_Pine",5867
5926,3028,250,7,228,63,1276,205,245,179,2018,"Lodgepole_Pine",5926
5938,2841,234,8,30,4,679,206,248,179,339,"Ponderosa_Pine",5938
6039,3453,74,3,277,0,1706,224,233,144,3580,"Spruce_Fir",6039
6051,2784,340,6,218,34,2160,207,231,163,2634,"Lodgepole_Pine",6051
6079,3199,137,16,42,10,4374,243,232,113,3542,"Spruce_Fir",6079
6094,3025,0,9,124,2,785,208,224,154,1470,"Spruce_Fir",6094
6135,3118,187,24,95,34,2794,214,249,155,1209,"Lodgepole_Pine",6135
6246,2195,329,28,127,55,1454,144,195,185,792,"Ponderosa_Pine",6246
6285,2612,334,13,120,23,1734,189,222,172,4468,"Lodgepole_Pine",6285
6330,2459,252,15,175,51,212,184,249,202,400,"Ponderosa_Pine",6330
6465,2290,34,28,108,20,573,202,166,83,837,"Douglas_fir",6465
6468,3159,2,15,424,82,1052,197,209,148,1518,"Spruce_Fir",6468
6676,2776,184,3,323,19,2220,220,241,157,1492,"Lodgepole_Pine",6676
6684,2932,347,10,551,19,4443,201,224,162,4350,"Lodgepole_Pine",6684
6707,2692,41,18,408,10,1239,219,198,107,3726,"Lodgepole_Pine",6707
6904,3031,23,6,573,177,6347,216,227,147,3848,"Lodgepole_Pine",6904
6980,2946,304,15,256,49,1999,176,231,195,1549,"Lodgepole_Pine",6980
7136,2364,118,15,362,57,997,244,226,106,979,"Ponderosa_Pine",7136
7157,2882,163,15,175,30,3168,233,243,136,3290,"Lodgepole_Pine",7157
7346,2920,65,4,484,-1,3891,223,231,143,4227,"Lodgepole_Pine",7346
7468,3254,145,20,270,40,902,244,232,108,2532,"Lodgepole_Pine",7468
