Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
30553,2776,55,13,150,13,1550,228,211,114,1681,Lodgepole_Pine
88354,3077,78,10,127,14,679,233,222,120,1657,Spruce_Fir
81077,3078,287,23,175,-25,957,148,231,219,2659,Spruce_Fir
11892,3215,276,14,300,42,2892,181,242,200,860,Lodgepole_Pine
5345,3160,144,15,153,26,812,240,236,120,2249,Spruce_Fir
89875,3257,59,10,589,181,765,228,220,125,1019,Spruce_Fir
41624,3056,86,28,330,120,1598,247,181,44,2624,Spruce_Fir
65973,2955,81,21,256,52,4471,243,198,75,4872,Spruce_Fir
69890,2781,90,3,451,114,2823,224,234,146,6600,Spruce_Fir
53658,2768,322,5,450,116,2045,206,234,167,2073,Douglas_fir
103634,2501,34,7,30,0,228,219,225,142,1504,Douglas_fir
37867,2303,110,6,180,89,1470,230,234,138,698,Douglas_fir
83660,2916,23,17,272,103,725,207,201,125,1865,Lodgepole_Pine
27867,2039,229,37,42,31,150,140,243,218,242,Ponderosa_Pine
3656,3488,59,24,972,289,2559,230,183,74,1144,Aspen
50060,3372,174,9,1134,170,2831,226,245,152,1624,Krummholz
38791,3465,0,0,421,12,1602,218,238,156,3719,Spruce_Fir
26220,3060,307,36,437,233,1350,103,194,219,1075,Spruce_Fir
37648,3045,332,6,162,21,3371,207,233,165,1668,Lodgepole_Pine
31190,3198,257,11,421,88,1410,193,247,192,2503,Spruce_Fir
20027,3362,344,6,511,23,840,208,230,161,2280,Krummholz
75731,3414,45,1,362,42,875,219,235,153,875,Krummholz
69219,3295,6,17,551,159,1101,197,205,142,5310,Spruce_Fir
24515,3036,110,26,150,59,540,253,201,58,1397,Spruce_Fir
63192,3043,145,23,966,156,3105,245,229,100,1631,Lodgepole_Pine
20232,2956,341,9,124,16,1670,202,228,164,598,Spruce_Fir
96443,2893,344,13,127,16,3436,194,219,164,4857,Lodgepole_Pine
65254,3215,44,15,216,47,5332,222,206,115,1712,Lodgepole_Pine
80872,2102,259,22,134,44,690,161,246,220,942,Douglas_fir
