,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
9058,2751,203,25,190,104,2382,199,253,177,713,Lodgepole_Pine
7595,3009,339,9,242,37,2254,200,227,166,2527,Spruce_Fir
17792,3431,110,12,764,198,2177,240,227,115,1595,Krummholz
103583,3184,258,6,450,57,6004,207,243,175,2826,Lodgepole_Pine
50387,3093,18,8,480,92,2132,215,224,146,2639,Spruce_Fir
51752,2514,61,26,228,19,902,231,178,65,918,Lodgepole_Pine
6449,3100,130,11,240,-25,6291,238,234,125,2546,Lodgepole_Pine
56235,2243,326,21,162,57,1318,164,211,185,726,Douglas_fir
22238,2948,160,11,319,36,4800,231,242,141,2716,Lodgepole_Pine
97133,2950,131,5,255,51,3228,228,237,143,1889,Lodgepole_Pine
24029,3130,314,14,306,49,242,183,229,186,1273,Spruce_Fir
75037,3242,351,17,990,225,2037,188,209,157,2248,Spruce_Fir
31525,3483,129,13,706,198,2244,241,232,118,1422,Spruce_Fir
12670,3172,114,17,309,72,1689,247,221,97,1595,Lodgepole_Pine
41753,3289,254,8,95,3,1374,203,245,181,1347,Spruce_Fir
84835,3186,307,17,330,92,2489,173,228,195,842,Spruce_Fir
45950,3060,135,13,306,61,5272,240,234,120,3315,Lodgepole_Pine
34434,2668,98,17,67,0,1802,245,214,92,1114,Lodgepole_Pine
74388,3153,169,13,120,21,1100,230,245,144,1717,Spruce_Fir
69898,2847,81,14,270,88,680,238,214,103,2160,Lodgepole_Pine
96399,2195,11,48,95,34,646,122,96,72,552,Ponderosa_Pine
31872,3271,141,16,492,226,3810,242,234,117,2240,Spruce_Fir
68706,3158,16,8,216,19,658,214,224,147,2575,Lodgepole_Pine
10954,2310,15,24,360,103,210,191,182,120,1544,Ponderosa_Pine
94175,3216,27,2,212,17,5885,218,234,153,691,Spruce_Fir
2828,3161,326,5,108,-16,949,206,234,166,994,Spruce_Fir
12263,2504,321,7,150,45,240,203,234,170,301,Lodgepole_Pine
2163,3008,41,21,319,13,4459,217,188,97,2884,Lodgepole_Pine
6817,3325,27,14,120,12,2081,213,210,130,2100,Lodgepole_Pine
25275,2704,184,14,153,7,2007,223,249,156,342,Ponderosa_Pine
36810,3179,274,25,800,258,3312,146,237,226,2418,Spruce_Fir
65459,3399,343,13,926,149,1182,194,220,165,1919,Krummholz
27692,3369,251,13,430,29,3350,191,249,195,1682,Spruce_Fir
71418,3018,144,6,566,104,1974,229,239,143,2805,Lodgepole_Pine
7198,3112,113,17,108,14,3713,247,221,97,2942,Spruce_Fir
57228,3261,167,8,60,8,782,226,243,150,2018,Spruce_Fir
60593,2550,183,23,0,0,2635,219,248,150,871,Douglas_fir
10933,3028,347,9,450,44,4223,204,226,161,1533,Lodgepole_Pine
98015,3020,175,28,228,-16,3056,222,242,133,997,Lodgepole_Pine
13724,3186,39,10,201,1,1440,221,219,132,457,Lodgepole_Pine
48834,2305,43,16,0,0,1273,221,204,113,1276,Cottonwood_Willow
