Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
43848,3123,162,5,210,-5,6396,225,241,150,2440,Lodgepole_Pine
6516,3314,228,23,509,167,1358,180,254,203,4239,Spruce_Fir
101811,2506,198,18,120,49,1155,212,252,169,582,Ponderosa_Pine
55437,3128,199,19,765,91,1747,210,253,171,638,Lodgepole_Pine
12119,2945,32,18,579,150,2958,213,198,115,1101,Lodgepole_Pine
6583,2389,141,27,30,5,510,247,221,83,1284,Ponderosa_Pine
70626,2675,318,15,30,4,2205,181,226,185,4628,Lodgepole_Pine
41746,2142,47,34,150,75,210,209,147,47,741,Ponderosa_Pine
46547,2977,67,14,60,-6,3711,233,211,106,1434,Ponderosa_Pine
99481,3231,147,5,210,28,4832,227,239,147,553,Spruce_Fir
95417,2975,231,12,285,75,5187,201,251,186,1307,Lodgepole_Pine
15244,3068,29,12,90,1,1360,216,213,132,3105,Spruce_Fir
10616,2511,316,29,283,123,693,132,201,203,1237,Lodgepole_Pine
69552,2987,197,27,306,-34,1167,201,250,168,443,Lodgepole_Pine
45150,2787,99,18,323,155,330,247,212,87,642,Aspen
86420,2959,261,11,516,63,5978,194,246,191,6121,Lodgepole_Pine
86865,3041,253,20,426,75,1273,171,249,213,612,Lodgepole_Pine
26519,2546,45,16,247,41,306,222,202,109,942,Lodgepole_Pine
104286,2993,41,4,30,1,2910,220,230,146,1689,Cottonwood_Willow
21036,2911,12,17,443,92,1530,201,204,137,2836,Lodgepole_Pine
17413,3159,31,11,1200,290,2902,217,215,132,1754,Lodgepole_Pine
45894,3245,104,21,339,64,4050,250,209,77,930,Spruce_Fir
38735,3814,32,17,808,38,4237,214,201,118,2325,Krummholz
55912,2918,3,17,577,49,2192,195,206,146,1471,Lodgepole_Pine
57009,3011,352,15,30,7,4096,192,212,157,3864,Spruce_Fir
48159,2954,355,10,553,182,638,203,222,157,1364,Spruce_Fir
8295,2901,337,10,120,6,2059,199,227,167,607,Spruce_Fir
29239,3168,85,9,270,36,3257,233,225,124,3311,Spruce_Fir
47831,3394,84,16,408,112,2251,241,212,97,2448,Spruce_Fir
8159,3400,146,9,811,235,1421,233,239,138,1100,Spruce_Fir
75227,3101,116,24,67,-1,3588,253,208,68,2394,Spruce_Fir
35062,2772,87,9,247,23,1962,233,226,125,2391,Lodgepole_Pine
18666,2860,247,19,85,14,5214,178,251,207,503,Lodgepole_Pine
107121,3017,300,15,361,40,1275,176,232,196,1680,Lodgepole_Pine
82095,2689,12,25,120,52,1641,186,182,124,1189,Ponderosa_Pine
74700,2614,258,22,268,114,1092,162,247,219,1129,Ponderosa_Pine
77134,2868,151,16,0,0,3398,239,238,124,1950,Lodgepole_Pine
38669,2900,45,12,120,21,537,223,213,122,1998,Spruce_Fir
23329,2939,205,13,67,9,3749,212,252,172,1983,Lodgepole_Pine
89601,2585,47,16,551,59,1034,224,202,108,3844,Lodgepole_Pine
25858,3031,168,8,752,-91,6028,227,243,150,3118,Lodgepole_Pine
28703,2480,103,10,134,28,525,237,227,120,1410,Douglas_fir
28727,2679,117,31,42,19,1510,254,195,43,1071,Lodgepole_Pine
100435,3480,119,23,283,117,3940,252,214,78,3718,Krummholz
7048,2952,176,3,481,125,4928,221,241,156,5170,Lodgepole_Pine
91179,2488,64,20,108,40,1146,234,195,84,874,Douglas_fir
39874,2850,1,11,234,39,3524,204,219,152,5867,Lodgepole_Pine
