,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
42289,2536,58,14,379,23,987,230,209,109,1024,Lodgepole_Pine
63092,2854,106,22,108,35,2214,251,208,74,1230,Lodgepole_Pine
103491,2903,323,16,210,47,2912,179,222,182,2347,Krummholz
97431,3293,172,19,481,145,1214,229,245,141,2462,Lodgepole_Pine
15900,2922,293,13,42,6,999,184,237,193,553,Lodgepole_Pine
61881,2928,207,18,379,123,2858,206,253,177,1188,Lodgepole_Pine
30251,3115,217,12,268,-25,2489,206,252,180,532,Lodgepole_Pine
29800,3160,124,24,255,48,3560,252,215,77,268,Cottonwood_Willow
39123,2759,1,15,285,60,1753,197,210,149,1092,Lodgepole_Pine
42343,3118,140,15,379,23,5445,241,235,120,1365,Spruce_Fir
76176,2786,3,21,228,31,1061,187,196,142,1015,Spruce_Fir
43011,3207,31,22,162,48,666,208,185,104,1589,Spruce_Fir
50512,3049,23,4,365,62,854,218,231,151,1724,Lodgepole_Pine
48903,2884,256,33,767,501,841,126,238,238,2096,Lodgepole_Pine
24016,2523,175,12,162,37,1062,226,246,151,1127,Ponderosa_Pine
10359,2789,36,11,570,1,741,219,216,131,1142,Lodgepole_Pine
49281,2880,43,15,570,54,1050,221,205,114,1680,Lodgepole_Pine
56349,2922,50,11,120,0,4046,225,215,123,4986,Ponderosa_Pine
7886,2851,212,19,124,37,1852,200,254,184,1416,Aspen
4651,3249,61,8,603,173,778,227,223,129,1103,Spruce_Fir
61565,2927,63,1,90,1,1256,220,236,153,1565,Lodgepole_Pine
85673,2298,18,25,212,95,997,192,178,113,150,Ponderosa_Pine
68884,2263,342,27,30,18,570,154,189,166,564,Ponderosa_Pine
38419,2216,127,25,170,80,1298,252,215,75,680,Cottonwood_Willow
57796,3311,214,7,510,109,911,213,247,170,849,Spruce_Fir
69150,3156,119,2,446,56,5464,223,237,149,466,Spruce_Fir
34488,3158,57,16,127,20,5086,229,206,105,1237,Spruce_Fir
