"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
11,2812,90,11,192,14,774,237,223,116,514,"Lodgepole_Pine",11
23,3078,339,3,309,50,2741,212,234,160,1354,"Lodgepole_Pine",23
24,2937,41,13,192,29,2168,221,210,122,488,"Spruce_Fir",24
38,2869,180,17,67,4,4780,224,248,151,124,"Lodgepole_Pine",38
47,3245,81,9,492,97,685,233,224,123,1844,"Lodgepole_Pine",47
51,3227,193,15,677,13,531,217,251,163,2513,"Lodgepole_Pine",51
53,2519,226,28,30,0,1129,170,252,207,564,"Ponderosa_Pine",53
58,2454,358,12,108,22,760,202,218,154,1406,"Ponderosa_Pine",58
59,2906,342,10,153,29,4236,200,226,164,6134,"Lodgepole_Pine",59
63,3198,128,10,247,36,1243,238,234,125,2448,"Spruce_Fir",63
69,2666,251,22,67,20,1560,166,249,217,1170,"Lodgepole_Pine",69
72,2942,37,10,258,13,4906,220,219,133,2107,"Lodgepole_Pine",72
83,2961,137,16,134,24,942,243,232,113,1170,"Spruce_Fir",83
87,2975,349,13,351,113,738,195,218,161,1731,"Lodgepole_Pine",87
90,3132,128,19,85,26,3282,248,224,96,3178,"Lodgepole_Pine",90
92,2846,112,10,212,25,2558,238,229,121,2831,"Lodgepole_Pine",92
96,2961,102,6,228,65,3390,230,233,137,1657,"Lodgepole_Pine",96
98,2999,31,13,306,47,1221,216,212,129,2356,"Spruce_Fir",98
99,2431,89,9,30,-2,421,234,225,122,1337,"Douglas_fir",99
104,2904,141,16,309,94,309,242,234,116,1283,"Ponderosa_Pine",104
107,3215,300,8,272,32,732,198,237,179,785,"Spruce_Fir",107
108,2948,45,30,376,134,2769,213,161,64,853,"Lodgepole_Pine",108
121,2705,58,27,210,100,1148,228,174,63,1222,"Lodgepole_Pine",121
123,2264,17,25,212,61,685,191,178,114,942,"Douglas_fir",123
126,2784,43,8,242,28,1940,222,222,136,1897,"Lodgepole_Pine",126
127,3481,59,22,741,266,2370,231,188,79,1710,"Spruce_Fir",127
137,2982,8,14,212,40,4414,203,212,145,1878,"Lodgepole_Pine",137
144,3110,119,12,95,0,2160,241,229,117,3268,"Spruce_Fir",144
153,3070,3,15,426,26,3838,199,211,148,2467,"Lodgepole_Pine",153
163,3236,288,12,633,126,1110,187,239,192,2821,"Spruce_Fir",163
168,3066,264,16,366,69,3307,179,246,205,1593,"Spruce_Fir",168
169,3483,49,15,726,249,2193,225,207,112,1698,"Spruce_Fir",169
171,3004,156,20,384,154,6131,238,238,119,4071,"Lodgepole_Pine",171
183,3070,168,10,331,36,6603,228,244,147,3287,"Lodgepole_Pine",183
184,2707,34,5,210,21,1452,219,228,146,1507,"Spruce_Fir",184
186,3035,338,15,150,30,90,187,218,170,1307,"Lodgepole_Pine",186
187,3182,321,3,182,37,2826,211,236,164,1034,"Lodgepole_Pine",187
193,3258,240,18,638,167,3994,184,252,203,771,"Lodgepole_Pine",193
195,2745,31,11,537,46,150,217,217,134,830,"Aspen",195
197,3237,108,3,330,16,4417,225,236,146,2207,"Spruce_Fir",197
203,3346,209,12,792,144,2781,211,251,173,1332,"Spruce_Fir",203
205,2745,28,9,480,121,1448,217,220,138,633,"Lodgepole_Pine",205
209,2824,63,7,108,10,1129,226,226,134,2629,"Lodgepole_Pine",209
210,3092,122,16,175,16,3463,246,226,103,457,"Spruce_Fir",210
215,3039,8,19,636,118,1374,194,198,138,351,"Lodgepole_Pine",215
226,3304,211,16,361,-1,1697,205,253,180,4001,"Spruce_Fir",226
227,3209,43,20,0,0,2954,220,192,99,2452,"Spruce_Fir",227
236,3230,0,13,150,22,2239,200,215,152,2481,"Spruce_Fir",236
237,3083,55,12,360,8,1890,227,215,119,1148,"Spruce_Fir",237
241,2880,5,13,90,20,1595,202,213,147,2754,"Lodgepole_Pine",241
244,3083,295,4,780,123,902,209,238,169,949,"Lodgepole_Pine",244
260,3531,345,15,400,37,1627,190,216,164,2103,"Krummholz",260
261,3134,72,1,67,0,3986,219,237,154,1529,"Lodgepole_Pine",261
263,3188,286,7,649,177,1680,201,240,179,702,"Spruce_Fir",263
266,3130,214,19,511,106,5903,199,254,185,1718,"Lodgepole_Pine",266
268,3329,179,18,661,115,1116,224,248,149,2433,"Lodgepole_Pine",268
270,2863,122,12,342,55,759,240,230,118,2765,"Lodgepole_Pine",270
273,2777,24,24,300,-9,2944,198,179,108,2382,"Spruce_Fir",273
275,3408,317,32,210,83,3784,121,194,204,3703,"Krummholz",275
280,2765,34,5,503,22,1387,219,228,146,1012,"Lodgepole_Pine",280
286,3209,23,17,0,0,1179,207,201,125,886,"Spruce_Fir",286
293,2805,89,20,170,25,2843,246,204,79,153,"Lodgepole_Pine",293
294,3240,143,18,90,16,2917,243,233,111,2952,"Spruce_Fir",294
312,3061,344,10,127,-7,1878,201,225,163,1316,"Spruce_Fir",312
335,3224,80,11,30,-4,4082,234,221,118,3360,"Krummholz",335
336,3285,8,19,576,148,1195,194,198,137,5280,"Spruce_Fir",336
338,3088,64,16,0,0,1825,233,205,99,2938,"Spruce_Fir",338
360,2682,136,26,247,97,1915,249,220,82,2722,"Ponderosa_Pine",360
367,2774,110,16,268,70,408,245,221,100,408,"Aspen",367
374,3250,217,22,765,159,3969,191,254,192,845,"Lodgepole_Pine",374
375,3341,91,20,201,6,2079,246,204,79,3302,"Krummholz",375
379,3130,9,12,192,21,466,206,216,146,1953,"Spruce_Fir",379
392,3036,156,19,180,-1,914,238,238,122,684,"Lodgepole_Pine",392
394,3065,11,18,90,4,1189,199,202,136,1418,"Lodgepole_Pine",394
399,2239,321,23,67,19,636,156,211,192,1740,"Ponderosa_Pine",399
403,2471,295,10,256,27,644,192,237,185,1289,"Douglas_fir",403
404,2492,72,6,300,49,67,227,228,136,1660,"Ponderosa_Pine",404
413,3161,135,7,60,6,1266,231,237,139,1922,"Spruce_Fir",413
415,3059,294,6,469,104,725,202,239,176,819,"Lodgepole_Pine",415
416,3091,349,10,162,25,2294,202,224,160,2353,"Spruce_Fir",416
439,3275,336,10,134,34,1429,197,226,168,633,"Spruce_Fir",439
444,2882,6,12,569,116,2182,205,216,148,757,"Aspen",444
446,3060,264,4,379,67,2609,209,242,171,1999,"Lodgepole_Pine",446
452,3149,45,4,240,39,1784,221,231,146,2568,"Spruce_Fir",452
456,2991,74,8,150,12,3624,230,226,129,5292,"Lodgepole_Pine",456
468,3210,333,31,162,65,408,133,183,180,2461,"Spruce_Fir",468
469,2975,196,9,531,62,5608,218,248,163,3638,"Lodgepole_Pine",469
472,3171,223,24,955,396,1167,182,254,200,1433,"Spruce_Fir",472
473,2982,129,12,350,17,5716,240,233,121,3755,"Cottonwood_Willow",473
477,3160,50,18,201,12,1575,225,199,101,4621,"Spruce_Fir",477
486,3117,170,15,306,65,247,230,245,143,577,"Lodgepole_Pine",486
496,3200,42,7,30,-2,4338,222,224,137,3384,"Spruce_Fir",496
499,3053,41,24,297,85,5029,215,181,89,2505,"Spruce_Fir",499
503,3141,23,2,234,6,2616,218,235,154,1399,"Spruce_Fir",503
505,2647,150,24,658,-6,648,242,231,104,1323,"Ponderosa_Pine",505
516,3441,48,18,30,-1,3256,224,197,101,2460,"Krummholz",516
521,3039,98,12,690,232,696,239,223,113,997,"Lodgepole_Pine",521
531,3387,256,10,983,130,1095,197,246,187,2084,"Spruce_Fir",531
534,3221,15,13,532,103,2965,208,213,141,864,"Spruce_Fir",534
537,3069,82,20,268,60,4772,243,200,78,1818,"Spruce_Fir",537
542,2846,128,13,60,8,2591,242,231,116,2571,"Spruce_Fir",542
546,3043,30,17,242,43,3632,213,201,119,4991,"Lodgepole_Pine",546
547,2644,22,10,42,0,3478,214,218,140,2955,"Spruce_Fir",547
