"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
7,3001,28,15,446,3,4365,213,207,127,3017,"Lodgepole_Pine",7
8,3341,133,15,638,135,466,243,231,112,242,"Spruce_Fir",8
15,3228,118,11,162,2,2589,240,230,118,1082,"Spruce_Fir",15
16,3249,230,24,30,-10,2122,176,253,206,3843,"Spruce_Fir",16
17,3291,14,10,716,100,6021,210,218,144,2824,"Lodgepole_Pine",17
19,3220,14,15,153,41,4232,205,209,138,3097,"Spruce_Fir",19
20,3044,117,6,902,45,5870,231,234,136,3576,"Spruce_Fir",20
31,2507,63,2,0,0,1450,221,234,150,1449,"Douglas_fir",31
35,3040,303,17,390,110,1471,170,229,199,3180,"Spruce_Fir",35
41,2484,43,8,150,-1,234,222,222,135,1209,"Ponderosa_Pine",41
53,2519,226,28,30,0,1129,170,252,207,564,"Ponderosa_Pine",53
61,2627,122,15,90,16,1790,244,227,108,4722,"Lodgepole_Pine",61
72,2942,37,10,258,13,4906,220,219,133,2107,"Lodgepole_Pine",72
81,2650,27,11,60,2,335,215,217,137,1355,"Lodgepole_Pine",81
83,2961,137,16,134,24,942,243,232,113,1170,"Spruce_Fir",83
93,3302,107,5,120,42,6066,229,234,139,661,"Spruce_Fir",93
96,2961,102,6,228,65,3390,230,233,137,1657,"Lodgepole_Pine",96
101,3044,133,13,30,10,3247,240,234,121,5833,"Lodgepole_Pine",101
106,2881,58,21,30,4,247,230,192,86,450,"Spruce_Fir",106
107,3215,300,8,272,32,732,198,237,179,785,"Spruce_Fir",107
110,2824,345,18,30,9,2241,181,208,164,847,"Lodgepole_Pine",110
124,3037,63,4,404,119,2912,224,231,143,1825,"Spruce_Fir",124
130,2909,18,2,210,-9,3814,217,234,154,6020,"Lodgepole_Pine",130
133,3043,57,13,30,6,1801,228,212,115,3158,"Spruce_Fir",133
143,2479,62,24,67,10,900,232,182,69,825,"Ponderosa_Pine",143
146,2928,356,28,234,59,2506,163,177,143,1245,"Lodgepole_Pine",146
158,2851,107,21,67,-13,134,251,209,76,1057,"Spruce_Fir",158
164,3040,279,26,395,129,5562,139,232,228,1053,"Lodgepole_Pine",164
175,3117,308,9,658,104,1410,196,235,178,2197,"Spruce_Fir",175
180,3366,291,4,150,10,1511,208,239,169,933,"Krummholz",180
182,2797,289,12,306,65,247,186,238,193,2039,"Lodgepole_Pine",182
191,2909,28,23,175,65,972,204,183,105,1740,"Spruce_Fir",191
