,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
45366,2716,3,17,150,35,2460,195,205,145,2264,Lodgepole_Pine
20720,3116,79,8,30,-5,5251,231,225,126,2135,Spruce_Fir
63282,3126,27,4,95,11,2535,218,230,149,1113,Spruce_Fir
27741,2985,132,19,201,31,1687,247,227,100,2343,Lodgepole_Pine
76115,2763,21,11,150,10,1153,212,216,139,2341,Lodgepole_Pine
79965,2819,73,45,212,154,216,224,113,0,1421,Aspen
79575,3231,30,18,150,53,871,212,197,116,1584,Spruce_Fir
9630,3092,144,11,67,11,1465,236,238,131,2971,Spruce_Fir
77705,2876,119,9,60,0,589,235,233,128,1834,Lodgepole_Pine
62380,3014,73,13,60,-1,2016,235,215,110,3448,Spruce_Fir
84026,3250,321,3,850,69,1617,211,236,164,2574,Lodgepole_Pine
49683,2604,215,18,30,12,3092,200,254,185,1328,Douglas_fir
74980,3212,299,18,180,51,631,166,230,203,2497,Spruce_Fir
75730,2814,90,9,362,29,3181,235,225,121,6542,Lodgepole_Pine
85379,3110,266,12,391,56,362,190,245,194,807,Lodgepole_Pine
106652,3110,74,15,0,0,1507,237,209,99,1880,Spruce_Fir
92409,2772,94,7,443,36,1651,231,230,132,2898,Lodgepole_Pine
47661,3269,140,18,319,-3,1167,244,232,109,2846,Spruce_Fir
83637,3310,69,7,150,19,4254,228,226,131,3666,Spruce_Fir
68049,2683,169,10,182,30,1722,228,244,148,1131,Lodgepole_Pine
99723,2804,311,14,108,13,3724,181,229,188,5581,Lodgepole_Pine
4201,3152,222,29,127,61,3449,172,252,203,618,Lodgepole_Pine
15071,3167,258,12,85,9,5632,192,247,193,2102,Douglas_fir
12178,3073,45,7,255,39,6677,222,225,138,3079,Lodgepole_Pine
98217,2064,329,33,95,64,153,126,183,186,534,Ponderosa_Pine
97160,2688,87,10,180,64,1533,235,224,119,1316,Ponderosa_Pine
54129,2915,54,20,190,63,1521,227,192,89,2750,Lodgepole_Pine
70077,3130,173,21,732,89,531,228,245,138,1804,Lodgepole_Pine
