"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
62,3340,209,18,680,195,1146,203,254,181,4313,"Lodgepole_Pine",62
94,3045,59,1,30,0,3126,220,235,152,537,"Lodgepole_Pine",94
166,2860,152,11,108,10,4830,234,240,136,4522,"Lodgepole_Pine",166
465,3011,342,8,150,36,5136,205,229,163,3862,"Spruce_Fir",465
510,3018,39,19,234,33,4147,217,194,105,4094,"Spruce_Fir",510
556,3330,246,20,450,83,3409,173,251,211,1425,"Lodgepole_Pine",556
586,2608,143,20,300,70,1040,244,231,107,1053,"Ponderosa_Pine",586
705,2613,191,15,277,9,1588,218,250,162,824,"Ponderosa_Pine",705
729,3151,282,14,42,7,2482,180,240,199,1065,"Spruce_Fir",729
733,3301,94,20,277,16,1604,247,205,78,2045,"Spruce_Fir",733
939,3139,139,13,319,72,3154,240,235,123,3112,"Spruce_Fir",939
1005,3290,333,2,180,4,5676,214,236,160,703,"Spruce_Fir",1005
1112,2750,56,7,210,63,1707,225,225,134,573,"Lodgepole_Pine",1112
1205,3077,75,31,497,-27,720,240,165,32,1744,"Spruce_Fir",1205
1210,2439,299,12,150,55,342,185,235,190,499,"Ponderosa_Pine",1210
1344,2878,97,22,60,20,771,249,202,69,1727,"Lodgepole_Pine",1344
1410,3077,63,1,255,46,4452,220,236,153,2397,"Spruce_Fir",1410
1467,3242,88,20,391,129,1150,246,202,77,2016,"Lodgepole_Pine",1467
1507,3039,33,8,95,3,1357,219,222,139,1652,"Spruce_Fir",1507
1622,2888,354,7,0,0,2059,208,227,157,1485,"Aspen",1622
1636,2592,180,1,323,61,960,219,239,157,150,"Lodgepole_Pine",1636
1806,2969,48,11,313,49,1800,224,215,123,1826,"Lodgepole_Pine",1806
1841,3238,110,15,450,102,626,244,223,104,908,"Krummholz",1841
2198,2717,173,10,300,26,2192,226,245,151,1616,"Lodgepole_Pine",2198
2209,2611,280,16,240,93,1068,176,240,204,1747,"Douglas_fir",2209
2265,3124,167,16,134,19,888,232,244,138,1995,"Spruce_Fir",2265
2379,2455,351,24,120,27,840,171,193,155,1101,"Douglas_fir",2379
2412,3302,277,18,638,135,4290,169,241,210,2477,"Spruce_Fir",2412
2506,3411,161,17,67,11,4184,235,241,130,4039,"Krummholz",2506
2563,3080,86,10,150,33,2992,234,224,120,5977,"Spruce_Fir",2563
2584,3308,99,17,212,23,2672,246,215,92,1601,"Krummholz",2584
2703,3243,265,18,726,177,6208,173,245,210,1865,"Lodgepole_Pine",2703
2711,2780,141,16,525,146,2711,242,234,116,1994,"Aspen",2711
2956,2690,36,29,134,44,2568,204,163,78,990,"Lodgepole_Pine",2956
2962,3149,120,13,150,33,3438,242,229,114,4269,"Spruce_Fir",2962
2984,2886,97,6,95,-6,4821,229,232,137,1451,"Lodgepole_Pine",2984
3257,3395,321,6,272,19,2906,204,234,169,2059,"Spruce_Fir",3257
3311,3051,322,11,150,6,1740,192,229,177,1624,"Spruce_Fir",3311
3360,2976,39,17,685,157,1320,219,201,112,2616,"Lodgepole_Pine",3360
3383,2803,347,15,162,20,1981,191,215,162,2922,"Lodgepole_Pine",3383
3425,2942,247,16,175,26,5196,184,250,203,1733,"Lodgepole_Pine",3425
3473,3032,32,9,382,14,1128,218,220,137,1812,"Spruce_Fir",3473
3715,3323,222,7,150,12,1127,211,247,173,1660,"Krummholz",3715
4104,3367,294,9,295,29,1471,196,238,182,860,"Krummholz",4104
4195,3005,231,3,30,7,2391,214,242,166,934,"Lodgepole_Pine",4195
4213,3146,114,22,127,57,972,251,213,78,1092,"Spruce_Fir",4213
4383,3020,269,9,579,-100,1855,196,244,187,2268,"Lodgepole_Pine",4383
