,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
77559,3209,270,4,256,25,577,210,241,170,1561,Spruce_Fir
89708,3185,351,13,582,167,4542,196,217,159,2156,Spruce_Fir
46782,3230,316,25,228,85,474,147,211,200,2484,Spruce_Fir
92381,3128,354,22,390,55,1473,177,195,151,2046,Spruce_Fir
14256,2992,232,14,60,15,2084,196,252,191,474,Lodgepole_Pine
42763,2799,343,16,60,8,1357,186,214,166,2568,Lodgepole_Pine
61999,2791,109,16,67,20,1411,246,219,97,1776,Lodgepole_Pine
94320,3286,47,12,134,18,1853,224,213,121,4767,Spruce_Fir
23743,3254,56,3,566,159,5209,222,232,146,1908,Spruce_Fir
100491,2813,32,9,0,0,3360,218,220,137,2700,Spruce_Fir
15070,3306,190,17,725,104,2507,218,251,161,1610,Lodgepole_Pine
9346,2183,287,31,90,46,1209,120,220,233,671,Douglas_fir
8860,2381,63,21,120,55,924,233,191,80,1345,Douglas_fir
45018,2564,230,20,30,7,1565,185,254,201,732,Ponderosa_Pine
108269,2870,30,8,0,0,3730,218,223,141,2792,Lodgepole_Pine
15946,3018,252,20,242,97,2774,173,249,212,2391,Lodgepole_Pine
46795,3175,225,9,124,14,765,208,249,177,2457,Spruce_Fir
15859,2926,97,19,258,98,560,247,210,85,595,Spruce_Fir
13626,3098,303,12,67,15,2069,188,234,187,1928,Spruce_Fir
36158,2854,14,10,277,37,2292,211,220,145,2136,Lodgepole_Pine
85664,2943,222,6,234,30,1632,212,246,171,1209,Spruce_Fir
38329,3024,333,5,0,0,3013,208,233,164,481,Spruce_Fir
48340,3183,102,7,319,35,5706,232,231,132,1819,Aspen
7716,3079,149,13,162,24,1851,237,239,129,1891,Lodgepole_Pine
84746,3254,189,17,210,48,1947,218,251,160,1528,Spruce_Fir
67292,3090,45,6,255,40,3669,222,227,140,2941,Lodgepole_Pine
11917,2662,30,11,277,60,1333,216,215,133,1266,Lodgepole_Pine
76092,2906,351,10,162,36,4211,203,224,159,6162,Lodgepole_Pine
106467,3348,181,19,430,86,4489,223,248,150,2716,Spruce_Fir
99676,2426,81,19,182,67,630,242,204,85,371,Ponderosa_Pine
72020,2306,33,7,404,201,690,219,226,143,234,Ponderosa_Pine
18720,3179,326,5,371,26,1638,206,234,166,306,Spruce_Fir
62863,2772,164,10,212,39,603,230,243,145,2398,Lodgepole_Pine
13866,3310,85,17,283,41,2584,242,210,92,1513,Krummholz
100317,3018,80,17,210,7,3543,240,208,93,5840,Spruce_Fir
41519,3168,85,9,270,36,3257,233,225,124,3311,Spruce_Fir
90630,3395,299,8,939,189,1150,197,237,180,2044,Spruce_Fir
44266,3281,103,17,365,54,1595,247,215,91,2713,Spruce_Fir
96888,3152,36,15,150,20,566,218,206,120,5377,Spruce_Fir
65375,3350,18,10,277,50,2215,213,220,143,1676,Spruce_Fir
38754,3027,315,12,67,12,2831,188,230,182,655,Spruce_Fir
81020,2801,45,16,424,-6,1776,223,203,110,2483,Lodgepole_Pine
36282,2939,311,24,212,99,5343,146,214,205,4924,Lodgepole_Pine
2352,2997,288,15,503,18,1405,175,237,201,1460,Lodgepole_Pine
49300,3075,154,19,457,155,1320,239,238,121,3251,Spruce_Fir
78041,2726,125,13,162,29,2072,241,230,116,391,Lodgepole_Pine
22497,3203,18,12,644,108,5831,211,215,139,1390,Spruce_Fir
108271,2775,76,14,467,-3,1689,236,214,106,1648,Lodgepole_Pine
44205,3074,52,30,180,36,3389,220,162,56,1541,Spruce_Fir
73205,2875,29,31,595,278,1226,192,156,82,726,Lodgepole_Pine
50380,2797,55,15,684,113,518,228,207,109,1208,Lodgepole_Pine
32951,2434,30,14,30,4,360,215,208,127,1273,Douglas_fir
77904,3130,294,9,626,209,3192,194,238,184,2313,Douglas_fir
19559,2463,65,31,258,96,633,232,163,41,721,Ponderosa_Pine
36263,2929,276,27,162,102,5243,139,234,229,4877,Lodgepole_Pine
11752,2032,78,15,365,71,485,238,211,99,95,Ponderosa_Pine
25440,3004,10,11,824,206,2911,208,218,146,992,Lodgepole_Pine
33479,3002,13,8,295,58,2105,212,223,148,716,Lodgepole_Pine
81285,3266,323,22,703,131,443,160,212,189,2133,Lodgepole_Pine
97949,3013,76,19,306,75,2162,240,202,85,1838,Lodgepole_Pine
47699,3117,62,11,180,49,5295,230,216,118,787,Spruce_Fir
66044,3289,106,9,120,-6,3989,235,229,125,2207,Spruce_Fir
27605,2871,19,15,277,61,2697,208,207,133,1765,Lodgepole_Pine
11668,3180,127,18,67,0,3167,247,225,100,960,Lodgepole_Pine
110218,2634,295,10,0,0,2268,192,237,185,2527,Douglas_fir
103074,2484,37,26,30,1,698,209,173,86,1445,Douglas_fir
96763,2705,198,33,124,75,2311,190,246,167,655,Ponderosa_Pine
32812,3022,348,17,95,21,175,186,209,160,807,Spruce_Fir
39527,2916,179,13,60,12,4179,225,248,152,4269,Lodgepole_Pine
28011,3175,116,8,120,-3,2295,235,232,129,891,Spruce_Fir
95972,3072,150,21,1048,181,3194,242,234,110,1585,Lodgepole_Pine
59604,3185,69,12,90,-8,2140,232,217,115,845,Spruce_Fir
43942,2476,323,10,30,1,1173,194,230,175,886,Lodgepole_Pine
36103,2805,305,25,242,84,2598,144,217,210,212,Lodgepole_Pine
96345,3040,257,13,570,140,5485,190,247,195,1120,Lodgepole_Pine
55600,3287,109,17,443,92,295,247,219,96,691,Spruce_Fir
96303,3174,270,31,67,16,1136,123,232,238,2529,Spruce_Fir
45592,3115,204,18,376,66,3036,207,253,176,1687,Lodgepole_Pine
72455,2914,238,3,120,21,272,214,242,166,511,Lodgepole_Pine
77723,3248,264,11,808,182,6299,193,245,191,1666,Lodgepole_Pine
71684,2827,59,18,499,139,510,231,201,97,2534,Lodgepole_Pine
31254,2950,324,15,0,0,4886,182,223,181,4126,Spruce_Fir
52915,2395,358,28,256,-15,765,165,177,140,1482,Ponderosa_Pine
76684,2830,216,23,108,48,1366,189,254,192,2056,Lodgepole_Pine
79135,3101,187,18,532,119,1530,220,250,157,3463,Spruce_Fir
24143,2613,81,16,120,13,1087,240,209,95,2249,Lodgepole_Pine
53287,3063,50,4,277,-38,671,221,231,146,1544,Spruce_Fir
40570,2737,191,14,108,30,3824,219,250,162,2015,Lodgepole_Pine
31168,3043,37,5,42,0,2521,220,229,145,2954,Lodgepole_Pine
76085,3045,50,7,30,5,1158,224,224,135,2067,Lodgepole_Pine
85725,3092,209,23,417,78,2505,197,254,183,2998,Lodgepole_Pine
34289,3380,180,6,150,12,4196,223,244,156,4080,Krummholz
104474,3037,176,12,150,10,6491,226,246,152,3009,Lodgepole_Pine
106393,3052,120,5,0,0,1211,229,235,140,3085,Spruce_Fir
57174,2552,82,37,127,61,1583,241,150,0,949,Ponderosa_Pine
97271,3100,109,11,256,68,2382,240,227,116,3390,Spruce_Fir
109863,2587,138,15,218,42,1639,242,233,117,1717,Ponderosa_Pine
24123,2786,326,14,85,17,2310,186,224,178,1224,Lodgepole_Pine
53570,3462,247,27,150,60,3167,153,248,225,1718,Spruce_Fir
76992,3266,191,17,361,33,2176,217,251,162,1140,Lodgepole_Pine
21691,3090,297,26,270,69,2806,140,222,218,2548,Spruce_Fir
35826,2915,315,1,175,22,323,215,237,160,402,Lodgepole_Pine
46443,3029,335,4,42,-1,859,211,234,162,1698,Spruce_Fir
35156,2817,149,15,0,0,2255,238,238,125,2832,Lodgepole_Pine
104691,3245,172,7,212,33,2694,225,243,152,2613,Krummholz
69367,3181,270,2,201,5,5000,214,239,163,2432,Spruce_Fir
57220,2970,62,18,541,165,543,232,200,93,765,Lodgepole_Pine
7229,2815,209,23,228,-13,1621,197,254,183,990,Lodgepole_Pine
43801,3084,51,6,190,8,3236,223,226,138,979,Lodgepole_Pine
27108,2439,303,24,60,25,376,145,220,211,934,Ponderosa_Pine
108469,3069,76,2,940,146,1302,222,235,150,2512,Lodgepole_Pine
40884,2749,180,8,150,24,1350,223,245,155,2118,Spruce_Fir
67567,2330,346,24,376,205,1008,167,195,162,1302,Ponderosa_Pine
17546,2638,50,11,30,7,999,225,217,125,1622,Lodgepole_Pine
95906,3439,292,20,404,81,780,161,232,210,1206,Spruce_Fir
39386,3137,358,23,912,368,1057,178,191,145,1633,Douglas_fir
62386,3355,127,14,446,64,1945,243,230,112,2947,Ponderosa_Pine
1858,2794,77,4,150,32,3180,226,231,141,5076,Lodgepole_Pine
25669,3029,326,25,210,-11,1848,152,204,188,3483,Spruce_Fir
15981,2834,96,11,0,0,1383,237,225,117,2479,Spruce_Fir
28260,3481,309,29,218,130,3437,130,207,211,1339,Douglas_fir
31975,3064,244,24,108,33,2513,165,250,217,1473,Lodgepole_Pine
105759,2765,131,5,0,0,779,228,237,144,3022,Spruce_Fir
66009,3131,45,4,0,0,2644,221,231,147,1155,Spruce_Fir
38406,2858,117,11,255,47,1332,239,230,120,3055,Lodgepole_Pine
81133,3145,73,6,90,7,1888,228,228,134,417,Krummholz
47656,3317,96,16,201,44,2368,244,215,95,1931,Spruce_Fir
63802,2814,69,4,210,4,2167,224,231,143,2308,Lodgepole_Pine
94948,2582,140,15,60,6,1490,241,235,120,2573,Ponderosa_Pine
97763,3216,162,23,582,226,658,235,238,120,1652,Lodgepole_Pine
90770,3169,185,8,210,37,984,222,246,158,1746,Lodgepole_Pine
41357,3173,58,20,600,113,1587,230,195,89,2236,Spruce_Fir
44634,3243,196,7,671,126,4818,219,246,162,2669,Spruce_Fir
13886,3037,30,4,474,92,2802,218,231,149,1741,Spruce_Fir
51731,3190,320,4,300,-4,745,209,236,165,1032,Lodgepole_Pine
33569,2912,106,20,283,20,256,249,211,81,300,Spruce_Fir
36514,3062,114,11,240,18,3228,240,229,118,553,Lodgepole_Pine
