Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
1397,3129,90,4,175,16,6699,226,233,141,2382,Lodgepole_Pine
9695,3281,32,12,234,21,1745,217,214,130,4818,Spruce_Fir
9168,3431,279,21,404,73,750,158,237,217,1173,Krummholz
79214,2983,45,23,466,170,722,219,183,88,769,Lodgepole_Pine
89340,2542,107,5,180,0,450,229,234,139,1167,Lodgepole_Pine
4055,3142,107,12,175,36,3313,240,225,113,3197,Lodgepole_Pine
63432,3048,67,19,242,39,4652,235,198,86,433,Lodgepole_Pine
109935,1929,154,18,108,30,124,238,238,123,771,Ponderosa_Pine
48246,3129,323,7,212,-17,696,202,233,170,1209,Spruce_Fir
34678,3322,113,14,566,141,3992,243,226,109,1142,Spruce_Fir
31400,2112,228,31,42,28,1084,158,250,213,342,Ponderosa_Pine
53828,3150,171,12,210,12,2164,228,245,147,2455,Lodgepole_Pine
46239,2704,148,9,90,13,1622,232,240,139,3421,Lodgepole_Pine
87567,3011,135,3,750,39,5708,224,238,149,6360,Spruce_Fir
75770,3092,318,13,192,50,646,185,228,183,1019,Spruce_Fir
91310,2833,39,7,95,5,700,221,225,140,514,Spruce_Fir
20066,3706,0,6,1189,260,5263,212,229,155,3577,Krummholz
100432,2932,16,7,674,134,3164,214,226,148,765,Lodgepole_Pine
82859,2451,43,24,30,9,778,217,181,87,1403,Douglas_fir
8559,2766,29,18,42,10,1621,211,199,119,2431,Lodgepole_Pine
38501,2693,78,19,212,33,1153,241,201,82,926,Lodgepole_Pine
85512,3014,323,5,210,17,2550,208,235,166,942,Douglas_fir
77735,2953,77,17,595,126,1230,239,207,94,624,Lodgepole_Pine
20054,3003,341,21,0,0,5546,172,205,169,2162,Spruce_Fir
15414,2929,34,13,402,62,4126,218,212,128,5689,Lodgepole_Pine
31249,2975,57,16,228,56,5727,229,205,104,3909,Lodgepole_Pine
32270,3294,180,18,765,137,959,224,248,150,1434,Lodgepole_Pine
47369,3083,345,7,660,40,750,207,230,161,845,Lodgepole_Pine
11336,2625,119,20,216,74,481,250,218,86,1742,Lodgepole_Pine
24242,3189,154,35,732,308,1132,237,217,78,2761,Spruce_Fir
48562,3182,272,18,216,34,408,170,242,210,700,Spruce_Fir
28683,3051,13,9,67,8,3472,212,222,148,2761,Spruce_Fir
22475,2221,1,40,495,64,592,134,135,116,765,Ponderosa_Pine
107502,3005,240,18,511,109,5397,183,252,203,1071,Lodgepole_Pine
58646,3399,89,29,680,114,2007,248,181,41,1731,Spruce_Fir
20830,2918,58,14,424,113,2658,229,211,112,1482,Lodgepole_Pine
58069,3001,290,29,201,70,5794,127,222,228,1794,Spruce_Fir
51059,3141,135,4,60,3,4624,226,238,146,1981,Spruce_Fir
78891,2962,226,13,467,66,5946,201,252,186,6246,Lodgepole_Pine
60410,2951,91,16,30,0,930,243,214,97,1282,Spruce_Fir
56714,2602,189,29,242,-51,313,207,246,153,553,Lodgepole_Pine
26480,2260,354,37,67,29,888,135,151,137,1159,Douglas_fir
44778,2857,209,24,124,48,1315,196,254,183,2661,Aspen
70019,3129,281,8,67,6,1315,197,241,184,1342,Spruce_Fir
17153,2351,299,26,450,110,362,140,221,217,1812,Ponderosa_Pine
35020,3078,142,38,30,-154,3005,243,201,50,1387,Lodgepole_Pine
7591,2791,16,9,295,105,3001,212,222,146,6380,Spruce_Fir
20845,2649,138,27,470,240,446,249,218,78,1458,Ponderosa_Pine
44526,3065,302,23,553,248,1798,149,222,210,630,Lodgepole_Pine
83550,2875,102,15,379,77,3025,244,219,99,335,Lodgepole_Pine
43691,3233,31,11,240,21,1073,217,216,133,2285,Spruce_Fir
55240,3129,29,17,816,213,4310,212,202,121,3825,Douglas_fir
42720,3174,17,9,1243,165,3007,213,221,145,2030,Lodgepole_Pine
8633,2346,321,21,85,25,313,161,214,190,900,Ponderosa_Pine
41133,2968,78,28,170,36,2037,242,178,47,3020,Spruce_Fir
13552,2772,276,46,240,138,1476,63,201,252,1361,Lodgepole_Pine
7924,3385,161,12,402,21,2322,232,243,140,470,Krummholz
73075,2771,92,16,42,10,2206,243,214,95,3023,Lodgepole_Pine
47961,3438,308,13,470,30,4972,185,232,187,4177,Krummholz
37402,2728,108,13,90,12,2268,242,224,109,6558,Lodgepole_Pine
22827,3128,358,30,708,47,2858,161,171,137,2582,Lodgepole_Pine
31782,3146,176,15,85,14,3664,226,247,149,4839,Spruce_Fir
64686,2471,2,14,450,229,912,200,213,149,930,Ponderosa_Pine
24670,3433,343,13,792,64,2460,194,220,165,1381,Spruce_Fir
42418,2630,110,5,30,1,2316,228,234,140,2509,Douglas_fir
11080,3220,45,7,417,72,5710,222,225,138,2407,Lodgepole_Pine
68131,3040,4,15,0,0,900,200,211,147,1674,Spruce_Fir
97624,2834,322,21,42,16,4903,163,214,189,247,Lodgepole_Pine
38008,3102,357,24,782,54,2730,176,190,146,2400,Lodgepole_Pine
13096,3252,294,3,450,109,4562,211,238,165,953,Lodgepole_Pine
4015,3135,171,14,256,37,2160,229,246,145,242,Spruce_Fir
96146,3353,201,27,524,174,666,197,251,174,900,Spruce_Fir
59936,2742,118,32,95,46,3323,254,192,38,6007,Aspen
46984,3173,37,22,228,37,924,213,185,98,5113,Spruce_Fir
31455,3073,59,17,690,-101,1150,231,202,98,871,Spruce_Fir
79084,2947,191,13,60,18,1134,219,250,162,417,Lodgepole_Pine
15987,2949,44,22,379,175,4281,219,185,90,800,Lodgepole_Pine
9219,2257,9,39,228,129,858,149,135,99,362,Ponderosa_Pine
22161,3285,86,14,190,15,3458,240,216,103,1290,Spruce_Fir
7562,2553,25,11,242,27,655,215,217,138,942,Lodgepole_Pine
30753,2504,215,30,127,72,1201,176,251,195,1266,Ponderosa_Pine
10711,3099,23,13,451,-75,1434,212,213,135,1130,Spruce_Fir
33742,2970,173,4,67,-3,1423,222,241,155,638,Lodgepole_Pine
2991,2959,336,3,408,115,1398,213,235,160,2537,Lodgepole_Pine
38222,2999,305,8,484,-35,1651,198,236,177,1852,Lodgepole_Pine
107066,2833,106,8,150,32,2848,235,230,127,2398,Lodgepole_Pine
1533,2770,69,31,95,-35,190,234,162,35,2311,Aspen
23770,3156,171,25,390,51,2575,228,242,131,3359,Lodgepole_Pine
9415,2200,77,25,210,149,474,242,186,60,247,Cottonwood_Willow
66329,2991,52,6,540,65,5232,223,227,140,6293,Lodgepole_Pine
56694,3278,164,40,201,121,1418,221,216,86,726,Krummholz
64490,3342,146,22,488,-20,499,244,231,105,684,Spruce_Fir
7161,3026,50,24,362,117,2458,223,182,81,2075,Spruce_Fir
36481,2929,177,9,108,13,5224,225,246,153,3653,Lodgepole_Pine
88469,2995,113,14,595,78,5400,243,225,108,2912,Lodgepole_Pine
103637,3122,39,20,805,267,819,217,193,104,1518,Lodgepole_Pine
34990,3078,137,16,150,-21,824,243,232,113,1514,Spruce_Fir
32847,3506,115,24,792,221,2236,252,209,70,1489,Spruce_Fir
25420,2754,172,18,60,7,1347,229,245,141,1572,Spruce_Fir
16339,3457,112,23,268,92,1549,252,209,73,1566,Krummholz
90733,3147,29,15,1173,278,2866,214,207,125,1689,Lodgepole_Pine
41979,3389,134,26,212,70,2250,250,218,79,874,Krummholz
31033,2535,44,24,524,132,990,218,181,86,968,Ponderosa_Pine
88962,3104,320,7,60,11,4712,201,233,171,2579,Lodgepole_Pine
9087,3301,115,12,309,43,1537,240,228,117,2325,Spruce_Fir
19352,3502,328,27,228,68,2770,145,198,187,2296,Spruce_Fir
76380,2024,287,25,331,102,391,142,229,223,914,Douglas_fir
84310,1883,29,24,60,24,108,204,180,102,765,Douglas_fir
56971,3037,11,10,696,151,5757,210,221,147,5200,Spruce_Fir
44730,2981,15,17,721,112,2377,202,201,133,1535,Lodgepole_Pine
95491,3248,228,13,30,0,3552,201,251,186,1524,Spruce_Fir
4902,2474,331,15,180,44,258,182,219,176,1110,Douglas_fir
34241,2850,119,27,306,179,1584,254,205,61,1610,Lodgepole_Pine
40863,3261,260,14,301,82,4635,186,247,199,3183,Spruce_Fir
49408,2479,333,29,134,49,553,142,189,179,990,Lodgepole_Pine
78612,2854,73,6,421,56,2064,228,228,134,1608,Lodgepole_Pine
92829,2880,314,28,242,111,430,136,206,204,1064,Spruce_Fir
8899,3138,335,16,484,-8,2769,183,218,173,382,Spruce_Fir
67556,2388,310,25,361,161,886,145,214,206,201,Ponderosa_Pine
95082,2975,45,2,361,23,4476,220,234,151,5589,Lodgepole_Pine
38837,2756,348,10,150,-9,1416,201,224,161,1368,Lodgepole_Pine
68283,3256,304,7,170,14,5622,201,237,175,616,Spruce_Fir
85916,3002,357,49,170,-8,2760,99,105,109,2334,Spruce_Fir
25386,2950,91,13,42,5,571,240,218,106,2477,Cottonwood_Willow
109081,2583,345,18,30,11,1361,181,208,164,5018,Lodgepole_Pine
11637,3412,60,7,595,-62,875,225,226,135,552,Krummholz
96309,2918,358,22,120,41,1290,180,193,146,1861,Lodgepole_Pine
20015,3285,216,11,547,58,4260,209,250,176,2048,Krummholz
2419,2948,8,13,660,153,2871,204,213,145,1315,Lodgepole_Pine
45618,2804,78,10,335,26,3126,234,221,118,6601,Lodgepole_Pine
23829,2929,206,10,210,13,4830,214,250,170,1950,Lodgepole_Pine
12450,2959,15,20,589,-66,607,198,194,128,1124,Spruce_Fir
55259,2972,143,15,362,-22,4537,240,236,121,2117,Lodgepole_Pine
55170,3227,73,11,600,63,1852,233,218,115,2550,Spruce_Fir
89342,2748,332,17,382,99,2049,177,215,176,2195,Douglas_fir
72729,3376,343,16,234,24,5190,187,215,166,3420,Krummholz
67231,2985,347,8,175,29,3727,204,227,161,1822,Lodgepole_Pine
56082,2975,143,7,210,23,4374,231,239,140,5402,Lodgepole_Pine
27871,2883,57,10,60,3,3283,227,220,126,4034,Lodgepole_Pine
11971,2693,20,20,420,-54,1358,202,194,123,1824,Lodgepole_Pine
8411,2892,4,10,218,8,1612,207,221,151,2832,Lodgepole_Pine
42822,2983,312,37,319,172,1050,98,185,213,1339,Spruce_Fir
36924,2916,179,16,180,69,1654,225,248,150,2366,Lodgepole_Pine
76406,3176,233,2,210,23,1463,215,241,163,228,Spruce_Fir
16578,3286,214,7,366,59,3891,214,247,169,2431,Spruce_Fir
107094,2747,53,14,277,12,1570,227,209,112,430,Lodgepole_Pine
13907,3272,323,9,726,201,3419,196,230,174,1992,Spruce_Fir
21289,2674,90,11,67,14,1298,237,222,114,780,Lodgepole_Pine
18400,2871,65,13,95,-5,484,232,212,110,1677,Lodgepole_Pine
52315,2768,120,16,330,91,1848,246,225,103,2192,Lodgepole_Pine
12029,3297,265,10,912,162,859,194,245,190,2584,Lodgepole_Pine
2906,3409,59,11,306,60,2830,228,217,120,1423,Krummholz
4214,2714,240,17,30,6,2122,185,252,202,210,Spruce_Fir
36236,3142,309,13,124,23,3275,183,231,188,4992,Spruce_Fir
87625,2188,30,29,150,49,671,198,166,88,1616,Ponderosa_Pine
66504,3145,283,13,95,15,2525,183,240,197,485,Lodgepole_Pine
63505,2524,49,22,150,47,892,223,188,89,994,Ponderosa_Pine
16639,2022,85,20,134,62,180,244,203,80,365,Ponderosa_Pine
38587,3149,85,8,420,108,1235,232,226,126,1167,Lodgepole_Pine
12446,2886,356,4,330,104,1618,214,233,157,1888,Lodgepole_Pine
25707,3130,13,11,384,35,1026,209,217,144,2543,Lodgepole_Pine
17774,2529,168,12,295,71,882,230,245,145,973,Krummholz
9327,2916,165,15,90,3,5332,232,244,138,4009,Lodgepole_Pine
109725,2679,29,32,323,183,916,190,153,79,1194,Lodgepole_Pine
505,2647,150,24,658,-6,648,242,231,104,1323,Ponderosa_Pine
5511,3108,174,12,330,5,3672,227,246,150,1065,Spruce_Fir
72564,3201,65,5,607,-12,513,225,230,140,2290,Lodgepole_Pine
49458,3316,265,9,210,41,2736,198,244,185,751,Douglas_fir
98963,3004,38,8,503,-9,3178,220,222,137,5801,Lodgepole_Pine
52541,3383,74,46,301,137,2281,223,110,0,674,Krummholz
59308,3031,358,22,540,5,742,180,194,147,1262,Douglas_fir
13531,3214,52,33,201,119,4826,217,152,45,1622,Spruce_Fir
38042,3017,110,12,430,-3,1113,240,227,115,1361,Lodgepole_Pine
97255,2458,260,19,319,188,1187,172,247,212,589,Douglas_fir
53807,2747,76,8,467,-12,830,230,226,128,2621,Lodgepole_Pine
10375,2615,18,10,277,13,1727,212,219,143,911,Douglas_fir
27224,3329,256,18,811,59,3182,175,248,210,853,Spruce_Fir
14797,3119,25,4,418,38,1765,218,231,150,2886,Spruce_Fir
18305,2927,63,1,90,1,1256,220,236,153,1565,Lodgepole_Pine
61556,3210,211,21,511,-22,2106,198,254,184,979,Lodgepole_Pine
42195,2509,172,26,0,0,2173,227,242,130,860,Ponderosa_Pine
51030,2022,93,40,120,74,210,246,150,0,469,Krummholz
49470,2976,184,16,626,42,2890,222,249,156,2255,Lodgepole_Pine
72775,2932,282,18,134,42,6050,168,238,209,4920,Krummholz
45224,2681,23,5,466,86,1050,217,228,148,1276,Lodgepole_Pine
50862,2881,67,16,417,190,433,234,206,99,1560,Lodgepole_Pine
8363,2097,347,16,300,170,324,187,212,162,708,Ponderosa_Pine
10341,2876,20,15,256,40,2686,208,207,133,2663,Lodgepole_Pine
9797,3472,307,26,90,58,3020,140,214,210,2016,Spruce_Fir
63680,3110,51,6,150,-4,4295,223,227,139,1574,Spruce_Fir
107356,2973,154,17,426,34,644,238,239,124,2135,Lodgepole_Pine
65505,3152,338,16,330,59,2936,183,215,170,3422,Spruce_Fir
62454,3365,274,9,781,108,969,195,243,187,2251,Spruce_Fir
54087,3193,258,13,641,151,3341,187,247,198,1213,Spruce_Fir
73614,2293,298,33,85,7,1350,112,208,227,742,Ponderosa_Pine
3826,3125,29,23,283,96,1027,205,184,106,1442,Spruce_Fir
20853,2925,109,24,492,-88,576,252,205,67,1825,Aspen
82459,2729,181,25,295,122,1800,220,246,145,1487,Lodgepole_Pine
6288,2863,7,17,212,52,680,196,203,141,524,Lodgepole_Pine
94939,3236,4,10,313,70,618,207,220,151,1968,Spruce_Fir
12386,3303,35,11,955,187,1652,219,215,130,2835,Douglas_fir
18109,3147,201,18,934,286,4331,210,253,172,1530,Lodgepole_Pine
80436,2811,284,9,60,1,2186,196,240,184,2486,Lodgepole_Pine
21346,3027,347,11,67,8,949,200,223,161,175,Lodgepole_Pine
63192,3043,145,23,966,156,3105,245,229,100,1631,Lodgepole_Pine
82983,3618,99,14,201,81,1781,242,220,104,1801,Krummholz
3770,2846,44,18,242,77,2609,221,199,106,2805,Lodgepole_Pine
107095,2999,18,16,382,44,255,206,205,133,1276,Lodgepole_Pine
46477,1961,336,32,270,110,240,131,178,175,845,Douglas_fir
13743,2905,63,16,582,-22,750,232,207,102,2372,Lodgepole_Pine
83764,2614,164,3,30,3,592,223,240,153,5988,Lodgepole_Pine
40699,3011,167,19,402,148,6429,232,243,135,3977,Lodgepole_Pine
14820,3031,348,10,537,-2,6423,201,223,161,3756,Lodgepole_Pine
47447,2746,221,9,90,12,1487,210,249,175,2442,Douglas_fir
65795,2779,207,38,342,151,3065,168,242,181,1503,Ponderosa_Pine
74773,3396,261,5,458,104,2601,209,242,172,1201,Spruce_Fir
13685,2742,342,21,90,36,2979,172,203,167,1871,Lodgepole_Pine
13774,3370,124,20,365,213,1380,249,221,91,853,Krummholz
46779,3165,3,19,417,33,1358,190,199,143,2230,Spruce_Fir
14515,3261,119,19,85,27,4468,249,220,92,1082,Spruce_Fir
91455,3544,308,26,268,169,3293,138,212,209,1383,Spruce_Fir
3774,2649,219,24,242,49,2979,185,254,196,1945,Lodgepole_Pine
73694,2734,57,8,234,27,2162,226,223,131,6197,Lodgepole_Pine
46443,3029,335,4,42,-1,859,211,234,162,1698,Spruce_Fir
37801,3209,126,22,313,-112,424,251,218,84,3861,Lodgepole_Pine
44652,3370,305,14,283,48,3762,181,232,191,1825,Spruce_Fir
51274,2808,13,8,30,3,3330,213,225,149,2736,Spruce_Fir
5380,3194,326,30,192,49,430,133,192,191,2420,Spruce_Fir
44790,3193,240,35,180,60,2721,134,243,229,1295,Spruce_Fir
23003,2570,99,34,124,83,716,252,174,21,1110,Lodgepole_Pine
71628,2915,59,13,466,134,1140,229,213,115,1774,Lodgepole_Pine
35968,3235,283,29,924,151,3615,129,227,231,2270,Spruce_Fir
25613,2826,323,24,67,27,4635,153,208,190,4907,Lodgepole_Pine
56229,3020,124,17,666,199,162,247,225,100,750,Lodgepole_Pine
1149,3178,72,9,509,62,1935,231,223,125,3003,Spruce_Fir
78,2862,336,8,0,0,2825,202,229,166,2315,Spruce_Fir
5978,3002,325,17,67,11,2960,177,220,182,1860,Spruce_Fir
1251,2777,53,2,190,9,2768,221,234,150,2102,Lodgepole_Pine
13997,3152,260,22,805,231,3407,163,246,218,2240,Spruce_Fir
92703,3004,237,16,716,101,5923,189,252,198,3628,Lodgepole_Pine
39764,2058,257,11,0,0,914,195,247,190,212,Cottonwood_Willow
18746,3045,336,28,467,77,319,148,190,175,1036,Spruce_Fir
88492,2978,346,10,541,151,5031,200,223,162,5264,Lodgepole_Pine
59,2906,342,10,153,29,4236,200,226,164,6134,Lodgepole_Pine
11118,2972,126,15,430,76,5484,244,228,109,4438,Lodgepole_Pine
22570,3324,322,17,708,144,858,174,221,186,395,Spruce_Fir
57004,3021,193,17,270,44,1702,216,251,163,3640,Spruce_Fir
28321,2562,213,25,426,104,2200,189,254,189,277,Ponderosa_Pine
71464,2834,282,15,60,9,2589,179,240,201,2385,Spruce_Fir
427,2821,2,16,120,17,3443,196,208,147,5933,Lodgepole_Pine
80439,2373,142,27,67,27,134,247,222,85,684,Ponderosa_Pine
55485,3216,75,16,134,37,1405,238,209,98,2530,Lodgepole_Pine
20891,2673,228,30,150,13,1495,163,251,211,1187,Lodgepole_Pine
101184,3053,47,12,339,64,1476,224,213,121,2304,Lodgepole_Pine
104575,2860,13,20,212,39,2125,196,195,131,1584,Spruce_Fir
76059,2764,39,9,124,8,1919,221,219,133,1670,Lodgepole_Pine
83694,2679,9,27,95,71,2370,179,175,124,6930,Spruce_Fir
34027,3161,299,18,741,343,1415,167,230,202,938,Spruce_Fir
26444,3078,18,5,270,21,3261,216,229,150,1338,Lodgepole_Pine
90223,2114,336,35,108,70,150,122,170,174,886,Spruce_Fir
68804,2939,336,17,335,76,1747,180,215,173,2580,Lodgepole_Pine
75806,3117,131,14,180,-1,2133,242,232,116,2076,Lodgepole_Pine
79897,3032,230,34,120,-4,3183,150,247,217,924,Lodgepole_Pine
54771,3064,186,12,124,14,6602,222,248,158,3141,Lodgepole_Pine
89601,2585,47,16,551,59,1034,224,202,108,3844,Lodgepole_Pine
52852,3101,198,3,67,1,924,218,242,160,1615,Spruce_Fir
20177,3054,100,4,497,86,2937,227,234,142,1195,Spruce_Fir
4316,3241,130,11,242,75,592,238,234,124,2052,Spruce_Fir
