,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
104759,3406,343,11,875,67,1398,199,224,164,1673,Krummholz
81035,2112,84,22,379,152,430,245,196,70,446,Ponderosa_Pine
105233,2849,340,8,30,3,1348,204,229,164,1549,Spruce_Fir
88121,2988,294,10,541,88,5654,191,238,187,4294,Lodgepole_Pine
95126,2437,18,23,360,167,732,195,184,118,693,Douglas_fir
88362,2952,111,14,309,66,5584,244,223,105,3922,Lodgepole_Pine
27999,2054,323,29,42,25,404,133,195,195,430,Douglas_fir
77183,2869,318,13,60,13,2952,186,228,182,2244,Lodgepole_Pine
38744,2949,119,8,150,21,1973,235,233,129,2400,Lodgepole_Pine
104071,3046,110,20,30,-7,933,249,214,84,1611,Spruce_Fir
99444,3078,214,5,0,0,1650,215,245,166,2197,Spruce_Fir
57287,3272,315,6,323,65,1566,203,235,171,2641,Spruce_Fir
25366,2660,41,5,60,3,90,220,229,145,918,Lodgepole_Pine
3149,2707,121,7,201,27,1356,232,234,135,1834,Lodgepole_Pine
109922,2562,177,5,242,28,1261,222,242,155,1312,Ponderosa_Pine
67380,3453,151,24,182,46,4070,242,232,105,3934,Krummholz
44248,2941,191,7,446,60,2640,220,246,161,2113,Lodgepole_Pine
105561,3465,231,25,690,-1,3305,172,253,209,2605,Spruce_Fir
51288,3157,8,19,474,16,2222,195,199,138,1256,Lodgepole_Pine
76391,2961,279,3,0,0,5269,211,239,166,2460,Spruce_Fir
72159,3021,318,14,270,51,376,183,227,184,376,Spruce_Fir
26099,2942,3,4,242,22,4991,214,232,155,1972,Lodgepole_Pine
76745,3354,300,7,175,20,1328,202,237,175,2037,Spruce_Fir
17702,2753,236,29,60,-2,1676,156,250,219,1173,Lodgepole_Pine
3146,2733,345,17,42,12,2605,184,211,164,5314,Lodgepole_Pine
749,3224,108,14,331,111,1090,243,223,107,1958,Lodgepole_Pine
72759,3210,349,2,0,0,5152,215,235,158,481,Spruce_Fir
71293,3101,332,11,570,47,2523,193,225,172,2079,Lodgepole_Pine
104079,2643,294,31,180,79,1237,120,216,228,808,Douglas_fir
103831,2406,286,30,324,190,631,122,222,232,1677,Ponderosa_Pine
100792,3125,350,11,192,29,3065,200,221,160,2357,Spruce_Fir
59716,2478,204,11,42,6,994,214,250,170,845,Ponderosa_Pine
67453,2984,78,10,170,31,819,233,222,120,2018,Lodgepole_Pine
95587,3030,83,4,268,10,1470,225,233,143,1231,Lodgepole_Pine
1476,2944,171,12,247,32,4650,228,245,147,2707,Lodgepole_Pine
157,2580,224,27,342,-23,1405,174,253,203,977,Ponderosa_Pine
32396,2889,80,13,270,79,270,237,217,109,1263,Spruce_Fir
82583,3226,313,19,120,24,4195,167,223,194,1445,Krummholz
3696,2965,16,21,90,17,1597,197,191,125,3494,Spruce_Fir
22534,3030,86,31,201,69,2986,246,171,30,1103,Aspen
33783,3157,29,17,421,29,1470,212,201,120,1717,Lodgepole_Pine
51044,2851,2,19,228,22,2350,190,200,144,1142,Lodgepole_Pine
49405,2946,17,16,240,-2,1981,205,205,133,228,Lodgepole_Pine
24146,2875,66,16,366,70,2638,234,206,98,3071,Lodgepole_Pine
71632,2850,344,8,470,99,2642,205,228,162,2773,Lodgepole_Pine
99371,2920,124,29,258,109,2335,253,204,56,1794,Lodgepole_Pine
25454,3053,30,5,228,0,1554,218,228,146,3055,Spruce_Fir
37033,2926,278,14,342,30,5488,182,242,199,5525,Lodgepole_Pine
94804,3028,5,3,42,0,1100,216,234,155,2458,Lodgepole_Pine
87854,3285,13,4,30,2,4456,215,231,152,3664,Douglas_fir
28540,2469,338,13,60,13,1123,191,221,169,799,Lodgepole_Pine
89081,2800,76,9,342,16,1871,232,223,124,1034,Lodgepole_Pine
75020,3146,306,10,175,51,2073,192,235,183,1978,Lodgepole_Pine
30819,3220,264,9,120,41,4924,199,244,185,700,Spruce_Fir
10956,2971,315,14,300,50,1782,181,228,186,636,Lodgepole_Pine
92557,3151,120,28,408,134,3395,254,204,57,1984,Spruce_Fir
106007,3329,210,15,277,72,3508,207,253,178,421,Spruce_Fir
9843,3030,34,9,335,61,2182,219,221,137,2287,Spruce_Fir
45734,3248,138,14,335,59,3132,240,235,121,1100,Lodgepole_Pine
30103,2839,41,15,240,96,1302,221,205,116,1203,Lodgepole_Pine
82559,3166,62,10,607,85,1298,229,218,121,2520,Spruce_Fir
9975,3023,347,23,255,3,1426,170,196,160,870,Lodgepole_Pine
8154,3005,28,12,153,15,2856,215,213,133,1813,Spruce_Fir
37056,2195,320,12,258,57,601,189,228,180,1653,Ponderosa_Pine
60915,2874,63,11,400,131,1260,230,218,121,1351,Lodgepole_Pine
92102,3171,336,3,0,0,573,213,235,160,1194,Spruce_Fir
69265,3026,244,12,1072,184,2970,195,250,192,1266,Lodgepole_Pine
73482,3755,341,15,953,309,5188,187,216,167,3302,Krummholz
32992,2812,81,10,309,78,1208,234,222,118,2696,Lodgepole_Pine
4794,3240,134,19,564,124,2550,246,228,101,2689,Spruce_Fir
76298,2936,131,13,212,53,5466,241,232,119,4039,Lodgepole_Pine
36110,2781,36,4,60,2,1650,220,230,147,2457,Lodgepole_Pine
23737,3215,132,11,247,24,5719,238,234,125,3191,Lodgepole_Pine
68749,2909,54,22,120,-4,4402,227,188,84,1206,Lodgepole_Pine
24150,3152,266,19,626,241,5512,169,245,213,1120,Lodgepole_Pine
9899,2560,180,29,85,34,2397,217,242,137,895,Ponderosa_Pine
34356,3093,330,14,532,56,2266,186,222,175,1071,Lodgepole_Pine
7105,3004,31,4,558,85,5193,219,230,148,5612,Cottonwood_Willow
86664,2106,241,25,192,80,443,165,251,216,492,Lodgepole_Pine
109231,2849,172,13,242,43,3671,228,246,147,3359,Lodgepole_Pine
54374,3163,145,21,218,18,404,244,231,105,2293,Spruce_Fir
45736,2347,333,23,180,86,612,160,203,179,531,Ponderosa_Pine
76564,2750,267,10,0,0,1187,193,244,190,1451,Lodgepole_Pine
85350,2899,325,10,190,35,2942,196,230,173,1884,Spruce_Fir
60268,3159,98,14,361,17,3150,243,219,102,4819,Spruce_Fir
27212,3397,183,8,319,57,1869,222,246,157,2201,Spruce_Fir
99825,3086,298,9,402,46,5030,194,237,183,571,Lodgepole_Pine
75037,3242,351,17,990,225,2037,188,209,157,2248,Spruce_Fir
88188,3260,247,10,256,-14,2771,198,248,188,543,Spruce_Fir
80790,3369,110,9,677,40,1041,236,230,126,4257,Spruce_Fir
43333,2811,203,25,256,128,1154,199,253,176,1766,Aspen
43390,3039,98,7,240,26,560,232,230,130,1153,Lodgepole_Pine
79642,3121,127,21,258,45,3388,250,221,88,495,Spruce_Fir
13462,3312,35,8,480,88,3789,219,224,140,1531,Spruce_Fir
56345,2919,15,20,408,38,1878,199,195,128,3034,Lodgepole_Pine
68707,2782,38,23,85,6,1072,213,182,93,2105,Lodgepole_Pine
73286,2151,12,32,335,-29,816,171,160,110,789,Douglas_fir
13261,3273,318,12,573,-1,2451,189,229,180,612,Spruce_Fir
26467,2910,14,10,170,23,1959,210,218,144,990,Lodgepole_Pine
94318,3121,13,16,210,3,2751,203,205,136,1110,Spruce_Fir
24998,2805,351,19,120,15,1805,184,205,157,1256,Ponderosa_Pine
101947,2812,319,5,67,8,2818,208,235,167,4399,Lodgepole_Pine
102251,3052,50,16,553,183,1879,225,204,108,2866,Spruce_Fir
7515,2858,317,9,108,2,2845,196,232,176,2347,Spruce_Fir
43095,2884,19,21,270,79,805,200,192,123,1953,Lodgepole_Pine
25805,2962,306,6,30,2,2361,203,237,173,525,Spruce_Fir
95723,2824,358,14,745,-7,450,198,214,153,1112,Lodgepole_Pine
27685,3317,102,7,120,-4,1824,232,231,132,3192,Krummholz
16858,2952,104,13,134,26,1452,241,223,110,1398,Lodgepole_Pine
19731,2640,90,4,85,14,1579,226,233,143,153,Krummholz
19378,3067,250,7,636,68,5598,205,245,179,3421,Lodgepole_Pine
14686,3139,41,19,210,33,940,219,195,104,2007,Spruce_Fir
89271,3011,101,4,594,171,5222,226,234,144,5286,Lodgepole_Pine
76752,2948,11,28,150,89,457,180,173,118,2981,Lodgepole_Pine
5126,2925,107,5,67,9,1657,229,234,139,1245,Spruce_Fir
26449,3110,162,13,402,102,781,232,243,139,1348,Lodgepole_Pine
3790,2592,194,15,361,47,2580,216,251,165,685,Ponderosa_Pine
99289,3216,39,3,0,0,3074,220,232,149,1650,Spruce_Fir
42043,3386,119,6,85,-1,2270,230,235,138,3486,Krummholz
44098,3095,204,9,150,4,2018,215,248,168,633,Lodgepole_Pine
46170,2801,215,20,270,-19,1556,196,254,188,962,Lodgepole_Pine
73459,2720,330,21,268,163,1762,166,210,180,1423,Douglas_fir
47808,2950,94,10,570,1,4067,236,226,120,4478,Lodgepole_Pine
19590,3077,66,20,124,28,560,235,197,85,514,Spruce_Fir
761,2919,87,5,60,0,3803,227,232,140,6333,Lodgepole_Pine
63979,2636,258,20,120,50,1315,170,247,214,1465,Ponderosa_Pine
35423,3148,161,13,573,60,180,233,243,139,2638,Lodgepole_Pine
26850,2794,69,4,242,18,2052,224,231,143,2567,Aspen
36884,2969,90,21,67,18,1044,247,201,72,335,Lodgepole_Pine
78553,3096,170,8,190,-22,6216,226,244,150,2547,Lodgepole_Pine
40258,2962,140,14,175,40,4174,240,235,122,5201,Lodgepole_Pine
859,3288,304,3,30,1,1878,210,238,166,1539,Spruce_Fir
31957,2801,112,15,170,44,2904,244,224,105,2090,Lodgepole_Pine
49162,2850,277,15,242,89,1777,178,242,203,1369,Lodgepole_Pine
71257,2834,117,20,658,205,2719,250,216,84,1849,Ponderosa_Pine
74994,2689,347,14,30,7,2377,193,217,162,4668,Lodgepole_Pine
11371,3205,139,14,335,72,1110,241,235,120,1936,Spruce_Fir
61809,3066,19,17,60,3,1020,205,201,128,212,Spruce_Fir
65489,2945,11,14,564,126,1410,204,210,141,2713,Lodgepole_Pine
69837,2901,336,9,175,19,2947,199,227,167,1842,Spruce_Fir
58572,2710,172,3,272,18,2046,222,241,155,4264,Lodgepole_Pine
33159,3120,271,26,543,199,2993,142,237,229,2501,Lodgepole_Pine
11813,2802,0,10,190,14,2419,205,221,153,3666,Lodgepole_Pine
83731,3327,9,7,30,5,3021,212,225,151,2081,Spruce_Fir
67509,2207,316,32,180,128,641,122,196,205,904,Douglas_fir
72992,2640,113,12,150,-8,1740,240,228,117,433,Lodgepole_Pine
31147,2797,163,25,108,28,4084,234,237,117,5367,Lodgepole_Pine
76240,3173,38,8,1231,304,2984,220,222,137,2053,Lodgepole_Pine
86259,3193,261,3,366,17,4795,212,241,166,2348,Lodgepole_Pine
50369,3162,36,18,470,144,4662,216,199,112,2148,Spruce_Fir
