,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
103107,3304,295,15,990,194,1500,175,234,199,2787,Spruce_Fir
36828,2755,20,13,60,18,2460,210,211,136,4110,Lodgepole_Pine
10872,2876,1,20,674,308,1301,187,199,145,841,Lodgepole_Pine
53403,2991,39,22,42,1,987,215,186,97,2356,Spruce_Fir
68018,2933,177,20,636,101,658,225,247,145,1579,Aspen
63359,2994,252,7,124,7,3967,205,245,178,685,Spruce_Fir
58270,3249,253,15,757,184,6241,185,249,201,1806,Lodgepole_Pine
79782,2265,38,33,95,49,553,200,150,63,920,Douglas_fir
30079,3167,138,6,0,0,2767,229,238,143,2624,Krummholz
27279,2744,93,5,421,79,1695,228,232,138,1825,Lodgepole_Pine
84237,2814,23,7,525,88,3197,216,225,145,6339,Spruce_Fir
29623,2996,250,15,339,21,5897,186,250,200,1851,Lodgepole_Pine
76679,3267,65,7,830,-23,1610,227,226,134,2962,Lodgepole_Pine
51749,2186,297,19,150,43,391,165,231,205,402,Lodgepole_Pine
17966,3037,355,16,492,29,3879,192,210,154,2508,Ponderosa_Pine
31741,2656,149,17,268,52,467,240,237,120,242,Ponderosa_Pine
58978,3316,91,18,182,46,3394,245,209,87,1312,Spruce_Fir
72313,3057,107,14,592,-61,6029,243,223,106,2971,Lodgepole_Pine
20195,2111,60,20,190,84,309,231,195,88,516,Ponderosa_Pine
49307,2882,113,12,300,46,2589,240,228,117,2520,Lodgepole_Pine
15233,3317,17,16,301,78,3361,205,204,132,2300,Spruce_Fir
57967,3103,5,24,541,43,1310,180,184,134,2148,Lodgepole_Pine
101879,3284,8,18,342,61,3134,195,200,139,3297,Lodgepole_Pine
81405,2994,19,18,300,135,1243,204,200,128,3388,Spruce_Fir
43352,2893,136,14,268,83,268,241,234,119,1248,Spruce_Fir
71960,3074,53,5,277,17,3220,223,229,142,1406,Lodgepole_Pine
51784,3329,168,15,525,123,1365,230,245,142,2037,Spruce_Fir
22302,2883,233,7,30,0,6187,208,247,175,4507,Lodgepole_Pine
39777,3164,109,9,60,7,4530,235,231,127,1926,Spruce_Fir
51883,3182,73,11,480,69,3616,233,218,115,3472,Spruce_Fir
29328,3038,229,5,1048,238,2910,212,245,169,1266,Lodgepole_Pine
62368,2811,82,14,361,38,2251,239,214,103,2568,Lodgepole_Pine
27853,3122,313,12,150,20,4153,189,231,182,1234,Spruce_Fir
96435,2831,167,19,319,8,690,232,243,135,516,Aspen
102002,3347,153,23,624,187,1591,240,234,110,1187,Spruce_Fir
14526,2951,243,17,60,5,1103,184,251,203,495,Spruce_Fir
102850,2771,312,14,0,0,927,181,229,188,1667,Lodgepole_Pine
88562,3318,298,40,170,28,2925,82,192,233,2389,Spruce_Fir
82105,3048,266,13,497,-20,1956,187,245,197,2391,Lodgepole_Pine
63416,2573,48,22,124,37,268,222,187,89,1503,Lodgepole_Pine
80606,3236,306,6,503,61,371,202,236,174,972,Lodgepole_Pine
41027,3258,67,8,283,80,942,228,224,129,1717,Spruce_Fir
