,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
15236,2534,63,6,390,31,930,226,227,135,1332,Aspen
2532,3008,45,4,558,177,5153,221,231,146,5273,Lodgepole_Pine
82034,3018,274,12,765,46,5683,189,243,193,6226,Lodgepole_Pine
52918,3173,65,15,95,25,5580,233,207,102,2110,Lodgepole_Pine
79797,2932,37,5,30,0,1158,220,229,146,2330,Spruce_Fir
5041,3257,295,12,511,135,3558,187,237,190,1931,Lodgepole_Pine
68615,3320,48,7,524,-14,1485,223,225,138,2014,Spruce_Fir
61385,2687,30,8,0,0,1809,218,223,140,3863,Lodgepole_Pine
43840,2718,47,26,301,165,1012,218,173,74,1806,Lodgepole_Pine
26427,2977,291,7,641,-57,1489,199,239,179,1738,Lodgepole_Pine
36744,3434,72,5,134,25,1824,225,231,141,3371,Spruce_Fir
81902,2683,49,14,30,5,2742,225,210,116,990,Lodgepole_Pine
45940,3158,43,23,175,2,1638,218,184,90,2434,Lodgepole_Pine
58372,2425,185,10,420,119,969,222,248,158,1304,Ponderosa_Pine
83837,3271,331,6,60,4,5693,206,233,165,741,Spruce_Fir
54341,2999,41,17,499,51,2394,220,201,111,2728,Lodgepole_Pine
21331,3269,356,13,190,46,3909,199,217,155,1396,Spruce_Fir
48655,3116,112,8,648,54,404,234,232,130,1681,Lodgepole_Pine
50607,2999,194,14,153,15,1889,217,251,165,3827,Spruce_Fir
89141,3010,152,11,212,34,960,234,240,135,1154,Spruce_Fir
68822,2991,87,37,418,-39,874,244,153,0,1679,Lodgepole_Pine
107914,2775,337,15,30,10,3720,185,218,171,5580,Lodgepole_Pine
32124,2842,43,13,553,54,960,222,212,122,1561,Lodgepole_Pine
105563,3304,194,7,524,77,4019,219,246,162,2208,Spruce_Fir
10605,2667,166,22,228,82,1866,232,241,128,2773,Ponderosa_Pine
48954,2699,94,3,0,0,2164,224,234,145,569,Lodgepole_Pine
106707,3225,70,12,630,61,1865,233,217,114,2564,Spruce_Fir
94266,2983,254,3,201,33,228,212,242,168,1351,Spruce_Fir
99065,3177,301,28,210,136,800,133,216,218,2308,Aspen
69180,3288,272,22,134,64,1291,157,240,220,2493,Spruce_Fir
50841,3083,173,23,277,42,5427,228,244,136,1676,Lodgepole_Pine
96899,2449,70,11,382,108,713,232,218,117,1443,Douglas_fir
20987,2852,80,7,67,4,2829,230,228,131,2754,Lodgepole_Pine
84779,2816,31,13,95,16,1848,216,212,129,2501,Lodgepole_Pine
23735,2300,16,27,277,119,912,185,172,112,767,Douglas_fir
37067,3400,129,10,752,71,1168,237,234,127,4147,Spruce_Fir
85246,3370,16,18,457,131,3247,202,201,131,2138,Krummholz
15849,3205,269,15,376,57,417,181,244,202,679,Spruce_Fir
50858,3279,93,18,395,52,1593,245,210,87,2718,Spruce_Fir
65242,2523,105,7,218,0,540,233,231,130,510,Lodgepole_Pine
47587,2566,336,9,30,2,953,201,229,167,1031,Douglas_fir
75288,2781,34,10,492,78,2926,219,218,134,6517,Spruce_Fir
79865,3289,279,17,313,71,4158,173,240,207,1826,Ponderosa_Pine
43634,3305,83,13,497,110,350,238,216,106,642,Krummholz
38405,3028,88,13,365,57,4456,239,218,107,902,Lodgepole_Pine
72362,3289,198,15,330,83,1892,214,252,169,1492,Spruce_Fir
8608,3238,296,7,192,8,4632,200,238,178,677,Spruce_Fir
102875,2537,49,9,95,17,1015,224,221,131,5042,Lodgepole_Pine
42132,2982,161,19,85,23,4089,235,241,128,2167,Lodgepole_Pine
35661,2724,169,24,42,12,2308,230,242,129,589,Aspen
15395,2822,15,7,95,-2,1559,214,226,149,2525,Lodgepole_Pine
36038,2813,27,8,256,49,3226,217,223,142,1114,Lodgepole_Pine
71865,3370,348,7,268,38,1465,207,229,160,2039,Spruce_Fir
38348,3026,303,31,342,100,2005,119,207,220,1516,Lodgepole_Pine
28605,2724,333,3,124,7,2402,212,235,161,4376,Lodgepole_Pine
79525,2817,54,9,234,8,3360,225,221,130,5267,Lodgepole_Pine
106618,2974,32,29,234,80,2326,200,164,84,1862,Spruce_Fir
30612,3021,92,7,150,20,6326,232,229,129,3121,Lodgepole_Pine
79224,2771,92,16,42,10,2206,243,214,95,3023,Lodgepole_Pine
100465,3303,94,21,306,18,1600,248,204,75,2056,Spruce_Fir
102311,2916,152,17,0,0,930,239,238,122,1725,Lodgepole_Pine
77922,2790,184,17,234,74,573,222,249,155,2103,Lodgepole_Pine
99082,3316,131,10,499,82,1341,237,235,128,2177,Spruce_Fir
16156,2919,90,16,60,7,716,243,213,96,713,Spruce_Fir
72356,3028,97,16,150,21,2975,244,215,96,2042,Lodgepole_Pine
39994,3382,50,15,443,103,1914,226,207,112,1772,Spruce_Fir
7042,3004,74,11,402,160,6054,233,219,116,4094,Lodgepole_Pine
69425,3368,205,16,446,67,2966,208,253,175,1361,Spruce_Fir
60706,3257,90,8,350,52,3089,233,227,127,3925,Spruce_Fir
102988,3317,160,16,313,56,1585,235,242,132,2941,Spruce_Fir
1555,3192,228,6,268,44,446,212,245,171,732,Spruce_Fir
98543,3089,186,5,467,41,1857,221,243,158,792,Spruce_Fir
68758,2696,65,29,313,149,1112,233,168,47,953,Lodgepole_Pine
57715,3447,150,28,228,12,2592,242,226,92,1050,Krummholz
94980,2807,0,9,658,92,2981,206,222,154,1521,Lodgepole_Pine
57524,2420,277,35,60,23,319,106,221,243,300,Ponderosa_Pine
110205,2341,343,21,283,35,1099,172,202,166,1350,Douglas_fir
35688,3107,42,6,242,-13,2380,221,227,141,2367,Spruce_Fir
79978,2862,108,16,513,91,1080,245,220,98,2687,Lodgepole_Pine
103719,2767,115,15,134,50,1301,244,225,106,1518,Lodgepole_Pine
49099,2925,148,6,134,13,4621,229,239,144,2584,Lodgepole_Pine
67513,2909,347,8,467,39,4405,204,227,161,5550,Spruce_Fir
