Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
38943,2384,318,6,0,0,600,205,235,169,582,Douglas_fir
109174,3285,264,19,1034,364,3479,170,245,212,2571,Lodgepole_Pine
12999,2406,35,30,127,33,918,202,161,78,659,Ponderosa_Pine
83995,3355,109,13,443,64,1894,242,225,110,2987,Spruce_Fir
57102,3207,7,8,636,34,1861,211,225,151,402,Spruce_Fir
89590,2742,158,21,216,36,514,238,238,120,607,Aspen
1229,3313,180,13,175,34,3571,224,248,153,1532,Spruce_Fir
105439,3193,33,7,67,7,3824,219,226,143,1516,Spruce_Fir
17275,2986,84,23,124,25,1731,245,194,66,3578,Spruce_Fir
44952,3076,223,19,598,101,6096,192,254,194,1601,Spruce_Fir
75594,2306,291,25,182,80,1103,141,226,221,824,Ponderosa_Pine
38019,3191,333,6,424,96,5091,205,232,165,2058,Spruce_Fir
26352,2092,186,13,120,64,300,222,249,158,573,Ponderosa_Pine
90061,3181,86,18,108,14,987,244,207,86,779,Spruce_Fir
42952,2818,261,3,234,9,2343,212,241,166,2324,Lodgepole_Pine
108309,2868,129,24,417,90,2032,251,218,80,1953,Lodgepole_Pine
3129,3085,75,3,150,8,2349,223,234,147,2132,Lodgepole_Pine
12758,3281,342,19,228,77,1690,178,208,168,2856,Spruce_Fir
36997,3152,132,16,331,90,2251,245,229,108,1682,Spruce_Fir
79003,2870,307,10,60,13,3949,192,234,182,6014,Lodgepole_Pine
33908,3106,0,22,60,15,1167,183,194,144,2203,Spruce_Fir
11226,3552,74,22,912,267,2308,240,192,71,1471,Spruce_Fir
8475,2475,0,14,60,0,872,199,213,151,735,Douglas_fir
75654,2977,304,15,60,15,1221,176,231,195,376,Lodgepole_Pine
31052,3274,334,21,418,123,2763,167,207,177,433,Spruce_Fir
16179,2894,211,10,190,8,1803,212,249,172,1590,Lodgepole_Pine
16917,3177,52,13,234,45,591,226,211,115,5430,Spruce_Fir
39864,3276,216,8,67,-2,1994,212,248,172,3870,Spruce_Fir
30407,2894,146,12,90,13,547,236,238,131,2467,Lodgepole_Pine
97374,3138,337,12,60,11,4002,193,223,169,212,Spruce_Fir
1715,2405,77,12,283,68,301,235,217,112,484,Ponderosa_Pine
56763,3082,315,4,774,115,871,209,236,166,930,Lodgepole_Pine
62946,3204,212,25,918,113,4092,190,254,188,1054,Lodgepole_Pine
12334,3026,97,25,85,-11,612,251,195,58,782,Spruce_Fir
48539,2839,110,18,60,5,1047,248,218,92,1266,Lodgepole_Pine
94218,3018,0,1,732,109,5885,217,236,156,3387,Lodgepole_Pine
2426,2964,62,27,331,147,1812,231,174,59,2854,Lodgepole_Pine
66008,2602,303,26,212,97,912,138,217,214,459,Douglas_fir
31841,2463,130,11,90,11,470,238,234,125,1376,Douglas_fir
4955,3133,337,20,313,-5,2290,173,209,172,458,Spruce_Fir
65577,2965,254,11,488,65,5961,195,247,191,6184,Lodgepole_Pine
16992,1982,318,43,127,99,108,78,163,204,201,Ponderosa_Pine
54168,2116,312,35,162,82,488,107,192,213,450,Ponderosa_Pine
22191,2842,350,10,42,0,2766,202,224,159,2704,Lodgepole_Pine
57465,2975,32,9,234,7,4432,218,220,137,3517,Spruce_Fir
99821,3345,120,9,60,6,1550,236,232,127,3368,Lodgepole_Pine
83736,3024,9,6,30,-3,900,213,227,152,1560,Spruce_Fir
86605,3064,63,11,67,6,3558,230,218,121,469,Spruce_Fir
2784,2975,141,12,430,58,5408,238,237,127,2676,Lodgepole_Pine
18183,3139,23,7,552,13,3588,216,225,145,3684,Spruce_Fir
46583,2939,63,18,424,129,424,233,200,92,680,Cottonwood_Willow
5239,3417,117,8,488,-48,947,235,232,129,658,Krummholz
15122,3178,137,8,488,3,3919,232,237,137,4290,Spruce_Fir
88459,2607,14,25,30,14,1650,188,181,121,6829,Lodgepole_Pine
14246,2771,68,24,95,5,2315,236,186,68,524,Lodgepole_Pine
96296,2334,324,17,30,4,277,175,220,183,297,Douglas_fir
60974,3266,295,15,511,106,4110,175,234,199,2305,Spruce_Fir
