,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
6558,3213,280,17,457,105,5878,171,240,208,2944,Lodgepole_Pine
50354,2917,77,23,256,117,268,241,192,69,1366,Spruce_Fir
73811,3134,193,14,240,29,2089,218,250,163,552,Lodgepole_Pine
88882,2776,51,7,242,13,1608,224,225,137,1851,Lodgepole_Pine
62385,2922,36,12,384,55,4121,219,213,128,5702,Lodgepole_Pine
28924,2739,78,16,42,5,1666,239,208,94,711,Lodgepole_Pine
67452,3413,292,23,607,203,811,149,228,216,1057,Spruce_Fir
13428,2952,45,14,277,39,4633,223,208,116,4328,Spruce_Fir
77593,3122,153,7,134,9,2073,229,241,144,2287,Lodgepole_Pine
43878,2548,40,8,175,11,741,221,222,135,874,Cottonwood_Willow
85406,3251,194,4,469,37,4603,219,243,160,841,Lodgepole_Pine
30149,2466,116,18,67,25,582,248,220,95,1315,Ponderosa_Pine
74670,3129,178,14,1113,199,3155,225,247,151,1666,Lodgepole_Pine
2365,3244,99,6,190,39,2963,230,232,136,4889,Spruce_Fir
38730,3077,81,6,270,30,2970,228,230,136,6121,Spruce_Fir
53872,3226,60,9,67,-1,2963,227,221,127,2568,Spruce_Fir
13489,3221,270,6,306,38,741,204,242,177,752,Spruce_Fir
528,2967,47,9,774,72,1282,223,220,131,1761,Lodgepole_Pine
100743,3303,295,19,67,35,5468,162,231,207,755,Spruce_Fir
106310,3272,51,3,182,12,875,221,232,147,2289,Spruce_Fir
25018,2887,239,7,0,0,1691,207,246,176,1585,Aspen
94664,3265,336,9,395,96,3585,199,227,167,2753,Spruce_Fir
107648,2864,14,9,283,58,2382,212,222,147,2737,Lodgepole_Pine
3981,3057,280,7,509,99,741,201,241,179,781,Lodgepole_Pine
105615,2986,14,21,90,39,595,196,192,127,2460,Spruce_Fir
95754,3234,273,9,210,70,4830,197,243,185,750,Spruce_Fir
5196,2521,259,17,180,38,446,177,247,207,649,Lodgepole_Pine
73372,3070,152,17,108,-28,865,239,238,123,1495,Spruce_Fir
41667,3348,239,21,60,3,2036,176,252,209,3663,Spruce_Fir
57848,2975,177,12,366,26,6099,226,247,151,3219,Lodgepole_Pine
57758,2697,60,15,120,33,1723,231,207,104,295,Spruce_Fir
6785,2870,116,11,30,0,3260,240,229,118,4098,Krummholz
8273,3459,45,4,631,90,2610,221,231,147,1539,Douglas_fir
100216,2874,268,23,216,75,2293,154,241,223,1398,Spruce_Fir
71336,3030,61,14,313,12,3181,231,210,108,5654,Lodgepole_Pine
61783,3074,71,14,153,34,3024,235,211,104,5584,Spruce_Fir
47825,2804,189,10,42,3,3416,221,247,160,6535,Lodgepole_Pine
85499,3333,312,15,765,166,4382,179,228,189,2590,Spruce_Fir
57489,2959,297,8,524,53,5579,198,238,179,2532,Lodgepole_Pine
25302,3350,49,19,95,26,1298,224,196,99,1421,Krummholz
18733,3071,315,30,170,45,2448,128,201,205,2992,Spruce_Fir
61649,3199,53,2,60,1,5629,221,234,150,912,Spruce_Fir
80300,2645,354,38,134,62,937,132,147,134,2333,Lodgepole_Pine
88404,2919,57,17,67,17,2188,230,203,100,1621,Spruce_Fir
914,2831,218,18,150,74,1698,198,254,188,1329,Lodgepole_Pine
46760,2893,59,13,234,-34,633,230,211,112,2074,Lodgepole_Pine
47309,2978,248,11,607,80,5867,197,248,189,5991,Lodgepole_Pine
10976,2783,68,13,470,49,150,233,214,112,824,Lodgepole_Pine
44728,3239,153,7,376,48,5785,229,240,145,3059,Lodgepole_Pine
74666,3139,355,11,268,85,3594,201,220,156,1567,Aspen
96177,3018,50,21,170,60,247,224,189,89,1448,Lodgepole_Pine
32137,2714,84,7,242,25,2063,230,228,131,5752,Lodgepole_Pine
84454,2897,285,13,85,11,5036,184,240,195,1403,Lodgepole_Pine
867,2913,276,7,330,11,5507,201,242,179,5683,Spruce_Fir
34184,3331,173,13,1055,215,2589,228,246,148,2183,Krummholz
53441,2861,35,13,390,82,1448,218,211,127,2785,Lodgepole_Pine
21408,2632,145,10,30,-2,1284,234,239,135,1570,Lodgepole_Pine
52183,2888,259,2,127,7,1142,213,240,165,2215,Lodgepole_Pine
109366,2834,309,24,331,133,1138,148,216,206,2439,Lodgepole_Pine
15939,2648,86,13,234,-3,1324,239,217,107,895,Lodgepole_Pine
108869,2922,15,3,175,3,3948,217,233,154,6452,Lodgepole_Pine
109723,2660,201,33,234,0,1410,187,247,172,1148,Lodgepole_Pine
97802,2969,344,16,30,9,4963,187,214,165,4047,Spruce_Fir
58303,2838,101,28,85,31,1652,253,192,48,1140,Lodgepole_Pine
33916,3110,43,10,120,26,5260,222,219,131,3029,Spruce_Fir
76053,3060,225,4,636,56,5850,214,243,166,3987,Cottonwood_Willow
106746,3133,322,17,361,65,300,175,221,185,1549,Spruce_Fir
57452,2825,80,13,85,25,2326,237,215,107,2992,Lodgepole_Pine
43271,3158,138,7,218,22,518,231,238,139,2613,Spruce_Fir
75030,3400,98,27,674,166,1988,252,192,51,1818,Spruce_Fir
22764,3042,309,10,228,-11,2312,193,234,180,808,Spruce_Fir
48483,2702,26,10,201,23,2250,215,218,138,1965,Douglas_fir
34075,2959,345,3,67,5,1165,214,235,159,192,Krummholz
53013,2709,356,3,404,24,1832,214,234,157,6043,Lodgepole_Pine
