Var1,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
1536,2557,105,13,42,1,661,242,223,108,2114,Lodgepole_Pine
99011,3187,132,6,1149,111,3017,230,237,140,2284,Lodgepole_Pine
28528,2889,142,25,201,94,4548,247,225,92,309,Lodgepole_Pine
96438,2828,288,21,400,180,1194,156,233,215,1530,Lodgepole_Pine
109242,2866,93,32,153,21,335,250,172,25,2561,Lodgepole_Pine
66253,3184,6,15,484,57,2160,200,209,144,3412,Spruce_Fir
91083,2907,347,11,319,92,2346,198,222,162,582,Lodgepole_Pine
47897,3235,135,14,295,70,1535,241,233,117,1577,Spruce_Fir
7035,3165,26,22,485,89,518,204,188,112,1731,Aspen
10933,3028,347,9,450,44,4223,204,226,161,1533,Lodgepole_Pine
50974,3162,261,22,771,241,3225,161,245,219,2514,Spruce_Fir
21921,3067,238,4,661,68,5633,212,244,170,3488,Lodgepole_Pine
14338,2962,15,11,108,17,5902,210,217,143,3446,Lodgepole_Pine
49753,2461,14,18,234,49,366,201,201,134,1116,Douglas_fir
42547,2787,108,13,127,34,1978,242,224,109,764,Aspen
62093,3143,66,22,391,68,4198,235,190,76,3439,Spruce_Fir
16327,2827,293,19,134,58,3960,165,233,207,5579,Spruce_Fir
104286,2993,41,4,30,1,2910,220,230,146,1689,Cottonwood_Willow
27727,2557,302,22,85,3,2226,154,224,208,2248,Lodgepole_Pine
82054,3263,322,18,607,178,551,170,218,187,1250,Spruce_Fir
58864,2075,346,31,60,28,912,145,175,158,603,Ponderosa_Pine
109904,2106,148,21,30,3,630,243,233,109,671,Ponderosa_Pine
22695,2754,11,12,134,16,631,207,215,144,2316,Lodgepole_Pine
55050,2713,63,27,210,108,1177,232,174,57,1194,Lodgepole_Pine
93572,2863,156,24,85,25,1065,239,234,110,2205,Lodgepole_Pine
62752,2889,48,22,60,12,242,222,186,87,426,Spruce_Fir
26074,3043,211,11,553,144,3094,211,251,175,726,Lodgepole_Pine
97478,2644,341,39,30,30,2520,115,154,160,6781,Lodgepole_Pine
13860,3184,338,17,42,15,3284,180,213,171,2372,Spruce_Fir
101782,2683,143,9,67,3,1749,233,238,136,2429,Lodgepole_Pine
21336,2297,102,33,127,57,1584,253,178,25,300,Ponderosa_Pine
93288,2936,79,9,418,72,3055,232,224,124,2402,Lodgepole_Pine
14739,2374,259,22,360,169,404,161,246,220,708,Ponderosa_Pine
67176,3079,24,34,256,93,2248,180,147,83,4169,Spruce_Fir
87935,3375,219,12,598,169,2003,206,251,180,1239,Spruce_Fir
32268,3137,35,19,242,62,3824,214,195,109,2053,Spruce_Fir
48728,2517,96,6,300,-13,518,231,231,133,685,Lodgepole_Pine
54232,3297,292,7,182,32,5584,201,239,178,457,Spruce_Fir
11505,2562,341,25,256,44,934,161,195,168,1744,Lodgepole_Pine
66552,2512,24,25,150,68,360,197,178,106,1048,Lodgepole_Pine
92198,2532,48,6,60,3,859,222,227,140,774,Lodgepole_Pine
73111,2713,28,18,0,0,1500,209,197,118,2733,Lodgepole_Pine
11158,2957,94,20,570,161,1100,247,205,78,907,Lodgepole_Pine
64949,3072,300,35,192,44,2514,104,202,227,2929,Spruce_Fir
15870,3159,22,8,67,13,5206,215,222,144,1064,Spruce_Fir
81875,2503,326,21,192,-8,268,164,211,185,1463,Lodgepole_Pine
21618,2693,24,15,30,10,2711,211,207,129,6613,Lodgepole_Pine
108124,2998,187,18,706,68,2944,219,250,158,2148,Lodgepole_Pine
25825,3011,118,13,108,13,6267,242,228,114,3180,Lodgepole_Pine
23777,3039,82,16,543,-15,569,240,211,96,1034,Spruce_Fir
30499,2325,248,28,437,31,1256,150,247,226,794,Cottonwood_Willow
9677,3008,260,12,390,105,5343,191,246,194,1387,Lodgepole_Pine
20394,3406,172,14,342,94,4317,228,246,146,3095,Spruce_Fir
65941,3276,341,9,875,-14,1734,202,228,164,2674,Lodgepole_Pine
11081,2845,302,14,268,-38,1387,181,233,192,1441,Lodgepole_Pine
66005,2724,48,26,85,13,2583,219,173,73,2245,Lodgepole_Pine
89538,2746,63,8,210,29,379,228,223,128,2616,Lodgepole_Pine
40087,2618,229,23,0,0,339,180,254,204,1422,Lodgepole_Pine
21462,2704,357,4,42,-1,2051,213,232,157,4022,Lodgepole_Pine
33780,3244,71,17,210,-8,1731,236,205,95,2605,Spruce_Fir
39262,2943,84,2,234,14,4006,222,235,149,4824,Lodgepole_Pine
94957,2978,214,10,607,2,5312,211,250,174,1748,Lodgepole_Pine
851,2891,269,35,180,120,2251,111,228,243,1436,Spruce_Fir
64541,3140,64,12,330,22,2884,231,215,114,992,Spruce_Fir
1570,2500,357,14,30,9,1130,197,213,153,4418,Lodgepole_Pine
13523,2853,194,20,391,96,1398,212,252,165,1480,Lodgepole_Pine
52665,2988,255,11,664,90,5918,194,247,191,5962,Aspen
86363,3021,147,11,42,0,5196,235,239,134,1818,Spruce_Fir
6594,2911,218,23,30,7,2391,189,254,193,1672,Lodgepole_Pine
36524,2839,153,12,474,103,1355,234,240,135,603,Lodgepole_Pine
67274,3004,100,7,540,85,5102,231,231,133,5380,Lodgepole_Pine
89980,2944,210,30,277,103,934,183,251,187,331,Lodgepole_Pine
9914,2627,342,11,492,86,730,198,224,165,2605,Lodgepole_Pine
8644,3054,97,18,418,187,6241,246,211,88,3931,Lodgepole_Pine
32424,3255,35,8,693,179,959,219,224,140,2083,Lodgepole_Pine
11483,2185,320,27,170,96,785,141,203,196,953,Douglas_fir
10655,2143,2,37,95,74,180,145,146,119,738,Ponderosa_Pine
50699,2619,237,22,361,193,2114,175,253,209,342,Ponderosa_Pine
22952,3260,182,13,840,46,564,224,248,155,2751,Lodgepole_Pine
35939,3078,255,14,108,12,1358,187,248,199,2513,Spruce_Fir
4163,3364,306,13,870,204,4417,183,232,189,2658,Krummholz
68505,3289,328,3,150,3,5690,212,236,162,684,Ponderosa_Pine
76550,3281,336,18,446,74,4420,177,212,173,1084,Spruce_Fir
44062,2708,334,24,150,65,1565,159,201,177,1233,Lodgepole_Pine
65209,2518,32,12,182,5,313,217,213,129,2938,Cottonwood_Willow
4413,3003,149,13,42,2,2836,237,239,129,1549,Lodgepole_Pine
92865,2956,234,6,841,108,2843,210,246,173,1592,Lodgepole_Pine
71141,3128,125,15,285,39,150,244,228,110,3824,Lodgepole_Pine
77219,2978,29,24,67,6,5089,205,181,102,2852,Spruce_Fir
73717,2916,344,6,454,-2,4417,208,230,161,4764,Lodgepole_Pine
36439,3038,75,16,283,-44,666,238,209,98,1082,Spruce_Fir
2544,2422,117,6,30,-4,421,231,234,136,1328,Douglas_fir
35530,3431,288,31,108,17,3104,120,220,232,1995,Spruce_Fir
102636,3054,40,11,240,66,5649,221,216,128,4682,Lodgepole_Pine
13531,3214,52,33,201,119,4826,217,152,45,1622,Spruce_Fir
91025,3326,296,19,661,138,808,163,230,207,342,Spruce_Fir
4828,2364,309,21,108,37,1410,159,222,201,306,Douglas_fir
73853,3320,169,7,540,132,1277,226,243,151,2589,Lodgepole_Pine
910,3095,257,11,391,29,2420,193,247,192,2495,Lodgepole_Pine
58853,3306,192,10,534,79,3795,219,248,162,2408,Spruce_Fir
56775,3314,85,10,60,0,1182,235,222,118,1380,Krummholz
30668,3224,312,7,127,10,1445,202,235,173,558,Spruce_Fir
38495,2836,24,9,540,66,1965,215,220,141,1065,Lodgepole_Pine
68811,2655,39,10,120,8,1381,221,219,132,5419,Lodgepole_Pine
35392,3234,308,18,446,165,3283,169,226,197,3297,Spruce_Fir
29259,3195,262,23,604,103,6024,158,244,222,2469,Lodgepole_Pine
38506,3112,253,25,180,39,2532,155,247,224,1463,Lodgepole_Pine
42715,2643,114,22,30,5,1350,251,213,78,631,Aspen
50335,2846,56,9,85,9,2506,226,222,130,2588,Lodgepole_Pine
36310,2286,84,15,376,156,967,240,213,100,300,Ponderosa_Pine
80852,2277,344,35,319,185,601,132,165,158,283,Ponderosa_Pine
46140,3320,48,7,524,-14,1485,223,225,138,2014,Spruce_Fir
9627,3108,336,13,309,17,2495,190,222,170,1020,Spruce_Fir
62260,3178,239,1,633,70,5379,216,240,161,1112,Lodgepole_Pine
67573,3287,34,10,67,-1,2040,219,218,134,1986,Lodgepole_Pine
32414,2931,335,18,300,78,1765,176,213,175,2639,Lodgepole_Pine
95006,3070,287,6,598,38,902,202,240,177,994,Lodgepole_Pine
36415,2876,270,17,362,44,949,174,244,208,1760,Aspen
109641,2924,230,34,706,-12,3870,149,247,216,1368,Lodgepole_Pine
30009,3217,343,16,306,66,2868,186,214,166,589,Spruce_Fir
60393,3455,291,18,255,8,1405,167,234,206,1790,Krummholz
85569,2986,219,6,618,-48,1509,213,246,170,1651,Lodgepole_Pine
82933,2909,281,4,277,3,5534,209,240,169,6017,Spruce_Fir
13777,2995,229,14,932,195,2678,198,252,189,1387,Lodgepole_Pine
5845,3215,24,6,30,1,313,217,227,147,918,Lodgepole_Pine
13728,2563,224,24,150,51,983,180,254,201,1584,Ponderosa_Pine
49770,3236,90,18,150,22,1180,244,209,89,1523,Spruce_Fir
80262,3221,146,19,313,-14,1026,242,234,114,2630,Spruce_Fir
87739,2016,341,16,42,9,95,185,215,168,685,Ponderosa_Pine
59704,3320,331,31,216,78,841,133,185,183,1396,Spruce_Fir
60762,3086,330,29,708,311,899,141,192,184,1549,Lodgepole_Pine
37070,2822,308,8,180,55,1381,198,235,177,1260,Lodgepole_Pine
27785,2757,37,21,240,125,1284,214,188,100,2016,Lodgepole_Pine
18600,2540,79,32,408,142,1140,242,166,30,816,Ponderosa_Pine
73127,3458,307,20,1107,320,4256,161,224,201,2665,Krummholz
108205,2854,302,17,85,14,3103,170,230,199,2341,Lodgepole_Pine
4381,2712,63,10,391,37,446,229,220,123,1240,Lodgepole_Pine
65186,3093,172,13,120,10,845,228,246,147,1661,Spruce_Fir
74603,2847,8,18,162,21,2173,195,200,139,1598,Spruce_Fir
108642,2817,249,16,42,10,1650,184,250,203,1022,Lodgepole_Pine
42516,3118,342,10,242,-1,2002,200,226,164,2614,Spruce_Fir
42802,2409,162,12,569,66,684,231,243,142,953,Ponderosa_Pine
65263,3213,102,14,108,14,4213,242,221,105,1832,Spruce_Fir
21746,3320,38,18,999,227,1537,217,197,110,2948,Douglas_fir
90882,3339,149,7,201,-24,2996,229,240,143,661,Spruce_Fir
42356,2953,253,29,300,140,1503,144,244,230,379,Lodgepole_Pine
48274,2293,14,15,30,4,192,205,208,137,391,Ponderosa_Pine
39112,3255,351,20,255,37,4374,180,202,157,1209,Spruce_Fir
74891,2810,35,11,85,6,3323,219,215,130,5408,Lodgepole_Pine
16457,3256,230,18,391,118,955,189,254,197,4626,Lodgepole_Pine
45153,3436,24,10,792,157,2207,215,218,139,1507,Spruce_Fir
5598,3310,141,25,819,-37,1321,247,225,91,2750,Spruce_Fir
7761,3053,322,3,558,76,2839,212,236,162,1104,Spruce_Fir
13928,3191,156,12,577,78,3396,234,241,136,3482,Douglas_fir
49921,2027,70,26,150,70,190,237,180,57,391,Ponderosa_Pine
92243,3316,79,10,537,121,390,233,223,121,576,Spruce_Fir
20002,3034,337,30,467,64,309,140,183,173,967,Spruce_Fir
24129,2971,149,1,30,0,2467,221,238,154,1774,Lodgepole_Pine
107805,2822,51,17,90,29,2665,226,200,101,2763,Lodgepole_Pine
53845,2945,135,5,60,0,5783,228,238,144,3565,Lodgepole_Pine
85903,3211,45,14,446,36,3609,223,210,118,4308,Spruce_Fir
78734,2975,84,11,295,55,1860,236,221,115,1842,Lodgepole_Pine
22654,3356,133,8,42,-5,4537,233,236,135,4348,Krummholz
18812,2881,350,19,0,0,1072,181,204,158,726,Lodgepole_Pine
38774,3066,137,22,256,58,706,248,225,93,1397,Lodgepole_Pine
46479,3054,94,4,1153,256,3090,225,234,144,1134,Lodgepole_Pine
75417,3057,145,30,525,176,927,245,219,79,2675,Spruce_Fir
8939,2777,132,19,42,13,2105,246,227,101,1045,Aspen
97312,3056,192,12,379,67,1774,219,250,163,3711,Spruce_Fir
69643,2995,166,12,277,30,5085,230,244,143,5974,Lodgepole_Pine
2181,3202,59,6,124,-16,2938,224,228,139,1874,Spruce_Fir
32447,2733,334,26,162,59,2264,150,195,178,2413,Lodgepole_Pine
70423,3066,145,18,342,0,1588,242,234,115,1317,Spruce_Fir
41401,2913,113,5,120,4,3911,230,234,138,6306,Lodgepole_Pine
18683,2817,122,12,335,46,1061,241,230,117,2647,Lodgepole_Pine
98125,2583,192,13,108,12,2809,218,250,163,2184,Lodgepole_Pine
5102,3164,317,34,309,143,2836,113,189,205,2753,Spruce_Fir
88529,3096,80,10,402,-26,3967,234,223,120,4782,Spruce_Fir
49872,2908,104,9,67,11,1784,236,229,124,750,Lodgepole_Pine
55426,3256,10,9,458,33,6109,210,221,148,953,Spruce_Fir
34653,2917,193,21,283,34,4595,212,251,163,335,Lodgepole_Pine
76594,3361,353,12,601,133,2012,199,218,157,1158,Spruce_Fir
17409,3208,41,14,295,0,1943,221,209,121,875,Spruce_Fir
10915,2960,11,16,741,188,774,201,205,139,1266,Spruce_Fir
54224,3410,222,12,541,118,2783,205,251,181,1358,Spruce_Fir
83610,2877,84,17,216,60,234,242,209,92,1300,Lodgepole_Pine
6533,3250,253,9,666,140,1543,201,246,184,2521,Spruce_Fir
13485,2254,346,18,255,124,592,184,209,162,571,Lodgepole_Pine
39033,3842,31,7,1015,393,4685,218,225,143,2744,Krummholz
104836,3828,353,10,849,382,4957,203,222,158,3021,Krummholz
43280,2605,45,13,481,35,2851,223,210,119,2836,Spruce_Fir
73817,3047,72,19,127,13,4349,238,200,85,2787,Lodgepole_Pine
89287,2365,66,14,228,55,400,233,211,107,589,Ponderosa_Pine
14611,2417,339,14,272,67,828,189,219,169,1529,Douglas_fir
24464,2950,47,8,443,81,2223,223,223,135,2200,Lodgepole_Pine
69103,3256,63,35,256,49,1783,226,149,27,2413,Spruce_Fir
30788,3282,99,10,108,18,1400,236,227,121,3240,Lodgepole_Pine
44730,2981,15,17,721,112,2377,202,201,133,1535,Lodgepole_Pine
94755,2628,17,25,60,16,2160,192,180,116,997,Lodgepole_Pine
103290,2998,261,13,579,92,5739,188,247,197,5047,Lodgepole_Pine
45896,3105,45,12,124,14,3021,223,214,123,1342,Spruce_Fir
29971,3171,157,12,805,235,1068,233,242,137,2155,Lodgepole_Pine
53515,3102,291,16,497,71,2949,174,236,202,604,Spruce_Fir
57878,3150,138,7,85,5,4559,231,238,139,1077,Spruce_Fir
72749,2769,323,11,175,37,1542,191,228,177,2493,Lodgepole_Pine
63294,2496,37,5,67,13,1006,220,229,145,4403,Lodgepole_Pine
36793,2880,103,16,721,150,2974,245,219,99,1668,Lodgepole_Pine
105533,3049,59,6,661,-133,1537,224,228,139,1034,Spruce_Fir
79906,3131,122,16,30,-1,2589,245,226,105,1764,Spruce_Fir
28689,3023,88,24,95,20,618,247,193,61,1852,Spruce_Fir
27308,2939,23,14,134,17,4999,211,209,132,3203,Spruce_Fir
20854,3156,286,8,450,61,983,199,240,181,1126,Lodgepole_Pine
84502,3155,170,9,234,22,376,227,244,149,4992,Lodgepole_Pine
7431,2662,50,4,323,19,1332,221,231,146,5887,Lodgepole_Pine
25203,3230,13,12,960,213,2084,208,215,142,2224,Krummholz
69025,3169,312,19,212,8,3530,166,223,196,1951,Spruce_Fir
59746,3388,198,6,30,-1,2791,218,245,163,534,Ponderosa_Pine
67222,2207,62,36,342,163,752,224,144,23,805,Lodgepole_Pine
40786,3015,27,2,42,0,3001,218,234,153,2304,Spruce_Fir
22440,3130,47,12,513,104,1651,224,214,122,3494,Spruce_Fir
6503,2831,50,14,509,208,618,226,208,113,808,Lodgepole_Pine
52444,2424,328,17,360,80,914,177,218,179,1492,Douglas_fir
60659,2733,86,12,124,12,2482,238,219,110,4279,Lodgepole_Pine
28440,3249,159,20,467,88,3501,237,239,124,765,Spruce_Fir
105733,3182,109,35,268,105,3861,254,177,20,2368,Spruce_Fir
83718,3300,299,12,997,190,1530,186,235,189,2771,Spruce_Fir
65330,3268,96,21,446,86,3960,248,204,74,960,Spruce_Fir
32514,3252,338,19,124,29,3540,176,211,172,4050,Spruce_Fir
53642,3035,98,16,192,25,4153,244,216,97,2616,Lodgepole_Pine
102426,2982,7,29,180,123,661,171,169,123,3153,Lodgepole_Pine
23761,2893,294,49,424,-17,2796,0,172,240,297,Spruce_Fir
67783,2899,40,19,212,50,759,218,195,105,543,Lodgepole_Pine
85459,3165,333,6,731,-9,4009,205,232,165,3989,Spruce_Fir
7950,2960,297,14,30,8,335,181,235,194,807,Spruce_Fir
