,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
2902,3214,77,18,85,6,3339,240,205,89,3169,Lodgepole_Pine
88641,2449,16,23,90,28,1627,193,184,121,323,Ponderosa_Pine
84796,2673,67,18,150,49,1490,235,201,91,1356,Aspen
23775,2584,324,21,30,14,1170,164,213,187,1431,Douglas_fir
35952,2940,88,16,210,-10,361,242,213,96,994,Spruce_Fir
52662,2967,92,8,573,54,4067,233,228,128,4608,Lodgepole_Pine
73658,3165,24,16,60,13,2577,210,204,127,2843,Spruce_Fir
73663,2942,88,21,210,75,6107,246,200,72,4241,Lodgepole_Pine
5472,2935,342,8,0,0,3475,203,228,164,1839,Lodgepole_Pine
23572,3416,286,23,446,58,720,151,233,219,1146,Spruce_Fir
72227,2708,37,25,242,16,1864,210,175,88,2075,Lodgepole_Pine
26451,3127,28,5,685,46,1919,218,230,148,2662,Spruce_Fir
98593,2529,163,16,408,155,674,233,243,135,892,Ponderosa_Pine
34655,3274,298,21,516,71,1766,158,228,209,3163,Spruce_Fir
1541,3157,4,10,782,84,1672,207,221,151,2701,Spruce_Fir
10013,3137,144,11,60,0,2007,236,238,132,2588,Lodgepole_Pine
6484,2592,334,6,150,33,1294,206,232,164,541,Lodgepole_Pine
89326,3037,330,11,150,25,67,193,226,172,1224,Lodgepole_Pine
48036,3149,180,5,420,71,216,222,243,156,1851,Lodgepole_Pine
60044,2991,321,20,361,137,5998,164,216,189,4818,Lodgepole_Pine
64419,3236,9,10,361,17,6090,209,219,148,1077,Spruce_Fir
53186,3061,25,26,210,25,2423,197,175,103,4282,Spruce_Fir
30474,3098,11,1,30,0,938,217,236,156,1650,Aspen
90846,2689,98,18,201,50,2340,247,211,86,2506,Ponderosa_Pine
42934,2831,348,10,525,61,1909,201,224,161,2839,Lodgepole_Pine
72385,3233,139,13,658,19,2995,239,236,124,3059,Lodgepole_Pine
74152,2959,43,35,242,87,1834,203,141,47,2556,Spruce_Fir
92650,3264,264,25,997,343,3546,148,242,227,2377,Lodgepole_Pine
53772,2709,74,8,283,26,361,230,226,129,1099,Lodgepole_Pine
80643,2089,30,20,0,0,270,210,194,113,603,Ponderosa_Pine
51,3227,193,15,677,13,531,217,251,163,2513,Lodgepole_Pine
97158,3392,112,9,591,159,1885,237,230,124,1749,Krummholz
32422,3040,6,11,513,0,3347,206,218,149,812,Lodgepole_Pine
110347,2618,34,12,85,2,2032,218,213,129,2213,Douglas_fir
58482,3199,55,16,216,27,3204,228,205,106,2993,Lodgepole_Pine
83235,3106,108,12,242,65,853,241,225,112,1624,Lodgepole_Pine
30167,2851,116,13,212,30,1233,242,227,112,1866,Cottonwood_Willow
20942,2622,209,20,330,-31,362,200,254,182,664,Lodgepole_Pine
7389,3274,330,15,725,56,3587,182,220,177,1252,Douglas_fir
48519,3292,74,7,124,34,6279,229,227,132,277,Spruce_Fir
42974,2874,77,31,153,75,162,241,168,34,277,Krummholz
59242,3195,158,8,297,20,3552,229,242,145,4444,Spruce_Fir
54618,3066,60,10,720,-108,1176,228,219,123,840,Spruce_Fir
36720,2798,110,10,552,85,3026,238,229,120,6475,Spruce_Fir
4726,3183,102,7,319,35,5706,232,231,132,1819,Spruce_Fir
24285,3350,157,28,240,121,3864,237,230,102,3097,Krummholz
75338,3255,337,23,134,59,1682,162,200,173,2584,Spruce_Fir
28449,3141,111,30,335,36,845,254,191,41,1875,Lodgepole_Pine
43812,2977,287,15,446,156,4875,178,238,200,306,Lodgepole_Pine
61905,3040,344,22,150,21,1298,171,201,164,1381,Lodgepole_Pine
34847,3202,165,13,180,40,1371,231,244,142,2581,Spruce_Fir
48053,2957,4,4,153,18,2185,215,232,155,1928,Spruce_Fir
84462,2666,55,16,150,7,1277,229,203,103,934,Lodgepole_Pine
95801,2690,197,28,150,80,2069,201,250,167,424,Ponderosa_Pine
49369,2941,75,18,591,145,1181,239,203,88,638,Lodgepole_Pine
31339,3422,134,14,677,-30,1341,242,232,117,3980,Spruce_Fir
19839,3100,328,9,30,5,3990,198,230,171,1831,Spruce_Fir
7777,2469,169,20,484,199,1025,230,244,136,601,Spruce_Fir
45143,3188,196,14,446,98,5642,216,251,166,1388,Spruce_Fir
49550,3169,166,19,424,75,2233,232,243,134,973,Lodgepole_Pine
10054,3209,131,17,153,42,3078,246,228,104,1080,Lodgepole_Pine
80304,2779,94,25,300,135,301,250,194,58,1800,Aspen
1430,2887,18,12,134,8,1981,211,215,139,1964,Lodgepole_Pine
46028,3214,102,10,127,6,3902,238,226,119,3593,Spruce_Fir
59590,3146,285,14,690,235,5749,181,239,198,1405,Lodgepole_Pine
57707,2838,80,14,30,6,1200,238,215,105,2403,Lodgepole_Pine
14316,2867,43,12,420,25,2640,222,213,123,938,Spruce_Fir
96964,3093,31,11,30,4,840,217,216,133,911,Spruce_Fir
46922,2275,113,27,67,33,787,254,202,57,510,Ponderosa_Pine
63438,3274,39,12,256,71,5050,220,213,126,120,Spruce_Fir
18021,2932,218,11,247,23,5619,208,251,178,3316,Ponderosa_Pine
3082,2760,335,26,175,-11,1316,152,195,176,1945,Douglas_fir
6402,2649,32,8,0,0,1116,219,224,141,1678,Lodgepole_Pine
97224,3332,241,19,360,111,1967,181,252,205,3247,Spruce_Fir
93211,2927,279,9,60,6,2148,196,241,184,1764,Spruce_Fir
33712,3122,89,10,240,75,5248,236,224,119,680,Spruce_Fir
21857,2721,114,11,67,15,2227,239,229,119,4179,Lodgepole_Pine
24321,3014,225,8,85,3,5734,209,248,175,2455,Spruce_Fir
72290,3005,340,6,30,7,4313,208,232,162,553,Spruce_Fir
93201,3178,63,7,541,36,3255,226,226,134,3951,Spruce_Fir
109666,2615,117,36,60,36,1626,253,181,21,1168,Lodgepole_Pine
48832,2981,101,15,162,31,1465,244,218,99,2023,Lodgepole_Pine
71519,2427,323,26,242,118,726,146,204,193,1233,Douglas_fir
9160,3247,68,15,60,12,5870,234,209,102,618,Spruce_Fir
96887,3057,183,12,192,26,1879,223,248,156,162,Lodgepole_Pine
27639,2819,335,18,277,72,2397,176,213,175,730,Lodgepole_Pine
32229,3347,161,9,162,31,3786,230,242,144,1947,Krummholz
91160,2654,350,15,30,2,1650,192,214,159,1341,Spruce_Fir
36565,3049,252,13,277,41,3430,192,248,195,1634,Spruce_Fir
100040,2814,39,10,350,92,3239,221,218,131,6229,Spruce_Fir
13571,3158,63,7,150,7,2402,227,225,132,2630,Spruce_Fir
16138,3283,86,17,571,32,853,242,210,93,2642,Spruce_Fir
57576,2710,20,6,67,0,2088,216,227,148,4006,Lodgepole_Pine
51233,2975,329,3,0,0,5500,213,236,161,2315,Spruce_Fir
102823,2798,159,28,85,36,3960,236,232,106,5482,Lodgepole_Pine
14682,2154,31,32,120,33,551,194,153,76,324,Douglas_fir
90583,2947,40,11,541,153,1167,221,216,129,2638,Douglas_fir
108307,3105,243,25,90,23,2671,162,250,218,1343,Lodgepole_Pine
84076,3654,75,18,1065,399,2565,239,202,87,1211,Spruce_Fir
