,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
22408,2287,2,32,474,130,618,158,161,126,591,Ponderosa_Pine
47068,2582,273,33,319,112,875,117,228,240,1654,Lodgepole_Pine
91087,2851,134,14,127,32,2736,242,232,117,2083,Lodgepole_Pine
35794,3084,66,9,67,4,3606,229,221,124,324,Spruce_Fir
41316,3021,299,23,242,86,5856,151,225,211,1717,Spruce_Fir
31652,2916,264,7,170,16,5318,203,243,179,5203,Lodgepole_Pine
1294,2209,308,26,60,31,573,139,213,209,1315,Ponderosa_Pine
56244,2806,66,10,150,44,1945,230,220,122,3129,Spruce_Fir
12273,3016,201,14,660,106,1962,213,252,170,2282,Lodgepole_Pine
42455,2862,43,12,420,20,2640,222,213,124,908,Spruce_Fir
43481,2661,133,22,242,61,1165,249,223,90,2357,Lodgepole_Pine
84301,2773,326,17,67,27,1878,177,219,181,3271,Lodgepole_Pine
85554,2711,62,5,0,0,2163,224,230,142,474,Spruce_Fir
56438,3222,314,34,192,46,2563,112,192,209,2743,Spruce_Fir
9353,2790,112,15,295,56,466,245,223,102,361,Aspen
86002,2881,163,9,457,142,1800,229,243,146,2103,Aspen
62341,2946,47,8,430,85,3160,223,222,133,2308,Lodgepole_Pine
11854,3108,301,21,108,38,1956,158,226,207,443,Spruce_Fir
70717,3142,148,10,120,10,3435,234,239,136,4963,Spruce_Fir
32158,3193,31,11,553,49,1064,217,216,133,2631,Lodgepole_Pine
26834,2860,56,5,0,0,3373,223,229,141,4911,Spruce_Fir
17209,3211,76,21,420,120,5351,241,197,77,1390,Spruce_Fir
68404,2900,306,18,85,20,5239,166,226,199,4344,Douglas_fir
10470,2617,23,16,234,73,2021,208,203,128,2241,Lodgepole_Pine
58257,2871,49,13,192,18,742,225,211,118,95,Lodgepole_Pine
12915,3326,75,31,306,119,1943,240,167,35,2329,Spruce_Fir
59130,2725,11,20,365,120,1048,195,196,134,1224,Lodgepole_Pine
46862,3126,31,11,395,57,4232,217,216,133,2026,Lodgepole_Pine
14839,2991,80,27,153,30,2982,244,181,49,1155,Spruce_Fir
48224,2873,340,5,0,0,4161,210,233,162,6078,Lodgepole_Pine
96366,2716,94,22,150,49,258,249,200,68,552,Aspen
84225,3014,100,7,360,-3,6368,231,231,133,3666,Spruce_Fir
8195,2785,58,9,247,56,3000,227,221,127,6302,Lodgepole_Pine
6547,3226,335,24,319,50,2684,160,201,177,2636,Spruce_Fir
71584,3114,241,13,150,10,2411,194,250,193,390,Lodgepole_Pine
80224,2959,66,15,175,14,3468,233,209,104,6199,Lodgepole_Pine
87552,2961,255,3,234,19,5641,213,241,166,2018,Spruce_Fir
