"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
0,2754,146,5,150,2,1790,227,239,146,700,"Lodgepole_Pine",0
1,3219,21,8,67,-1,2869,215,223,145,1825,"Spruce_Fir",1
8,3341,133,15,638,135,466,243,231,112,242,"Spruce_Fir",8
18,3130,296,28,90,45,864,131,219,222,2429,"Spruce_Fir",18
20,3044,117,6,902,45,5870,231,234,136,3576,"Spruce_Fir",20
32,3156,315,24,484,151,649,149,212,200,1986,"Spruce_Fir",32
50,3020,285,35,376,197,1200,103,214,239,1215,"Spruce_Fir",50
57,2774,162,4,150,-5,2067,223,240,152,1087,"Lodgepole_Pine",57
68,2827,54,13,270,35,4250,227,211,115,5385,"Spruce_Fir",68
80,3271,97,13,277,-59,700,241,220,106,3500,"Douglas_fir",80
90,3132,128,19,85,26,3282,248,224,96,3178,"Lodgepole_Pine",90
101,3044,133,13,30,10,3247,240,234,121,5833,"Lodgepole_Pine",101
125,3015,110,31,30,-22,977,254,190,39,1588,"Spruce_Fir",125
136,3112,102,15,0,0,1243,243,220,102,2253,"Lodgepole_Pine",136
150,2948,336,14,30,7,1440,188,220,171,2375,"Spruce_Fir",150
151,2671,155,15,134,36,3207,237,240,129,1945,"Lodgepole_Pine",151
154,3120,23,14,484,104,1630,211,209,131,3616,"Spruce_Fir",154
156,2862,357,23,402,49,3254,177,191,146,2432,"Spruce_Fir",156
159,2329,292,8,457,256,1374,197,239,182,966,"Ponderosa_Pine",159
180,3366,291,4,150,10,1511,208,239,169,933,"Krummholz",180
188,2948,311,23,832,576,914,151,217,202,2242,"Lodgepole_Pine",188
192,2938,199,24,0,0,3226,204,252,171,1053,"Lodgepole_Pine",192
198,3210,169,20,0,0,2584,231,244,136,2761,"Krummholz",198
215,3039,8,19,636,118,1374,194,198,138,351,"Lodgepole_Pine",215
219,2939,139,10,283,65,4039,235,237,132,1567,"Lodgepole_Pine",219
255,3057,333,18,234,37,3475,177,215,175,5091,"Lodgepole_Pine",255
257,2900,63,18,301,95,330,233,201,93,1361,"Krummholz",257
272,1983,32,20,60,14,182,211,192,110,362,"Ponderosa_Pine",272
293,2805,89,20,170,25,2843,246,204,79,153,"Lodgepole_Pine",293
294,3240,143,18,90,16,2917,243,233,111,2952,"Spruce_Fir",294
307,3121,327,11,30,2,2208,192,227,174,908,"Spruce_Fir",307
308,2952,8,5,335,69,752,214,230,153,1874,"Spruce_Fir",308
309,3518,49,23,931,319,2594,222,183,83,1120,"Spruce_Fir",309
322,2426,88,12,30,-10,1131,238,220,110,1095,"Douglas_fir",322
341,2839,288,28,541,85,1922,130,223,228,1981,"Aspen",341
347,2820,56,7,335,58,1852,225,225,134,2799,"Lodgepole_Pine",347
394,3065,11,18,90,4,1189,199,202,136,1418,"Lodgepole_Pine",394
419,2995,33,14,256,-35,3653,216,208,124,5624,"Spruce_Fir",419
432,2721,49,11,150,41,2109,224,217,125,5411,"Lodgepole_Pine",432
438,3147,139,4,391,27,382,227,238,146,5660,"Spruce_Fir",438
439,3275,336,10,134,34,1429,197,226,168,633,"Spruce_Fir",439
446,3060,264,4,379,67,2609,209,242,171,1999,"Lodgepole_Pine",446
453,3109,118,7,0,0,2876,232,234,134,3384,"Spruce_Fir",453
458,2991,27,19,379,104,1996,208,195,117,2802,"Lodgepole_Pine",458
472,3171,223,24,955,396,1167,182,254,200,1433,"Spruce_Fir",472
505,2647,150,24,658,-6,648,242,231,104,1323,"Ponderosa_Pine",505
511,2851,146,14,120,8,3173,239,237,124,2028,"Lodgepole_Pine",511
514,3248,189,24,247,89,2456,213,249,157,1123,"Spruce_Fir",514
557,2510,197,22,42,11,1613,208,252,168,474,"Ponderosa_Pine",557
564,2481,12,15,201,31,992,203,207,139,272,"Douglas_fir",564
572,2479,171,18,30,-2,864,229,245,140,1237,"Douglas_fir",572
576,3187,45,3,510,92,5126,220,233,150,2160,"Spruce_Fir",576
590,2308,337,17,0,0,547,180,215,172,732,"Ponderosa_Pine",590
609,3312,32,15,976,202,1595,216,207,124,2892,"Spruce_Fir",609
613,2417,37,10,90,30,914,220,218,132,1332,"Ponderosa_Pine",613
648,2415,88,28,90,22,713,248,182,44,1144,"Ponderosa_Pine",648
656,3035,297,2,234,27,2839,213,238,163,391,"Aspen",656
657,2921,30,13,532,39,3131,216,211,129,1986,"Lodgepole_Pine",657
658,2974,197,32,192,74,1939,193,246,165,2122,"Douglas_fir",658
669,3221,215,25,391,86,420,187,254,192,2632,"Lodgepole_Pine",669
717,3239,323,7,108,9,4568,201,233,171,750,"Spruce_Fir",717
738,2995,338,5,371,47,4183,209,233,162,2077,"Cottonwood_Willow",738
743,2594,91,12,95,10,384,238,221,111,1392,"Lodgepole_Pine",743
758,2808,251,25,457,234,1383,158,248,222,1080,"Lodgepole_Pine",758
762,2999,251,20,457,103,5353,172,249,213,1022,"Lodgepole_Pine",762
765,2684,359,17,85,16,1827,192,205,149,2336,"Lodgepole_Pine",765
785,3045,50,7,30,5,1158,224,224,135,2067,"Lodgepole_Pine",785
793,3174,72,3,0,0,5025,223,233,146,2352,"Spruce_Fir",793
812,2631,96,7,212,46,1637,232,230,131,4827,"Lodgepole_Pine",812
824,3236,34,5,0,0,3391,219,228,146,2003,"Spruce_Fir",824
862,2506,222,18,85,38,841,195,254,191,841,"Ponderosa_Pine",862
871,2869,49,21,42,19,883,223,190,91,497,"Lodgepole_Pine",871
898,3126,196,6,256,-22,6264,219,245,162,1194,"Spruce_Fir",898
916,2878,142,14,60,2,228,240,236,122,1047,"Aspen",916
918,3213,15,14,306,35,1116,207,211,139,582,"Spruce_Fir",918
919,2980,300,15,108,20,2337,177,233,196,511,"Spruce_Fir",919
923,2979,106,16,242,53,2163,246,219,97,920,"Lodgepole_Pine",923
927,2531,216,6,192,66,618,214,246,169,1065,"Ponderosa_Pine",927
933,2326,21,20,212,34,840,203,194,122,698,"Ponderosa_Pine",933
935,2995,303,16,658,95,6040,175,231,195,6238,"Lodgepole_Pine",935
961,3158,166,14,721,-49,703,231,244,140,1961,"Lodgepole_Pine",961
963,2945,102,22,702,154,2368,250,206,73,1645,"Lodgepole_Pine",963
1007,3016,17,7,0,0,1128,214,225,147,2802,"Spruce_Fir",1007
1008,3001,36,6,270,19,4869,220,226,142,5190,"Lodgepole_Pine",1008
1015,3111,120,17,268,88,2832,247,224,100,1188,"Lodgepole_Pine",1015
1019,2924,80,9,190,51,1962,233,223,122,2239,"Lodgepole_Pine",1019
1026,3372,5,13,541,85,2210,203,214,148,1434,"Spruce_Fir",1026
1055,3103,137,8,390,-5,6475,232,237,137,2797,"Lodgepole_Pine",1055
1057,3008,45,1,446,26,5326,219,236,154,5326,"Lodgepole_Pine",1057
1059,2753,31,15,60,12,1734,215,205,123,2885,"Lodgepole_Pine",1059
1093,3041,45,20,210,45,1863,221,193,98,3546,"Spruce_Fir",1093
1118,3054,55,10,85,0,3511,226,220,127,534,"Spruce_Fir",1118
1125,2515,234,13,85,8,1047,198,251,189,1054,"Lodgepole_Pine",1125
1136,3207,1,13,384,56,3013,200,214,151,765,"Spruce_Fir",1136
1140,3037,38,6,218,13,3522,220,227,143,5788,"Spruce_Fir",1140
1142,3034,290,10,390,57,1207,193,239,185,1741,"Lodgepole_Pine",1142
1145,3515,0,14,589,68,1380,199,214,151,1907,"Krummholz",1145
1146,2914,135,6,85,2,765,229,237,142,2040,"Lodgepole_Pine",1146
1148,2118,52,35,228,170,268,214,145,38,124,"Ponderosa_Pine",1148
1151,2743,46,17,95,47,1298,223,200,105,2572,"Lodgepole_Pine",1151
1162,2660,64,29,272,150,983,231,167,47,1142,"Lodgepole_Pine",1162
1185,3079,39,6,192,15,1361,221,226,141,1674,"Lodgepole_Pine",1185
1200,2896,5,11,582,145,1006,206,219,150,2790,"Lodgepole_Pine",1200
1226,2978,241,15,270,92,6215,191,251,196,4981,"Lodgepole_Pine",1226
1233,3096,327,11,190,6,283,192,227,174,1933,"Spruce_Fir",1233
1241,3024,81,10,162,42,170,233,223,121,644,"Spruce_Fir",1241
1243,3241,4,12,404,91,2377,204,216,149,2548,"Spruce_Fir",1243
1244,3027,37,17,408,168,1480,217,200,113,3264,"Spruce_Fir",1244
1250,2190,78,27,108,48,1396,242,178,48,285,"Ponderosa_Pine",1250
1255,2761,197,19,201,54,679,211,252,168,2121,"Lodgepole_Pine",1255
1261,2988,117,3,492,71,5403,225,236,146,2780,"Lodgepole_Pine",1261
1276,3173,235,17,418,112,3115,188,253,199,180,"Lodgepole_Pine",1276
1284,2942,87,23,124,12,636,246,195,65,2268,"Lodgepole_Pine",1284
1293,3391,199,17,532,112,3663,211,253,170,1657,"Spruce_Fir",1293
1300,2902,284,10,90,9,2208,191,240,189,1471,"Lodgepole_Pine",1300
1304,2960,218,21,127,54,2624,191,254,192,1756,"Lodgepole_Pine",1304
1305,3104,218,13,212,-22,2477,206,252,180,552,"Lodgepole_Pine",1305
1309,2724,175,17,212,111,2115,227,247,145,446,"Ponderosa_Pine",1309
1312,2454,76,24,30,11,865,241,187,63,875,"Cottonwood_Willow",1312
1326,2957,250,15,108,26,2547,186,250,200,1371,"Lodgepole_Pine",1326
1330,3264,0,15,426,67,3810,197,211,150,3864,"Spruce_Fir",1330
1339,3140,83,11,443,32,5332,236,220,114,1173,"Lodgepole_Pine",1339
1353,2884,119,11,60,6,655,239,230,120,1896,"Lodgepole_Pine",1353
1357,3197,96,15,277,80,450,243,217,100,1704,"Spruce_Fir",1357
1399,3142,86,3,95,7,518,224,234,145,2419,"Lodgepole_Pine",1399
1417,2886,318,27,108,52,5480,138,204,200,4790,"Lodgepole_Pine",1417
1423,3297,333,17,400,79,3947,179,216,175,1612,"Spruce_Fir",1423
1428,3203,62,15,661,98,1041,231,208,106,1974,"Spruce_Fir",1428
1434,3178,214,16,270,17,607,204,253,182,2561,"Cottonwood_Willow",1434
1435,3378,348,18,624,86,2461,184,208,161,1158,"Spruce_Fir",1435
1453,3156,169,5,350,44,1579,224,242,153,2410,"Aspen",1453
1459,3048,209,2,272,127,2868,217,241,161,2282,"Lodgepole_Pine",1459
1475,2126,321,28,150,76,499,136,200,197,703,"Douglas_fir",1475
1477,3052,300,10,323,-4,1693,192,236,184,1584,"Spruce_Fir",1477
1498,3179,147,30,120,22,1248,244,220,82,864,"Krummholz",1498
1500,3050,121,10,120,-21,847,237,232,125,1273,"Spruce_Fir",1500
1511,2766,122,6,190,17,1855,231,235,137,2325,"Lodgepole_Pine",1511
1542,3323,4,12,350,42,1082,204,216,149,2571,"Spruce_Fir",1542
1547,2410,299,10,180,57,95,193,237,184,95,"Douglas_fir",1547
1562,3056,110,7,242,-1,2885,233,232,132,860,"Lodgepole_Pine",1562
1565,3132,311,9,67,9,3240,196,234,177,1504,"Lodgepole_Pine",1565
1566,2716,15,11,30,2,1260,211,218,143,2406,"Lodgepole_Pine",1566
1595,3282,93,16,636,121,1315,244,213,94,1698,"Spruce_Fir",1595
1597,3176,90,2,390,2,5005,222,236,150,2221,"Spruce_Fir",1597
1599,3093,161,10,454,-15,6377,230,243,143,2743,"Lodgepole_Pine",1599
1625,3139,67,8,108,3,3031,228,224,129,5248,"Spruce_Fir",1625
1630,3454,84,5,780,105,3445,227,231,139,1371,"Krummholz",1630
1632,3025,1,18,902,156,2521,191,203,147,1410,"Lodgepole_Pine",1632
1640,3114,108,15,175,43,270,245,221,101,816,"Lodgepole_Pine",1640
1648,2718,303,12,95,2,1848,188,234,187,631,"Lodgepole_Pine",1648
1666,3101,351,6,234,32,4112,209,229,159,2048,"Lodgepole_Pine",1666
1686,2975,337,7,301,0,2877,204,230,165,2045,"Lodgepole_Pine",1686
1692,2972,75,14,918,174,3212,236,213,105,907,"Lodgepole_Pine",1692
1693,3081,231,24,30,0,2718,175,253,207,1289,"Lodgepole_Pine",1693
1703,3011,73,9,659,7,4341,231,223,124,3215,"Lodgepole_Pine",1703
1708,2592,5,16,42,0,1288,197,206,144,1889,"Douglas_fir",1708
1709,2548,213,33,60,23,1749,172,249,192,384,"Ponderosa_Pine",1709
1729,2213,48,33,350,155,785,213,152,50,845,"Ponderosa_Pine",1729
1746,2978,135,5,120,13,5057,229,238,143,5844,"Spruce_Fir",1746
1757,3088,75,33,242,113,1998,238,158,24,3784,"Spruce_Fir",1757
1759,2491,51,18,216,48,769,226,198,100,875,"Spruce_Fir",1759
1761,3225,227,9,85,6,3879,208,248,177,2717,"Krummholz",1761
1780,2961,322,15,60,15,2400,180,223,183,900,"Spruce_Fir",1780
1788,3146,205,25,150,33,5414,195,253,180,1176,"Spruce_Fir",1788
1792,2855,166,12,42,7,4786,230,244,143,60,"Lodgepole_Pine",1792
1795,2877,161,9,390,28,2860,230,242,144,2656,"Lodgepole_Pine",1795
