,elevation,aspect,slope,horizontal_distance_to_hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,class
61841,3174,55,11,551,107,1741,227,215,120,3238,Spruce_Fir
64675,2672,345,17,67,17,2038,184,211,164,2486,Douglas_fir
61429,3171,51,10,60,0,825,225,218,126,2673,Lodgepole_Pine
81440,3269,35,11,324,64,1260,219,215,131,1698,Spruce_Fir
83095,3200,21,12,331,63,1433,212,215,138,150,Spruce_Fir
83957,2963,355,20,335,98,658,184,201,152,1664,Lodgepole_Pine
18118,2584,228,27,201,84,1158,171,253,207,1195,Ponderosa_Pine
1351,2925,97,20,42,-6,309,248,207,80,1194,Spruce_Fir
9690,2501,316,20,162,52,760,164,219,194,541,Douglas_fir
30163,3250,142,6,424,43,1100,229,239,143,2412,Lodgepole_Pine
10194,3162,348,12,30,10,5179,198,221,161,1044,Spruce_Fir
46269,2915,112,13,190,40,3065,242,225,109,1624,Lodgepole_Pine
56695,2962,45,3,67,0,1259,220,233,150,2161,Lodgepole_Pine
34736,3031,329,6,0,0,4648,207,233,165,2143,Lodgepole_Pine
92563,2948,46,17,30,15,371,223,201,107,330,Lodgepole_Pine
74716,2910,160,11,335,97,2023,231,242,141,1154,Lodgepole_Pine
70493,3001,17,20,417,158,1987,199,194,126,2866,Lodgepole_Pine
100480,2280,332,22,30,16,510,164,207,179,1652,Ponderosa_Pine
33700,2871,209,13,150,8,2340,209,252,176,2356,Lodgepole_Pine
99133,3118,198,8,553,41,285,218,247,164,1723,Lodgepole_Pine
26954,3270,28,10,1060,144,3858,216,218,137,2575,Spruce_Fir
55766,2878,97,22,60,20,771,249,202,69,1727,Lodgepole_Pine
28376,2980,318,21,350,76,467,160,216,194,1482,Lodgepole_Pine
72853,3125,36,23,162,63,1380,212,184,98,365,Spruce_Fir
44878,3201,83,11,134,26,3283,235,221,116,4805,Spruce_Fir
30128,3092,240,5,577,38,2632,210,244,172,1994,Lodgepole_Pine
26515,3084,50,12,153,13,3844,225,213,120,1824,Lodgepole_Pine
14723,2773,301,11,0,0,2164,189,235,186,811,Aspen
83757,2741,26,16,175,7,1323,211,204,125,1771,Spruce_Fir
30450,3211,43,11,362,63,5648,222,217,128,2389,Lodgepole_Pine
50399,2894,312,7,30,-3,3314,201,235,173,1931,Lodgepole_Pine
88548,2941,20,13,192,33,2190,210,211,136,492,Lodgepole_Pine
32178,3178,99,15,450,-16,864,244,218,99,1326,Douglas_fir
28914,3056,61,6,30,4,4787,225,228,137,994,Krummholz
86921,2788,155,10,256,56,3060,231,241,141,6241,Lodgepole_Pine
108172,2951,156,16,566,73,2706,236,240,130,1959,Lodgepole_Pine
88795,3293,355,10,85,11,1421,204,222,157,799,Spruce_Fir
96167,2831,301,1,85,9,811,215,238,161,391,Spruce_Fir
10053,3259,144,18,180,35,2847,243,233,112,3019,Spruce_Fir
96279,3064,90,8,371,23,2822,232,228,129,6357,Spruce_Fir
16827,3104,169,7,67,-3,560,226,243,151,1812,Spruce_Fir
80039,2632,348,10,285,63,1254,201,223,161,1284,Lodgepole_Pine
92941,2777,122,4,277,18,1895,228,236,143,914,Lodgepole_Pine
67699,2174,22,35,351,123,469,176,144,82,402,Ponderosa_Pine
30552,3268,127,27,150,-62,592,252,210,66,3709,Lodgepole_Pine
14552,2705,2,13,85,15,2368,201,215,150,4626,Lodgepole_Pine
53415,3239,323,12,765,102,2206,190,228,177,752,Spruce_Fir
18499,3139,54,9,0,0,3345,225,221,130,4216,Spruce_Fir
7563,2719,50,19,85,21,953,225,197,98,1865,Lodgepole_Pine
31055,3016,50,7,162,9,3048,224,224,135,1683,Spruce_Fir
38586,3088,245,11,150,25,2845,198,248,188,417,Spruce_Fir
24568,2923,333,12,210,49,969,193,225,171,1973,Lodgepole_Pine
81709,2761,336,11,153,-1,1440,195,225,169,1361,Lodgepole_Pine
35932,2862,34,11,170,9,1370,219,217,133,2388,Lodgepole_Pine
33158,2978,328,18,90,33,3093,173,216,181,1455,Spruce_Fir
96796,2211,334,37,153,86,912,115,167,176,485,Ponderosa_Pine
105212,3069,34,7,30,6,4833,219,224,141,2264,Spruce_Fir
87629,2995,32,6,240,23,5210,219,227,145,6302,Spruce_Fir
82189,3066,340,25,402,38,3428,161,196,169,1452,Spruce_Fir
82552,2340,353,9,210,57,1275,204,224,158,1008,Douglas_fir
78165,2929,356,14,85,-9,3489,197,214,154,1775,Cottonwood_Willow
103126,2817,97,11,90,18,1101,239,224,114,2213,Lodgepole_Pine
26014,2899,238,20,60,24,2689,180,253,206,994,Lodgepole_Pine
261,3134,72,1,67,0,3986,219,237,154,1529,Lodgepole_Pine
41302,3128,81,21,270,87,1061,243,197,74,1423,Spruce_Fir
64203,3265,140,8,201,-29,2888,232,238,138,285,Aspen
59032,2390,63,23,124,50,192,233,186,72,932,Ponderosa_Pine
79605,3227,50,7,150,3,3092,224,225,136,2296,Spruce_Fir
8419,3067,53,18,42,-4,1077,227,197,97,1406,Lodgepole_Pine
28399,3185,280,8,175,3,4333,198,241,183,3007,Spruce_Fir
38009,2932,355,9,0,0,4824,206,224,157,6159,Lodgepole_Pine
105804,3264,73,9,0,0,4323,230,223,126,2259,Spruce_Fir
4481,2829,211,24,134,79,2372,193,254,186,534,Lodgepole_Pine
67631,3168,81,3,0,0,693,223,234,146,1419,Spruce_Fir
38284,3069,124,11,134,14,1834,239,232,123,1852,Spruce_Fir
85890,3133,205,17,255,45,1981,208,253,176,684,Spruce_Fir
71119,2795,80,21,85,26,1758,243,199,77,1660,Aspen
28885,3053,92,12,1154,255,3250,239,221,110,1084,Lodgepole_Pine
8687,3057,275,5,570,66,5842,206,241,174,5047,Spruce_Fir
65673,3511,105,31,424,114,2430,254,185,34,3636,Krummholz
6790,2953,158,15,400,67,1856,235,241,133,1902,Lodgepole_Pine
46738,3019,38,12,30,0,1173,220,214,127,1290,Lodgepole_Pine
56927,3072,187,8,240,-28,2040,221,246,159,3790,Spruce_Fir
96747,3420,155,20,95,13,4156,239,237,119,4013,Krummholz
84470,3034,100,12,124,16,6398,240,223,111,3087,Lodgepole_Pine
87812,3205,154,26,153,48,4172,240,231,104,3083,Spruce_Fir
1561,2704,2,7,390,26,2291,210,226,154,1684,Lodgepole_Pine
27299,3121,16,17,1084,252,2776,202,202,132,1672,Lodgepole_Pine
21396,2832,42,26,510,203,792,214,174,81,764,Ponderosa_Pine
8105,3259,4,11,510,111,1008,206,220,151,2167,Lodgepole_Pine
4881,2820,216,4,162,10,2038,215,244,165,2440,Spruce_Fir
45470,3028,227,8,67,8,1291,209,248,175,973,Lodgepole_Pine
14408,2742,38,15,0,0,2821,218,205,118,421,Lodgepole_Pine
96494,2829,289,9,153,28,2080,196,239,183,2754,Spruce_Fir
49115,2821,45,17,42,8,1120,222,201,108,395,Lodgepole_Pine
63047,2336,0,20,67,27,1224,186,198,146,228,Ponderosa_Pine
58872,2842,90,5,0,0,2375,227,232,139,663,Spruce_Fir
64061,3156,16,34,295,74,2363,171,151,99,853,Spruce_Fir
87902,3001,152,7,474,52,2701,229,240,144,1530,Lodgepole_Pine
95945,2645,36,7,395,5,960,220,225,141,930,Spruce_Fir
108495,2881,63,31,134,20,2048,230,162,42,1848,Lodgepole_Pine
55965,2615,199,26,124,11,1781,200,251,171,1500,Krummholz
91164,3133,99,14,360,87,301,242,220,104,1909,Lodgepole_Pine
32472,3182,88,6,408,42,495,230,229,133,2464,Spruce_Fir
72119,2587,131,18,162,28,1506,246,227,102,2434,Ponderosa_Pine
11993,3311,63,11,390,77,3629,230,218,121,1645,Spruce_Fir
49027,2772,49,9,30,-1,2249,224,220,130,1207,Lodgepole_Pine
108445,2929,98,7,182,16,3703,231,231,132,4460,Lodgepole_Pine
51128,3225,67,22,417,80,1523,236,189,74,4833,Spruce_Fir
105032,2892,79,13,162,36,4242,237,216,107,3392,Spruce_Fir
14041,3243,274,9,153,15,541,195,243,187,1290,Spruce_Fir
98012,3171,327,20,234,70,1154,169,214,183,2101,Spruce_Fir
94287,2577,73,25,362,25,1101,239,185,62,1116,Lodgepole_Pine
71197,3410,28,11,618,171,3102,216,215,134,2070,Krummholz
14780,2735,341,9,247,88,2681,202,228,164,1290,Lodgepole_Pine
