"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
3,2368,14,15,150,65,1006,205,208,137,812,"Douglas_fir",3
8,3341,133,15,638,135,466,243,231,112,242,"Spruce_Fir",8
20,3044,117,6,902,45,5870,231,234,136,3576,"Spruce_Fir",20
31,2507,63,2,0,0,1450,221,234,150,1449,"Douglas_fir",31
59,2906,342,10,153,29,4236,200,226,164,6134,"Lodgepole_Pine",59
100,2969,340,16,108,30,4180,185,216,168,443,"Spruce_Fir",100
110,2824,345,18,30,9,2241,181,208,164,847,"Lodgepole_Pine",110
124,3037,63,4,404,119,2912,224,231,143,1825,"Spruce_Fir",124
126,2784,43,8,242,28,1940,222,222,136,1897,"Lodgepole_Pine",126
138,3190,108,2,256,2,5647,223,236,149,3007,"Lodgepole_Pine",138
151,2671,155,15,134,36,3207,237,240,129,1945,"Lodgepole_Pine",151
152,2748,236,29,272,-28,1421,158,250,218,990,"Cottonwood_Willow",152
164,3040,279,26,395,129,5562,139,232,228,1053,"Lodgepole_Pine",164
173,2923,259,22,953,257,2409,162,246,219,1558,"Lodgepole_Pine",173
197,3237,108,3,330,16,4417,225,236,146,2207,"Spruce_Fir",197
212,2279,356,20,124,42,192,184,201,151,700,"Lodgepole_Pine",212
216,2942,0,4,153,6,4334,213,232,156,5131,"Lodgepole_Pine",216
228,2768,51,13,182,27,1632,226,212,118,1253,"Krummholz",228
238,2802,73,17,30,2,3178,237,205,93,1880,"Lodgepole_Pine",238
271,3065,353,8,60,3,3740,207,227,158,376,"Spruce_Fir",271
272,1983,32,20,60,14,182,211,192,110,362,"Ponderosa_Pine",272
274,3126,162,12,150,17,2230,232,243,141,2406,"Aspen",274
311,3244,340,12,90,17,1481,193,221,167,2701,"Spruce_Fir",311
316,2732,206,21,108,33,872,203,254,178,1978,"Aspen",316
341,2839,288,28,541,85,1922,130,223,228,1981,"Aspen",341
364,2800,268,8,30,4,2207,199,243,184,2892,"Spruce_Fir",364
395,3304,326,20,30,7,2407,167,214,184,457,"Krummholz",395
426,2532,334,11,285,6,644,194,225,170,1144,"Lodgepole_Pine",426
444,2882,6,12,569,116,2182,205,216,148,757,"Aspen",444
462,2758,97,6,124,34,2381,229,232,137,6641,"Lodgepole_Pine",462
472,3171,223,24,955,396,1167,182,254,200,1433,"Spruce_Fir",472
484,2845,343,5,335,47,2123,210,232,161,1921,"Lodgepole_Pine",484
514,3248,189,24,247,89,2456,213,249,157,1123,"Spruce_Fir",514
554,2909,66,3,540,128,1320,222,233,147,1691,"Lodgepole_Pine",554
559,3174,131,24,234,72,3913,250,219,83,2929,"Spruce_Fir",559
575,2942,247,12,424,39,5686,195,249,191,3584,"Lodgepole_Pine",575
598,2332,333,19,384,150,876,172,211,177,1146,"Douglas_fir",598
608,3178,307,10,870,137,4260,192,234,182,2142,"Spruce_Fir",608
617,2844,333,8,60,10,1195,201,229,168,1415,"Spruce_Fir",617
619,2217,141,10,180,20,60,235,237,132,242,"Ponderosa_Pine",619
648,2415,88,28,90,22,713,248,182,44,1144,"Ponderosa_Pine",648
650,3199,3,14,450,139,1554,200,213,149,2271,"Ponderosa_Pine",650
699,3044,43,10,0,0,1300,222,218,130,1620,"Spruce_Fir",699
701,3019,57,7,150,5,2935,225,226,136,680,"Spruce_Fir",701
731,2351,15,8,300,95,360,213,223,147,902,"Lodgepole_Pine",731
745,2949,144,6,510,122,4865,229,239,143,5165,"Lodgepole_Pine",745
747,2126,312,26,190,94,404,141,211,206,395,"Ponderosa_Pine",747
782,2722,128,6,270,14,1142,230,236,140,2223,"Lodgepole_Pine",782
783,3272,39,17,633,213,1026,219,201,112,459,"Spruce_Fir",783
843,2947,337,21,30,9,446,169,205,173,2321,"Spruce_Fir",843
858,2540,95,8,67,3,792,234,228,126,808,"Spruce_Fir",858
902,3012,80,14,268,40,1057,238,215,105,2614,"Lodgepole_Pine",902
